rank,CHP_ID,Chinese_herbal_pieces,high_quality_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
406,CHP01288,光叶巴豆,1.0,24.0,24.0,12.0,12.0
407,CHP01296,广金钱草,1.0,21.0,21.0,6.0,6.0
408,CHP01309,鬼箭锦鸡儿,1.0,11.0,11.0,7.0,7.0
409,CHP04413,五色梅,1.0,23.0,23.0,13.0,13.0
410,CHP01359,河套大黄,1.0,2.0,2.0,2.0,2.0
411,CHP01363,荷花玉兰,1.0,11.0,11.0,6.0,6.0
412,CHP01345,海州骨碎补,1.0,10.0,10.0,6.0,6.0
413,CHP03372,赛莨菪,1.0,44.0,44.0,31.0,31.0
414,CHP03375,三叉凤尾蕨,1.0,1.0,1.0,1.0,1.0
415,CHP03329,日中花,1.0,2.0,2.0,1.0,1.0
416,CHP03360,蕤仁,1.0,3.0,3.0,2.0,2.0
417,CHP03306,拳参,1.0,3.0,3.0,3.0,3.0
418,CHP02333,亮叶桦皮,1.0,3.0,3.0,2.0,2.0
419,CHP02337,辽东楤木,1.0,19.0,19.0,9.0,9.0
420,CHP02339,蓼实,1.0,2.0,2.0,2.0,2.0
421,CHP03426,桑寄生,1.0,6.0,6.0,2.0,2.0
422,CHP03363,瑞香,1.0,19.0,19.0,14.0,14.0
423,CHP02342,裂果薯,1.0,17.0,17.0,9.0,9.0
424,CHP02355,铃兰,1.0,20.0,20.0,10.0,10.0
425,CHP02356,凌霄,1.0,6.0,6.0,2.0,2.0
426,CHP02371,柳穿鱼,1.0,9.0,9.0,4.0,4.0
427,CHP02313,莲子草,1.0,8.0,8.0,4.0,4.0
428,CHP02420,龙牙楤木,1.0,5.0,5.0,3.0,3.0
429,CHP02427,龙眼肉,1.0,1.0,1.0,1.0,1.0
430,CHP02429,龙眼叶,1.0,6.0,6.0,3.0,3.0
431,CHP02439,耧斗菜,1.0,16.0,16.0,10.0,10.0
432,CHP04270,瓦松,1.0,2.0,2.0,1.0,1.0
433,CHP04208,透骨草,1.0,2.0,2.0,2.0,2.0
434,CHP04232,土荆芥,1.0,8.0,8.0,4.0,4.0
435,CHP01375,黑豆衣,1.0,2.0,2.0,1.0,1.0
436,CHP01376,黑杠柳,1.0,7.0,7.0,5.0,5.0
437,CHP04238,土木香,1.0,2.0,2.0,2.0,2.0
438,CHP04244,土三七,1.0,15.0,15.0,5.0,5.0
439,CHP04253,兔儿伞,1.0,2.0,2.0,1.0,1.0
440,CHP01420,红根草,1.0,6.0,6.0,3.0,3.0
441,CHP01430,红花龙胆,1.0,3.0,3.0,1.0,1.0
442,CHP01431,红花鹿蹄草,1.0,8.0,8.0,5.0,5.0
443,CHP01432,红花绿绒蒿,1.0,9.0,9.0,1.0,1.0
444,CHP01387,黑水翠雀,1.0,3.0,3.0,2.0,2.0
445,CHP01398,黑种草,1.0,7.0,7.0,3.0,3.0
446,CHP01403,衡州乌药,1.0,7.0,7.0,2.0,2.0
447,CHP04285,万年青根,1.0,10.0,10.0,6.0,6.0
448,CHP04290,万寿菊,1.0,7.0,7.0,4.0,4.0
449,CHP04297,王孙,1.0,1.0,1.0,1.0,1.0
450,CHP01450,红筷子,1.0,3.0,3.0,1.0,1.0
451,CHP01460,红毛七,1.0,9.0,9.0,4.0,4.0
452,CHP01463,红毛野海棠,1.0,2.0,2.0,1.0,1.0
453,CHP01472,红楠,1.0,6.0,6.0,6.0,6.0
454,CHP01480,红雀珊瑚,1.0,2.0,2.0,2.0,2.0
455,CHP01525,胡桃叶,1.0,2.0,2.0,1.0,1.0
456,CHP01534,葫芦茶,1.0,12.0,12.0,6.0,6.0
457,CHP01537,湖北贝母,1.0,9.0,9.0,5.0,5.0
458,CHP01540,湖北黄精,1.0,13.0,13.0,7.0,7.0
459,CHP01546,槲叶,1.0,1.0,1.0,1.0,1.0
460,CHP01549,蝴蝶花,1.0,7.0,7.0,5.0,5.0
461,CHP01558,虎掌草,1.0,5.0,5.0,3.0,3.0
462,CHP01560,虎杖,1.0,14.0,14.0,8.0,8.0
463,CHP04167,铁苋,1.0,17.0,17.0,8.0,8.0
464,CHP04169,铁线莲,1.0,2.0,2.0,1.0,1.0
465,CHP01566,花锚,1.0,4.0,4.0,2.0,2.0
466,CHP01568,花楸,1.0,5.0,5.0,3.0,3.0
467,CHP01570,花生油,1.0,3.0,3.0,2.0,2.0
468,CHP01573,花叶假杜鹃,1.0,7.0,7.0,4.0,4.0
469,CHP01580,华东膜蕨,1.0,25.0,25.0,25.0,25.0
470,CHP04179,通花根,1.0,2.0,2.0,1.0,1.0
471,CHP04181,通脉丹,1.0,2.0,2.0,1.0,1.0
472,CHP04127,甜叶菊,1.0,3.0,3.0,2.0,2.0
473,CHP04139,铁海棠,1.0,6.0,6.0,3.0,3.0
474,CHP04163,铁树叶,1.0,1.0,1.0,1.0,1.0
475,CHP04164,铁丝灵仙,1.0,14.0,14.0,11.0,11.0
476,CHP04165,铁丝七,1.0,6.0,6.0,4.0,4.0
477,CHP03453,沙枣,1.0,1.0,1.0,1.0,1.0
478,CHP03456,沙枣树皮,1.0,2.0,2.0,1.0,1.0
479,CHP03464,砂生槐,1.0,1.0,1.0,1.0,1.0
480,CHP03498,山地香茶菜,1.0,18.0,18.0,13.0,13.0
481,CHP03440,沙冬青,1.0,2.0,2.0,1.0,1.0
482,CHP03503,山矾,1.0,5.0,5.0,3.0,3.0
483,CHP03504,山矾根,1.0,4.0,4.0,2.0,2.0
484,CHP03506,山矾叶,1.0,4.0,4.0,2.0,2.0
485,CHP03518,山胡椒,1.0,5.0,5.0,2.0,2.0
486,CHP02240,老鼠簕,1.0,20.0,20.0,12.0,12.0
487,CHP02244,老鸦柿,1.0,6.0,6.0,3.0,3.0
488,CHP02250,了哥王根,1.0,7.0,7.0,6.0,6.0
489,CHP03547,山里红,1.0,6.0,6.0,5.0,5.0
490,CHP03550,山柳,1.0,2.0,2.0,1.0,1.0
491,CHP03552,山萝卜,1.0,1.0,1.0,1.0,1.0
492,CHP02304,莲房,1.0,5.0,5.0,5.0,5.0
493,CHP02282,荔枝叶,1.0,6.0,6.0,5.0,5.0
494,CHP02284,栗柄金粉蕨,1.0,1.0,1.0,1.0,1.0
495,CHP02216,榔榆皮,1.0,5.0,5.0,1.0,1.0
496,CHP02218,莨菪根,1.0,4.0,4.0,2.0,2.0
497,CHP02239,老鼠瓜,1.0,5.0,5.0,2.0,2.0
498,CHP04070,桃子,1.0,2.0,2.0,1.0,1.0
499,CHP04084,天胡荽,1.0,12.0,12.0,7.0,7.0
500,CHP04092,天罗水,1.0,12.0,12.0,6.0,6.0
501,CHP04052,唐古特青兰,1.0,2.0,2.0,2.0,2.0
502,CHP04057,桃儿七,1.0,10.0,10.0,7.0,7.0
503,CHP04002,酸石榴,1.0,8.0,8.0,5.0,5.0
504,CHP01600,华山矾,1.0,10.0,10.0,7.0,7.0
505,CHP01604,华中瘤足蕨,1.0,1.0,1.0,1.0,1.0
506,CHP04108,田葱,1.0,4.0,4.0,3.0,3.0
507,CHP04114,甜茶,1.0,2.0,2.0,1.0,1.0
508,CHP04115,甜茶藤,1.0,4.0,4.0,2.0,2.0
509,CHP04119,甜瓜蒂,1.0,4.0,4.0,4.0,4.0
510,CHP01675,黄堇,1.0,3.0,3.0,1.0,1.0
511,CHP01677,黄荆根,1.0,2.0,2.0,1.0,1.0
512,CHP01641,黄甘草,1.0,4.0,4.0,2.0,2.0
513,CHP01594,华南皂荚,1.0,1.0,1.0,1.0,1.0
514,CHP01598,华桑,1.0,14.0,14.0,6.0,6.0
515,CHP01506,厚皮香,1.0,7.0,7.0,4.0,4.0
516,CHP01697,黄栌枝叶,1.0,2.0,2.0,1.0,1.0
517,CHP01702,黄麻叶,1.0,7.0,7.0,3.0,3.0
518,CHP01665,黄花铁线莲,1.0,3.0,3.0,1.0,1.0
519,CHP03991,粟米,1.0,5.0,5.0,2.0,2.0
520,CHP03992,粟米草,1.0,8.0,8.0,4.0,4.0
521,CHP03997,酸浆,1.0,35.0,35.0,18.0,18.0
522,CHP03918,水杨梅,1.0,2.0,2.0,1.0,1.0
523,CHP03933,睡菜根,1.0,1.0,1.0,1.0,1.0
524,CHP03934,睡莲,1.0,5.0,5.0,2.0,2.0
525,CHP01708,黄缅桂,1.0,2.0,2.0,2.0,2.0
526,CHP01712,黄皮根,1.0,2.0,2.0,1.0,1.0
527,CHP01716,黄皮叶,1.0,4.0,4.0,2.0,2.0
528,CHP01724,黄秦艽,1.0,2.0,2.0,2.0,2.0
529,CHP01727,黄三七,1.0,7.0,7.0,5.0,5.0
530,CHP01759,茴香茎叶,1.0,4.0,4.0,2.0,2.0
531,CHP01763,火索麻,1.0,8.0,8.0,6.0,6.0
532,CHP01764,火炭母草,1.0,1.0,1.0,1.0,1.0
533,CHP01728,黄山药,1.0,5.0,5.0,4.0,4.0
534,CHP01733,黄蜀葵花,1.0,1.0,1.0,1.0,1.0
535,CHP01739,黄菀,1.0,7.0,7.0,3.0,3.0
536,CHP04008,算盘子,1.0,20.0,20.0,14.0,14.0
537,CHP04018,娑罗子,1.0,11.0,11.0,7.0,7.0
538,CHP04021,锁阳,1.0,2.0,2.0,2.0,2.0
539,CHP01767,火焰花,1.0,6.0,6.0,3.0,3.0
540,CHP01773,鸡肠狼毒,1.0,18.0,18.0,9.0,9.0
541,CHP01756,茴芹,1.0,25.0,25.0,16.0,16.0
542,CHP02100,苦豆子,1.0,2.0,2.0,1.0,1.0
543,CHP02062,咖啡,1.0,2.0,2.0,1.0,1.0
544,CHP02065,看麦娘状莎草,1.0,15.0,15.0,8.0,8.0
545,CHP02082,孔雀草,1.0,10.0,10.0,5.0,5.0
546,CHP02109,苦蒿,1.0,12.0,12.0,6.0,6.0
547,CHP02114,苦苣,1.0,7.0,7.0,6.0,6.0
548,CHP02121,苦楝叶,1.0,3.0,3.0,2.0,2.0
549,CHP02130,苦绳,1.0,3.0,3.0,3.0,3.0
550,CHP02084,苦艾,1.0,2.0,2.0,1.0,1.0
551,CHP02085,苦芺,1.0,3.0,3.0,2.0,2.0
552,CHP02096,苦碟子,1.0,2.0,2.0,1.0,1.0
553,CHP03585,山香,1.0,12.0,12.0,11.0,11.0
554,CHP03587,山香圆,1.0,6.0,6.0,5.0,5.0
555,CHP03591,山药,1.0,25.0,25.0,22.0,22.0
556,CHP02133,苦檀子,1.0,6.0,6.0,1.0,1.0
557,CHP02137,苦玄参,1.0,20.0,20.0,12.0,12.0
558,CHP02159,昆明鸡血藤,1.0,3.0,3.0,1.0,1.0
559,CHP02166,腊梅花,1.0,5.0,5.0,2.0,2.0
560,CHP03596,山樱桃,1.0,4.0,4.0,2.0,2.0
561,CHP03606,山芝麻,1.0,2.0,2.0,1.0,1.0
562,CHP03568,山稔叶,1.0,1.0,1.0,1.0,1.0
563,CHP03569,山珊瑚,1.0,1.0,1.0,1.0,1.0
564,CHP03576,山莴苣,1.0,6.0,6.0,4.0,4.0
565,CHP01813,吉祥草,1.0,20.0,20.0,12.0,12.0
566,CHP01815,棘豆,1.0,13.0,13.0,9.0,9.0
567,CHP01822,蕺叶秋海棠,1.0,3.0,3.0,2.0,2.0
568,CHP01829,蓟罂粟,1.0,7.0,7.0,2.0,2.0
569,CHP01797,鸡嗉子,1.0,4.0,4.0,3.0,3.0
570,CHP01802,鸡眼草,1.0,2.0,2.0,2.0,2.0
571,CHP01876,胶质鼠尾草,1.0,3.0,3.0,1.0,1.0
572,CHP01884,角蒿,1.0,10.0,10.0,6.0,6.0
573,CHP01836,荚蒾,1.0,25.0,25.0,19.0,19.0
574,CHP01847,假连翘,1.0,6.0,6.0,2.0,2.0
575,CHP01853,剪秋罗,1.0,3.0,3.0,1.0,1.0
576,CHP01856,见血飞,1.0,3.0,3.0,3.0,3.0
577,CHP01811,吉林乌头,1.0,1.0,1.0,1.0,1.0
578,CHP03911,水仙根,1.0,6.0,6.0,4.0,4.0
579,CHP03853,水黄连,1.0,6.0,6.0,1.0,1.0
580,CHP03863,水苦荬,1.0,6.0,6.0,4.0,4.0
581,CHP03867,水蓼,1.0,12.0,12.0,6.0,6.0
582,CHP03881,水木草,1.0,1.0,1.0,1.0,1.0
583,CHP01858,见血清,1.0,3.0,3.0,1.0,1.0
584,CHP01868,浆果苋,1.0,1.0,1.0,1.0,1.0
585,CHP03962,松节,1.0,7.0,7.0,3.0,3.0
586,CHP03969,松香,1.0,6.0,6.0,4.0,4.0
587,CHP03889,水芹,1.0,2.0,2.0,1.0,1.0
588,CHP03893,水松,1.0,4.0,4.0,2.0,2.0
589,CHP03898,水苏,1.0,4.0,4.0,2.0,2.0
590,CHP03905,水团花,1.0,6.0,6.0,3.0,3.0
591,CHP03907,水蜈蚣,1.0,3.0,3.0,2.0,2.0
592,CHP03910,水仙,1.0,7.0,7.0,4.0,4.0
593,CHP03719,石见穿,1.0,4.0,4.0,2.0,2.0
594,CHP03687,省沽油,1.0,13.0,13.0,9.0,9.0
595,CHP03695,蓍实,1.0,19.0,19.0,12.0,12.0
596,CHP01897,芥蓝,1.0,6.0,6.0,2.0,2.0
597,CHP01903,金草,1.0,2.0,2.0,1.0,1.0
598,CHP03780,匙羹藤,1.0,4.0,4.0,1.0,1.0
599,CHP03784,手参,1.0,12.0,12.0,3.0,3.0
600,CHP03803,鼠李,1.0,6.0,6.0,2.0,2.0
601,CHP03754,石韦,1.0,4.0,4.0,3.0,3.0
602,CHP01935,金雀根,1.0,1.0,1.0,1.0,1.0
603,CHP01945,金铁锁,1.0,12.0,12.0,9.0,9.0
604,CHP01912,金合欢,1.0,11.0,11.0,5.0,5.0
605,CHP01919,金橘,1.0,2.0,2.0,1.0,1.0
606,CHP01889,接骨木,1.0,10.0,10.0,5.0,5.0
607,CHP01896,芥菜,1.0,7.0,7.0,3.0,3.0
608,CHP01810,姬蕨,1.0,6.0,6.0,3.0,3.0
609,CHP01946,金挖耳,1.0,3.0,3.0,2.0,2.0
610,CHP01953,金腰,1.0,3.0,3.0,1.0,1.0
611,CHP01963,金樱叶,1.0,1.0,1.0,1.0,1.0
612,CHP01965,金鱼藤,1.0,11.0,11.0,7.0,7.0
613,CHP01968,金盏菊,1.0,44.0,44.0,28.0,28.0
614,CHP01930,金牛草,1.0,19.0,19.0,12.0,12.0
615,CHP03679,肾子草,1.0,7.0,7.0,5.0,5.0
616,CHP03647,蛇根草,1.0,10.0,10.0,6.0,6.0
617,CHP03649,蛇菰,1.0,19.0,19.0,19.0,19.0
618,CHP03650,蛇果黄堇,1.0,2.0,2.0,1.0,1.0
619,CHP03653,蛇莓,1.0,3.0,3.0,1.0,1.0
620,CHP03656,蛇婆子,1.0,3.0,3.0,3.0,3.0
621,CHP03659,蛇藤,1.0,3.0,3.0,1.0,1.0
622,CHP01973,筋骨草,1.0,39.0,39.0,29.0,29.0
623,CHP01990,景天,1.0,5.0,5.0,2.0,2.0
624,CHP01996,九节茶,1.0,12.0,12.0,7.0,7.0
625,CHP03672,神香草,1.0,4.0,4.0,2.0,2.0
626,CHP03673,肾茶,1.0,27.0,27.0,25.0,25.0
627,CHP02029,橘核,1.0,2.0,2.0,1.0,1.0
628,CHP02032,橘皮,1.0,7.0,7.0,4.0,4.0
629,CHP02033,橘叶,1.0,8.0,8.0,2.0,2.0
630,CHP02007,韭菜,1.0,4.0,4.0,3.0,3.0
631,CHP02012,酒饼叶,1.0,7.0,7.0,4.0,4.0
632,CHP02015,救必应,1.0,9.0,9.0,5.0,5.0
633,CHP02035,橘子,1.0,6.0,6.0,1.0,1.0
634,CHP02049,卷丹,1.0,1.0,1.0,1.0,1.0
635,CHP02054,绢毛蔷薇,1.0,3.0,3.0,1.0,1.0
636,CHP02025,菊芋,1.0,6.0,6.0,4.0,4.0
637,CHP00044,芭蕉花,1.0,9.0,9.0,4.0,4.0
638,CHP00049,霸王鞭,1.0,20.0,20.0,10.0,10.0
639,CHP00050,白八角莲,1.0,1.0,1.0,1.0,1.0
640,CHP00053,白背叶,1.0,7.0,7.0,3.0,3.0
641,CHP00057,白草莓,1.0,2.0,2.0,2.0,2.0
642,CHP00023,暗紫贝母,1.0,11.0,11.0,4.0,4.0
643,CHP05983,全蝎,1.0,3.0,3.0,1.0,1.0
644,CHP06047,熊胆,1.0,6.0,6.0,5.0,5.0
645,CHP06060,原蚕沙,1.0,6.0,6.0,5.0,5.0
646,CHP00061,白刺,1.0,4.0,4.0,1.0,1.0
647,CHP00062,白刺花,1.0,21.0,21.0,7.0,7.0
648,CHP00069,白椴,1.0,1.0,1.0,1.0,1.0
649,CHP00040,巴拿马山石榴,1.0,10.0,10.0,7.0,7.0
650,CHP06067,雉,1.0,2.0,2.0,1.0,1.0
651,CHP06073,紫河车,1.0,2.0,2.0,1.0,1.0
652,CHP06089,冬虫夏草,1.0,17.0,17.0,6.0,6.0
653,CHP06092,茯神,1.0,3.0,3.0,1.0,1.0
654,CHP06037,五灵脂,1.0,6.0,6.0,2.0,2.0
655,CHP06039,象胆,1.0,1.0,1.0,1.0,1.0
656,CHP06125,石花,1.0,7.0,7.0,2.0,2.0
657,CHP06127,树舌,1.0,46.0,46.0,24.0,24.0
658,CHP06129,松蕈,1.0,8.0,8.0,5.0,5.0
659,CHP06130,太白花,1.0,1.0,1.0,1.0,1.0
660,CHP06133,蛹虫草,1.0,11.0,11.0,7.0,7.0
661,CHP06099,红曲,1.0,2.0,2.0,2.0,2.0
662,CHP06100,猴头菇,1.0,19.0,19.0,1.0,1.0
663,CHP06116,蜜环菌,1.0,6.0,6.0,1.0,1.0
664,CHP00099,白及,1.0,78.0,78.0,21.0,21.0
665,CHP00078,白果根,1.0,16.0,16.0,12.0,12.0
666,CHP00081,白蒿,1.0,9.0,9.0,4.0,4.0
667,CHP00213,榜嘎,1.0,5.0,5.0,3.0,3.0
668,CHP00119,白马骨,1.0,11.0,11.0,7.0,7.0
669,CHP00091,白花灯笼,1.0,9.0,9.0,4.0,4.0
670,CHP00094,白花射干,1.0,9.0,9.0,2.0,2.0
671,CHP00095,白花藤,1.0,3.0,3.0,1.0,1.0
672,CHP05877,鸡胆,1.0,2.0,2.0,2.0,2.0
673,CHP05840,海马,1.0,3.0,3.0,3.0,3.0
674,CHP00141,白薯莨,1.0,2.0,2.0,1.0,1.0
675,CHP05912,灵猫香,1.0,2.0,2.0,1.0,1.0
676,CHP05919,鹿角,1.0,2.0,2.0,1.0,1.0
677,CHP05841,海螵蛸,1.0,2.0,2.0,1.0,1.0
678,CHP05843,海燕,1.0,2.0,2.0,2.0,2.0
679,CHP05255,余甘子,0.9999999961538462,48.0,48.0,26.0,26.0
680,CHP02056,决明子,0.9999999945945945,56.0,56.0,37.0,37.0
681,CHP00356,车前子,0.9999999942857142,42.0,42.0,35.0,35.0
682,CHP05301,鸢尾,0.9999999916666668,37.0,37.0,12.0,12.0
683,CHP04842,雪山林,0.9999999899999998,39.0,39.0,20.0,20.0
684,CHP05117,叶下珠,0.999999988888889,15.0,15.0,9.0,9.0
685,CHP03871,水龙骨,0.9999999866666667,25.0,25.0,15.0,15.0
686,CHP01656,黄花夹竹桃,0.9999999863636364,37.0,37.0,22.0,22.0
687,CHP02375,柳杉,0.9999999857142857,21.0,21.0,14.0,14.0
688,CHP02803,密蒙花,0.9999999821428572,35.0,35.0,28.0,28.0
689,CHP00660,稻草,0.9999999775,27.0,27.0,16.0,16.0
690,CHP00454,刺楸树皮,0.9999999714285714,11.0,11.0,7.0,7.0
691,CHP00906,堆心菊,0.9999999700000001,25.0,25.0,12.0,12.0
692,CHP00965,鹅掌楸,0.99999997,12.0,12.0,10.0,10.0
693,CHP03218,秦艽,0.9999999693333333,26.0,26.0,15.0,15.0
694,CHP02898,木天蓼,0.9999999692307692,25.0,25.0,13.0,13.0
695,CHP00079,白果槲寄生,0.9999999666666667,4.0,4.0,3.0,3.0
696,CHP01167,高山黄华,0.9999999666666667,6.0,6.0,3.0,3.0
697,CHP06090,茯苓,0.9999999648148148,30.0,30.0,27.0,27.0
698,CHP01340,海南粗榧,0.9999999626086956,36.0,36.0,23.0,23.0
699,CHP04466,豨莶草,0.9999999602564102,56.0,56.0,39.0,39.0
700,CHP04898,延龄草,0.99999996,12.0,12.0,9.0,9.0
701,CHP01517,胡萝卜,0.9999999599999999,8.0,8.0,5.0,5.0
702,CHP01035,粉葛,0.9999999500000001,5.0,5.0,2.0,2.0
703,CHP01719,黄杞,0.9999999500000001,8.0,8.0,2.0,2.0
704,CHP01382,黑老虎,0.9999999396875,48.0,48.0,32.0,32.0
705,CHP00731,棣棠花,0.9999999333333333,12.0,12.0,6.0,6.0
706,CHP04818,续断,0.9999999328947369,97.0,97.0,76.0,76.0
707,CHP04547,相思子,0.9999999285714285,11.0,11.0,7.0,7.0
708,CHP00071,白饭豆,0.9999999208333333,51.0,51.0,24.0,24.0
709,CHP01741,黄杨,0.9999999187499999,25.0,25.0,16.0,16.0
710,CHP01524,胡桃树皮,0.99999991,8.0,8.0,4.0,4.0
711,CHP03334,榕树,0.9999999077777778,16.0,16.0,9.0,9.0
712,CHP01030,分心木,0.9999999,4.0,4.0,1.0,1.0
713,CHP04629,小檗,0.9999998999999999,11.0,11.0,5.0,5.0
714,CHP04960,羊角棉,0.9999998999999999,2.0,2.0,2.0,2.0
715,CHP03398,三七花,0.9999998909090909,24.0,24.0,22.0,22.0
716,CHP01690,黄连,0.9999998906249999,24.0,24.0,16.0,16.0
717,CHP02209,狼毒,0.9999998826086957,36.0,36.0,23.0,23.0
718,CHP01241,古柯,0.99999988125,12.0,12.0,8.0,8.0
719,CHP05157,益母草,0.9999998785714287,69.0,69.0,42.0,42.0
720,CHP02077,刻裂紫堇,0.999999875,13.0,13.0,4.0,4.0
721,CHP01916,金鸡纳,0.9999998693333333,24.0,24.0,15.0,15.0
722,CHP01256,关白附,0.999999841111111,16.0,16.0,9.0,9.0
723,CHP02908,木贼,0.9999998375,16.0,16.0,8.0,8.0
724,CHP00384,赤小豆,0.9999998257142857,52.0,52.0,35.0,35.0
725,CHP01599,华山参,0.9999998250000001,12.0,12.0,6.0,6.0
726,CHP04717,小通草,0.9999998214285714,14.0,14.0,14.0,14.0
727,CHP01750,灰叶,0.9999998214285714,8.0,8.0,7.0,7.0
728,CHP01171,高山龙胆,0.99999982,11.0,11.0,2.0,2.0
729,CHP03263,清风藤,0.9999998142857143,11.0,11.0,7.0,7.0
730,CHP04334,窝儿七,0.9999998,2.0,2.0,1.0,1.0
731,CHP05121,夜合花,0.9999998,2.0,2.0,1.0,1.0
732,CHP02939,南蛇藤根,0.9999997964705881,23.0,23.0,17.0,17.0
733,CHP00467,粗叶悬钩子,0.9999997875,21.0,21.0,8.0,8.0
734,CHP03395,三面刀,0.9999997875,14.0,14.0,8.0,8.0
735,CHP00803,东方荚果蕨,0.999999768,9.0,9.0,5.0,5.0
736,CHP03389,三棱,0.999999750909091,16.0,16.0,11.0,11.0
737,CHP01369,鹤草芽,0.99999975,3.0,3.0,2.0,2.0
738,CHP00416,川木香,0.9999997357142857,29.0,29.0,14.0,14.0
739,CHP00359,车桑仔叶,0.9999997333333334,5.0,5.0,3.0,3.0
740,CHP00135,白前,0.9999997293749999,78.0,78.0,48.0,48.0
741,CHP04473,细葛缕子,0.999999723,30.0,30.0,20.0,20.0
742,CHP00469,催吐萝芙木,0.9999997222222221,19.0,19.0,9.0,9.0
743,CHP00042,巴西胡桐,0.999999707142857,10.0,10.0,7.0,7.0
744,CHP05361,芸香草,0.9999997,4.0,4.0,1.0,1.0
745,CHP03520,山胡椒叶,0.9999997,2.0,2.0,1.0,1.0
746,CHP04378,无距耧斗菜,0.9999997,3.0,3.0,2.0,2.0
747,CHP04098,天茄子,0.9999997,4.0,4.0,2.0,2.0
748,CHP02531,绿豆皮,0.99999965,2.0,2.0,2.0,2.0
749,CHP04340,乌骨藤,0.99999964,1.0,1.0,1.0,1.0
750,CHP03251,青天葵,0.9999996333333333,5.0,5.0,3.0,3.0
751,CHP05663,紫茉莉根,0.9999995850000001,3.0,3.0,2.0,2.0
752,CHP03124,破布木,0.9999995666666667,5.0,5.0,3.0,3.0
753,CHP00090,白花丹,0.9999995285714285,45.0,45.0,14.0,14.0
754,CHP05320,月桂叶,0.999999525,6.0,6.0,4.0,4.0
755,CHP03630,商陆,0.9999994258064515,93.0,93.0,62.0,62.0
756,CHP03670,神黄豆,0.99999935,4.0,4.0,2.0,2.0
757,CHP01168,高山火绒草,0.99999932,17.0,17.0,10.0,10.0
758,CHP04822,萱草根,0.9999992999999999,5.0,5.0,3.0,3.0
759,CHP02009,韭菜子,0.9999992600000001,19.0,19.0,5.0,5.0
760,CHP01551,虎耳草,0.9999992599999998,7.0,7.0,5.0,5.0
761,CHP03751,石刷把,0.999999225,4.0,4.0,2.0,2.0
762,CHP02412,龙舌兰,0.9999992,28.0,28.0,19.0,19.0
763,CHP05009,椰子皮,0.9999992,1.0,1.0,1.0,1.0
764,CHP04061,桃金娘,0.9999991875,18.0,18.0,8.0,8.0
765,CHP01758,茴香根,0.99999917,1.0,1.0,1.0,1.0
766,CHP02945,南天竹根,0.999999125,5.0,5.0,2.0,2.0
767,CHP03176,千打锤,0.9999990738461538,26.0,26.0,13.0,13.0
768,CHP04834,雪胆,0.99999907,15.0,15.0,5.0,5.0
769,CHP05195,罂粟壳,0.9999990466666667,3.0,3.0,3.0,3.0
770,CHP03178,千斤拔,0.9999990033333334,37.0,37.0,18.0,18.0
771,CHP05280,禹州漏芦,0.9999989866666666,6.0,6.0,3.0,3.0
772,CHP04367,无根藤,0.999998975,4.0,4.0,2.0,2.0
773,CHP00668,地不容,0.9999988563636364,25.0,25.0,11.0,11.0
774,CHP00098,白花油麻藤,0.99999875,5.0,5.0,1.0,1.0
775,CHP03148,铺地蜈蚣,0.99999874,14.0,14.0,14.0,14.0
776,CHP02367,琉璃草,0.9999986599999999,27.0,27.0,15.0,15.0
777,CHP01596,华千金藤,0.99999859375,8.0,8.0,8.0,8.0
778,CHP02037,蒟蒻薯,0.9999985794117646,71.0,71.0,34.0,34.0
779,CHP00234,贝加尔唐松草,0.99999857,4.0,4.0,1.0,1.0
780,CHP04608,向日葵叶,0.9999985100000001,11.0,11.0,6.0,6.0
781,CHP01931,金钱草,0.9999985025,27.0,27.0,16.0,16.0
782,CHP00080,白果紫草,0.9999985,11.0,11.0,4.0,4.0
783,CHP02297,连钱草,0.9999985,61.0,61.0,36.0,36.0
784,CHP04485,细叶桉叶,0.9999984666666667,7.0,7.0,3.0,3.0
785,CHP00060,白车轴草,0.9999984428571429,26.0,26.0,14.0,14.0
786,CHP06120,绒白乳菇,0.999998405,15.0,15.0,8.0,8.0
787,CHP02416,龙须藤,0.999998348,28.0,28.0,25.0,25.0
788,CHP02031,橘络,0.99999828,8.0,8.0,4.0,4.0
789,CHP01550,虎刺,0.9999982714285715,17.0,17.0,7.0,7.0
790,CHP04914,岩黄连,0.9999982700000001,4.0,4.0,2.0,2.0
791,CHP03975,松子仁,0.9999982636363637,15.0,15.0,11.0,11.0
792,CHP01381,黑壳楠,0.9999982175000001,8.0,8.0,4.0,4.0
793,CHP05621,紫菜,0.9999979999999999,2.0,2.0,2.0,2.0
794,CHP00693,地锦,0.9999979666666667,6.0,6.0,3.0,3.0
795,CHP01905,金钗凤尾蕨,0.9999977871428571,11.0,11.0,7.0,7.0
796,CHP01127,甘松,0.9999976457894736,50.0,50.0,38.0,38.0
797,CHP02588,马桑,0.9999975666666666,15.0,15.0,6.0,6.0
798,CHP03527,山黄皮,0.9999975566666667,26.0,26.0,3.0,3.0
799,CHP02839,母菊,0.9999973900000001,10.0,10.0,5.0,5.0
800,CHP00586,大叶马尾连,0.99999732,13.0,13.0,5.0,5.0
801,CHP01985,荆芥穗,0.9999971825,6.0,6.0,4.0,4.0
