rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
830,CHP04303,望江南,5.0,9.0,9.0,5.0,5.0
831,CHP03547,山里红,5.0,6.0,6.0,5.0,5.0
832,CHP02015,救必应,5.0,9.0,9.0,5.0,5.0
833,CHP02009,韭菜子,5.0,19.0,19.0,5.0,5.0
834,CHP02478,露水草,5.0,10.0,10.0,5.0,5.0
835,CHP01727,黄三七,5.0,7.0,7.0,5.0,5.0
836,CHP03806,鼠曲草,5.0,10.0,10.0,6.0,5.0
837,CHP00480,大驳骨,5.0,13.0,13.0,5.0,5.0
838,CHP00414,川鄂淫羊藿,5.0,11.0,11.0,5.0,5.0
839,CHP03130,葡萄,5.0,12.0,12.0,5.0,5.0
840,CHP03127,破叶莲,5.0,11.0,11.0,5.0,5.0
841,CHP04826,悬钩子,4.0,5.0,5.0,4.0,4.0
842,CHP01002,繁缕,4.0,9.0,9.0,4.0,4.0
843,CHP02785,猕猴桃根,4.0,5.0,5.0,4.0,4.0
844,CHP02913,苜蓿,4.0,6.0,6.0,4.0,4.0
845,CHP00223,抱茎獐牙菜,4.0,8.0,8.0,4.0,4.0
846,CHP04821,萱草,4.0,9.0,9.0,4.0,4.0
847,CHP04824,玄参,4.0,21.0,21.0,4.0,4.0
848,CHP02313,莲子草,4.0,8.0,8.0,4.0,4.0
849,CHP03364,瑞香根,4.0,4.0,4.0,4.0,4.0
850,CHP03969,松香,4.0,6.0,6.0,4.0,4.0
851,CHP00015,安哥拉八角枫,4.0,9.0,9.0,5.0,4.0
852,CHP03911,水仙根,4.0,6.0,6.0,4.0,4.0
853,CHP00103,白金果榄,4.0,10.0,10.0,5.0,4.0
854,CHP00081,白蒿,4.0,9.0,9.0,4.0,4.0
855,CHP00080,白果紫草,4.0,11.0,11.0,4.0,4.0
856,CHP00091,白花灯笼,4.0,9.0,9.0,4.0,4.0
857,CHP00044,芭蕉花,4.0,9.0,9.0,4.0,4.0
858,CHP03863,水苦荬,4.0,6.0,6.0,4.0,4.0
859,CHP05572,竹沥,4.0,15.0,15.0,4.0,4.0
860,CHP05807,蜂蜜,4.0,5.0,5.0,4.0,4.0
861,CHP03910,水仙,4.0,7.0,7.0,4.0,4.0
862,CHP01015,飞廉,4.0,11.0,11.0,4.0,4.0
863,CHP01029,肺形草,4.0,5.0,5.0,4.0,4.0
864,CHP01089,佛甲草,4.0,8.0,8.0,4.0,4.0
865,CHP05689,紫葳茎叶,4.0,6.0,6.0,4.0,4.0
866,CHP01230,枸橘,4.0,12.0,12.0,4.0,4.0
867,CHP01244,骨节草,4.0,6.0,6.0,5.0,4.0
868,CHP04459,西洋接骨木,4.0,4.0,4.0,4.0,4.0
869,CHP02516,落地生根,4.0,5.0,5.0,4.0,4.0
870,CHP04290,万寿菊,4.0,7.0,7.0,4.0,4.0
871,CHP04324,文冠果,4.0,4.0,4.0,4.0,4.0
872,CHP03487,山橙,4.0,6.0,6.0,4.0,4.0
873,CHP00533,大麻叶泽兰,4.0,8.0,8.0,4.0,4.0
874,CHP01985,荆芥穗,4.0,6.0,6.0,4.0,4.0
875,CHP02025,菊芋,4.0,6.0,6.0,4.0,4.0
876,CHP02032,橘皮,4.0,7.0,7.0,4.0,4.0
877,CHP02012,酒饼叶,4.0,7.0,7.0,4.0,4.0
878,CHP00728,灯油藤子,4.0,7.0,7.0,4.0,4.0
879,CHP01460,红毛七,4.0,9.0,9.0,4.0,4.0
880,CHP02077,刻裂紫堇,4.0,13.0,13.0,4.0,4.0
881,CHP02031,橘络,4.0,8.0,8.0,4.0,4.0
882,CHP04896,烟窝草,4.0,9.0,9.0,4.0,4.0
883,CHP04920,岩筋菜,4.0,4.0,4.0,4.0,4.0
884,CHP04753,小芸木,4.0,4.0,4.0,4.0,4.0
885,CHP04736,小叶贯众,4.0,6.0,6.0,5.0,4.0
886,CHP01163,高粱,4.0,6.0,6.0,4.0,4.0
887,CHP00876,杜鹃花,4.0,11.0,11.0,4.0,4.0
888,CHP04886,亚罗椿,4.0,7.0,7.0,4.0,4.0
889,CHP00874,杜衡,4.0,9.0,9.0,4.0,4.0
890,CHP00853,毒芹根,4.0,10.0,10.0,4.0,4.0
891,CHP03217,芹花,4.0,17.0,17.0,6.0,4.0
892,CHP02371,柳穿鱼,4.0,9.0,9.0,4.0,4.0
893,CHP03199,茜草根,4.0,11.0,11.0,4.0,4.0
894,CHP04985,杨梅根,4.0,7.0,7.0,4.0,4.0
895,CHP04119,甜瓜蒂,4.0,4.0,4.0,4.0,4.0
896,CHP01381,黑壳楠,4.0,8.0,8.0,4.0,4.0
897,CHP01111,阜康阿魏根,4.0,7.0,7.0,4.0,4.0
898,CHP05183,银线草,4.0,7.0,7.0,4.0,4.0
899,CHP02463,鹿角菜,4.0,7.0,7.0,4.0,4.0
900,CHP04165,铁丝七,4.0,6.0,6.0,4.0,4.0
901,CHP04232,土荆芥,4.0,8.0,8.0,4.0,4.0
902,CHP01506,厚皮香,4.0,7.0,7.0,4.0,4.0
903,CHP04069,桃枝,4.0,13.0,13.0,5.0,4.0
904,CHP01573,花叶假杜鹃,4.0,7.0,7.0,4.0,4.0
905,CHP01524,胡桃树皮,4.0,8.0,8.0,4.0,4.0
906,CHP03119,婆罗门参,4.0,8.0,8.0,4.0,4.0
907,CHP03116,萍蓬草,4.0,6.0,6.0,4.0,4.0
908,CHP00463,楤木,4.0,4.0,4.0,4.0,4.0
909,CHP02591,马桑叶,4.0,4.0,4.0,4.0,4.0
910,CHP05296,郁金香,4.0,9.0,9.0,4.0,4.0
911,CHP05295,芋头,4.0,4.0,4.0,4.0,4.0
912,CHP05320,月桂叶,4.0,6.0,6.0,4.0,4.0
913,CHP05286,玉米须,4.0,13.0,13.0,6.0,4.0
914,CHP05154,异叶梁王茶,4.0,8.0,8.0,4.0,4.0
915,CHP00466,粗榧子,4.0,8.0,8.0,4.0,4.0
916,CHP03576,山莴苣,4.0,6.0,6.0,4.0,4.0
917,CHP01942,金丝桃,4.0,10.0,10.0,4.0,4.0
918,CHP01728,黄山药,4.0,5.0,5.0,4.0,4.0
919,CHP03981,苏铁,4.0,7.0,7.0,4.0,4.0
920,CHP01663,黄花稔,4.0,11.0,11.0,4.0,4.0
921,CHP01614,桦树皮,4.0,5.0,5.0,4.0,4.0
922,CHP03992,粟米草,4.0,8.0,8.0,4.0,4.0
923,CHP03099,枇杷核,4.0,6.0,6.0,4.0,4.0
924,CHP04093,天麻,4.0,11.0,11.0,4.0,4.0
925,CHP00294,菜蓟,4.0,4.0,4.0,4.0,4.0
926,CHP02967,柠檬,4.0,8.0,8.0,4.0,4.0
927,CHP02997,牛耳枫子,4.0,6.0,6.0,4.0,4.0
928,CHP05650,紫堇,4.0,8.0,8.0,4.0,4.0
929,CHP00023,暗紫贝母,4.0,11.0,11.0,4.0,4.0
930,CHP04404,五加皮,3.0,3.0,3.0,3.0,3.0
931,CHP03098,枇杷,3.0,6.0,6.0,3.0,3.0
932,CHP01008,防风草,3.0,4.0,4.0,3.0,3.0
933,CHP05582,竹叶椒,3.0,10.0,10.0,3.0,3.0
934,CHP05139,一枝蒿,3.0,4.0,4.0,3.0,3.0
935,CHP00183,柏树叶,3.0,6.0,6.0,3.0,3.0
936,CHP03527,山黄皮,3.0,26.0,26.0,3.0,3.0
937,CHP04431,五爪龙,3.0,6.0,6.0,3.0,3.0
938,CHP00213,榜嘎,3.0,5.0,5.0,3.0,3.0
939,CHP00795,东北蛔蒿,3.0,3.0,3.0,3.0,3.0
940,CHP03545,山莨菪,3.0,5.0,5.0,3.0,3.0
941,CHP01896,芥菜,3.0,7.0,7.0,3.0,3.0
942,CHP04449,西瓜,3.0,15.0,15.0,5.0,3.0
943,CHP02987,牛扁,3.0,3.0,3.0,3.0,3.0
944,CHP02450,芦竹根,3.0,11.0,11.0,3.0,3.0
945,CHP04682,小蓟,3.0,5.0,5.0,3.0,3.0
946,CHP02663,毛草龙,3.0,6.0,6.0,3.0,3.0
947,CHP02074,榼藤子,3.0,5.0,5.0,3.0,3.0
948,CHP02675,毛冬青,3.0,5.0,5.0,3.0,3.0
949,CHP00994,番石榴叶,3.0,3.0,3.0,3.0,3.0
950,CHP00244,蓖麻叶,3.0,4.0,4.0,3.0,3.0
951,CHP03215,茄子根,3.0,4.0,4.0,3.0,3.0
952,CHP04693,小连翘,3.0,6.0,6.0,3.0,3.0
953,CHP05840,海马,3.0,3.0,3.0,3.0,3.0
954,CHP02007,韭菜,3.0,4.0,4.0,3.0,3.0
955,CHP05967,牛靥,3.0,6.0,6.0,3.0,3.0
956,CHP02340,列当,3.0,5.0,5.0,4.0,3.0
957,CHP00053,白背叶,3.0,7.0,7.0,3.0,3.0
958,CHP01043,风毛菊,3.0,8.0,8.0,3.0,3.0
959,CHP02821,缅枣,3.0,4.0,4.0,4.0,3.0
960,CHP02420,龙牙楤木,3.0,5.0,5.0,3.0,3.0
961,CHP05221,油茶根皮,3.0,7.0,7.0,3.0,3.0
962,CHP04467,喜旱莲子草,3.0,7.0,7.0,3.0,3.0
963,CHP05174,银柴胡,3.0,6.0,6.0,3.0,3.0
964,CHP04683,小接筋草,3.0,7.0,7.0,3.0,3.0
965,CHP00428,春福寿草,3.0,3.0,3.0,3.0,3.0
966,CHP02429,龙眼叶,3.0,6.0,6.0,3.0,3.0
967,CHP04959,羊角拗子,3.0,4.0,4.0,3.0,3.0
968,CHP04822,萱草根,3.0,5.0,5.0,3.0,3.0
969,CHP04839,雪莲花,3.0,4.0,4.0,3.0,3.0
970,CHP00312,草本威灵仙,3.0,11.0,11.0,3.0,3.0
971,CHP00693,地锦,3.0,6.0,6.0,3.0,3.0
972,CHP01054,枫香寄生,3.0,3.0,3.0,3.0,3.0
973,CHP04901,芫荽,3.0,8.0,8.0,3.0,3.0
974,CHP04485,细叶桉叶,3.0,7.0,7.0,3.0,3.0
975,CHP04918,岩椒草,3.0,13.0,13.0,3.0,3.0
976,CHP03162,漆大姑,3.0,4.0,4.0,3.0,3.0
977,CHP00448,刺梨,3.0,5.0,5.0,3.0,3.0
978,CHP03251,青天葵,3.0,5.0,5.0,3.0,3.0
979,CHP00482,大巢菜,3.0,5.0,5.0,3.0,3.0
980,CHP02713,毛蕊花,3.0,5.0,5.0,3.0,3.0
981,CHP05224,油茶子,3.0,6.0,6.0,3.0,3.0
982,CHP00359,车桑仔叶,3.0,5.0,5.0,3.0,3.0
983,CHP05195,罂粟壳,3.0,3.0,3.0,3.0,3.0
984,CHP03306,拳参,3.0,3.0,3.0,3.0,3.0
985,CHP02477,露蕊乌头,3.0,5.0,5.0,3.0,3.0
986,CHP03120,婆罗门皂荚,3.0,9.0,9.0,3.0,3.0
987,CHP03124,破布木,3.0,5.0,5.0,3.0,3.0
988,CHP03132,葡萄柚,3.0,7.0,7.0,3.0,3.0
989,CHP05634,紫红獐牙菜,3.0,8.0,8.0,3.0,3.0
990,CHP02514,骆驼蓬,3.0,5.0,5.0,3.0,3.0
991,CHP02545,麻花,3.0,6.0,6.0,3.0,3.0
992,CHP05211,瘿花香茶菜,3.0,6.0,6.0,3.0,3.0
993,CHP02947,南天竹叶,3.0,4.0,4.0,3.0,3.0
994,CHP02130,苦绳,3.0,3.0,3.0,3.0,3.0
995,CHP04550,香柏,3.0,3.0,3.0,3.0,3.0
996,CHP03565,山萩,3.0,5.0,5.0,3.0,3.0
997,CHP03450,沙糖根,3.0,8.0,8.0,3.0,3.0
998,CHP03503,山矾,3.0,5.0,5.0,3.0,3.0
999,CHP01125,甘青铁线莲,3.0,6.0,6.0,3.0,3.0
1000,CHP01810,姬蕨,3.0,6.0,6.0,3.0,3.0
1001,CHP01840,假百合,3.0,5.0,5.0,3.0,3.0
1002,CHP01846,假蒟子,3.0,8.0,8.0,3.0,3.0
1003,CHP02244,老鸦柿,3.0,6.0,6.0,3.0,3.0
1004,CHP01907,金粉蕨,3.0,7.0,7.0,3.0,3.0
1005,CHP03656,蛇婆子,3.0,3.0,3.0,3.0,3.0
1006,CHP01797,鸡嗉子,3.0,4.0,4.0,3.0,3.0
1007,CHP03317,荛花,3.0,5.0,5.0,4.0,3.0
1008,CHP01739,黄菀,3.0,7.0,7.0,3.0,3.0
1009,CHP01748,黄紫堇,3.0,3.0,3.0,3.0,3.0
1010,CHP03707,石胆草,3.0,6.0,6.0,3.0,3.0
1011,CHP03754,石韦,3.0,4.0,4.0,3.0,3.0
1012,CHP01856,见血飞,3.0,3.0,3.0,3.0,3.0
1013,CHP03784,手参,3.0,12.0,12.0,3.0,3.0
1014,CHP00394,臭牡丹,3.0,4.0,4.0,3.0,3.0
1015,CHP00401,樗叶花椒,3.0,7.0,7.0,3.0,3.0
1016,CHP05280,禹州漏芦,3.0,6.0,6.0,3.0,3.0
1017,CHP01167,高山黄华,3.0,6.0,6.0,3.0,3.0
1018,CHP01172,高山唐松草,3.0,3.0,3.0,3.0,3.0
1019,CHP05309,圆滑番荔枝,3.0,5.0,5.0,3.0,3.0
1020,CHP05403,樟梨,3.0,5.0,5.0,3.0,3.0
1021,CHP05409,樟树皮,3.0,4.0,4.0,3.0,3.0
1022,CHP01469,红母鸡草,3.0,11.0,11.0,5.0,3.0
1023,CHP01211,狗脊,3.0,29.0,29.0,3.0,3.0
1024,CHP01337,海红豆,3.0,6.0,6.0,3.0,3.0
1025,CHP01702,黄麻叶,3.0,7.0,7.0,3.0,3.0
1026,CHP05428,长果荜茇,3.0,4.0,4.0,3.0,3.0
1027,CHP03962,松节,3.0,7.0,7.0,3.0,3.0
1028,CHP04363,巫山淫羊藿,3.0,7.0,7.0,3.0,3.0
1029,CHP04374,无患子皮,3.0,5.0,5.0,3.0,3.0
1030,CHP02934,南山藤,3.0,5.0,5.0,3.0,3.0
1031,CHP03097,皮哨子,3.0,5.0,5.0,3.0,3.0
1032,CHP05690,紫薇,3.0,12.0,12.0,4.0,3.0
1033,CHP00859,独角莲,3.0,8.0,8.0,3.0,3.0
1034,CHP03027,牛心茄子,3.0,5.0,5.0,3.0,3.0
1035,CHP00560,大头橐吾,3.0,6.0,6.0,3.0,3.0
1036,CHP00576,大叶骨碎补,3.0,4.0,4.0,3.0,3.0
1037,CHP05096,野罂粟,3.0,6.0,6.0,3.0,3.0
1038,CHP02789,米皮糠,3.0,10.0,10.0,3.0,3.0
1039,CHP00770,调经草,3.0,5.0,5.0,3.0,3.0
1040,CHP04995,洋蓍草,3.0,7.0,7.0,3.0,3.0
1041,CHP01398,黑种草,3.0,7.0,7.0,3.0,3.0
1042,CHP03905,水团花,3.0,6.0,6.0,3.0,3.0
1043,CHP01767,火焰花,3.0,6.0,6.0,3.0,3.0
1044,CHP00079,白果槲寄生,3.0,4.0,4.0,3.0,3.0
1045,CHP01412,红椿,3.0,5.0,5.0,3.0,3.0
1046,CHP01420,红根草,3.0,6.0,6.0,3.0,3.0
1047,CHP04108,田葱,3.0,4.0,4.0,3.0,3.0
1048,CHP01568,花楸,3.0,5.0,5.0,3.0,3.0
1049,CHP04139,铁海棠,3.0,6.0,6.0,3.0,3.0
1050,CHP01346,含羞草,3.0,8.0,8.0,3.0,3.0
1051,CHP04085,天花粉,3.0,5.0,5.0,3.0,3.0
1052,CHP01558,虎掌草,3.0,5.0,5.0,3.0,3.0
1053,CHP00269,遍地金,2.0,4.0,4.0,2.0,2.0
1054,CHP00272,滨海前胡,2.0,2.0,2.0,2.0,2.0
1055,CHP00724,灯笼泡,2.0,5.0,5.0,2.0,2.0
1056,CHP00767,钓樟根皮,2.0,8.0,8.0,2.0,2.0
1057,CHP00472,打碗花,2.0,3.0,3.0,2.0,2.0
1058,CHP00662,稻芽,2.0,2.0,2.0,2.0,2.0
1059,CHP02085,苦芺,2.0,3.0,3.0,2.0,2.0
1060,CHP05621,紫菜,2.0,2.0,2.0,2.0,2.0
1061,CHP02121,苦楝叶,2.0,3.0,3.0,2.0,2.0
1062,CHP05663,紫茉莉根,2.0,3.0,3.0,2.0,2.0
1063,CHP05670,紫萁,2.0,2.0,2.0,2.0,2.0
1064,CHP00990,番石榴,2.0,12.0,12.0,2.0,2.0
1065,CHP00993,番石榴皮,2.0,2.0,2.0,2.0,2.0
1066,CHP00799,东北延胡索,2.0,4.0,4.0,2.0,2.0
1067,CHP04761,斜基粗叶木,2.0,4.0,4.0,2.0,2.0
1068,CHP02166,腊梅花,2.0,5.0,5.0,2.0,2.0
1069,CHP03426,桑寄生,2.0,6.0,6.0,2.0,2.0
1070,CHP00902,断节参,2.0,3.0,3.0,2.0,2.0
1071,CHP00936,多裂委陵菜,2.0,3.0,3.0,2.0,2.0
1072,CHP00940,多穗蓼,2.0,6.0,6.0,2.0,2.0
1073,CHP02239,老鼠瓜,2.0,5.0,5.0,2.0,2.0
1074,CHP03245,青钱柳,2.0,4.0,4.0,2.0,2.0
1075,CHP05218,永宁独活,2.0,5.0,5.0,2.0,2.0
1076,CHP03518,山胡椒,2.0,5.0,5.0,2.0,2.0
1077,CHP03541,山蒟,2.0,2.0,2.0,2.0,2.0
1078,CHP01897,芥蓝,2.0,6.0,6.0,2.0,2.0
1079,CHP01990,景天,2.0,5.0,5.0,2.0,2.0
1080,CHP01013,飞机草,2.0,2.0,2.0,2.0,2.0
1081,CHP04477,细茎石斛,2.0,4.0,4.0,2.0,2.0
1082,CHP04422,五桠果,2.0,4.0,4.0,2.0,2.0
1083,CHP01016,飞龙掌血,2.0,11.0,11.0,2.0,2.0
1084,CHP01035,粉葛,2.0,5.0,5.0,2.0,2.0
1085,CHP04616,橡实,2.0,6.0,6.0,2.0,2.0
1086,CHP04643,小飞蓬,2.0,8.0,8.0,3.0,2.0
1087,CHP01040,粪箕笃,2.0,4.0,4.0,2.0,2.0
1088,CHP05591,苎麻,2.0,3.0,3.0,2.0,2.0
1089,CHP00247,薜荔,2.0,2.0,2.0,2.0,2.0
1090,CHP00261,扁桃斑鸠菊,2.0,2.0,2.0,2.0,2.0
1091,CHP05647,紫金牛根,2.0,7.0,7.0,2.0,2.0
1092,CHP04971,羊蹄,2.0,4.0,4.0,2.0,2.0
1093,CHP01566,花锚,2.0,4.0,4.0,2.0,2.0
1094,CHP04571,香茅,2.0,3.0,3.0,2.0,2.0
1095,CHP05831,龟甲,2.0,5.0,5.0,2.0,2.0
1096,CHP01786,鸡冠花,2.0,6.0,6.0,2.0,2.0
1097,CHP00203,半边旗,2.0,5.0,5.0,2.0,2.0
1098,CHP03504,山矾根,2.0,4.0,4.0,2.0,2.0
1099,CHP01123,甘菊,2.0,2.0,2.0,2.0,2.0
1100,CHP00208,半枫荷,2.0,3.0,3.0,2.0,2.0
1101,CHP01143,干地黄,2.0,21.0,21.0,2.0,2.0
1102,CHP01159,杠香藤,2.0,3.0,3.0,2.0,2.0
1103,CHP01946,金挖耳,2.0,3.0,3.0,2.0,2.0
1104,CHP03506,山矾叶,2.0,4.0,4.0,2.0,2.0
1105,CHP05780,蟾皮,2.0,4.0,4.0,2.0,2.0
1106,CHP01822,蕺叶秋海棠,2.0,3.0,3.0,2.0,2.0
1107,CHP01829,蓟罂粟,2.0,7.0,7.0,2.0,2.0
1108,CHP05791,穿山甲,2.0,3.0,3.0,2.0,2.0
1109,CHP05680,紫苏子,2.0,22.0,22.0,5.0,2.0
1110,CHP01847,假连翘,2.0,6.0,6.0,2.0,2.0
1111,CHP00057,白草莓,2.0,2.0,2.0,2.0,2.0
1112,CHP03596,山樱桃,2.0,4.0,4.0,2.0,2.0
1113,CHP02938,南蛇藤,2.0,4.0,4.0,2.0,2.0
1114,CHP02942,南酸枣,2.0,4.0,4.0,2.0,2.0
1115,CHP03670,神黄豆,2.0,4.0,4.0,2.0,2.0
1116,CHP03672,神香草,2.0,4.0,4.0,2.0,2.0
1117,CHP02670,毛大丁草,2.0,9.0,9.0,2.0,2.0
1118,CHP01802,鸡眼草,2.0,2.0,2.0,2.0,2.0
1119,CHP02258,棱子芹,2.0,4.0,4.0,2.0,2.0
1120,CHP02270,藜草,2.0,3.0,3.0,2.0,2.0
1121,CHP02296,痢止蒿,2.0,4.0,4.0,2.0,2.0
1122,CHP02685,毛诃子,2.0,5.0,5.0,2.0,2.0
1123,CHP02033,橘叶,2.0,8.0,8.0,2.0,2.0
1124,CHP02104,苦瓜,2.0,4.0,4.0,2.0,2.0
1125,CHP03360,蕤仁,2.0,3.0,3.0,2.0,2.0
1126,CHP03416,三钻风,2.0,4.0,4.0,3.0,2.0
1127,CHP01716,黄皮叶,2.0,4.0,4.0,2.0,2.0
1128,CHP01719,黄杞,2.0,8.0,8.0,2.0,2.0
1129,CHP01724,黄秦艽,2.0,2.0,2.0,2.0,2.0
1130,CHP02972,柠檬皮,2.0,6.0,6.0,2.0,2.0
1131,CHP05834,蛤蚧,2.0,3.0,3.0,2.0,2.0
1132,CHP00963,鹅绒藤,2.0,6.0,6.0,2.0,2.0
1133,CHP00314,草地黄芩,2.0,7.0,7.0,2.0,2.0
1134,CHP00321,草问荆,2.0,4.0,4.0,2.0,2.0
1135,CHP05964,牛肾,2.0,6.0,6.0,2.0,2.0
1136,CHP03719,石见穿,2.0,4.0,4.0,2.0,2.0
1137,CHP03751,石刷把,2.0,4.0,4.0,2.0,2.0
1138,CHP05843,海燕,2.0,2.0,2.0,2.0,2.0
1139,CHP05975,青蛙,2.0,4.0,4.0,2.0,2.0
1140,CHP01759,茴香茎叶,2.0,4.0,4.0,2.0,2.0
1141,CHP05881,鸡内金,2.0,3.0,3.0,2.0,2.0
1142,CHP03803,鼠李,2.0,6.0,6.0,2.0,2.0
1143,CHP02824,明党参,2.0,4.0,4.0,2.0,2.0
1144,CHP02844,牡蒿,2.0,2.0,2.0,2.0,2.0
1145,CHP06125,石花,2.0,7.0,7.0,2.0,2.0
1146,CHP05287,玉蜀黍,2.0,4.0,4.0,2.0,2.0
1147,CHP05306,圆萼刺参,2.0,2.0,2.0,2.0,2.0
1148,CHP05539,珠芽半支,2.0,2.0,2.0,2.0,2.0
1149,CHP05541,珠子参,2.0,5.0,5.0,2.0,2.0
1150,CHP03705,石莼,2.0,8.0,8.0,3.0,2.0
1151,CHP02769,美人蕉,2.0,4.0,4.0,2.0,2.0
1152,CHP01171,高山龙胆,2.0,11.0,11.0,2.0,2.0
1153,CHP05877,鸡胆,2.0,2.0,2.0,2.0,2.0
1154,CHP01176,高乌头,2.0,5.0,5.0,2.0,2.0
1155,CHP04538,藓生马先蒿,2.0,4.0,4.0,2.0,2.0
1156,CHP05880,鸡脑,2.0,3.0,3.0,2.0,2.0
1157,CHP00381,赤麻,2.0,3.0,3.0,2.0,2.0
1158,CHP00389,臭柏,2.0,4.0,4.0,2.0,2.0
1159,CHP06037,五灵脂,2.0,6.0,6.0,2.0,2.0
1160,CHP04960,羊角棉,2.0,2.0,2.0,2.0,2.0
1161,CHP04208,透骨草,2.0,2.0,2.0,2.0,2.0
1162,CHP04962,羊角藤,2.0,5.0,5.0,2.0,2.0
1163,CHP01480,红雀珊瑚,2.0,2.0,2.0,2.0,2.0
1164,CHP04888,亚麻子,2.0,4.0,4.0,2.0,2.0
1165,CHP04268,娃儿藤,2.0,6.0,6.0,3.0,2.0
1166,CHP04900,芫花根,2.0,3.0,3.0,2.0,2.0
1167,CHP04903,岩白菜,2.0,3.0,3.0,2.0,2.0
1168,CHP01708,黄缅桂,2.0,2.0,2.0,2.0,2.0
1169,CHP02531,绿豆皮,2.0,2.0,2.0,2.0,2.0
1170,CHP05456,浙贝母,2.0,3.0,3.0,2.0,2.0
1171,CHP00331,茶树根,2.0,5.0,5.0,2.0,2.0
1172,CHP05364,仔榄树,2.0,2.0,2.0,2.0,2.0
1173,CHP05563,竹柏根,2.0,4.0,4.0,2.0,2.0
1174,CHP05392,粘毛鼠尾草,2.0,4.0,4.0,2.0,2.0
1175,CHP04378,无距耧斗菜,2.0,3.0,3.0,2.0,2.0
1176,CHP01505,厚皮树,2.0,5.0,5.0,2.0,2.0
1177,CHP03177,千解草,2.0,4.0,4.0,2.0,2.0
1178,CHP03991,粟米,2.0,5.0,5.0,2.0,2.0
1179,CHP01641,黄甘草,2.0,4.0,4.0,2.0,2.0
1180,CHP03893,水松,2.0,4.0,4.0,2.0,2.0
1181,CHP05383,泽珍珠菜,2.0,2.0,2.0,2.0,2.0
1182,CHP01695,黄栌,2.0,5.0,5.0,3.0,2.0
1183,CHP05329,越橘叶,2.0,3.0,3.0,2.0,2.0
1184,CHP01366,核桃楸果仁,2.0,6.0,6.0,3.0,2.0
1185,CHP01183,茖葱,2.0,6.0,6.0,2.0,2.0
1186,CHP04329,问荆,2.0,4.0,4.0,2.0,2.0
1187,CHP01257,关苍术,2.0,4.0,4.0,2.0,2.0
1188,CHP03194,芡实,2.0,3.0,3.0,2.0,2.0
1189,CHP04367,无根藤,2.0,4.0,4.0,2.0,2.0
1190,CHP02696,毛连菜,2.0,4.0,4.0,2.0,2.0
1191,CHP03075,泡桐,2.0,4.0,4.0,2.0,2.0
1192,CHP03084,蓬莱草,2.0,5.0,5.0,2.0,2.0
1193,CHP02924,南方菟丝子,2.0,4.0,4.0,2.0,2.0
1194,CHP02925,南瓜,2.0,3.0,3.0,2.0,2.0
1195,CHP02716,毛桐,2.0,11.0,11.0,2.0,2.0
1196,CHP03094,披针叶野决明,2.0,5.0,5.0,2.0,2.0
1197,CHP02739,茅膏菜,2.0,3.0,3.0,2.0,2.0
1198,CHP02583,马铃薯,2.0,5.0,5.0,3.0,2.0
1199,CHP04914,岩黄连,2.0,4.0,4.0,2.0,2.0
1200,CHP00828,冬珊瑚,2.0,5.0,5.0,2.0,2.0
1201,CHP03159,桤木,2.0,3.0,3.0,2.0,2.0
1202,CHP04867,鸦片,2.0,9.0,9.0,2.0,2.0
1203,CHP03087,蓬子菜,2.0,4.0,4.0,2.0,2.0
1204,CHP02998,牛角瓜,2.0,2.0,2.0,2.0,2.0
1205,CHP02945,南天竹根,2.0,5.0,5.0,2.0,2.0
1206,CHP03053,欧鼠李,2.0,2.0,2.0,2.0,2.0
1207,CHP02951,南烛,2.0,4.0,4.0,2.0,2.0
1208,CHP00571,大叶桉叶,2.0,7.0,7.0,2.0,2.0
1209,CHP05012,野百合,2.0,3.0,3.0,2.0,2.0
1210,CHP02970,柠檬桉叶,2.0,5.0,5.0,2.0,2.0
1211,CHP00583,大叶蒟,2.0,2.0,2.0,2.0,2.0
1212,CHP05087,野鸦椿,2.0,3.0,3.0,2.0,2.0
1213,CHP02847,木半夏根,2.0,3.0,3.0,2.0,2.0
1214,CHP04904,岩败酱,2.0,3.0,3.0,2.0,2.0
1215,CHP06096,鬼盖,2.0,6.0,6.0,2.0,2.0
1216,CHP02878,木槿花,2.0,3.0,3.0,2.0,2.0
1217,CHP00094,白花射干,2.0,9.0,9.0,2.0,2.0
1218,CHP02784,猕猴桃,2.0,2.0,2.0,2.0,2.0
1219,CHP02563,马槟榔,2.0,2.0,2.0,2.0,2.0
1220,CHP03257,青羊参,2.0,2.0,2.0,2.0,2.0
1221,CHP05005,药用倒提壶,2.0,3.0,3.0,2.0,2.0
1222,CHP00026,八角枫,2.0,4.0,4.0,2.0,2.0
1223,CHP03270,苘麻子,2.0,3.0,3.0,2.0,2.0
1224,CHP01403,衡州乌药,2.0,7.0,7.0,2.0,2.0
1225,CHP03898,水苏,2.0,4.0,4.0,2.0,2.0
1226,CHP03273,秋枫木,2.0,3.0,3.0,2.0,2.0
1227,CHP03907,水蜈蚣,2.0,3.0,3.0,2.0,2.0
1228,CHP03934,睡莲,2.0,5.0,5.0,2.0,2.0
1229,CHP03274,秋海棠,2.0,5.0,5.0,2.0,2.0
1230,CHP03283,秋水仙,2.0,5.0,5.0,2.0,2.0
1231,CHP02178,莱菔,2.0,5.0,5.0,2.0,2.0
