rank,CHP_ID,Chinese_herbal_pieces,adj_avg_score,total_compounds,effective_count,high_quality_count,ultra_high_count
982,CHP00853,毒芹根,0.7603319414987768,10.0,10.0,4.0,4.0
983,CHP01910,金光菊,0.7601434224979613,2.0,2.0,1.0,0.0
984,CHP01357,何首乌,0.7597578849994439,34.0,34.0,18.0,17.0
985,CHP05791,穿山甲,0.7595878146135028,3.0,3.0,2.0,2.0
986,CHP02970,柠檬桉叶,0.7594073999983691,5.0,5.0,2.0,2.0
987,CHP01625,槐角,0.759391830713412,18.0,18.0,12.0,12.0
988,CHP03696,十大功劳,0.7593407431807062,12.0,12.0,8.0,7.0
989,CHP01907,金粉蕨,0.7593063405867962,7.0,7.0,3.0,3.0
990,CHP04467,喜旱莲子草,0.7592996764691492,7.0,7.0,3.0,3.0
991,CHP02925,南瓜,0.7592951299981182,3.0,3.0,2.0,2.0
992,CHP02356,凌霄,0.759291548123471,6.0,6.0,2.0,2.0
993,CHP04215,土百部,0.7592207063614125,1.0,1.0,0.0,0.0
994,CHP04604,向日葵花,0.759125160906867,1.0,1.0,0.0,0.0
995,CHP02582,马蔺子,0.7590003346135028,3.0,3.0,0.0,0.0
996,CHP00331,茶树根,0.7589574419983691,5.0,5.0,2.0,2.0
997,CHP04683,小接筋草,0.7589239352926787,7.0,7.0,3.0,3.0
998,CHP02296,痢止蒿,0.7588741899982525,4.0,4.0,2.0,2.0
999,CHP05489,止泻木皮,0.7588173175467083,43.0,43.0,24.0,24.0
1000,CHP02525,驴蹄草,0.7587180245432307,1.0,1.0,0.0,0.0
1001,CHP00389,臭柏,0.7585512328553954,4.0,4.0,2.0,2.0
1002,CHP02930,南瓜子,0.7584917621728494,13.0,13.0,6.0,6.0
1003,CHP02528,绿豆,0.758465661041157,38.0,38.0,20.0,20.0
1004,CHP02055,决明,0.7584071162953903,17.0,17.0,9.0,9.0
1005,CHP02501,罗汉松叶,0.7584061115776597,9.0,9.0,5.0,5.0
1006,CHP01206,钩藤,0.7583478751629105,174.0,174.0,96.0,96.0
1007,CHP02878,木槿花,0.7583216330750412,3.0,3.0,2.0,2.0
1008,CHP03075,泡桐,0.7583210535696813,4.0,4.0,2.0,2.0
1009,CHP01641,黄甘草,0.7583048992839669,4.0,4.0,2.0,2.0
1010,CHP03177,千解草,0.7582851528553954,4.0,4.0,2.0,2.0
1011,CHP02180,莱菔子,0.7582092809085349,34.0,34.0,17.0,15.0
1012,CHP02323,两面针,0.7581606737731232,43.0,43.0,26.0,26.0
1013,CHP01477,红芪,0.758126436490799,47.0,47.0,23.0,23.0
1014,CHP00969,鄂报春,0.7580817592288874,3.0,3.0,1.0,1.0
1015,CHP02026,橘白,0.7579611945432305,1.0,1.0,0.0,0.0
1016,CHP03545,山莨菪,0.7577909106650357,5.0,5.0,3.0,3.0
1017,CHP04316,卫矛,0.7577815707673489,3.0,3.0,1.0,1.0
1018,CHP05647,紫金牛根,0.7576787382338551,7.0,7.0,2.0,2.0
1019,CHP01909,金冠鳞毛蕨,0.7576725790886851,1.0,1.0,0.0,0.0
1020,CHP00859,独角莲,0.7575310333319742,8.0,8.0,3.0,3.0
1021,CHP02100,苦豆子,0.7574664324979614,2.0,2.0,1.0,1.0
1022,CHP01919,金橘,0.7574175199979614,2.0,2.0,1.0,1.0
1023,CHP00265,扁竹根,0.757273209997776,1.0,1.0,0.0,0.0
1024,CHP01363,荷花玉兰,0.7572464614274065,11.0,11.0,6.0,6.0
1025,CHP04795,杏仁,0.757214691903597,11.0,11.0,6.0,5.0
1026,CHP04461,菥蓂,0.7571408827250488,1.0,1.0,0.0,0.0
1027,CHP05780,蟾皮,0.757085676426824,4.0,4.0,2.0,2.0
1028,CHP03770,柿,0.7570849972705034,1.0,1.0,0.0,0.0
1029,CHP01695,黄栌,0.7570523397317024,5.0,5.0,3.0,2.0
1030,CHP00418,川西獐牙菜,0.7570197158312947,2.0,2.0,1.0,1.0
1031,CHP03251,青天葵,0.7568317353317024,5.0,5.0,3.0,3.0
1032,CHP03867,水蓼,0.7567294236352516,12.0,12.0,6.0,6.0
1033,CHP05211,瘿花香茶菜,0.756706452498471,6.0,6.0,3.0,3.0
1034,CHP02546,麻黄,0.7565602514283217,88.0,88.0,46.0,44.0
1035,CHP01739,黄菀,0.7564863964691491,7.0,7.0,3.0,3.0
1036,CHP00801,东当归,0.7564414758312946,2.0,2.0,1.0,1.0
1037,CHP02054,绢毛蔷薇,0.7563717261519644,3.0,3.0,1.0,1.0
1038,CHP01122,甘葛藤根,0.7563683092288874,3.0,3.0,1.0,1.0
1039,CHP05694,紫薇叶,0.7562512790886852,1.0,1.0,0.0,0.0
1040,CHP01853,剪秋罗,0.7561651130750413,3.0,3.0,1.0,1.0
1041,CHP02658,猫爪草,0.7561507012492354,22.0,22.0,12.0,12.0
1042,CHP03664,麝香草,0.7561050480637269,21.0,21.0,10.0,8.0
1043,CHP05004,药西瓜,0.7560338836341397,1.0,1.0,0.0,0.0
1044,CHP05224,油茶子,0.7560334049984709,6.0,6.0,3.0,3.0
1045,CHP00221,保山乌头,0.7559414023797875,11.0,11.0,6.0,6.0
1046,CHP04179,通花根,0.7559331724979614,2.0,2.0,1.0,1.0
1047,CHP05796,灯心柳珊瑚,0.7559042790886852,1.0,1.0,0.0,0.0
1048,CHP00849,豆油,0.7557789309987768,10.0,10.0,6.0,5.0
1049,CHP00013,艾实,0.7556539172716153,12.0,12.0,7.0,7.0
1050,CHP02749,玫瑰,0.7555765407673489,3.0,3.0,1.0,1.0
1051,CHP01702,黄麻叶,0.7554908952926785,7.0,7.0,3.0,3.0
1052,CHP00103,白金果榄,0.7554900289987768,10.0,10.0,5.0,4.0
1053,CHP01072,凤仙花,0.7554550336341397,1.0,1.0,0.0,0.0
1054,CHP05297,郁金香根,0.7553206063614124,1.0,1.0,0.0,0.0
1055,CHP02920,南川升麻,0.7553097174979614,2.0,2.0,1.0,1.0
1056,CHP02391,六棱菊,0.7549846289467247,28.0,28.0,15.0,15.0
1057,CHP02545,麻花,0.754944334373471,6.0,6.0,3.0,3.0
1058,CHP00333,茶叶,0.7548966576294484,125.0,125.0,60.0,58.0
1059,CHP00351,朝鲜白头翁,0.754884520767349,3.0,3.0,1.0,1.0
1060,CHP04113,甜菜,0.7548255399981182,3.0,3.0,2.0,2.0
1061,CHP01065,凤尾草,0.7548135533329626,56.0,56.0,30.0,30.0
1062,CHP00228,北豆根,0.7548047190240919,72.0,72.0,39.0,39.0
1063,CHP00044,芭蕉花,0.7547655905250282,9.0,9.0,4.0,4.0
1064,CHP05824,狗肉,0.7547069645432306,1.0,1.0,0.0,0.0
1065,CHP05041,野花椒皮,0.7545689108312947,2.0,2.0,1.0,1.0
1066,CHP06092,茯神,0.7545064515365797,3.0,3.0,1.0,1.0
1067,CHP00238,荜茇,0.7543913731055946,75.0,75.0,45.0,43.0
1068,CHP00906,堆心菊,0.7543409837135867,25.0,25.0,12.0,12.0
1069,CHP01450,红筷子,0.7543373723058105,3.0,3.0,1.0,1.0
1070,CHP01002,繁缕,0.7543348452618703,9.0,9.0,4.0,4.0
1071,CHP04233,土连翘,0.754231920906867,1.0,1.0,0.0,0.0
1072,CHP05169,茵陈,0.7541935511529053,16.0,16.0,7.0,7.0
1073,CHP00141,白薯莨,0.7541206449979613,2.0,2.0,1.0,1.0
1074,CHP00984,番荔枝,0.7540555622033068,285.0,285.0,150.0,146.0
1075,CHP05753,斑鸠,0.7538552790886851,1.0,1.0,0.0,0.0
1076,CHP01563,花椒簕,0.7538046972705033,1.0,1.0,0.0,0.0
1077,CHP01896,芥菜,0.7537707799985609,7.0,7.0,3.0,3.0
1078,CHP00816,冬瓜子,0.7537579324484804,39.0,39.0,20.0,20.0
1079,CHP00101,白芥,0.7535797899981181,3.0,3.0,1.0,1.0
1080,CHP02562,马鞭草,0.7535405448072219,42.0,42.0,25.0,23.0
1081,CHP04888,亚麻子,0.7535327742839668,4.0,4.0,2.0,2.0
1082,CHP03020,牛尾蒿,0.7534646029156473,14.0,14.0,7.0,6.0
1083,CHP01299,广西莪术,0.7532809540897971,12.0,12.0,7.0,6.0
1084,CHP05495,枳椇根,0.7531674972705034,1.0,1.0,0.0,0.0
1085,CHP03595,山银柴胡,0.752957876664628,2.0,2.0,0.0,0.0
1086,CHP00519,大戟,0.7529415848715859,107.0,107.0,58.0,58.0
1087,CHP02032,橘皮,0.7529410717632667,7.0,7.0,4.0,4.0
1088,CHP05408,樟脑,0.752864330906867,1.0,1.0,0.0,0.0
1089,CHP03015,牛舌头,0.7527150790886851,1.0,1.0,0.0,0.0
1090,CHP04110,田旋花,0.7526759472705034,1.0,1.0,0.0,0.0
1091,CHP02656,猫须草,0.7526540027114499,49.0,49.0,26.0,26.0
1092,CHP00130,白牛胆,0.7524955518159578,1.0,1.0,0.0,0.0
1093,CHP00213,榜嘎,0.7524705153317025,5.0,5.0,3.0,3.0
1094,CHP01537,湖北贝母,0.7524584063145019,9.0,9.0,5.0,5.0
1095,CHP00081,白蒿,0.7523514889460808,9.0,9.0,4.0,4.0
1096,CHP03461,砂仁,0.7522542590537235,64.0,64.0,33.0,33.0
1097,CHP03561,山柰,0.7521814049991846,20.0,20.0,10.0,10.0
1098,CHP02239,老鼠瓜,0.752168939998369,5.0,5.0,2.0,2.0
1099,CHP05676,紫苏,0.7521686995828237,38.0,38.0,20.0,19.0
1100,CHP04643,小飞蓬,0.7520974472208631,8.0,8.0,3.0,2.0
1101,CHP00612,代代花,0.7520852030186371,96.0,96.0,48.0,46.0
1102,CHP04899,芫花,0.7519675881795943,1.0,1.0,0.0,0.0
1103,CHP02683,毛贯众,0.7518943885696812,4.0,4.0,0.0,0.0
1104,CHP04232,土荆芥,0.751693086109752,8.0,8.0,4.0,4.0
1105,CHP02367,琉璃草,0.7514045159452848,27.0,27.0,15.0,15.0
1106,CHP03105,辟汗草,0.7513791563614124,1.0,1.0,0.0,0.0
1107,CHP03753,石蒜,0.7513623226913667,16.0,16.0,8.0,8.0
1108,CHP01884,角蒿,0.7513238394987768,10.0,10.0,6.0,6.0
1109,CHP01912,金合欢,0.7513120790464541,11.0,11.0,5.0,5.0
1110,CHP01083,扶桑花,0.7512267361519644,3.0,3.0,1.0,1.0
1111,CHP05896,僵蚕,0.751187600554876,26.0,26.0,13.0,13.0
1112,CHP03487,山橙,0.751067723123471,6.0,6.0,4.0,4.0
1113,CHP05373,皂角刺,0.7510450358312947,2.0,2.0,1.0,1.0
1114,CHP00887,短瓣花,0.7509420145823139,14.0,14.0,8.0,8.0
1115,CHP03806,鼠曲草,0.7509301044987768,10.0,10.0,6.0,5.0
1116,CHP00189,斑草,0.7508409551990215,15.0,15.0,8.0,7.0
1117,CHP00374,齿叶橐吾,0.7507472433312947,2.0,2.0,1.0,1.0
1118,CHP03741,石楠,0.7507434945432305,1.0,1.0,0.0,0.0
1119,CHP00186,柏子仁,0.7506322766662377,47.0,47.0,22.0,18.0
1120,CHP05831,龟甲,0.7506013026650358,5.0,5.0,2.0,2.0
1121,CHP04000,酸模,0.750394341664628,2.0,2.0,0.0,0.0
1122,CHP00974,耳草,0.7502583257131208,11.0,11.0,5.0,5.0
1123,CHP00149,白土茯苓,0.7500846881795943,1.0,1.0,0.0,0.0
1124,CHP00828,冬珊瑚,0.7500782553317024,5.0,5.0,2.0,2.0
1125,CHP02172,辣椒,0.749994388813352,108.0,108.0,52.0,50.0
1126,CHP01534,葫芦茶,0.7499737104534335,12.0,12.0,6.0,6.0
1127,CHP01020,飞扬草,0.7499071927250487,1.0,1.0,0.0,0.0
1128,CHP01346,含羞草,0.7498242966653075,8.0,8.0,3.0,3.0
1129,CHP05766,鳖甲,0.7497264508312947,2.0,2.0,0.0,0.0
1130,CHP00419,川芎,0.7496531321896024,127.0,127.0,69.0,69.0
1131,CHP03353,入地蜈蚣,0.7496479778250232,13.0,13.0,8.0,8.0
1132,CHP06118,木耳,0.7494950918159579,1.0,1.0,0.0,0.0
1133,CHP01091,佛手,0.749491874327468,51.0,51.0,29.0,26.0
1134,CHP03434,桑枝,0.7493942915550118,35.0,35.0,20.0,19.0
1135,CHP03810,薯莨,0.7493805472705032,1.0,1.0,0.0,0.0
1136,CHP05683,紫藤,0.7493525063614125,1.0,1.0,0.0,0.0
1137,CHP00417,川乌,0.7490610606833653,268.0,268.0,152.0,152.0
1138,CHP00640,当药,0.7488557499981182,3.0,3.0,1.0,1.0
1139,CHP00285,伯乐树,0.748707460906867,1.0,1.0,0.0,0.0
1140,CHP02663,毛草龙,0.748621864998471,6.0,6.0,3.0,3.0
1141,CHP00466,粗榧子,0.7485504488875299,8.0,8.0,4.0,4.0
1142,CHP00424,垂盆草,0.7485239487009809,67.0,67.0,37.0,36.0
1143,CHP04481,细香葱,0.7484450881795941,1.0,1.0,0.0,0.0
1144,CHP02060,爵床,0.7484110582045009,29.0,29.0,14.0,14.0
1145,CHP03202,羌活,0.7483812098479959,102.0,102.0,56.0,52.0
1146,CHP04330,蕹菜,0.7481448724979614,2.0,2.0,1.0,1.0
1147,CHP05610,姊妹树,0.7480243845432306,1.0,1.0,0.0,0.0
1148,CHP03130,葡萄,0.7478022881807062,12.0,12.0,5.0,5.0
1149,CHP02824,明党参,0.747776096426824,4.0,4.0,2.0,2.0
1150,CHP00648,倒地铃,0.7477585427250488,1.0,1.0,0.0,0.0
1151,CHP03500,山豆根,0.7477149933867022,52.0,52.0,31.0,31.0
1152,CHP06157,琥珀,0.747682199997776,1.0,1.0,0.0,0.0
1153,CHP03609,山茱萸,0.7476355083947598,71.0,71.0,39.0,38.0
1154,CHP06035,蜈蚣,0.7475273174979614,2.0,2.0,1.0,1.0
1155,CHP02314,莲子心,0.747512781903597,11.0,11.0,7.0,7.0
1156,CHP03606,山芝麻,0.7473340824979613,2.0,2.0,1.0,1.0
1157,CHP03119,婆罗门参,0.7472829616653076,8.0,8.0,4.0,4.0
1158,CHP03803,鼠李,0.747247053748471,6.0,6.0,2.0,2.0
1159,CHP04956,羊耳蒜,0.7469940074979613,2.0,2.0,1.0,1.0
1160,CHP01430,红花龙胆,0.7469091230750412,3.0,3.0,1.0,1.0
1161,CHP01340,海南粗榧,0.7468745973907724,36.0,36.0,23.0,23.0
1162,CHP01515,胡椒,0.7468123439164969,134.0,134.0,74.0,73.0
1163,CHP06037,五灵脂,0.746791257498471,6.0,6.0,2.0,2.0
1164,CHP03910,水仙,0.7466011594103257,7.0,7.0,4.0,4.0
1165,CHP00897,短小蛇根草,0.7466004727250488,1.0,1.0,0.0,0.0
1166,CHP00803,东方荚果蕨,0.7465391742092388,9.0,9.0,5.0,5.0
1167,CHP03187,千日红,0.7464376759079788,12.0,12.0,6.0,6.0
1168,CHP00049,霸王鞭,0.7464046869991845,20.0,20.0,10.0,10.0
1169,CHP03184,千年艾,0.7464038836341396,1.0,1.0,0.0,0.0
1170,CHP00604,大叶紫珠,0.7463634315776598,9.0,9.0,5.0,5.0
1171,CHP04171,铁轴草,0.7463235524979613,2.0,2.0,1.0,1.0
1172,CHP00496,大风子,0.74629634578883,28.0,28.0,13.0,13.0
1173,CHP01035,粉葛,0.7462946973317024,5.0,5.0,2.0,2.0
1174,CHP04543,线叶金鸡菊,0.7460731674979614,2.0,2.0,0.0,0.0
1175,CHP00470,翠雀花,0.7460446122576698,52.0,52.0,30.0,30.0
1176,CHP02588,马桑,0.7459114227990213,15.0,15.0,6.0,6.0
1177,CHP00276,柄果槲寄生,0.7458713790886851,1.0,1.0,0.0,0.0
1178,CHP01773,鸡肠狼毒,0.7457536321419835,18.0,18.0,9.0,9.0
1179,CHP02218,莨菪根,0.7455173564268239,4.0,4.0,2.0,2.0
1180,CHP06120,绒白乳菇,0.7455168235990215,15.0,15.0,8.0,8.0
1181,CHP06033,乌梢蛇,0.7454813453827336,3.0,3.0,1.0,1.0
1182,CHP02639,芒果核,0.7453507599983691,5.0,5.0,2.0,1.0
1183,CHP00071,白饭豆,0.7452716870487792,51.0,51.0,24.0,24.0
1184,CHP02440,漏芦,0.7451437544437648,26.0,26.0,14.0,14.0
1185,CHP00557,大蒜,0.7451044330441726,80.0,80.0,38.0,38.0
1186,CHP04948,眼子菜,0.7450787689460809,9.0,9.0,6.0,5.0
1187,CHP04482,细辛,0.7450619263628951,23.0,23.0,10.0,10.0
1188,CHP02924,南方菟丝子,0.7450208721411098,4.0,4.0,2.0,2.0
1189,CHP05712,紫珠,0.7448883299977761,1.0,1.0,0.0,0.0
1190,CHP01942,金丝桃,0.7448646379987769,10.0,10.0,4.0,4.0
1191,CHP01261,关木通,0.7447266222716152,12.0,12.0,6.0,6.0
1192,CHP01012,防己叶菝葜,0.7447230790886852,1.0,1.0,0.0,0.0
1193,CHP01990,景天,0.7446317753317024,5.0,5.0,2.0,2.0
1194,CHP01716,黄皮叶,0.7444953992839668,4.0,4.0,2.0,2.0
1195,CHP00421,穿龙薯蓣,0.7443130917016071,37.0,37.0,18.0,17.0
1196,CHP00091,白花灯笼,0.7442922105250283,9.0,9.0,4.0,4.0
1197,CHP01788,鸡冠子,0.7442032099977761,1.0,1.0,0.0,0.0
1198,CHP05983,全蝎,0.7441205769211952,3.0,3.0,1.0,1.0
1199,CHP01953,金腰,0.7440806899981182,3.0,3.0,1.0,1.0
1200,CHP03440,沙冬青,0.7440390283312946,2.0,2.0,1.0,1.0
1201,CHP02065,看麦娘状莎草,0.7438358955990215,15.0,15.0,8.0,8.0
1202,CHP03401,三色堇,0.7438270281795941,1.0,1.0,0.0,0.0
1203,CHP00386,赤杨,0.7437743756091595,31.0,31.0,17.0,17.0
1204,CHP03650,蛇果黄堇,0.7436470424979613,2.0,2.0,1.0,1.0
1205,CHP02539,绿笋片,0.7435724758312947,2.0,2.0,0.0,0.0
1206,CHP02489,罗布麻叶,0.7435644137135868,25.0,25.0,12.0,12.0
1207,CHP00415,川木通,0.7434561086790146,96.0,96.0,45.0,45.0
1208,CHP01608,化橘红,0.7434370660459427,33.0,33.0,16.0,16.0
1209,CHP05704,紫玉盘,0.7434356070959851,21.0,21.0,10.0,10.0
1210,CHP03218,秦艽,0.7434001197215426,26.0,26.0,15.0,15.0
1211,CHP00326,侧柏叶,0.7433133550997553,90.0,90.0,48.0,47.0
1212,CHP01367,核桃仁,0.7431666286761109,58.0,58.0,29.0,29.0
1213,CHP00026,八角枫,0.743059560426824,4.0,4.0,2.0,2.0
1214,CHP01086,芙蓉花,0.7427472736341396,1.0,1.0,0.0,0.0
1215,CHP01180,藁本,0.7427122365952242,37.0,37.0,22.0,21.0
1216,CHP05121,夜合花,0.7426704541646281,2.0,2.0,1.0,1.0
1217,CHP02515,骆驼蓬子,0.7425513666646281,2.0,2.0,0.0,0.0
1218,CHP01550,虎刺,0.7425259651842792,17.0,17.0,7.0,7.0
1219,CHP04897,延胡索,0.7424311786198461,19.0,19.0,12.0,11.0
1220,CHP01864,姜黄,0.7422455498271645,48.0,48.0,26.0,26.0
1221,CHP01783,鸡骨常山,0.7422219954987768,10.0,10.0,6.0,6.0
1222,CHP02207,狼把草,0.742168448259806,13.0,13.0,5.0,5.0
1223,CHP01347,韩信草,0.7420381407125384,4.0,4.0,2.0,2.0
1224,CHP01610,化香树果,0.7420285718159577,1.0,1.0,0.0,0.0
1225,CHP05681,紫穗槐,0.7418175391646281,2.0,2.0,1.0,1.0
1226,CHP04270,瓦松,0.741481614164628,2.0,2.0,1.0,1.0
1227,CHP04985,杨梅根,0.7414310458809139,7.0,7.0,4.0,4.0
1228,CHP03049,女贞子,0.7412321444442355,107.0,107.0,60.0,60.0
1229,CHP01420,红根草,0.7411928318734711,6.0,6.0,3.0,3.0
1230,CHP00293,菜豆树,0.7411161214274065,11.0,11.0,5.0,5.0
1231,CHP05779,蟾蜍,0.7410678252369303,11.0,11.0,6.0,6.0
1232,CHP05174,银柴胡,0.7410051224984711,6.0,6.0,3.0,3.0
1233,CHP04431,五爪龙,0.740956534998471,6.0,6.0,3.0,3.0
1234,CHP01176,高乌头,0.7409315546650357,5.0,5.0,2.0,2.0
1235,CHP01028,榧子,0.7408215863614124,1.0,1.0,0.0,0.0
1236,CHP00443,刺果甘草,0.7407126790617355,22.0,22.0,11.0,11.0
1237,CHP05887,鸡子白,0.7406684727250487,1.0,1.0,0.0,0.0
1238,CHP02568,马兜铃,0.74051185597869,85.0,85.0,48.0,44.0
1239,CHP00595,大叶糖胶树,0.7404808427268279,45.0,45.0,27.0,27.0
1240,CHP01876,胶质鼠尾草,0.7402731976904259,3.0,3.0,1.0,1.0
1241,CHP00923,盾叶薯蓣,0.7401295852369303,11.0,11.0,5.0,5.0
1242,CHP00359,车桑仔叶,0.7399938313317024,5.0,5.0,3.0,3.0
1243,CHP01888,接骨丹,0.739990199088685,1.0,1.0,0.0,0.0
1244,CHP03718,石荠苎,0.7399739627764187,8.0,8.0,5.0,5.0
1245,CHP03889,水芹,0.7399195433312947,2.0,2.0,1.0,1.0
1246,CHP01234,枸杞,0.7398455667990214,15.0,15.0,8.0,8.0
1247,CHP05252,柚子,0.7397569118159578,1.0,1.0,0.0,0.0
1248,CHP05634,紫红獐牙菜,0.7396850816653076,8.0,8.0,3.0,3.0
1249,CHP05104,野芝麻,0.7395517432070856,43.0,43.0,21.0,21.0
1250,CHP04612,象皮木,0.7392467364987768,10.0,10.0,6.0,6.0
1251,CHP04334,窝儿七,0.7391816108312947,2.0,2.0,1.0,1.0
1252,CHP02258,棱子芹,0.7391431478553955,4.0,4.0,2.0,2.0
1253,CHP01786,鸡冠花,0.738939386248471,6.0,6.0,2.0,2.0
1254,CHP04224,土丁桂,0.738921809997776,1.0,1.0,0.0,0.0
1255,CHP00004,阿育魏实,0.7388952836341396,1.0,1.0,0.0,0.0
1256,CHP02084,苦艾,0.7387979524979613,2.0,2.0,1.0,1.0
1257,CHP04389,吴茱萸,0.7387268280299324,56.0,56.0,30.0,29.0
1258,CHP01338,海金砂,0.7386128142098826,28.0,28.0,12.0,11.0
1259,CHP02537,绿绒蒿,0.7386024822493884,30.0,30.0,18.0,18.0
1260,CHP00080,白果紫草,0.7385722976178827,11.0,11.0,4.0,4.0
1261,CHP00414,川鄂淫羊藿,0.7384516652369303,11.0,11.0,5.0,5.0
1262,CHP03689,胜红蓟,0.738303599088685,1.0,1.0,0.0,0.0
1263,CHP01256,关白附,0.7381726123067515,16.0,16.0,9.0,9.0
1264,CHP04223,土当归,0.7381691836352515,12.0,12.0,7.0,7.0
1265,CHP03321,人参芦,0.7378963083312947,2.0,2.0,1.0,1.0
1266,CHP03520,山胡椒叶,0.7378418941646281,2.0,2.0,1.0,1.0
1267,CHP02661,毛白杨,0.7377569286945886,13.0,13.0,6.0,6.0
1268,CHP00032,八角莲,0.7377303570268618,138.0,138.0,69.0,68.0
1269,CHP01918,金锦香,0.7377172336341397,1.0,1.0,0.0,0.0
1270,CHP04268,娃儿藤,0.737716549373471,6.0,6.0,3.0,2.0
1271,CHP03491,山慈菇,0.7376162748329257,50.0,50.0,24.0,24.0
1272,CHP03921,水杨枝叶,0.7374749127250488,1.0,1.0,0.0,0.0
1273,CHP00874,杜衡,0.7374608094723967,9.0,9.0,4.0,4.0
1274,CHP03780,匙羹藤,0.7373601835696811,4.0,4.0,1.0,1.0
1275,CHP01623,槐花,0.7373540966719306,112.0,112.0,66.0,65.0
1276,CHP00068,白杜鹃花,0.7373266642848406,18.0,18.0,7.0,7.0
1277,CHP06125,石花,0.7369829041162079,7.0,7.0,2.0,2.0
1278,CHP05675,紫杉,0.7368981977676388,102.0,102.0,48.0,48.0
1279,CHP02526,吕宋果,0.7367489439987768,10.0,10.0,5.0,5.0
1280,CHP02940,南蛇藤果,0.7364871802933981,24.0,24.0,12.0,12.0
1281,CHP02159,昆明鸡血藤,0.7361042223058104,3.0,3.0,1.0,1.0
1282,CHP05171,银背藤,0.7359818945432306,1.0,1.0,0.0,0.0
1283,CHP00441,刺柏,0.7359760770207561,37.0,37.0,17.0,16.0
1284,CHP05192,印度九里香,0.7358824827250487,1.0,1.0,0.0,0.0
1285,CHP02967,柠檬,0.7357268805541964,8.0,8.0,4.0,4.0
1286,CHP01114,覆盆子,0.7356277199996053,52.0,52.0,26.0,23.0
1287,CHP02685,毛诃子,0.7356275713317024,5.0,5.0,2.0,2.0
1288,CHP03905,水团花,0.7355061621234711,6.0,6.0,3.0,3.0
1289,CHP04139,铁海棠,0.735491878748471,6.0,6.0,3.0,3.0
1290,CHP02175,辣蓼草,0.7354585748139087,17.0,17.0,9.0,9.0
1291,CHP05286,玉米须,0.7354344256511104,13.0,13.0,6.0,4.0
1292,CHP00020,桉叶,0.7351946194730404,28.0,28.0,15.0,14.0
1293,CHP01273,贯众,0.7351415959569263,37.0,37.0,16.0,14.0
1294,CHP04629,小檗,0.7350552247607398,11.0,11.0,5.0,5.0
1295,CHP04616,橡实,0.735022400623471,6.0,6.0,2.0,2.0
1296,CHP00251,边缘鳞盖蕨,0.7350088583323139,14.0,14.0,6.0,6.0
1297,CHP04995,洋蓍草,0.7347626405867963,7.0,7.0,3.0,3.0
1298,CHP05548,猪毛蒿,0.7346957292288874,3.0,3.0,1.0,1.0
1299,CHP04809,绣线菊叶,0.734533348419765,9.0,9.0,5.0,5.0
1300,CHP05555,猪殃殃,0.7344735258312948,2.0,2.0,0.0,0.0
1301,CHP00401,樗叶花椒,0.7342699064691491,7.0,7.0,3.0,3.0
1302,CHP01366,核桃楸果仁,0.734197788748471,6.0,6.0,3.0,2.0
1303,CHP03342,肉豆蔻,0.7341956153130677,57.0,57.0,33.0,33.0
1304,CHP01775,鸡蛋果,0.7341584474979613,2.0,2.0,0.0,0.0
1305,CHP01255,拐芹,0.733959799164628,2.0,2.0,0.0,0.0
1306,CHP05450,照山白,0.733854416664628,2.0,2.0,1.0,1.0
1307,CHP05638,紫花景天,0.7335065461519643,3.0,3.0,1.0,1.0
1308,CHP00088,白花菜子,0.7333933501920724,94.0,94.0,48.0,47.0
1309,CHP02507,萝芙木,0.733386608157251,28.0,28.0,17.0,17.0
1310,CHP01156,岗松,0.733334709088685,1.0,1.0,0.0,0.0
1311,CHP00672,地耳草,0.7332130411386624,98.0,98.0,41.0,40.0
1312,CHP03567,山棯叶,0.7330313336341397,1.0,1.0,0.0,0.0
1313,CHP01131,甘西鼠尾草,0.7329917716658512,20.0,20.0,10.0,10.0
1314,CHP00327,侧柏枝节,0.7329457414226065,42.0,42.0,24.0,24.0
1315,CHP03653,蛇莓,0.7328562630750413,3.0,3.0,1.0,1.0
1316,CHP02310,莲叶橐吾,0.7328348268170699,12.0,12.0,7.0,7.0
1317,CHP04962,羊角藤,0.7321857033317024,5.0,5.0,2.0,2.0
1318,CHP03450,沙糖根,0.7320737277764187,8.0,8.0,3.0,3.0
1319,CHP04095,天南星,0.7319532205764526,42.0,42.0,20.0,19.0
1320,CHP04598,香樟叶,0.7319213245432306,1.0,1.0,0.0,0.0
1321,CHP05650,紫堇,0.7313988916653076,8.0,8.0,4.0,4.0
1322,CHP03179,千金藤,0.7313712688230498,41.0,41.0,24.0,24.0
1323,CHP05964,牛肾,0.731342604373471,6.0,6.0,2.0,2.0
1324,CHP02293,栗树皮,0.7313266141646281,2.0,2.0,0.0,0.0
1325,CHP01834,夹竹桃,0.731125435293758,58.0,58.0,27.0,26.0
1326,CHP01183,茖葱,0.730999874998471,6.0,6.0,2.0,2.0
1327,CHP05463,珍珠菜,0.7308906724979614,2.0,2.0,0.0,0.0
1328,CHP01262,观音草,0.7308704472705032,1.0,1.0,0.0,0.0
1329,CHP00165,白珠树,0.7306842453562691,18.0,18.0,10.0,10.0
1330,CHP01889,接骨木,0.7304748829987767,10.0,10.0,5.0,5.0
1331,CHP00015,安哥拉八角枫,0.7302952299987124,9.0,9.0,5.0,4.0
