rank,CHP_ID,Chinese_herbal_pieces,effective_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
382,CHP02602,马醉木,0.8547909878571429,14.0,14.0,10.0,10.0
383,CHP01677,黄荆根,0.85441305,2.0,2.0,1.0,1.0
384,CHP01516,胡芦巴,0.8541880306944445,144.0,144.0,96.0,96.0
385,CHP03082,佩兰,0.8538320674576271,59.0,59.0,43.0,42.0
386,CHP03185,千年健,0.8530996348,25.0,25.0,18.0,18.0
387,CHP04306,威灵仙,0.8522789380000001,40.0,40.0,28.0,28.0
388,CHP05012,野百合,0.8522180533333333,3.0,3.0,2.0,2.0
389,CHP03389,三棱,0.8522177962499999,16.0,16.0,11.0,11.0
390,CHP04574,香排草,0.8521206525,8.0,8.0,5.0,5.0
391,CHP03116,萍蓬草,0.8520488166666667,6.0,6.0,4.0,4.0
392,CHP00384,赤小豆,0.8520231275000001,52.0,52.0,35.0,35.0
393,CHP01551,虎耳草,0.85198892,7.0,7.0,5.0,5.0
394,CHP04565,香加皮,0.8519126055660377,106.0,106.0,70.0,70.0
395,CHP03698,十大功劳叶,0.8518899122388061,67.0,67.0,45.0,44.0
396,CHP01763,火索麻,0.85166237875,8.0,8.0,6.0,6.0
397,CHP03498,山地香茶菜,0.851443155,18.0,18.0,13.0,13.0
398,CHP02939,南蛇藤根,0.8513783117391306,23.0,23.0,17.0,17.0
399,CHP00210,半夏曲,0.8509798500000001,2.0,2.0,1.0,1.0
400,CHP01958,金银花,0.8503798479452054,146.0,146.0,99.0,99.0
401,CHP03097,皮哨子,0.850226112,5.0,5.0,3.0,3.0
402,CHP03416,三钻风,0.849979075,4.0,4.0,3.0,2.0
403,CHP00146,白头翁,0.8498859579569893,93.0,93.0,65.0,64.0
404,CHP01127,甘松,0.849720288,50.0,50.0,38.0,38.0
405,CHP00393,臭茉莉,0.849648775,2.0,2.0,1.0,1.0
406,CHP01795,鸡屎藤,0.849297046,35.0,35.0,24.0,24.0
407,CHP01408,红参,0.849209503773585,53.0,53.0,39.0,39.0
408,CHP03771,柿蒂,0.8492080864102565,39.0,39.0,28.0,28.0
409,CHP02098,苦丁茶,0.8489142425196852,127.0,127.0,87.0,85.0
410,CHP03576,山莴苣,0.8485377066666667,6.0,6.0,4.0,4.0
411,CHP02869,木蝴蝶,0.8483667609090909,22.0,22.0,16.0,16.0
412,CHP05010,椰子瓤,0.8482259,2.0,2.0,1.0,1.0
413,CHP05320,月桂叶,0.8482161599999999,6.0,6.0,4.0,4.0
414,CHP03102,枇杷叶,0.8481556182022472,89.0,89.0,63.0,63.0
415,CHP06167,硫磺,0.847836045,2.0,2.0,1.0,1.0
416,CHP03180,千金子,0.847174513,10.0,10.0,7.0,7.0
417,CHP01946,金挖耳,0.8470533666666666,3.0,3.0,2.0,2.0
418,CHP01351,诃子,0.8470433852941177,34.0,34.0,25.0,25.0
419,CHP06133,蛹虫草,0.8469952590909091,11.0,11.0,7.0,7.0
420,CHP05512,肿柄菊,0.8456447100000001,13.0,13.0,9.0,9.0
421,CHP02785,猕猴桃根,0.845577652,5.0,5.0,4.0,4.0
422,CHP00381,赤麻,0.8455033833333333,3.0,3.0,2.0,2.0
423,CHP00486,大豆,0.8453820416666668,12.0,12.0,8.0,7.0
424,CHP02439,耧斗菜,0.84508628125,16.0,16.0,10.0,10.0
425,CHP00150,白薇,0.8450127068235296,85.0,85.0,58.0,56.0
426,CHP03323,人参叶,0.8448082513333335,75.0,75.0,51.0,51.0
427,CHP02121,苦楝叶,0.8445539000000001,3.0,3.0,2.0,2.0
428,CHP01797,鸡嗉子,0.8445319825,4.0,4.0,3.0,3.0
429,CHP03893,水松,0.844497875,4.0,4.0,2.0,2.0
430,CHP03229,青蒿,0.84443522475,120.0,120.0,83.0,80.0
431,CHP04057,桃儿七,0.8442892499999999,10.0,10.0,7.0,7.0
432,CHP04904,岩败酱,0.8441210466666668,3.0,3.0,2.0,2.0
433,CHP01316,桂花,0.8440831637499999,8.0,8.0,6.0,6.0
434,CHP00797,东北雷公藤,0.8439581105263159,38.0,38.0,27.0,25.0
435,CHP01356,合欢皮,0.8434472825714285,35.0,35.0,24.0,23.0
436,CHP01011,防己,0.8430341179512195,41.0,41.0,30.0,29.0
437,CHP02090,苦参,0.8430263326595744,94.0,94.0,71.0,71.0
438,CHP03630,商陆,0.8426178865591397,93.0,93.0,62.0,62.0
439,CHP04903,岩白菜,0.8423143666666667,3.0,3.0,2.0,2.0
440,CHP05834,蛤蚧,0.84180828,3.0,3.0,2.0,2.0
441,CHP00208,半枫荷,0.84170288,3.0,3.0,2.0,2.0
442,CHP02469,鹿衔草,0.8416402054545454,11.0,11.0,7.0,7.0
443,CHP01573,花叶假杜鹃,0.8410316571428572,7.0,7.0,4.0,4.0
444,CHP02495,罗汉果,0.8410178464705883,102.0,102.0,69.0,69.0
445,CHP03635,芍药,0.8406568856074768,107.0,107.0,73.0,73.0
446,CHP03907,水蜈蚣,0.8405412333333334,3.0,3.0,2.0,2.0
447,CHP03363,瑞香,0.8401865363157895,19.0,19.0,14.0,14.0
448,CHP03135,蒲黄,0.8401414508333334,12.0,12.0,8.0,8.0
449,CHP00341,柴胡,0.839746148846154,299.0,299.0,204.0,202.0
450,CHP03679,肾子草,0.8397116342857143,7.0,7.0,5.0,5.0
451,CHP04106,天竺黄,0.8388065523076923,26.0,26.0,19.0,15.0
452,CHP01235,枸杞叶,0.8387691678571428,14.0,14.0,9.0,8.0
453,CHP02913,苜蓿,0.8387009566666667,6.0,6.0,4.0,4.0
454,CHP00121,白毛藤,0.838421562231405,121.0,121.0,78.0,78.0
455,CHP03198,茜草,0.8380360285135137,74.0,74.0,48.0,48.0
456,CHP03863,水苦荬,0.8380123833333334,6.0,6.0,4.0,4.0
457,CHP01558,虎掌草,0.8378043419999999,5.0,5.0,3.0,3.0
458,CHP00079,白果槲寄生,0.8373835425,4.0,4.0,3.0,3.0
459,CHP01916,金鸡纳,0.837266765,24.0,24.0,15.0,15.0
460,CHP03503,山矾,0.8369304100000001,5.0,5.0,3.0,3.0
461,CHP04285,万年青根,0.8366895120000001,10.0,10.0,6.0,6.0
462,CHP05061,野马追,0.8365473823529411,17.0,17.0,11.0,11.0
463,CHP01756,茴芹,0.8365454247999999,25.0,25.0,16.0,16.0
464,CHP01813,吉祥草,0.8364302204999999,20.0,20.0,12.0,12.0
465,CHP02104,苦瓜,0.8361889825,4.0,4.0,2.0,2.0
466,CHP04374,无患子皮,0.836103466,5.0,5.0,3.0,3.0
467,CHP03360,蕤仁,0.8360481666666667,3.0,3.0,2.0,2.0
468,CHP03099,枇杷核,0.8356929033333333,6.0,6.0,4.0,4.0
469,CHP05679,紫苏叶,0.8354841408333332,12.0,12.0,8.0,8.0
470,CHP01603,华泽兰,0.8351161461764706,34.0,34.0,22.0,21.0
471,CHP01159,杠香藤,0.8339562333333334,3.0,3.0,2.0,2.0
472,CHP04280,晚香玉,0.8338072010526316,19.0,19.0,10.0,10.0
473,CHP03423,桑白皮,0.833792652585034,147.0,147.0,104.0,103.0
474,CHP04863,荨麻,0.8335399507692307,13.0,13.0,8.0,8.0
475,CHP04914,岩黄连,0.833484185,4.0,4.0,2.0,2.0
476,CHP02420,龙牙楤木,0.83344138,5.0,5.0,3.0,3.0
477,CHP04065,桃仁,0.8334285595833334,72.0,72.0,49.0,49.0
478,CHP03762,石竹,0.8333442125,8.0,8.0,6.0,5.0
479,CHP01717,黄芪,0.83317340251462,171.0,171.0,111.0,110.0
480,CHP01540,湖北黄精,0.8326879730769232,13.0,13.0,7.0,7.0
481,CHP01506,厚皮香,0.8323469371428571,7.0,7.0,4.0,4.0
482,CHP02942,南酸枣,0.8322463775,4.0,4.0,2.0,2.0
483,CHP00722,灯笼草,0.8319118169999999,10.0,10.0,6.0,6.0
484,CHP04190,桐油,0.8318211160000001,10.0,10.0,5.0,5.0
485,CHP02406,龙葵根,0.8316425981250001,48.0,48.0,33.0,32.0
486,CHP04902,芫荽子,0.8312773435294118,17.0,17.0,10.0,10.0
487,CHP02557,麻叶,0.8311532730769231,13.0,13.0,9.0,8.0
488,CHP04084,天胡荽,0.8311379841666667,12.0,12.0,7.0,7.0
489,CHP00256,鞭叶铁线蕨,0.8306292641666667,12.0,12.0,8.0,8.0
490,CHP01163,高粱,0.8305824416666666,6.0,6.0,4.0,4.0
491,CHP01985,荆芥穗,0.8304550150000001,6.0,6.0,4.0,4.0
492,CHP02119,苦楝皮,0.8301246621839079,87.0,87.0,60.0,59.0
493,CHP01905,金钗凤尾蕨,0.8298175536363636,11.0,11.0,7.0,7.0
494,CHP02056,决明子,0.8295594125,56.0,56.0,37.0,37.0
495,CHP05841,海螵蛸,0.829476265,2.0,2.0,1.0,1.0
496,CHP01514,胡黄连,0.829303855,74.0,74.0,47.0,44.0
497,CHP04822,萱草根,0.82896638,5.0,5.0,3.0,3.0
498,CHP00168,百部,0.8289562809392265,181.0,181.0,123.0,123.0
499,CHP04002,酸石榴,0.8283094175,8.0,8.0,5.0,5.0
500,CHP04525,仙茅,0.8281087635,60.0,60.0,38.0,38.0
501,CHP04556,香附,0.8278975376923078,52.0,52.0,37.0,37.0
502,CHP04085,天花粉,0.8277954700000001,5.0,5.0,3.0,3.0
503,CHP00042,巴西胡桐,0.827413891,10.0,10.0,7.0,7.0
504,CHP03027,牛心茄子,0.82729763,5.0,5.0,3.0,3.0
505,CHP03991,粟米,0.8271418260000001,5.0,5.0,2.0,2.0
506,CHP03223,青黛,0.8263608499999999,2.0,2.0,1.0,1.0
507,CHP05139,一枝蒿,0.826230765,4.0,4.0,3.0,3.0
508,CHP01968,金盏菊,0.8257111079545456,44.0,44.0,28.0,28.0
509,CHP01309,鬼箭锦鸡儿,0.8255302463636365,11.0,11.0,7.0,7.0
510,CHP02279,荔枝核,0.8252912742105264,19.0,19.0,11.0,10.0
511,CHP05289,玉叶金花,0.8250972890909091,11.0,11.0,6.0,6.0
512,CHP03088,蟛蜞菊,0.8250512642857143,7.0,7.0,5.0,5.0
513,CHP04466,豨莶草,0.8250478144642857,56.0,56.0,39.0,39.0
514,CHP00670,地胆草,0.824879778,10.0,10.0,6.0,6.0
515,CHP01840,假百合,0.8246497399999999,5.0,5.0,3.0,3.0
516,CHP02063,开口箭,0.8244035296,50.0,50.0,29.0,29.0
517,CHP00140,白首乌,0.82436925025,40.0,40.0,25.0,24.0
518,CHP02621,曼陀罗,0.8241095651363636,44.0,44.0,30.0,30.0
519,CHP01656,黄花夹竹桃,0.8239775494594594,37.0,37.0,22.0,22.0
520,CHP04524,仙鹤草,0.8238704836363637,11.0,11.0,7.0,7.0
521,CHP01555,虎尾兰,0.8236927199999999,2.0,2.0,1.0,1.0
522,CHP05919,鹿角,0.8234071000000001,2.0,2.0,1.0,1.0
523,CHP00660,稻草,0.8233716829629629,27.0,27.0,16.0,16.0
524,CHP02048,卷柏,0.8232626916,25.0,25.0,18.0,18.0
525,CHP01486,红藤,0.8230098493103447,29.0,29.0,19.0,19.0
526,CHP01936,金雀花,0.8222996236842105,19.0,19.0,13.0,13.0
527,CHP04259,菟丝子,0.8221978963636364,11.0,11.0,8.0,7.0
528,CHP01073,凤仙透骨草,0.8220954206521739,46.0,46.0,28.0,26.0
529,CHP01181,戈壁天门冬,0.822023618,10.0,10.0,6.0,6.0
530,CHP00124,白茅根,0.8218789596610169,59.0,59.0,42.0,41.0
531,CHP05157,益母草,0.8217928530434783,69.0,69.0,42.0,42.0
532,CHP04746,小叶石楠,0.8215585000000001,2.0,2.0,1.0,1.0
533,CHP00573,大叶柴胡,0.8215301077777778,9.0,9.0,5.0,5.0
534,CHP05486,蜘蛛香,0.8213157760000002,10.0,10.0,6.0,6.0
535,CHP03226,青果,0.8212625200000001,14.0,14.0,9.0,9.0
536,CHP04900,芫花根,0.8211820933333334,3.0,3.0,2.0,2.0
537,CHP01185,葛根,0.8209459862790699,43.0,43.0,27.0,27.0
538,CHP00543,板蓝根,0.8207971616062176,193.0,193.0,127.0,117.0
539,CHP04984,杨梅,0.8206625411111111,9.0,9.0,6.0,6.0
540,CHP01096,浮萍,0.8204740834210525,38.0,38.0,27.0,26.0
541,CHP02412,龙舌兰,0.820366042142857,28.0,28.0,19.0,19.0
542,CHP03707,石胆草,0.8202178566666668,6.0,6.0,3.0,3.0
543,CHP03977,苏合香,0.8201654538095237,21.0,21.0,14.0,14.0
544,CHP02889,木榄,0.8196456884210527,19.0,19.0,12.0,12.0
545,CHP01620,槐,0.8193785407692308,13.0,13.0,8.0,8.0
546,CHP03946,四季青,0.81901017,17.0,17.0,12.0,11.0
547,CHP03647,蛇根草,0.818826588,10.0,10.0,6.0,6.0
548,CHP00227,北豆,0.8187181775000001,16.0,16.0,10.0,10.0
549,CHP01236,枸杞子,0.8186312081021899,137.0,137.0,92.0,92.0
550,CHP01187,葛花,0.818307743809524,63.0,63.0,43.0,43.0
551,CHP03077,泡桐果,0.81826975,2.0,2.0,1.0,1.0
552,CHP00693,地锦,0.8182659549999999,6.0,6.0,3.0,3.0
553,CHP04178,通关藤,0.8182038685714287,21.0,21.0,11.0,10.0
554,CHP04951,燕麦,0.818157337,10.0,10.0,6.0,5.0
555,CHP02612,麦芽,0.8178742657692308,26.0,26.0,14.0,14.0
556,CHP02137,苦玄参,0.8178520005000001,20.0,20.0,12.0,12.0
557,CHP01759,茴香茎叶,0.8175648625,4.0,4.0,2.0,2.0
558,CHP05329,越橘叶,0.81714045,3.0,3.0,2.0,2.0
559,CHP00119,白马骨,0.8170232927272728,11.0,11.0,7.0,7.0
560,CHP01809,积雪草,0.8165742585365855,41.0,41.0,24.0,24.0
561,CHP00972,儿茶,0.816526017804878,41.0,41.0,27.0,27.0
562,CHP04419,五味子,0.8163970990209204,239.0,239.0,174.0,174.0
563,CHP01568,花楸,0.8155633139999999,5.0,5.0,3.0,3.0
564,CHP00482,大巢菜,0.8153178780000001,5.0,5.0,3.0,3.0
565,CHP02085,苦芺,0.8150256766666667,3.0,3.0,2.0,2.0
566,CHP05319,远志,0.8146566092499999,120.0,120.0,73.0,73.0
567,CHP05427,长管香茶菜,0.8145505740909091,22.0,22.0,15.0,15.0
568,CHP00513,大黄,0.8145270213658535,205.0,205.0,127.0,127.0
569,CHP00347,常春藤,0.8144170554545455,11.0,11.0,7.0,7.0
570,CHP02240,老鼠簕,0.8143963965000001,20.0,20.0,12.0,12.0
571,CHP03565,山萩,0.81424439,5.0,5.0,3.0,3.0
572,CHP01242,谷精草,0.8139070614999999,20.0,20.0,14.0,14.0
573,CHP01269,管花肉苁蓉,0.813852507,10.0,10.0,5.0,5.0
574,CHP00444,刺果苏木,0.8138298405555555,36.0,36.0,24.0,24.0
575,CHP00308,藏青果,0.81382228,3.0,3.0,2.0,1.0
576,CHP03273,秋枫木,0.8137339166666667,3.0,3.0,2.0,2.0
577,CHP00775,丁公藤,0.8136311555000001,60.0,60.0,37.0,37.0
578,CHP02696,毛连菜,0.8134897600000001,4.0,4.0,2.0,2.0
579,CHP01029,肺形草,0.8131628799999999,5.0,5.0,4.0,4.0
580,CHP05615,梓叶,0.8126927280952381,21.0,21.0,13.0,13.0
581,CHP04165,铁丝七,0.81239821,6.0,6.0,4.0,4.0
582,CHP02375,柳杉,0.8123292966666666,21.0,21.0,14.0,14.0
583,CHP04358,乌苏里瓦韦,0.8123020249999999,2.0,2.0,1.0,1.0
584,CHP02750,玫瑰花,0.8122423020408163,49.0,49.0,30.0,29.0
585,CHP04523,夏至草,0.8120040676923076,13.0,13.0,8.0,8.0
586,CHP05557,猪鬃草,0.8117881405882352,17.0,17.0,11.0,11.0
587,CHP02342,裂果薯,0.8116553382352941,17.0,17.0,9.0,9.0
588,CHP03213,荞麦,0.8112306757142858,14.0,14.0,8.0,8.0
589,CHP00970,鄂北贝母,0.81122384375,8.0,8.0,6.0,6.0
590,CHP05553,猪屎豆,0.8111634866666666,3.0,3.0,2.0,1.0
591,CHP00694,地锦草,0.8111579165789474,38.0,38.0,25.0,25.0
592,CHP00376,赤瓟,0.8108978637500001,8.0,8.0,5.0,5.0
593,CHP04173,葶苈子,0.8108632343589743,39.0,39.0,24.0,22.0
594,CHP00770,调经草,0.810815146,5.0,5.0,3.0,3.0
595,CHP01690,黄连,0.810158965,24.0,24.0,16.0,16.0
596,CHP03270,苘麻子,0.8098403900000001,3.0,3.0,2.0,2.0
597,CHP02400,龙胆草,0.8095793723076923,65.0,65.0,40.0,40.0
598,CHP00135,白前,0.8095330021794871,78.0,78.0,48.0,48.0
599,CHP00989,番茄,0.8095080249056603,53.0,53.0,31.0,31.0
600,CHP00608,大枣,0.8092936634756097,164.0,164.0,109.0,106.0
601,CHP02540,绿玉树,0.80923468,2.0,2.0,1.0,1.0
602,CHP05377,泽漆,0.8089341728205128,39.0,39.0,25.0,25.0
603,CHP00678,地骨皮,0.8087867814705882,34.0,34.0,22.0,20.0
604,CHP01345,海州骨碎补,0.808689023,10.0,10.0,6.0,6.0
605,CHP00170,百合,0.8086301208029196,137.0,137.0,85.0,84.0
606,CHP03373,三白草,0.808538311382353,34.0,34.0,24.0,24.0
607,CHP00731,棣棠花,0.8080367541666668,12.0,12.0,6.0,6.0
608,CHP02272,藜芦,0.8078006963157895,38.0,38.0,23.0,23.0
609,CHP02618,满山红,0.8077484813953487,43.0,43.0,31.0,29.0
610,CHP02676,毛萼香茶菜,0.8074990405128205,39.0,39.0,25.0,25.0
611,CHP03532,山姜,0.8074582749999999,18.0,18.0,12.0,12.0
612,CHP02713,毛蕊花,0.8074357640000001,5.0,5.0,3.0,3.0
613,CHP02012,酒饼叶,0.8074015142857143,7.0,7.0,4.0,4.0
614,CHP01132,肝风草,0.8073352533333334,18.0,18.0,12.0,12.0
615,CHP02842,牡丹皮,0.8072969832835821,67.0,67.0,46.0,46.0
616,CHP06001,麝香,0.8072936072727274,33.0,33.0,20.0,20.0
617,CHP00241,萆薢,0.807062762918919,74.0,74.0,45.0,45.0
618,CHP00902,断节参,0.80696418,3.0,3.0,2.0,2.0
619,CHP03344,肉桂,0.8069399276190475,21.0,21.0,13.0,13.0
620,CHP03182,千里光,0.8067367262857144,35.0,35.0,22.0,22.0
621,CHP04253,兔儿伞,0.8060517300000001,2.0,2.0,1.0,1.0
622,CHP04571,香茅,0.8060341066666666,3.0,3.0,2.0,2.0
623,CHP01930,金牛草,0.8058002952631579,19.0,19.0,12.0,12.0
624,CHP04169,铁线莲,0.805666475,2.0,2.0,1.0,1.0
625,CHP00371,秤钩风,0.80553902,10.0,10.0,5.0,5.0
626,CHP03969,松香,0.8054854466666667,6.0,6.0,4.0,4.0
627,CHP03808,鼠尾草,0.8054083040677966,59.0,59.0,39.0,39.0
628,CHP01146,干姜,0.8053097133962263,106.0,106.0,68.0,66.0
629,CHP06117,蘑菇,0.8050377900000001,11.0,11.0,6.0,5.0
630,CHP02494,罗锅底,0.8048957288888889,9.0,9.0,5.0,5.0
631,CHP06134,云芝,0.8045974043749999,16.0,16.0,11.0,11.0
632,CHP04761,斜基粗叶木,0.8043982375,4.0,4.0,2.0,2.0
633,CHP01723,黄芩,0.8041772667391305,46.0,46.0,27.0,27.0
634,CHP04344,乌桕木根皮,0.80374075,2.0,2.0,1.0,1.0
635,CHP00336,茶子,0.8034869600000001,13.0,13.0,7.0,6.0
636,CHP04083,天冬,0.8025815316666667,54.0,54.0,30.0,28.0
637,CHP05992,人中白,0.8023167898313255,83.0,83.0,55.0,50.0
638,CHP01260,关黄柏,0.8021843978571428,70.0,70.0,46.0,46.0
639,CHP05428,长果荜茇,0.80180818,4.0,4.0,3.0,3.0
640,CHP01382,黑老虎,0.8017084502083334,48.0,48.0,32.0,32.0
641,CHP00313,草苁蓉,0.8015484872222222,36.0,36.0,20.0,20.0
642,CHP00306,藏红花,0.8011944880597015,134.0,134.0,79.0,78.0
643,CHP05357,芸薹,0.80107218,2.0,2.0,1.0,1.0
644,CHP02109,苦蒿,0.8005926483333333,12.0,12.0,6.0,6.0
645,CHP05154,异叶梁王茶,0.8005677,8.0,8.0,4.0,4.0
646,CHP02500,罗汉松实,0.8005555870588236,17.0,17.0,9.0,9.0
647,CHP01375,黑豆衣,0.8004986350000001,2.0,2.0,1.0,1.0
648,CHP01933,金荞麦,0.8001545813043478,23.0,23.0,15.0,15.0
649,CHP03975,松子仁,0.7997499793333332,15.0,15.0,11.0,11.0
650,CHP05646,紫金牛,0.7997363643442624,122.0,122.0,77.0,66.0
651,CHP04599,响铃草,0.7993341072727272,11.0,11.0,7.0,7.0
652,CHP00220,宝盖草,0.7990521908333333,12.0,12.0,6.0,6.0
653,CHP05515,重楼,0.7986958648387095,31.0,31.0,16.0,16.0
654,CHP01630,黄柏,0.7985308025925927,54.0,54.0,33.0,33.0
655,CHP02901,木通,0.7984654332258065,62.0,62.0,36.0,36.0
656,CHP04290,万寿菊,0.7982234771428571,7.0,7.0,4.0,4.0
657,CHP04114,甜茶,0.7979502,2.0,2.0,1.0,1.0
658,CHP01350,旱芹,0.7977775066666666,27.0,27.0,17.0,17.0
659,CHP01312,鬼针草,0.7977550746666666,15.0,15.0,10.0,10.0
660,CHP03979,苏木,0.797048121,50.0,50.0,30.0,29.0
661,CHP06091,茯苓皮,0.7970044887179488,39.0,39.0,24.0,23.0
662,CHP05662,紫茉莉,0.79699159875,8.0,8.0,5.0,5.0
663,CHP02355,铃兰,0.7968856619999999,20.0,20.0,10.0,10.0
664,CHP00483,大车前,0.7967688833333333,21.0,21.0,11.0,11.0
665,CHP00191,斑鸠菊,0.7965933863636365,22.0,22.0,13.0,13.0
666,CHP02353,灵香草,0.7964046576923077,26.0,26.0,15.0,15.0
667,CHP01045,风藤,0.796143354494382,89.0,89.0,61.0,61.0
668,CHP02313,莲子草,0.7958255674999999,8.0,8.0,4.0,4.0
669,CHP05255,余甘子,0.7955807289583333,48.0,48.0,26.0,26.0
670,CHP03704,石菖蒲,0.7954785733333334,45.0,45.0,27.0,26.0
671,CHP00201,半边莲,0.7951454614583332,96.0,96.0,60.0,60.0
672,CHP00209,半夏,0.7949829890967742,155.0,155.0,91.0,87.0
673,CHP02657,猫眼草,0.7948520816666667,30.0,30.0,19.0,19.0
674,CHP01323,桂皮,0.7948103318181817,11.0,11.0,5.0,5.0
675,CHP00742,滇黄芩,0.794454616,10.0,10.0,5.0,5.0
676,CHP02510,萝藦,0.7941262214285713,14.0,14.0,8.0,8.0
677,CHP04986,杨梅核仁,0.794024945,2.0,2.0,1.0,1.0
678,CHP02935,南蛇竻,0.7936829758333332,12.0,12.0,8.0,8.0
679,CHP04552,香茶菜,0.793579973326134,463.0,463.0,278.0,278.0
680,CHP05132,一年蓬,0.793525663181818,22.0,22.0,13.0,13.0
681,CHP03778,柿叶,0.7933107285714286,14.0,14.0,8.0,7.0
682,CHP00875,杜茎山,0.7932936020000001,25.0,25.0,15.0,12.0
683,CHP03194,芡实,0.7931380866666666,3.0,3.0,2.0,2.0
684,CHP00298,苍耳,0.7930257370588236,17.0,17.0,10.0,10.0
685,CHP04392,梧桐子,0.792922765,2.0,2.0,1.0,1.0
686,CHP01543,槲寄生,0.792859083442623,61.0,61.0,36.0,36.0
687,CHP00998,翻白草,0.7927687186666666,15.0,15.0,8.0,8.0
688,CHP02125,苦木,0.7924597111290324,62.0,62.0,35.0,34.0
689,CHP01519,胡萝卜子,0.7923867041860464,43.0,43.0,27.0,27.0
690,CHP01387,黑水翠雀,0.7920937733333333,3.0,3.0,2.0,2.0
691,CHP01676,黄荆,0.7919802173333333,15.0,15.0,8.0,8.0
692,CHP01524,胡桃树皮,0.7919366237500001,8.0,8.0,4.0,4.0
693,CHP02209,狼毒,0.7913792891666667,36.0,36.0,23.0,23.0
694,CHP00394,臭牡丹,0.7913320800000001,4.0,4.0,3.0,3.0
695,CHP02337,辽东楤木,0.7913134978947367,19.0,19.0,9.0,9.0
696,CHP00673,地枫皮,0.7912623164285714,56.0,56.0,34.0,34.0
697,CHP02583,马铃薯,0.79095548,5.0,5.0,3.0,2.0
698,CHP02600,马银花,0.7908148150000001,2.0,2.0,1.0,1.0
699,CHP00246,蓖麻子,0.7907168975675677,37.0,37.0,22.0,21.0
700,CHP05881,鸡内金,0.7904967333333334,3.0,3.0,2.0,2.0
701,CHP00882,杜松,0.7903169270588235,17.0,17.0,10.0,10.0
702,CHP01741,黄杨,0.7902651352000001,25.0,25.0,16.0,16.0
703,CHP01089,佛甲草,0.7900375,8.0,8.0,4.0,4.0
704,CHP02566,马齿苋,0.79001710390625,64.0,64.0,37.0,37.0
705,CHP05880,鸡脑,0.7899817466666667,3.0,3.0,2.0,2.0
706,CHP01257,关苍术,0.7897417,4.0,4.0,2.0,2.0
707,CHP01272,贯叶连翘,0.7897109090625001,32.0,32.0,20.0,19.0
708,CHP05283,玉兰,0.7895384277272729,44.0,44.0,29.0,29.0
709,CHP05591,苎麻,0.7894371833333333,3.0,3.0,2.0,2.0
710,CHP03670,神黄豆,0.789196475,4.0,4.0,2.0,2.0
711,CHP03695,蓍实,0.7891274968421054,19.0,19.0,12.0,12.0
712,CHP05837,海参,0.7889822,1.0,1.0,0.0,0.0
713,CHP03263,清风藤,0.7888535154545454,11.0,11.0,7.0,7.0
714,CHP03596,山樱桃,0.7887309100000001,4.0,4.0,2.0,2.0
715,CHP05370,皂荚,0.7885614768181817,22.0,22.0,11.0,11.0
716,CHP00448,刺梨,0.788289638,5.0,5.0,3.0,3.0
717,CHP01416,红豆杉,0.7878920253649635,548.0,548.0,326.0,325.0
718,CHP01339,海韭菜,0.7878016999999999,4.0,4.0,2.0,2.0
719,CHP03258,青叶胆,0.7877788694736841,19.0,19.0,12.0,12.0
720,CHP02623,曼陀罗叶,0.7876308114285716,14.0,14.0,7.0,7.0
721,CHP03175,千层塔,0.7875884098461539,65.0,65.0,41.0,41.0
722,CHP05687,紫菀,0.7874774571428571,28.0,28.0,16.0,16.0
723,CHP02062,咖啡,0.78738183,2.0,2.0,1.0,1.0
724,CHP00323,草乌叶,0.7872252407692308,13.0,13.0,8.0,8.0
725,CHP04462,锡兰肉桂,0.7871325333333333,3.0,3.0,1.0,1.0
726,CHP00300,苍耳子,0.7869024136619718,71.0,71.0,40.0,39.0
727,CHP02037,蒟蒻薯,0.7867220599999999,71.0,71.0,34.0,34.0
728,CHP04469,喜树,0.7864925956521739,23.0,23.0,13.0,13.0
729,CHP01757,茴香,0.7862430899999999,14.0,14.0,9.0,7.0
730,CHP04591,香橼,0.786189345,10.0,10.0,5.0,5.0
731,CHP00500,大果大戟,0.7861527956250001,16.0,16.0,10.0,10.0
732,CHP05338,云南甘草,0.7861168478571428,14.0,14.0,8.0,8.0
733,CHP06113,马勃,0.785803193,20.0,20.0,11.0,10.0
734,CHP01898,芥子,0.7857462375735293,136.0,136.0,76.0,75.0
735,CHP00142,白术,0.7856974449152543,118.0,118.0,68.0,65.0
736,CHP02357,凌霄花,0.7854653009090908,33.0,33.0,20.0,19.0
737,CHP05309,圆滑番荔枝,0.785260498,5.0,5.0,3.0,3.0
738,CHP00597,大叶仙茅,0.7852504787500001,24.0,24.0,12.0,12.0
739,CHP00819,冬葵果,0.785199310925,80.0,80.0,44.0,42.0
740,CHP00095,白花藤,0.7851079233333333,3.0,3.0,1.0,1.0
741,CHP00231,北玄参,0.7850975213333332,15.0,15.0,9.0,9.0
742,CHP01241,古柯,0.7850097050000001,12.0,12.0,8.0,8.0
743,CHP02443,芦荟,0.7848876656923076,65.0,65.0,38.0,38.0
744,CHP00322,草乌,0.784726429113924,79.0,79.0,50.0,49.0
745,CHP00412,川贝母,0.7847021765526316,228.0,228.0,135.0,133.0
746,CHP00726,灯心草,0.7845053729729731,37.0,37.0,17.0,15.0
747,CHP04018,娑罗子,0.784317381818182,11.0,11.0,7.0,7.0
