rank,CHP_ID,Chinese_herbal_pieces,total_score,total_compounds,effective_count,high_quality_count,ultra_high_count
768,CHP00742,滇黄芩,7.94454616,10.0,10.0,5.0,5.0
769,CHP04591,香橼,7.86189345,10.0,10.0,5.0,5.0
770,CHP00293,菜豆树,7.83707558,11.0,11.0,5.0,5.0
771,CHP05779,蟾蜍,7.8360613599999995,11.0,11.0,6.0,6.0
772,CHP00923,盾叶薯蓣,7.816358320000001,11.0,11.0,5.0,5.0
773,CHP04303,望江南,7.8141248,9.0,9.0,5.0,5.0
774,CHP06100,猴头菇,7.792006290000001,19.0,19.0,1.0,1.0
775,CHP02478,露水草,7.786471150000001,10.0,10.0,5.0,5.0
776,CHP00080,白果紫草,7.78365528,11.0,11.0,4.0,4.0
777,CHP00414,川鄂淫羊藿,7.781122,11.0,11.0,5.0,5.0
778,CHP00973,儿茶钩藤,7.74260387,10.0,10.0,7.0,6.0
779,CHP02082,孔雀草,7.7238864099999995,10.0,10.0,5.0,5.0
780,CHP04629,小檗,7.70979675,11.0,11.0,5.0,5.0
781,CHP02781,迷迭香,7.66551691,10.0,10.0,5.0,5.0
782,CHP02839,母菊,7.639594359999999,10.0,10.0,5.0,5.0
783,CHP04994,洋蒲桃叶,7.61572958,10.0,10.0,6.0,6.0
784,CHP04958,羊角拗,7.615508719999999,10.0,10.0,5.0,5.0
785,CHP05690,紫薇,7.59341855,12.0,12.0,4.0,3.0
786,CHP02861,木防己,7.54180596,13.0,13.0,5.0,5.0
787,CHP00876,杜鹃花,7.525145580000001,11.0,11.0,4.0,4.0
788,CHP01750,灰叶,7.512597850000001,8.0,8.0,7.0,7.0
789,CHP03314,蘘荷,7.5061243300000005,11.0,11.0,5.0,5.0
790,CHP04578,香薷,7.49149761,8.0,8.0,7.0,7.0
791,CHP00853,毒芹根,7.48027586,10.0,10.0,4.0,4.0
792,CHP00023,暗紫贝母,7.4330811599999995,11.0,11.0,4.0,4.0
793,CHP01663,黄花稔,7.3977901,11.0,11.0,4.0,4.0
794,CHP00573,大叶柴胡,7.39377097,9.0,9.0,5.0,5.0
795,CHP00849,豆油,7.38921565,10.0,10.0,6.0,5.0
796,CHP04984,杨梅,7.38596287,9.0,9.0,6.0,6.0
797,CHP00103,白金果榄,7.38343761,10.0,10.0,5.0,4.0
798,CHP00756,颠茄,7.34412517,11.0,11.0,6.0,6.0
799,CHP03127,破叶莲,7.32359062,11.0,11.0,5.0,5.0
800,CHP01884,角蒿,7.30011382,10.0,10.0,6.0,6.0
801,CHP03806,鼠曲草,7.29223912,10.0,10.0,6.0,5.0
802,CHP02494,罗锅底,7.2440615600000005,9.0,9.0,5.0,5.0
803,CHP04055,糖荠,7.1959215400000005,8.0,8.0,6.0,6.0
804,CHP01942,金丝桃,7.170929790000001,10.0,10.0,4.0,4.0
805,CHP01783,鸡骨常山,7.11807694,10.0,10.0,6.0,6.0
806,CHP03199,茜草根,7.0659814,11.0,11.0,4.0,4.0
807,CHP04612,象皮木,7.0585717599999995,10.0,10.0,6.0,6.0
808,CHP00312,草本威灵仙,7.03741319,11.0,11.0,3.0,3.0
809,CHP03022,牛西西,7.0137108999999995,9.0,9.0,5.0,5.0
810,CHP02526,吕宋果,7.0086159100000005,10.0,10.0,5.0,5.0
811,CHP04465,溪黄草,7.0,7.0,7.0,7.0,7.0
812,CHP01015,飞廉,6.9842859,11.0,11.0,4.0,4.0
813,CHP06129,松蕈,6.9293458,8.0,8.0,5.0,5.0
814,CHP03759,石枣子,6.92109988,9.0,9.0,5.0,5.0
815,CHP02015,救必应,6.914893299999999,9.0,9.0,5.0,5.0
816,CHP05778,蝉蜕,6.8842165699999995,8.0,8.0,6.0,6.0
817,CHP05296,郁金香,6.88394005,9.0,9.0,4.0,4.0
818,CHP01889,接骨木,6.8831346899999994,10.0,10.0,5.0,5.0
819,CHP03214,茄子,6.87289703,8.0,8.0,6.0,6.0
820,CHP01469,红母鸡草,6.861677299999999,11.0,11.0,5.0,3.0
821,CHP01126,甘薯,6.84703056,8.0,8.0,6.0,6.0
822,CHP04848,血风藤,6.83155651,10.0,10.0,2.0,1.0
823,CHP04821,萱草,6.82743157,9.0,9.0,4.0,4.0
824,CHP04574,香排草,6.81696522,8.0,8.0,5.0,5.0
825,CHP01763,火索麻,6.81329903,8.0,8.0,6.0,6.0
826,CHP01316,桂花,6.752665309999999,8.0,8.0,6.0,6.0
827,CHP02250,了哥王根,6.74882615,7.0,7.0,6.0,6.0
828,CHP03784,手参,6.728334800000001,12.0,12.0,3.0,3.0
829,CHP02501,罗汉松叶,6.683353149999999,9.0,9.0,5.0,5.0
830,CHP03762,石竹,6.6667537,8.0,8.0,6.0,5.0
831,CHP04002,酸石榴,6.62647534,8.0,8.0,5.0,5.0
832,CHP00044,芭蕉花,6.61418325,9.0,9.0,4.0,4.0
833,CHP01002,繁缕,6.60599909,9.0,9.0,4.0,4.0
834,CHP01537,湖北贝母,6.57034675,9.0,9.0,5.0,5.0
835,CHP00081,白蒿,6.56831532,9.0,9.0,4.0,4.0
836,CHP01230,枸橘,6.542704224999999,12.0,12.0,4.0,4.0
837,CHP00990,番石榴,6.52546181,12.0,12.0,2.0,2.0
838,CHP02114,苦苣,6.5150179999999995,7.0,7.0,6.0,6.0
839,CHP00970,鄂北贝母,6.48979075,8.0,8.0,6.0,6.0
840,CHP00376,赤瓟,6.4871829100000005,8.0,8.0,5.0,5.0
841,CHP04595,香樟,6.47026772,15.0,15.0,0.0,0.0
842,CHP00803,东方荚果蕨,6.45788134,9.0,9.0,5.0,5.0
843,CHP00604,大叶紫珠,6.45454223,9.0,9.0,5.0,5.0
844,CHP04948,眼子菜,6.43013364,9.0,9.0,6.0,5.0
845,CHP00091,白花灯笼,6.4151890300000005,9.0,9.0,4.0,4.0
846,CHP05154,异叶梁王茶,6.4045416,8.0,8.0,4.0,4.0
847,CHP05662,紫茉莉,6.37593279,8.0,8.0,5.0,5.0
848,CHP05922,鹿茸,6.37077487,7.0,7.0,5.0,5.0
849,CHP02313,莲子草,6.366604539999999,8.0,8.0,4.0,4.0
850,CHP01524,胡桃树皮,6.3354929900000005,8.0,8.0,4.0,4.0
851,CHP04093,天麻,6.3264419400000005,11.0,11.0,4.0,4.0
852,CHP01089,佛甲草,6.3203,8.0,8.0,4.0,4.0
853,CHP00586,大叶马尾连,6.29825481,13.0,13.0,5.0,5.0
854,CHP05194,罂粟,6.2943043,7.0,7.0,6.0,6.0
855,CHP00874,杜衡,6.285392409999999,9.0,9.0,4.0,4.0
856,CHP03051,欧活血丹,6.24948768,8.0,8.0,5.0,5.0
857,CHP02872,木姜子,6.24211674,8.0,8.0,5.0,5.0
858,CHP04809,绣线菊叶,6.22977065,9.0,9.0,5.0,5.0
859,CHP01431,红花鹿蹄草,6.21645324,8.0,8.0,5.0,5.0
860,CHP00223,抱茎獐牙菜,6.18923266,8.0,8.0,4.0,4.0
861,CHP01517,胡萝卜,6.17550902,8.0,8.0,5.0,5.0
862,CHP01376,黑杠柳,6.16633005,7.0,7.0,5.0,5.0
863,CHP00015,安哥拉八角枫,6.1492464,9.0,9.0,5.0,4.0
864,CHP02371,柳穿鱼,6.1221583299999995,9.0,9.0,4.0,4.0
865,CHP01460,红毛七,6.12077087,9.0,9.0,4.0,4.0
866,CHP00533,大麻叶泽兰,6.10682091,8.0,8.0,4.0,4.0
867,CHP03705,石莼,6.0733064,8.0,8.0,3.0,2.0
868,CHP01549,蝴蝶花,6.07323515,7.0,7.0,5.0,5.0
869,CHP00945,多穗石柯叶,6.060058659999999,8.0,8.0,5.0,5.0
870,CHP03992,粟米草,6.054776650000001,8.0,8.0,4.0,4.0
871,CHP01727,黄三七,6.02362277,7.0,7.0,5.0,5.0
872,CHP02077,刻裂紫堇,6.012859675,13.0,13.0,4.0,4.0
873,CHP04033,台湾泽兰,6.009562799999999,7.0,7.0,5.0,5.0
874,CHP02463,鹿角菜,6.001405650000001,7.0,7.0,4.0,4.0
875,CHP01472,红楠,6.0,6.0,6.0,6.0,6.0
876,CHP02544,麻根,5.99994403,6.0,6.0,6.0,6.0
877,CHP02716,毛桐,5.97960532,11.0,11.0,2.0,2.0
878,CHP01551,虎耳草,5.96392244,7.0,7.0,5.0,5.0
879,CHP00859,独角莲,5.90919563,8.0,8.0,3.0,3.0
880,CHP01573,花叶假杜鹃,5.8872216,7.0,7.0,4.0,4.0
881,CHP03679,肾子草,5.87798144,7.0,7.0,5.0,5.0
882,CHP05582,竹叶椒,5.85558041,10.0,10.0,3.0,3.0
883,CHP04463,锡生藤,5.851885920000001,9.0,9.0,1.0,1.0
884,CHP01506,厚皮香,5.82642856,7.0,7.0,4.0,4.0
885,CHP04150,铁力木,5.82624215,17.0,17.0,1.0,1.0
886,CHP04643,小飞蓬,5.81139108,8.0,8.0,3.0,2.0
887,CHP04232,土荆芥,5.80411258,8.0,8.0,4.0,4.0
888,CHP00094,白花射干,5.77820002,9.0,9.0,2.0,2.0
889,CHP03088,蟛蜞菊,5.77535885,7.0,7.0,5.0,5.0
890,CHP01346,含羞草,5.77047437,8.0,8.0,3.0,3.0
891,CHP00466,粗榧子,5.74754511,8.0,8.0,4.0,4.0
892,CHP03119,婆罗门参,5.72473034,8.0,8.0,4.0,4.0
893,CHP00349,常春卫矛,5.6598924,6.0,6.0,5.0,5.0
894,CHP02012,酒饼叶,5.6518106,7.0,7.0,4.0,4.0
895,CHP02982,牛蒡,5.6447196900000005,12.0,12.0,0.0,0.0
896,CHP06060,原蚕沙,5.63303185,6.0,6.0,5.0,5.0
897,CHP03587,山香圆,5.62851256,6.0,6.0,5.0,5.0
898,CHP05229,油柑叶,5.6082902,6.0,6.0,5.0,5.0
899,CHP03718,石荠苎,5.59316836,8.0,8.0,5.0,5.0
900,CHP05634,紫红獐牙菜,5.5879685,8.0,8.0,3.0,3.0
901,CHP04290,万寿菊,5.58756434,7.0,7.0,4.0,4.0
902,CHP04896,烟窝草,5.56372491,9.0,9.0,4.0,4.0
903,CHP04918,岩椒草,5.53457112,13.0,13.0,3.0,3.0
904,CHP06047,熊胆,5.532367900000001,6.0,6.0,5.0,5.0
905,CHP03547,山里红,5.5168567,6.0,6.0,5.0,5.0
906,CHP02967,柠檬,5.516720879999999,8.0,8.0,4.0,4.0
907,CHP02789,米皮糠,5.49366423,10.0,10.0,3.0,3.0
908,CHP02282,荔枝叶,5.48687014,6.0,6.0,5.0,5.0
909,CHP04667,小花鬼针草,5.4532734000000005,6.0,6.0,5.0,5.0
910,CHP03450,沙糖根,5.45096413,8.0,8.0,3.0,3.0
911,CHP04736,小叶贯众,5.4467772000000005,6.0,6.0,5.0,4.0
912,CHP05650,紫堇,5.43881708,8.0,8.0,4.0,4.0
913,CHP05501,枳实,5.42828141,6.0,6.0,5.0,5.0
914,CHP03120,婆罗门皂荚,5.4206495199999996,9.0,9.0,3.0,3.0
915,CHP00728,灯油藤子,5.40508473,7.0,7.0,4.0,4.0
916,CHP02397,龙船花,5.35473582,11.0,11.0,0.0,0.0
917,CHP04886,亚罗椿,5.352722190000001,7.0,7.0,4.0,4.0
918,CHP02450,芦竹根,5.31071399,11.0,11.0,3.0,3.0
919,CHP01244,骨节草,5.29227164,6.0,6.0,5.0,4.0
920,CHP00245,蓖麻油,5.28502158,7.0,7.0,3.0,1.0
921,CHP03981,苏铁,5.28260713,7.0,7.0,4.0,4.0
922,CHP00778,丁茄,5.27214533,9.0,9.0,1.0,1.0
923,CHP05183,银线草,5.220607940000001,7.0,7.0,4.0,4.0
924,CHP01043,风毛菊,5.20334754,8.0,8.0,3.0,3.0
925,CHP05689,紫葳茎叶,5.19792627,6.0,6.0,4.0,4.0
926,CHP02025,菊芋,5.1848108,6.0,6.0,4.0,4.0
927,CHP01907,金粉蕨,5.18184482,7.0,7.0,3.0,3.0
928,CHP04467,喜旱莲子草,5.1817315299999995,7.0,7.0,3.0,3.0
929,CHP04683,小接筋草,5.17534393,7.0,7.0,3.0,3.0
930,CHP05647,紫金牛根,5.1541755799999995,7.0,7.0,2.0,2.0
931,CHP03911,水仙根,5.14181892,6.0,6.0,4.0,4.0
932,CHP01739,黄菀,5.133905769999999,7.0,7.0,3.0,3.0
933,CHP01702,黄麻叶,5.11698225,7.0,7.0,3.0,3.0
934,CHP03116,萍蓬草,5.1122929,6.0,6.0,4.0,4.0
935,CHP03576,山莴苣,5.09122624,6.0,6.0,4.0,4.0
936,CHP05320,月桂叶,5.0892969599999995,6.0,6.0,4.0,4.0
937,CHP01896,芥菜,5.08774029,7.0,7.0,3.0,3.0
938,CHP02032,橘皮,5.07363525,7.0,7.0,4.0,4.0
939,CHP02031,橘络,5.03276843,8.0,8.0,4.0,4.0
940,CHP02913,苜蓿,5.03220574,6.0,6.0,4.0,4.0
941,CHP03863,水苦荬,5.0280743,6.0,6.0,4.0,4.0
942,CHP03099,枇杷核,5.01415742,6.0,6.0,4.0,4.0
943,CHP03266,清明花,5.0,5.0,5.0,5.0,5.0
944,CHP02511,萝藦子,5.0,5.0,5.0,5.0,5.0
945,CHP05304,圆柏,5.0,5.0,5.0,5.0,5.0
946,CHP02304,莲房,5.0,5.0,5.0,5.0,5.0
947,CHP04901,芫荽,4.98447434,8.0,8.0,3.0,3.0
948,CHP01163,高粱,4.98349465,6.0,6.0,4.0,4.0
949,CHP01985,荆芥穗,4.9827300900000004,6.0,6.0,4.0,4.0
950,CHP01719,黄杞,4.97669787,8.0,8.0,2.0,2.0
951,CHP01381,黑壳楠,4.974167855,8.0,8.0,4.0,4.0
952,CHP03910,水仙,4.9658567399999995,7.0,7.0,4.0,4.0
953,CHP04521,夏天无,4.95415723,5.0,5.0,5.0,5.0
954,CHP03707,石胆草,4.921307140000001,6.0,6.0,3.0,3.0
955,CHP01171,高山龙胆,4.92089998,11.0,11.0,2.0,2.0
956,CHP02816,棉花根,4.9198104,9.0,9.0,1.0,1.0
957,CHP00693,地锦,4.9095957299999995,6.0,6.0,3.0,3.0
958,CHP04985,杨梅根,4.87796481,7.0,7.0,4.0,4.0
959,CHP04165,铁丝七,4.87438926,6.0,6.0,4.0,4.0
960,CHP02033,橘叶,4.87367001,8.0,8.0,2.0,2.0
961,CHP03969,松香,4.83291268,6.0,6.0,4.0,4.0
962,CHP06125,石花,4.802346399999999,7.0,7.0,2.0,2.0
963,CHP00809,东一号剑麻,4.80193376,9.0,9.0,0.0,0.0
964,CHP04995,洋蓍草,4.7646019200000005,7.0,7.0,3.0,3.0
965,CHP01846,假蒟子,4.76349364,8.0,8.0,3.0,3.0
966,CHP00401,樗叶花椒,4.75622544,7.0,7.0,3.0,3.0
967,CHP03767,莳萝子,4.70835559,8.0,8.0,0.0,0.0
968,CHP04693,小连翘,4.686934750000001,6.0,6.0,3.0,3.0
969,CHP00767,钓樟根皮,4.67411309,8.0,8.0,2.0,2.0
970,CHP02997,牛耳枫子,4.65908638,6.0,6.0,4.0,4.0
971,CHP01125,甘青铁线莲,4.6402137,6.0,6.0,3.0,3.0
972,CHP01810,姬蕨,4.6349772,6.0,6.0,3.0,3.0
973,CHP01728,黄山药,4.6342567,5.0,5.0,4.0,4.0
974,CHP02429,龙眼叶,4.629914100000001,6.0,6.0,3.0,3.0
975,CHP01337,海红豆,4.59154764,6.0,6.0,3.0,3.0
976,CHP05221,油茶根皮,4.5906253,7.0,7.0,3.0,3.0
977,CHP00560,大头橐吾,4.58704932,6.0,6.0,3.0,3.0
978,CHP00924,盾叶唐松草,4.56707306,10.0,10.0,0.0,0.0
979,CHP00053,白背叶,4.56511636,7.0,7.0,3.0,3.0
980,CHP03132,葡萄柚,4.5538364300000005,7.0,7.0,3.0,3.0
981,CHP04363,巫山淫羊藿,4.54523415,7.0,7.0,3.0,3.0
982,CHP02972,柠檬皮,4.53611115,6.0,6.0,2.0,2.0
983,CHP02244,老鸦柿,4.53028376,6.0,6.0,3.0,3.0
984,CHP04826,悬钩子,4.52278745,5.0,5.0,4.0,4.0
985,CHP05967,牛靥,4.52257167,6.0,6.0,3.0,3.0
986,CHP03098,枇杷,4.51744094,6.0,6.0,3.0,3.0
987,CHP01767,火焰花,4.44954421,6.0,6.0,3.0,3.0
988,CHP02356,凌霄,4.4223018000000005,6.0,6.0,2.0,2.0
989,CHP02061,君迁子,4.40120765,7.0,7.0,2.0,1.0
990,CHP05302,元宝草,4.3987529,8.0,8.0,1.0,1.0
991,CHP02516,落地生根,4.39617294,5.0,5.0,4.0,4.0
992,CHP05211,瘿花香茶菜,4.38094027,6.0,6.0,3.0,3.0
993,CHP02340,列当,4.37541455,5.0,5.0,4.0,3.0
994,CHP03317,荛花,4.37401294,5.0,5.0,4.0,3.0
995,CHP05224,油茶子,4.37017151,6.0,6.0,3.0,3.0
996,CHP01111,阜康阿魏根,4.36936339,7.0,7.0,4.0,4.0
997,CHP03962,松节,4.36549642,7.0,7.0,3.0,3.0
998,CHP01016,飞龙掌血,4.357814595,11.0,11.0,2.0,2.0
999,CHP05322,月季花,4.353653550000001,11.0,11.0,1.0,1.0
1000,CHP02545,麻花,4.35274638,6.0,6.0,3.0,3.0
1001,CHP05807,蜂蜜,4.349165790000001,5.0,5.0,4.0,4.0
1002,CHP01614,桦树皮,4.33739586,5.0,5.0,4.0,4.0
1003,CHP00243,蓖麻根,4.30052124,8.0,8.0,2.0,2.0
1004,CHP05403,樟梨,4.298080000000001,5.0,5.0,3.0,3.0
1005,CHP03487,山橙,4.2907206,6.0,6.0,4.0,4.0
1006,CHP02934,南山藤,4.27429886,5.0,5.0,3.0,3.0
1007,CHP00314,草地黄芩,4.25690734,7.0,7.0,2.0,2.0
1008,CHP02663,毛草龙,4.25158687,6.0,6.0,3.0,3.0
1009,CHP03097,皮哨子,4.25113056,5.0,5.0,3.0,3.0
1010,CHP03803,鼠李,4.22958989,6.0,6.0,2.0,2.0
1011,CHP02785,猕猴桃根,4.22788826,5.0,5.0,4.0,4.0
1012,CHP06037,五灵脂,4.22229715,6.0,6.0,2.0,2.0
1013,CHP04485,细叶桉叶,4.207363013,7.0,7.0,3.0,3.0
1014,CHP01558,虎掌草,4.18902171,5.0,5.0,3.0,3.0
1015,CHP03503,山矾,4.18465205,5.0,5.0,3.0,3.0
1016,CHP04374,无患子皮,4.18051733,5.0,5.0,3.0,3.0
1017,CHP02420,龙牙楤木,4.1672069,5.0,5.0,3.0,3.0
1018,CHP04867,鸦片,4.16345533,9.0,9.0,2.0,2.0
1019,CHP04822,萱草根,4.1448319,5.0,5.0,3.0,3.0
1020,CHP04085,天花粉,4.13897735,5.0,5.0,3.0,3.0
1021,CHP03027,牛心茄子,4.13648815,5.0,5.0,3.0,3.0
1022,CHP03991,粟米,4.13570913,5.0,5.0,2.0,2.0
1023,CHP01420,红根草,4.13272234,6.0,6.0,3.0,3.0
1024,CHP05174,银柴胡,4.129718990000001,6.0,6.0,3.0,3.0
1025,CHP04431,五爪龙,4.12894159,6.0,6.0,3.0,3.0
1026,CHP01840,假百合,4.1232486999999995,5.0,5.0,3.0,3.0
1027,CHP01786,鸡冠花,4.096667210000001,6.0,6.0,2.0,2.0
1028,CHP01568,花楸,4.0778165699999995,5.0,5.0,3.0,3.0
1029,CHP04268,娃儿藤,4.07710182,6.0,6.0,3.0,2.0
1030,CHP00482,大巢菜,4.0765893900000005,5.0,5.0,3.0,3.0
1031,CHP03565,山萩,4.07122195,5.0,5.0,3.0,3.0
1032,CHP01029,肺形草,4.0658144,5.0,5.0,4.0,4.0
1033,CHP00571,大叶桉叶,4.05609807,7.0,7.0,2.0,2.0
1034,CHP00770,调经草,4.05407573,5.0,5.0,3.0,3.0
1035,CHP03905,水团花,4.041735624,6.0,6.0,3.0,3.0
1036,CHP04139,铁海棠,4.0415070900000005,6.0,6.0,3.0,3.0
1037,CHP02713,毛蕊花,4.03717882,5.0,5.0,3.0,3.0
1038,CHP02670,毛大丁草,4.03460556,9.0,9.0,2.0,2.0
1039,CHP04616,橡实,4.03399544,6.0,6.0,2.0,2.0
1040,CHP01366,核桃楸果仁,4.02080165,6.0,6.0,3.0,2.0
1041,CHP04324,文冠果,4.0,4.0,4.0,4.0,4.0
1042,CHP04753,小芸木,4.0,4.0,4.0,4.0,4.0
1043,CHP00463,楤木,4.0,4.0,4.0,4.0,4.0
1044,CHP05295,芋头,4.0,4.0,4.0,4.0,4.0
1045,CHP04459,西洋接骨木,4.0,4.0,4.0,4.0,4.0
1046,CHP04119,甜瓜蒂,4.0,4.0,4.0,4.0,4.0
1047,CHP04920,岩筋菜,4.0,4.0,4.0,4.0,4.0
1048,CHP02591,马桑叶,3.9999876,4.0,4.0,4.0,4.0
1049,CHP03364,瑞香根,3.9987615,4.0,4.0,4.0,4.0
1050,CHP00294,菜蓟,3.9971838,4.0,4.0,4.0,4.0
1051,CHP01398,黑种草,3.9809800099999997,7.0,7.0,3.0,3.0
1052,CHP05964,牛肾,3.9751187,6.0,6.0,2.0,2.0
1053,CHP01183,茖葱,3.96963503,6.0,6.0,2.0,2.0
1054,CHP03083,蓬莪术,3.9579599400000003,6.0,6.0,2.0,1.0
1055,CHP02583,马铃薯,3.9547774,5.0,5.0,3.0,2.0
1056,CHP00183,柏树叶,3.9531740969999998,6.0,6.0,3.0,3.0
1057,CHP05105,野芝麻根,3.94800658,8.0,8.0,1.0,1.0
1058,CHP00448,刺梨,3.94144819,5.0,5.0,3.0,3.0
1059,CHP05309,圆滑番荔枝,3.92630249,5.0,5.0,3.0,3.0
1060,CHP01412,红椿,3.9153827999999997,5.0,5.0,3.0,3.0
1061,CHP00963,鹅绒藤,3.9116039,6.0,6.0,2.0,2.0
1062,CHP05541,珠子参,3.9114364100000003,5.0,5.0,2.0,2.0
1063,CHP04602,向日葵,3.87526895,6.0,6.0,1.0,1.0
1064,CHP04390,梧桐,3.8719448,8.0,8.0,0.0,0.0
1065,CHP04682,小蓟,3.85922179,5.0,5.0,3.0,3.0
1066,CHP05070,野木瓜,3.8510923299999993,6.0,6.0,1.0,1.0
1067,CHP03426,桑寄生,3.84952463,6.0,6.0,2.0,2.0
1068,CHP02821,缅枣,3.8349800199999997,4.0,4.0,4.0,3.0
1069,CHP02675,毛冬青,3.81271258,5.0,5.0,3.0,3.0
1070,CHP03124,破布木,3.8095128299999996,5.0,5.0,3.0,3.0
1071,CHP03084,蓬莱草,3.79610906,5.0,5.0,2.0,2.0
1072,CHP02514,骆驼蓬,3.78828105,5.0,5.0,3.0,3.0
1073,CHP01403,衡州乌药,3.7498262499999995,7.0,7.0,2.0,2.0
1074,CHP02074,榼藤子,3.74023956,5.0,5.0,3.0,3.0
1075,CHP00724,灯笼泡,3.73264053,5.0,5.0,2.0,2.0
1076,CHP01167,高山黄华,3.7324633,6.0,6.0,3.0,3.0
1077,CHP05162,薏苡仁,3.7301413,6.0,6.0,2.0,2.0
1078,CHP02477,露蕊乌头,3.7227898799999997,5.0,5.0,3.0,3.0
1079,CHP00203,半边旗,3.70789421,5.0,5.0,2.0,2.0
1080,CHP00940,多穗蓼,3.69697993,6.0,6.0,2.0,2.0
1081,CHP05096,野罂粟,3.6863552,6.0,6.0,3.0,3.0
1082,CHP01470,红木香,3.67990916,12.0,12.0,0.0,0.0
1083,CHP02970,柠檬桉叶,3.6647480299999997,5.0,5.0,2.0,2.0
1084,CHP00331,茶树根,3.6579986599999996,5.0,5.0,2.0,2.0
1085,CHP03545,山莨菪,3.6405006899999997,5.0,5.0,3.0,3.0
1086,CHP01695,黄栌,3.629422126,5.0,5.0,3.0,2.0
1087,CHP03251,青天葵,3.6261130599999998,5.0,5.0,3.0,3.0
1088,CHP00883,杜松实,3.6057709099999995,7.0,7.0,1.0,1.0
1089,CHP03449,沙塘木,3.59711411,9.0,9.0,1.0,1.0
1090,CHP01432,红花绿绒蒿,3.595677345,9.0,9.0,1.0,1.0
1091,CHP00244,蓖麻叶,3.5875852,4.0,4.0,3.0,3.0
1092,CHP03754,石韦,3.57536376,4.0,4.0,3.0,3.0
1093,CHP04959,羊角拗子,3.57418096,4.0,4.0,3.0,3.0
1094,CHP00213,榜嘎,3.56069476,5.0,5.0,3.0,3.0
1095,CHP02239,老鼠瓜,3.55617113,5.0,5.0,2.0,2.0
1096,CHP03215,茄子根,3.5428791,4.0,4.0,3.0,3.0
1097,CHP05612,梓木,3.53396566,7.0,7.0,1.0,1.0
1098,CHP05831,龟甲,3.5326565700000003,5.0,5.0,2.0,2.0
1099,CHP00828,冬珊瑚,3.5248108599999997,5.0,5.0,2.0,2.0
1100,CHP04108,田葱,3.5101176,4.0,4.0,3.0,3.0
1101,CHP01008,防风草,3.49879676,4.0,4.0,3.0,3.0
1102,CHP02947,南天竹叶,3.49861294,4.0,4.0,3.0,3.0
1103,CHP05409,樟树皮,3.48726192,4.0,4.0,3.0,3.0
1104,CHP02007,韭菜,3.47708234,4.0,4.0,3.0,3.0
1105,CHP00576,大叶骨碎补,3.46877247,4.0,4.0,3.0,3.0
1106,CHP01035,粉葛,3.4680574900000005,5.0,5.0,2.0,2.0
1107,CHP01897,芥蓝,3.46225173,6.0,6.0,2.0,2.0
1108,CHP02639,芒果核,3.45389843,5.0,5.0,2.0,1.0
1109,CHP04839,雪莲花,3.44770685,4.0,4.0,3.0,3.0
1110,CHP06096,鬼盖,3.44729353,6.0,6.0,2.0,2.0
1111,CHP03162,漆大姑,3.44701862,4.0,4.0,3.0,3.0
1112,CHP01990,景天,3.44311366,5.0,5.0,2.0,2.0
1113,CHP03416,三钻风,3.3999163,4.0,4.0,3.0,2.0
1114,CHP01176,高乌头,3.38761035,5.0,5.0,2.0,2.0
1115,CHP01797,鸡嗉子,3.37812793,4.0,4.0,3.0,3.0
1116,CHP03893,水松,3.3779915,4.0,4.0,2.0,2.0
1117,CHP00359,车桑仔叶,3.3735444999999995,5.0,5.0,3.0,3.0
1118,CHP00079,白果槲寄生,3.34953417,4.0,4.0,3.0,3.0
1119,CHP02104,苦瓜,3.34475593,4.0,4.0,2.0,2.0
1120,CHP04914,岩黄连,3.33393674,4.0,4.0,2.0,2.0
1121,CHP00413,川滇淫羊藿,3.32983298,8.0,8.0,0.0,0.0
1122,CHP02942,南酸枣,3.32898551,4.0,4.0,2.0,2.0
1123,CHP02685,毛诃子,3.3080506,5.0,5.0,2.0,2.0
1124,CHP05139,一枝蒿,3.30492306,4.0,4.0,3.0,3.0
1125,CHP01759,茴香茎叶,3.27025945,4.0,4.0,2.0,2.0
1126,CHP05280,禹州漏芦,3.2621408,6.0,6.0,3.0,3.0
1127,CHP04962,羊角藤,3.25642258,5.0,5.0,2.0,2.0
1128,CHP02696,毛连菜,3.2539590400000002,4.0,4.0,2.0,2.0
1129,CHP04761,斜基粗叶木,3.21759295,4.0,4.0,2.0,2.0
1130,CHP00235,贝母兰,3.21388161,6.0,6.0,1.0,1.0
1131,CHP05428,长果荜茇,3.20723272,4.0,4.0,3.0,3.0
1132,CHP00178,百眼藤,3.16722761,5.0,5.0,1.0,1.0
1133,CHP00394,臭牡丹,3.1653283200000004,4.0,4.0,3.0,3.0
1134,CHP01257,关苍术,3.1589668,4.0,4.0,2.0,2.0
1135,CHP03670,神黄豆,3.1567859,4.0,4.0,2.0,2.0
1136,CHP03596,山樱桃,3.1549236400000003,4.0,4.0,2.0,2.0
1137,CHP03518,山胡椒,3.1542345,5.0,5.0,2.0,2.0
1138,CHP01339,海韭菜,3.1512067999999998,4.0,4.0,2.0,2.0
1139,CHP05287,玉蜀黍,3.13379965,4.0,4.0,2.0,2.0
1140,CHP01040,粪箕笃,3.1129213399999998,4.0,4.0,2.0,2.0
1141,CHP01593,华南吴茱萸,3.10612626,4.0,4.0,2.0,2.0
1142,CHP06116,蜜环菌,3.09498402,6.0,6.0,1.0,1.0
1143,CHP03087,蓬子菜,3.09038636,4.0,4.0,2.0,2.0
