rank,CHP_ID,Chinese_herbal_pieces,adj_avg_score,total_compounds,effective_count,high_quality_count,ultra_high_count
361,CHP02412,龙舌兰,0.8233755781870477,28.0,28.0,19.0,19.0
362,CHP03647,蛇根草,0.8232887485553906,10.0,10.0,6.0,6.0
363,CHP01019,飞燕草,0.8232589704114005,17.0,17.0,10.0,10.0
364,CHP02342,裂果薯,0.8231012855965857,17.0,17.0,9.0,9.0
365,CHP06129,松蕈,0.8230180245059895,8.0,8.0,5.0,5.0
366,CHP03541,山蒟,0.8229746975923177,2.0,2.0,2.0,2.0
367,CHP01763,火索麻,0.8229307850615452,8.0,8.0,6.0,6.0
368,CHP05132,一年蓬,0.822878570972119,22.0,22.0,13.0,13.0
369,CHP01045,风藤,0.822744381930382,89.0,89.0,61.0,60.0
370,CHP02516,落地生根,0.8226283314071875,5.0,5.0,4.0,4.0
371,CHP04033,台湾泽兰,0.8225847977122243,7.0,7.0,5.0,4.0
372,CHP04863,荨麻,0.8223882174394701,13.0,13.0,8.0,8.0
373,CHP00608,大枣,0.8222043452362519,164.0,164.0,108.0,103.0
374,CHP03226,青果,0.8221554587961588,14.0,14.0,9.0,9.0
375,CHP01185,葛根,0.8221197549265625,43.0,43.0,27.0,27.0
376,CHP00284,播娘蒿,0.8219974421294922,14.0,14.0,8.0,8.0
377,CHP03979,苏木,0.8219895921851302,50.0,50.0,31.0,29.0
378,CHP05689,紫葳茎叶,0.8217127094442382,6.0,6.0,4.0,4.0
379,CHP02323,两面针,0.8216931858699589,43.0,43.0,28.0,26.0
380,CHP03088,蟛蜞菊,0.8216499265357536,7.0,7.0,5.0,5.0
381,CHP00731,棣棠花,0.8215538150503551,12.0,12.0,6.0,6.0
382,CHP01242,谷精草,0.8214709793702605,20.0,20.0,14.0,14.0
383,CHP01540,湖北黄精,0.8212880374394701,13.0,13.0,7.0,7.0
384,CHP05087,野鸦椿,0.8212440816236779,3.0,3.0,2.0,2.0
385,CHP03182,千里光,0.821209468913507,35.0,35.0,22.0,21.0
386,CHP05782,蟾酥,0.8211283672976273,71.0,71.0,45.0,45.0
387,CHP02913,苜蓿,0.8211102000692383,6.0,6.0,4.0,4.0
388,CHP02340,列当,0.8210441900738542,5.0,5.0,4.0,3.0
389,CHP01312,鬼针草,0.8210005536443125,15.0,15.0,10.0,10.0
390,CHP02463,鹿角菜,0.8207307530063419,7.0,7.0,4.0,4.0
391,CHP05992,人中白,0.8206710802269657,83.0,83.0,57.0,53.0
392,CHP03762,石竹,0.8206450000615452,8.0,8.0,5.0,5.0
393,CHP00256,鞭叶铁线蕨,0.8206193314139916,12.0,12.0,8.0,8.0
394,CHP00241,萆薢,0.8203898598346168,74.0,74.0,45.0,45.0
395,CHP05289,玉叶金花,0.8202743338622769,11.0,11.0,6.0,6.0
396,CHP01930,金牛草,0.8202641741761314,19.0,19.0,12.0,12.0
397,CHP02934,南山藤,0.8201769267405208,5.0,5.0,3.0,3.0
398,CHP01316,桂花,0.8201364233948785,8.0,8.0,6.0,5.0
399,CHP01236,枸杞子,0.8200622726605974,137.0,137.0,93.0,90.0
400,CHP04002,酸石榴,0.8196977511726562,8.0,8.0,5.0,5.0
401,CHP03754,石韦,0.8196895500791295,4.0,4.0,3.0,3.0
402,CHP01690,黄连,0.8196175076796416,24.0,24.0,16.0,16.0
403,CHP04018,娑罗子,0.8195024291003721,11.0,11.0,7.0,7.0
404,CHP04839,雪莲花,0.8194337529362723,4.0,4.0,3.0,3.0
405,CHP01260,关黄柏,0.8192773155513476,70.0,70.0,46.0,46.0
406,CHP01369,鹤草芽,0.8191602439313701,3.0,3.0,2.0,2.0
407,CHP01008,防风草,0.8191478786505579,4.0,4.0,3.0,3.0
408,CHP05370,皂荚,0.819083252847119,22.0,22.0,12.0,11.0
409,CHP00221,保山乌头,0.8190369152908483,11.0,11.0,6.0,6.0
410,CHP03679,肾子草,0.8190262371239889,7.0,7.0,5.0,5.0
411,CHP03027,牛心茄子,0.8189456220738542,5.0,5.0,3.0,3.0
412,CHP01506,厚皮香,0.8188862024181067,7.0,7.0,4.0,4.0
413,CHP00323,草乌叶,0.8187736026568615,13.0,13.0,8.0,8.0
414,CHP00347,常春藤,0.818771345290848,11.0,11.0,7.0,7.0
415,CHP02355,铃兰,0.8187283137035937,20.0,20.0,10.0,10.0
416,CHP01244,骨节草,0.8187064413192382,6.0,6.0,5.0,3.0
417,CHP01073,凤仙透骨草,0.8186974555554968,46.0,46.0,28.0,27.0
418,CHP04108,田葱,0.8186139679362723,4.0,4.0,3.0,3.0
419,CHP03344,肉桂,0.8184284374550906,21.0,21.0,13.0,12.0
420,CHP00486,大豆,0.8183667273230825,12.0,12.0,7.0,7.0
421,CHP01187,葛花,0.8183395334398331,63.0,63.0,43.0,41.0
422,CHP01620,槐,0.8182803143959919,13.0,13.0,9.0,8.0
423,CHP01163,高粱,0.8178012800692382,6.0,6.0,4.0,4.0
424,CHP04469,喜树,0.817752176094176,23.0,23.0,15.0,13.0
425,CHP03317,荛花,0.8177214000738542,5.0,5.0,3.0,3.0
426,CHP03373,三白草,0.8177154736615413,34.0,34.0,24.0,24.0
427,CHP05403,樟梨,0.8176117107405207,5.0,5.0,3.0,3.0
428,CHP02604,买麻藤,0.8175501857368942,39.0,39.0,25.0,25.0
429,CHP05320,月桂叶,0.8173646506942382,6.0,6.0,4.0,4.0
430,CHP05486,蜘蛛香,0.8173191600553906,10.0,10.0,6.0,6.0
431,CHP00472,打碗花,0.8172939385467548,3.0,3.0,2.0,2.0
432,CHP06060,原蚕沙,0.8171584269442382,6.0,6.0,5.0,5.0
433,CHP02947,南天竹叶,0.8171478572219867,4.0,4.0,3.0,3.0
434,CHP01327,桂竹香,0.817145764700601,3.0,3.0,2.0,2.0
435,CHP03099,枇杷核,0.8169016025692382,6.0,6.0,4.0,4.0
436,CHP00670,地胆草,0.8168852375553906,10.0,10.0,6.0,6.0
437,CHP04173,葶苈子,0.8168706628797513,39.0,39.0,23.0,22.0
438,CHP03911,水仙根,0.8168517163192383,6.0,6.0,4.0,4.0
439,CHP01096,浮萍,0.8168313816897461,38.0,38.0,27.0,26.0
440,CHP02657,猫眼草,0.8168278325276954,30.0,30.0,19.0,19.0
441,CHP05283,玉兰,0.8166435305760705,44.0,44.0,29.0,29.0
442,CHP02125,苦木,0.8165999280709418,62.0,62.0,34.0,34.0
443,CHP00576,大叶骨碎补,0.8165967286505581,4.0,4.0,3.0,3.0
444,CHP03097,皮哨子,0.8165907000738543,5.0,5.0,3.0,3.0
445,CHP01350,旱芹,0.8164647089488598,27.0,27.0,17.0,16.0
446,CHP05515,重楼,0.816423031734337,31.0,31.0,16.0,16.0
447,CHP04951,燕麦,0.8164065790553906,10.0,10.0,6.0,5.0
448,CHP00298,苍耳,0.8162067918928819,17.0,17.0,10.0,10.0
449,CHP01558,虎掌草,0.8158967454071875,5.0,5.0,3.0,3.0
450,CHP01570,花生油,0.8158633154698317,3.0,3.0,2.0,2.0
451,CHP04127,甜叶菊,0.8157452185467547,3.0,3.0,2.0,2.0
452,CHP00124,白茅根,0.8153826603059103,59.0,59.0,41.0,40.0
453,CHP04547,相思子,0.8149223676718006,11.0,11.0,7.0,7.0
454,CHP02494,罗锅底,0.8148094153214638,9.0,9.0,5.0,5.0
455,CHP05663,紫茉莉根,0.8148071893159856,3.0,3.0,2.0,2.0
456,CHP03180,千金子,0.8147248470553906,10.0,10.0,7.0,7.0
457,CHP03503,山矾,0.8147208167405208,5.0,5.0,3.0,3.0
458,CHP03565,山萩,0.8147010474071874,5.0,5.0,3.0,3.0
459,CHP05615,梓叶,0.8146723397131552,21.0,21.0,13.0,13.0
460,CHP00970,鄂北贝母,0.8146517056171008,8.0,8.0,6.0,6.0
461,CHP02048,卷柏,0.8145362831745088,25.0,25.0,18.0,17.0
462,CHP00170,百合,0.8144880528374682,137.0,137.0,84.0,84.0
463,CHP01573,花叶假杜鹃,0.8144871941828126,7.0,7.0,4.0,4.0
464,CHP00989,番茄,0.8144777298588541,53.0,53.0,31.0,30.0
465,CHP03162,漆大姑,0.8141781857934152,4.0,4.0,3.0,3.0
466,CHP01933,金荞麦,0.8141131079123578,23.0,23.0,15.0,15.0
467,CHP01822,蕺叶秋海棠,0.8140617747006009,3.0,3.0,2.0,2.0
468,CHP04984,杨梅,0.8140100426898847,9.0,9.0,6.0,6.0
469,CHP05325,月见草,0.8139127292589844,2.0,2.0,2.0,1.0
470,CHP03213,荞麦,0.8138987283794922,14.0,14.0,9.0,8.0
471,CHP02935,南蛇竻,0.8137634159594461,12.0,12.0,8.0,8.0
472,CHP01309,鬼箭锦鸡儿,0.8136096629098957,11.0,11.0,7.0,7.0
473,CHP00313,草苁蓉,0.8135326702414742,36.0,36.0,20.0,20.0
474,CHP02109,苦蒿,0.8134458623230824,12.0,12.0,6.0,6.0
475,CHP03946,四季青,0.8133979011521412,17.0,17.0,12.0,11.0
476,CHP04523,夏至草,0.8132406561351222,13.0,13.0,8.0,8.0
477,CHP00371,秤钩风,0.8131925285553907,10.0,10.0,5.0,5.0
478,CHP01181,戈壁天门冬,0.8131126885553905,10.0,10.0,6.0,6.0
479,CHP03863,水苦荬,0.8127592231942382,6.0,6.0,4.0,4.0
480,CHP03175,千层塔,0.8126461787347709,65.0,65.0,41.0,41.0
481,CHP02121,苦楝叶,0.8126179231621394,3.0,3.0,2.0,2.0
482,CHP01630,黄柏,0.8125783339235596,54.0,54.0,33.0,33.0
483,CHP03977,苏合香,0.8125556352938004,21.0,21.0,15.0,14.0
484,CHP05255,余甘子,0.8123839586397898,48.0,48.0,26.0,26.0
485,CHP04822,萱草根,0.8123536594071875,5.0,5.0,3.0,3.0
486,CHP01676,黄荆,0.8123261700443125,15.0,15.0,8.0,8.0
487,CHP00336,茶子,0.8123225070046874,13.0,13.0,7.0,6.0
488,CHP05319,远志,0.8122777166239064,120.0,120.0,73.0,70.0
489,CHP00875,杜茎山,0.8121821551745089,25.0,25.0,15.0,10.0
490,CHP02510,萝藦,0.8121423492128255,14.0,14.0,8.0,8.0
491,CHP04170,铁仔,0.8120946870082932,3.0,3.0,2.0,1.0
492,CHP03038,糯稻根,0.8120880930916441,13.0,13.0,7.0,7.0
493,CHP02337,辽东楤木,0.8120787793485452,19.0,19.0,9.0,9.0
494,CHP00573,大叶柴胡,0.8120336295319901,9.0,9.0,5.0,5.0
495,CHP00208,半枫荷,0.8119756923929086,3.0,3.0,2.0,2.0
496,CHP02785,猕猴桃根,0.8118484174071874,5.0,5.0,4.0,4.0
497,CHP03416,三钻风,0.8118304393648437,4.0,4.0,2.0,2.0
498,CHP05687,紫菀,0.8117068068712583,28.0,28.0,16.0,16.0
499,CHP05467,真藓,0.8115973091916192,1.0,1.0,1.0,1.0
500,CHP00254,鞭打绣球,0.8115973091916192,1.0,1.0,1.0,1.0
501,CHP02427,龙眼肉,0.8115973091916192,1.0,1.0,1.0,1.0
502,CHP00050,白八角莲,0.8115973091916192,1.0,1.0,1.0,1.0
503,CHP02609,麦瓶草,0.8115973091916192,1.0,1.0,1.0,1.0
504,CHP05592,苎麻根,0.8115973091916192,1.0,1.0,1.0,1.0
505,CHP03113,苹果,0.8115973091916192,1.0,1.0,1.0,1.0
506,CHP01733,黄蜀葵花,0.8115973091916192,1.0,1.0,1.0,1.0
507,CHP01594,华南皂荚,0.8115973091916192,1.0,1.0,1.0,1.0
508,CHP01868,浆果苋,0.8115973091916192,1.0,1.0,1.0,1.0
509,CHP05267,鱼腥草,0.8115973091916192,1.0,1.0,1.0,1.0
510,CHP02707,毛葡萄,0.8115973091916192,1.0,1.0,1.0,1.0
511,CHP04379,无漏子,0.8115973091916192,1.0,1.0,1.0,1.0
512,CHP05435,长尾复叶耳蕨,0.8115973091916192,1.0,1.0,1.0,1.0
513,CHP05481,栀子叶,0.8115973091916192,1.0,1.0,1.0,1.0
514,CHP01170,高山辣根菜,0.8115973091916192,1.0,1.0,1.0,1.0
515,CHP03881,水木草,0.8115973091916192,1.0,1.0,1.0,1.0
516,CHP01226,枸骨根,0.8115973091916192,1.0,1.0,1.0,1.0
517,CHP05355,云实叶,0.8115973091916192,1.0,1.0,1.0,1.0
518,CHP05461,鹧鸪菜,0.8115973091916192,1.0,1.0,1.0,1.0
519,CHP01811,吉林乌头,0.8115973091916192,1.0,1.0,1.0,1.0
520,CHP02049,卷丹,0.8115973091916192,1.0,1.0,1.0,1.0
521,CHP02504,罗勒子,0.8115973091916192,1.0,1.0,1.0,1.0
522,CHP02519,落葵,0.8115973091916192,1.0,1.0,1.0,1.0
523,CHP02589,马桑根,0.8115973091916192,1.0,1.0,1.0,1.0
524,CHP01935,金雀根,0.8115973091916192,1.0,1.0,1.0,1.0
525,CHP00988,番木瓜叶,0.8115973091916192,1.0,1.0,1.0,1.0
526,CHP03552,山萝卜,0.8115973091916192,1.0,1.0,1.0,1.0
527,CHP03568,山稔叶,0.8115973091916192,1.0,1.0,1.0,1.0
528,CHP03569,山珊瑚,0.8115973091916192,1.0,1.0,1.0,1.0
529,CHP00667,地柏枝,0.8115973091916192,1.0,1.0,1.0,1.0
530,CHP04328,文竹,0.8115973091916192,1.0,1.0,1.0,1.0
531,CHP01604,华中瘤足蕨,0.8115973091916192,1.0,1.0,1.0,1.0
532,CHP03216,窃衣,0.8115973091916192,1.0,1.0,1.0,1.0
533,CHP03201,茜草藤,0.8115973091916192,1.0,1.0,1.0,1.0
534,CHP03212,乔木紫珠,0.8115973091916192,1.0,1.0,1.0,1.0
535,CHP00635,淡竹叶,0.8115973091916192,1.0,1.0,1.0,1.0
536,CHP00176,百蕊草,0.8115973091916192,1.0,1.0,1.0,1.0
537,CHP06039,象胆,0.8115973091916192,1.0,1.0,1.0,1.0
538,CHP04869,鸭儿芹,0.8115973091916192,1.0,1.0,1.0,1.0
539,CHP00430,椿白皮,0.8115973091916192,1.0,1.0,1.0,1.0
540,CHP03375,三叉凤尾蕨,0.8115973091916192,1.0,1.0,1.0,1.0
541,CHP01963,金樱叶,0.8115973091916192,1.0,1.0,1.0,1.0
542,CHP04666,小花盾叶薯蓣,0.8115973091916192,1.0,1.0,1.0,1.0
543,CHP04622,小百部,0.8115973091916192,1.0,1.0,1.0,1.0
544,CHP05274,榆树,0.8115973091916192,1.0,1.0,1.0,1.0
545,CHP04163,铁树叶,0.8115973091916192,1.0,1.0,1.0,1.0
546,CHP04297,王孙,0.8115973091916192,1.0,1.0,1.0,1.0
547,CHP01546,槲叶,0.8115973091916192,1.0,1.0,1.0,1.0
548,CHP04933,岩乌头,0.8115973091916192,1.0,1.0,1.0,1.0
549,CHP02813,绵藤,0.8115973091916192,1.0,1.0,1.0,1.0
550,CHP03110,飘拂草,0.8115973091916192,1.0,1.0,1.0,1.0
551,CHP02941,南蛇藤叶,0.8115973091916192,1.0,1.0,1.0,1.0
552,CHP05729,总状绿绒蒿,0.8115973091916192,1.0,1.0,1.0,1.0
553,CHP03933,睡菜根,0.8115973091916192,1.0,1.0,1.0,1.0
554,CHP02459,鹿葱,0.8115973091916192,1.0,1.0,1.0,1.0
555,CHP00225,暴马子皮,0.8115973091916192,1.0,1.0,1.0,1.0
556,CHP01764,火炭母草,0.8115973091916192,1.0,1.0,1.0,1.0
557,CHP03018,牛尾菜,0.8115973091916192,1.0,1.0,1.0,1.0
558,CHP03056,藕节,0.8115973091916192,1.0,1.0,1.0,1.0
559,CHP01050,风箱树叶,0.8115973091916192,1.0,1.0,1.0,1.0
560,CHP05800,鹅臎,0.8115973091916192,1.0,1.0,1.0,1.0
561,CHP02284,栗柄金粉蕨,0.8115972910098012,1.0,1.0,1.0,1.0
562,CHP03464,砂生槐,0.8115972910098012,1.0,1.0,1.0,1.0
563,CHP05032,野菰,0.8115972819188919,1.0,1.0,1.0,1.0
564,CHP05772,蚕蛾,0.8115972764643465,1.0,1.0,1.0,1.0
565,CHP00069,白椴,0.8115972764643465,1.0,1.0,1.0,1.0
566,CHP00250,篦子三尖杉,0.8115972546461646,1.0,1.0,1.0,1.0
567,CHP02782,迷果芹,0.8115972546461646,1.0,1.0,1.0,1.0
568,CHP01216,狗屎花,0.8115972491916192,1.0,1.0,1.0,1.0
569,CHP00991,番石榴干,0.811597222827983,1.0,1.0,1.0,1.0
570,CHP06130,太白花,0.8115970328279829,1.0,1.0,1.0,1.0
571,CHP05175,银粉背蕨,0.8115965546461648,1.0,1.0,1.0,1.0
572,CHP02659,毛八角枫,0.8115953046461648,1.0,1.0,1.0,1.0
573,CHP04340,乌骨藤,0.8115952391916192,1.0,1.0,1.0,1.0
574,CHP00671,地丁,0.8115931637370738,1.0,1.0,1.0,1.0
575,CHP05009,椰子皮,0.811591012827983,1.0,1.0,1.0,1.0
576,CHP05139,一枝蒿,0.8115899815077009,4.0,4.0,3.0,3.0
577,CHP01758,茴香根,0.8115818610098011,1.0,1.0,1.0,1.0
578,CHP05353,云实,0.8115795955552556,1.0,1.0,1.0,1.0
579,CHP03453,沙枣,0.8115794764643465,1.0,1.0,1.0,1.0
580,CHP05882,鸡肉,0.8115401210098011,1.0,1.0,1.0,1.0
581,CHP02831,魔芋,0.8115285146461647,1.0,1.0,1.0,1.0
582,CHP05853,猴枣,0.8114150091916194,1.0,1.0,1.0,1.0
583,CHP04190,桐油,0.8113662115553906,10.0,10.0,5.0,5.0
584,CHP05173,银不换,0.8112854455552557,1.0,1.0,1.0,1.0
585,CHP02478,露水草,0.8111727215553906,10.0,10.0,5.0,5.0
586,CHP01519,胡萝卜子,0.8111584454926003,43.0,43.0,27.0,27.0
587,CHP00210,半夏曲,0.8110626000923177,2.0,2.0,2.0,1.0
588,CHP01543,槲寄生,0.811051736071941,61.0,61.0,36.0,36.0
589,CHP03135,蒲黄,0.8108688223230822,12.0,12.0,8.0,7.0
590,CHP06122,桑黄,0.8107546804272234,16.0,16.0,8.0,8.0
591,CHP01946,金挖耳,0.8107361562390625,3.0,3.0,2.0,2.0
592,CHP02561,马比木,0.8105990455552555,1.0,1.0,1.0,1.0
593,CHP04259,菟丝子,0.8105912457670387,11.0,11.0,7.0,7.0
594,CHP04546,相思藤,0.810524066965685,16.0,16.0,9.0,9.0
595,CHP02037,蒟蒻薯,0.8104992660630593,71.0,71.0,34.0,34.0
596,CHP03907,水蜈蚣,0.8104526616236778,3.0,3.0,2.0,2.0
597,CHP03081,炮姜,0.8104432873734375,1.0,1.0,1.0,1.0
598,CHP02500,罗汉松实,0.8104305515225115,17.0,17.0,9.0,9.0
599,CHP01677,黄荆根,0.810400433425651,2.0,2.0,1.0,1.0
600,CHP02942,南酸枣,0.8103250307934152,4.0,4.0,2.0,2.0
601,CHP00768,钓樟枝叶,0.810319732827983,1.0,1.0,1.0,1.0
602,CHP00306,藏红花,0.8101341214660264,134.0,134.0,79.0,78.0
603,CHP02420,龙牙楤木,0.8100730960738541,5.0,5.0,3.0,3.0
604,CHP03532,山姜,0.8100240836109933,18.0,18.0,12.0,12.0
605,CHP00376,赤瓟,0.8100095578393228,8.0,8.0,5.0,5.0
606,CHP01797,鸡嗉子,0.8099858757934151,4.0,4.0,3.0,3.0
607,CHP04809,绣线菊叶,0.8098570358477796,9.0,9.0,5.0,5.0
608,CHP04903,岩白菜,0.8097730693159856,3.0,3.0,2.0,2.0
609,CHP02566,马齿苋,0.8092292979203759,64.0,64.0,39.0,36.0
610,CHP00936,多裂委陵菜,0.8092271823929086,3.0,3.0,2.0,2.0
611,CHP00998,翻白草,0.8091743208443125,15.0,15.0,9.0,8.0
612,CHP05154,异叶梁王茶,0.8091194389504339,8.0,8.0,4.0,4.0
613,CHP05557,猪鬃草,0.8090370444854744,17.0,17.0,11.0,11.0
614,CHP05117,叶下珠,0.8089075400443124,15.0,15.0,9.0,9.0
615,CHP03778,柿叶,0.8088727654628256,14.0,14.0,8.0,7.0
616,CHP02675,毛冬青,0.8086899680738541,5.0,5.0,3.0,3.0
617,CHP00119,白马骨,0.8086624776718006,11.0,11.0,7.0,7.0
618,CHP05190,淫羊藿,0.8086383534349018,165.0,165.0,103.0,103.0
619,CHP01840,假百合,0.8085887667405207,5.0,5.0,3.0,3.0
620,CHP03772,柿根,0.8085629550923178,2.0,2.0,1.0,1.0
621,CHP05848,黑蚂蚁,0.8084939637370738,1.0,1.0,1.0,1.0
622,CHP01387,黑水翠雀,0.8083421816236778,3.0,3.0,2.0,2.0
623,CHP02983,牛蒡根,0.8083412816236778,3.0,3.0,2.0,1.0
624,CHP06117,蘑菇,0.8083188271956102,11.0,11.0,7.0,5.0
625,CHP06167,硫磺,0.808307705925651,2.0,2.0,1.0,1.0
626,CHP01985,荆芥穗,0.8082162600692382,6.0,6.0,4.0,4.0
627,CHP05012,野百合,0.8080663270082933,3.0,3.0,2.0,2.0
628,CHP04599,响铃草,0.8079040962432292,11.0,11.0,7.0,7.0
629,CHP02557,麻叶,0.8077590183090352,13.0,13.0,9.0,8.0
630,CHP04085,天花粉,0.8076619714071874,5.0,5.0,3.0,3.0
631,CHP03360,蕤仁,0.8076418539313702,3.0,3.0,2.0,2.0
632,CHP02313,莲子草,0.8076339361726562,8.0,8.0,4.0,4.0
633,CHP00470,翠雀花,0.8075698929210938,52.0,52.0,30.0,30.0
634,CHP00775,丁公藤,0.8075605337301118,60.0,60.0,37.0,37.0
635,CHP05646,紫金牛,0.8074969756144533,122.0,122.0,68.0,65.0
636,CHP01741,黄杨,0.8073493674602231,25.0,25.0,16.0,16.0
637,CHP02149,块茎糙苏,0.8073411037370739,1.0,1.0,1.0,1.0
638,CHP00728,灯油藤子,0.8070595541828125,7.0,7.0,4.0,4.0
639,CHP01323,桂皮,0.8070160971956101,11.0,11.0,6.0,5.0
640,CHP02750,玫瑰花,0.8069258135780986,49.0,49.0,29.0,27.0
641,CHP02498,罗汉松,0.8067657507538505,18.0,18.0,10.0,10.0
642,CHP05880,鸡脑,0.8067104408544471,3.0,3.0,2.0,2.0
643,CHP05866,鲩鱼,0.8067079673734375,1.0,1.0,1.0,1.0
644,CHP03838,水飞蓟,0.8066869043980796,38.0,38.0,24.0,23.0
645,CHP03124,破布木,0.8066414867405208,5.0,5.0,3.0,3.0
646,CHP03707,石胆草,0.8065985388192383,6.0,6.0,3.0,3.0
647,CHP02429,龙眼叶,0.8065346213192383,6.0,6.0,3.0,3.0
648,CHP00500,大果大戟,0.8064223492733773,16.0,16.0,10.0,10.0
649,CHP01723,黄芩,0.8064042312697824,46.0,46.0,28.0,27.0
650,CHP05662,紫茉莉,0.8063594745059895,8.0,8.0,5.0,4.0
651,CHP02847,木半夏根,0.8062358539313702,3.0,3.0,2.0,2.0
652,CHP00381,赤麻,0.8061986962390625,3.0,3.0,2.0,2.0
653,CHP05834,蛤蚧,0.8061687277775241,3.0,3.0,2.0,2.0
654,CHP02914,苜蓿根,0.8061468400923176,2.0,2.0,1.0,1.0
655,CHP04344,乌桕木根皮,0.8061003000923176,2.0,2.0,1.0,1.0
656,CHP04165,铁丝七,0.8060503675692383,6.0,6.0,4.0,4.0
657,CHP04290,万寿菊,0.8059781024181065,7.0,7.0,4.0,4.0
658,CHP01905,金钗凤尾蕨,0.8058897686241816,11.0,11.0,7.0,7.0
659,CHP02007,韭菜,0.8057730965077009,4.0,4.0,3.0,3.0
660,CHP01555,虎尾兰,0.805771655925651,2.0,2.0,1.0,1.0
661,CHP01269,管花肉苁蓉,0.8055554745553906,10.0,10.0,5.0,5.0
662,CHP02612,麦芽,0.8054430236418837,26.0,26.0,17.0,14.0
663,CHP06038,犀角,0.8054067750923176,2.0,2.0,1.0,1.0
664,CHP02104,苦瓜,0.8053128879362722,4.0,4.0,2.0,2.0
665,CHP04972,羊蹄草,0.8053079001007102,1.0,1.0,1.0,1.0
666,CHP05919,鹿角,0.8051721667589843,2.0,2.0,1.0,1.0
667,CHP00151,白鲜皮,0.8048758057567544,117.0,117.0,72.0,72.0
668,CHP00902,断节参,0.8048708539313701,3.0,3.0,2.0,2.0
669,CHP04092,天罗水,0.8048619609594461,12.0,12.0,6.0,6.0
670,CHP02638,芒果,0.8046744339371265,36.0,36.0,21.0,20.0
671,CHP00694,地锦草,0.8046385068355795,38.0,38.0,25.0,25.0
672,CHP01345,海州骨碎补,0.8046088765553906,10.0,10.0,6.0,6.0
673,CHP00448,刺梨,0.8044581274071875,5.0,5.0,3.0,3.0
674,CHP01256,关白附,0.8044532619656851,16.0,16.0,9.0,9.0
675,CHP03657,蛇葡萄,0.8044461264873487,21.0,21.0,13.0,12.0
676,CHP00201,半边莲,0.8044063133217718,96.0,96.0,60.0,60.0
677,CHP00482,大巢菜,0.8043915827405208,5.0,5.0,3.0,3.0
678,CHP03596,山樱桃,0.8042915079362724,4.0,4.0,2.0,2.0
679,CHP01146,干姜,0.8042670294923088,106.0,106.0,68.0,64.0
680,CHP03223,青黛,0.8041802442589843,2.0,2.0,1.0,1.0
681,CHP05835,蛤壳,0.8041062246461647,1.0,1.0,1.0,1.0
682,CHP02951,南烛,0.8040596207934152,4.0,4.0,2.0,2.0
683,CHP02240,老鼠簕,0.8040594437035937,20.0,20.0,12.0,12.0
684,CHP05338,云南甘草,0.8040013762961588,14.0,14.0,8.0,8.0
685,CHP05309,圆滑番荔枝,0.8039849267405208,5.0,5.0,3.0,3.0
686,CHP03893,水松,0.8039256565077009,4.0,4.0,2.0,2.0
687,CHP04374,无患子皮,0.8037470180738542,5.0,5.0,3.0,3.0
688,CHP02357,凌霄花,0.8034408744443677,33.0,33.0,19.0,18.0
689,CHP03670,神黄豆,0.8033164043648436,4.0,4.0,2.0,2.0
690,CHP01029,肺形草,0.8033025340738542,5.0,5.0,4.0,4.0
691,CHP00142,白术,0.8032782489930297,118.0,118.0,67.0,64.0
692,CHP05841,海螵蛸,0.803051783425651,2.0,2.0,1.0,1.0
693,CHP06127,树舌,0.8030195766269254,46.0,46.0,24.0,24.0
694,CHP00693,地锦,0.8029708225692382,6.0,6.0,3.0,3.0
695,CHP03077,泡桐果,0.802882933425651,2.0,2.0,1.0,1.0
696,CHP00393,臭茉莉,0.8027604867589844,2.0,2.0,1.0,1.0
697,CHP05376,泽兰,0.802709593838324,45.0,45.0,24.0,24.0
698,CHP00209,半夏,0.8026514893339867,155.0,155.0,90.0,84.0
699,CHP02997,牛耳枫子,0.8025445469442383,6.0,6.0,4.0,4.0
700,CHP04746,小叶石楠,0.8025335250923177,2.0,2.0,1.0,1.0
701,CHP01412,红椿,0.802436476073854,5.0,5.0,3.0,2.0
702,CHP04413,五色梅,0.8023489473062975,23.0,23.0,13.0,13.0
703,CHP03334,榕树,0.802274295042608,16.0,16.0,9.0,9.0
704,CHP01159,杠香藤,0.8021463308544471,3.0,3.0,2.0,2.0
705,CHP02060,爵床,0.8021456579771234,29.0,29.0,15.0,14.0
706,CHP03013,牛舌草,0.8020433883794921,14.0,14.0,8.0,8.0
707,CHP04900,芫花根,0.8019149231621394,3.0,3.0,2.0,2.0
708,CHP03193,前胡,0.8018828939063981,85.0,85.0,56.0,54.0
709,CHP00678,地骨皮,0.8016178968433594,34.0,34.0,20.0,20.0
710,CHP04761,斜基粗叶木,0.8015830007934152,4.0,4.0,2.0,2.0
711,CHP02297,连钱草,0.8015417614240536,61.0,61.0,36.0,36.0
712,CHP05881,鸡内金,0.8013615385467548,3.0,3.0,2.0,2.0
713,CHP00412,川贝母,0.8013297976685202,228.0,228.0,134.0,132.0
714,CHP05392,粘毛鼠尾草,0.801302928650558,4.0,4.0,2.0,2.0
715,CHP01363,荷花玉兰,0.8012907724337053,11.0,11.0,6.0,6.0
716,CHP05329,越橘叶,0.8010597408544471,3.0,3.0,2.0,2.0
717,CHP00802,东方狗脊,0.801028621868537,12.0,12.0,7.0,7.0
718,CHP02623,曼陀罗叶,0.8009444471294923,14.0,14.0,7.0,7.0
