rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
612,CHP05704,紫玉盘,0.999999178,21.0,21.0,10.0,10.0
613,CHP05840,海马,0.9999991666666667,3.0,3.0,3.0,3.0
614,CHP00486,大豆,0.9999991657142857,12.0,12.0,7.0,7.0
615,CHP01990,景天,0.9999991500000001,5.0,5.0,2.0,2.0
616,CHP04057,桃儿七,0.9999991,10.0,10.0,7.0,7.0
617,CHP03649,蛇菰,0.999999052631579,19.0,19.0,19.0,19.0
618,CHP00991,番石榴干,0.99999905,1.0,1.0,1.0,1.0
619,CHP01968,金盏菊,0.9999990039285713,44.0,44.0,28.0,28.0
620,CHP05194,罂粟,0.999999,7.0,7.0,6.0,6.0
621,CHP05174,银柴胡,0.9999989866666666,6.0,6.0,3.0,3.0
622,CHP00797,东北雷公藤,0.999998982,38.0,38.0,25.0,25.0
623,CHP01973,筋骨草,0.9999989744827587,39.0,39.0,29.0,29.0
624,CHP01708,黄缅桂,0.9999989499999999,2.0,2.0,2.0,2.0
625,CHP03426,桑寄生,0.9999989499999999,6.0,6.0,2.0,2.0
626,CHP01089,佛甲草,0.9999989,8.0,8.0,4.0,4.0
627,CHP00876,杜鹃花,0.999998875,11.0,11.0,4.0,4.0
628,CHP04238,土木香,0.99999887,2.0,2.0,2.0,2.0
629,CHP04466,豨莶草,0.9999988002564103,56.0,56.0,39.0,39.0
630,CHP04164,铁丝灵仙,0.9999987518181819,14.0,14.0,11.0,11.0
631,CHP02082,孔雀草,0.99999874,10.0,10.0,5.0,5.0
632,CHP05112,叶底珠,0.9999986875,18.0,18.0,8.0,8.0
633,CHP02657,猫眼草,0.9999986605263157,30.0,30.0,19.0,19.0
634,CHP01403,衡州乌药,0.9999985,7.0,7.0,2.0,2.0
635,CHP04962,羊角藤,0.99999848,5.0,5.0,2.0,2.0
636,CHP04842,雪山林,0.999998392,39.0,39.0,20.0,20.0
637,CHP05376,泽兰,0.9999983791666667,45.0,45.0,24.0,24.0
638,CHP02032,橘皮,0.9999983100000001,7.0,7.0,4.0,4.0
639,CHP04828,旋覆花,0.999998239090909,28.0,28.0,23.0,22.0
640,CHP02510,萝藦,0.9999981075,14.0,14.0,8.0,8.0
641,CHP04303,望江南,0.999998092,9.0,9.0,8.0,5.0
642,CHP01534,葫芦茶,0.9999980316666668,12.0,12.0,6.0,6.0
643,CHP04753,小芸木,0.9999979625000001,4.0,4.0,4.0,4.0
644,CHP01235,枸杞叶,0.99999789625,14.0,14.0,9.0,8.0
645,CHP01600,华山矾,0.9999978428571428,10.0,10.0,7.0,7.0
646,CHP03099,枇杷核,0.99999776,6.0,6.0,4.0,4.0
647,CHP03254,青葙,0.99999774,3.0,3.0,1.0,1.0
648,CHP00356,车前子,0.9999975571428572,42.0,42.0,35.0,35.0
649,CHP05983,全蝎,0.9999975,3.0,3.0,1.0,1.0
650,CHP05791,穿山甲,0.9999973200000001,3.0,3.0,2.0,2.0
651,CHP01560,虎杖,0.9999972875,14.0,14.0,8.0,8.0
652,CHP00480,大驳骨,0.999997134,13.0,13.0,5.0,5.0
653,CHP03997,酸浆,0.9999971277777777,35.0,35.0,18.0,18.0
654,CHP02784,猕猴桃,0.999997,2.0,2.0,2.0,2.0
655,CHP06130,太白花,0.99999696,1.0,1.0,1.0,1.0
656,CHP02878,木槿花,0.99999695,3.0,3.0,2.0,2.0
657,CHP01288,光叶巴豆,0.9999967958333333,24.0,24.0,12.0,12.0
658,CHP00272,滨海前胡,0.9999966499999999,2.0,2.0,2.0,2.0
659,CHP02109,苦蒿,0.9999966333333333,12.0,12.0,6.0,6.0
660,CHP05486,蜘蛛香,0.9999964499999999,10.0,10.0,6.0,6.0
661,CHP00309,糙苏,0.9999964375,11.0,11.0,8.0,8.0
662,CHP00397,臭梧桐,0.9999963176923077,18.0,18.0,13.0,13.0
663,CHP04165,铁丝七,0.999996275,6.0,6.0,4.0,4.0
664,CHP03329,日中花,0.9999962,2.0,2.0,1.0,1.0
665,CHP01167,高山黄华,0.9999960333333333,6.0,6.0,3.0,3.0
666,CHP03132,葡萄柚,0.9999957666666667,7.0,7.0,3.0,3.0
667,CHP00722,灯笼草,0.9999956833333333,10.0,10.0,6.0,6.0
668,CHP01656,黄花夹竹桃,0.9999955827272728,37.0,37.0,22.0,22.0
669,CHP04903,岩白菜,0.9999955300000001,3.0,3.0,2.0,2.0
670,CHP00987,番木瓜,0.9999951275,24.0,24.0,16.0,16.0
671,CHP01273,贯众,0.9999946171428572,37.0,37.0,20.0,14.0
672,CHP05409,樟树皮,0.9999938,4.0,4.0,3.0,3.0
673,CHP01163,高粱,0.99999375,6.0,6.0,4.0,4.0
674,CHP00965,鹅掌楸,0.9999934289999999,12.0,12.0,10.0,10.0
675,CHP03398,三七花,0.9999933577272728,24.0,24.0,22.0,22.0
676,CHP04901,芫荽,0.9999932133333335,8.0,8.0,3.0,3.0
677,CHP04898,延龄草,0.9999932055555555,12.0,12.0,9.0,9.0
678,CHP01042,风轮菜,0.9999931108695652,40.0,40.0,23.0,23.0
679,CHP00026,八角枫,0.9999931,4.0,4.0,2.0,2.0
680,CHP04818,续断,0.9999929807894737,97.0,97.0,76.0,76.0
681,CHP03991,粟米,0.9999928499999999,5.0,5.0,2.0,2.0
682,CHP01472,红楠,0.9999926583333334,6.0,6.0,6.0,6.0
683,CHP05255,余甘子,0.9999924576923077,48.0,48.0,26.0,26.0
684,CHP05547,猪毛菜,0.9999924,4.0,4.0,1.0,1.0
685,CHP02375,柳杉,0.9999922828571429,21.0,21.0,14.0,14.0
686,CHP01802,鸡眼草,0.9999921,2.0,2.0,2.0,2.0
687,CHP03871,水龙骨,0.9999919633333334,25.0,25.0,15.0,15.0
688,CHP05175,银粉背蕨,0.9999917,1.0,1.0,1.0,1.0
689,CHP06090,茯苓,0.9999916074074073,30.0,30.0,27.0,27.0
690,CHP01741,黄杨,0.999991586875,25.0,25.0,16.0,16.0
691,CHP01363,荷花玉兰,0.9999915566666666,11.0,11.0,6.0,6.0
692,CHP01697,黄栌枝叶,0.9999914,2.0,2.0,1.0,1.0
693,CHP00431,椿皮,0.9999912952727272,95.0,95.0,56.0,55.0
694,CHP01256,关白附,0.9999912777777777,16.0,16.0,9.0,9.0
695,CHP00091,白花灯笼,0.999990275,9.0,9.0,4.0,4.0
696,CHP02420,龙牙楤木,0.9999896666666667,5.0,5.0,3.0,3.0
697,CHP00244,蓖麻叶,0.99998955,4.0,4.0,3.0,3.0
698,CHP05542,珠子草,0.9999890042857142,13.0,13.0,7.0,7.0
699,CHP04139,铁海棠,0.9999889333333334,6.0,6.0,3.0,3.0
700,CHP00071,白饭豆,0.9999889016666668,51.0,51.0,24.0,24.0
701,CHP00416,川木香,0.99998846,29.0,29.0,14.0,14.0
702,CHP04591,香橼,0.9999883859999998,10.0,10.0,5.0,5.0
703,CHP01598,华桑,0.9999881383333333,14.0,14.0,6.0,6.0
704,CHP01432,红花绿绒蒿,0.99998796,9.0,9.0,1.0,1.0
705,CHP03911,水仙根,0.99998784,6.0,6.0,4.0,4.0
706,CHP00660,稻草,0.9999873581250001,27.0,27.0,17.0,16.0
707,CHP05163,翼首草,0.9999871709999999,14.0,14.0,10.0,10.0
708,CHP02777,蒙自草胡椒,0.9999871544444444,9.0,9.0,9.0,9.0
709,CHP00454,刺楸树皮,0.9999868999999999,11.0,11.0,7.0,7.0
710,CHP04473,细葛缕子,0.9999862719999999,30.0,30.0,20.0,20.0
711,CHP03898,水苏,0.99998617,4.0,4.0,2.0,2.0
712,CHP00044,芭蕉花,0.9999854625,9.0,9.0,4.0,4.0
713,CHP04547,相思子,0.99998538,11.0,11.0,7.0,7.0
714,CHP03217,芹花,0.9999851850000001,17.0,17.0,5.0,4.0
715,CHP04599,响铃草,0.99998509,11.0,11.0,7.0,7.0
716,CHP03591,山药,0.9999844168181817,25.0,25.0,22.0,22.0
717,CHP02566,马齿苋,0.9999843083333333,64.0,64.0,39.0,36.0
718,CHP00094,白花射干,0.999983125,9.0,9.0,2.0,2.0
719,CHP01370,鹤虱,0.9999831153846154,29.0,29.0,13.0,13.0
720,CHP00940,多穗蓼,0.99998255,6.0,6.0,2.0,2.0
721,CHP02908,木贼,0.99998252125,16.0,16.0,8.0,8.0
722,CHP00150,白薇,0.9999823957142857,85.0,85.0,58.0,56.0
723,CHP01517,胡萝卜,0.9999821619999999,8.0,8.0,5.0,5.0
724,CHP05121,夜合花,0.99998206,2.0,2.0,1.0,1.0
725,CHP01382,黑老虎,0.9999817609374999,48.0,48.0,32.0,32.0
726,CHP02305,莲花,0.9999816280000001,17.0,17.0,6.0,5.0
727,CHP00135,白前,0.9999813304166668,78.0,78.0,48.0,48.0
728,CHP04232,土荆芥,0.999981275,8.0,8.0,4.0,4.0
729,CHP01757,茴香,0.99998069,14.0,14.0,9.0,7.0
730,CHP03306,拳参,0.9999796,3.0,3.0,3.0,3.0
731,CHP02412,龙舌兰,0.9999795236842106,28.0,28.0,19.0,19.0
732,CHP05117,叶下珠,0.9999791822222223,15.0,15.0,9.0,9.0
733,CHP02098,苦丁茶,0.9999791329411766,127.0,127.0,87.0,85.0
734,CHP01110,附子,0.9999789582608695,81.0,81.0,70.0,69.0
735,CHP01930,金牛草,0.9999787000000001,19.0,19.0,12.0,12.0
736,CHP02659,毛八角枫,0.99997795,1.0,1.0,1.0,1.0
737,CHP01690,黄连,0.9999772493750001,24.0,24.0,16.0,16.0
738,CHP03696,十大功劳,0.9999772428571428,12.0,12.0,7.0,7.0
739,CHP04340,乌骨藤,0.99997723,1.0,1.0,1.0,1.0
740,CHP00989,番茄,0.9999770696666666,53.0,53.0,31.0,30.0
741,CHP01241,古柯,0.9999768375,12.0,12.0,8.0,8.0
742,CHP00469,催吐萝芙木,0.9999767166666668,19.0,19.0,9.0,9.0
743,CHP04948,眼子菜,0.9999763720000001,9.0,9.0,5.0,5.0
744,CHP01996,九节茶,0.9999762771428572,12.0,12.0,7.0,7.0
745,CHP00939,多伞阿魏,0.9999750225,12.0,12.0,12.0,12.0
746,CHP03176,千打锤,0.9999746261538462,26.0,26.0,13.0,13.0
747,CHP01387,黑水翠雀,0.99997455,3.0,3.0,2.0,2.0
748,CHP01719,黄杞,0.99997435,8.0,8.0,2.0,2.0
749,CHP02803,密蒙花,0.9999739514285714,35.0,35.0,28.0,28.0
750,CHP05539,珠芽半支,0.99997375,2.0,2.0,2.0,2.0
751,CHP04052,唐古特青兰,0.9999732,2.0,2.0,2.0,2.0
752,CHP00384,赤小豆,0.9999731514285713,52.0,52.0,35.0,35.0
753,CHP02077,刻裂紫堇,0.999973015,13.0,13.0,4.0,4.0
754,CHP01599,华山参,0.9999719666666667,12.0,12.0,6.0,6.0
755,CHP01364,荷叶,0.9999715905555555,31.0,31.0,18.0,18.0
756,CHP02939,南蛇藤根,0.9999711847058822,23.0,23.0,17.0,17.0
757,CHP00079,白果槲寄生,0.9999707666666667,4.0,4.0,3.0,3.0
758,CHP02216,榔榆皮,0.99997073,5.0,5.0,1.0,1.0
759,CHP04629,小檗,0.9999697919999999,11.0,11.0,5.0,5.0
760,CHP00187,败酱草,0.99996785,70.0,70.0,30.0,29.0
761,CHP01516,胡芦巴,0.999967327204301,144.0,144.0,95.0,93.0
762,CHP03416,三钻风,0.999967225,4.0,4.0,2.0,2.0
763,CHP02209,狼毒,0.9999670391304348,36.0,36.0,23.0,23.0
764,CHP02630,蔓荆,0.9999666500000001,20.0,20.0,6.0,6.0
765,CHP02037,蒟蒻薯,0.9999645605882352,71.0,71.0,34.0,34.0
766,CHP02913,苜蓿,0.99996435,6.0,6.0,4.0,4.0
767,CHP03263,清风藤,0.9999632857142856,11.0,11.0,7.0,7.0
768,CHP00359,车桑仔叶,0.99996252,5.0,5.0,3.0,3.0
769,CHP04960,羊角棉,0.99996085,2.0,2.0,2.0,2.0
770,CHP03192,牵牛子,0.9999608470967741,39.0,39.0,31.0,31.0
771,CHP03630,商陆,0.999959741935484,93.0,93.0,62.0,62.0
772,CHP01143,干地黄,0.9999594,21.0,21.0,2.0,2.0
773,CHP01916,金鸡纳,0.999957272,24.0,24.0,15.0,15.0
774,CHP01431,红花鹿蹄草,0.99995718,8.0,8.0,5.0,5.0
775,CHP04834,雪胆,0.9999551199999999,15.0,15.0,5.0,5.0
776,CHP04367,无根藤,0.9999547499999999,4.0,4.0,2.0,2.0
777,CHP04334,窝儿七,0.9999544,2.0,2.0,1.0,1.0
778,CHP00671,地丁,0.9999544,1.0,1.0,1.0,1.0
779,CHP03843,水红花子,0.9999515625,17.0,17.0,9.0,8.0
780,CHP00731,棣棠花,0.9999505016666665,12.0,12.0,6.0,6.0
781,CHP00088,白花菜子,0.9999503913333334,94.0,94.0,47.0,45.0
782,CHP03334,榕树,0.9999488888888889,16.0,16.0,9.0,9.0
783,CHP04083,天冬,0.9999488071428572,54.0,54.0,30.0,28.0
784,CHP02816,棉花根,0.9999487,9.0,9.0,2.0,1.0
785,CHP01524,胡桃树皮,0.9999477,8.0,8.0,4.0,4.0
786,CHP04061,桃金娘,0.9999467675,18.0,18.0,8.0,8.0
787,CHP05804,蜂房,0.9999467,4.0,4.0,1.0,1.0
788,CHP02488,罗布麻,0.9999434150000001,12.0,12.0,10.0,10.0
789,CHP03975,松子仁,0.9999412372727273,15.0,15.0,11.0,11.0
790,CHP00011,艾纳香,0.99993884,18.0,18.0,5.0,4.0
791,CHP03431,桑叶,0.9999386330434783,42.0,42.0,23.0,23.0
792,CHP01369,鹤草芽,0.999938185,3.0,3.0,2.0,2.0
793,CHP02391,六棱菊,0.9999366246666667,28.0,28.0,15.0,15.0
794,CHP04717,小通草,0.9999363442857143,14.0,14.0,14.0,14.0
795,CHP01669,黄花远志,0.99993576,21.0,21.0,11.0,10.0
796,CHP05319,远志,0.9999335342857143,120.0,120.0,73.0,70.0
797,CHP02418,龙血树,0.9999318788888889,22.0,22.0,10.0,9.0
798,CHP04150,铁力木,0.99993163,17.0,17.0,1.0,1.0
799,CHP05301,鸢尾,0.9999314499999999,37.0,37.0,12.0,12.0
800,CHP01898,芥子,0.9999312454054053,136.0,136.0,74.0,74.0
801,CHP05009,椰子皮,0.99993074,1.0,1.0,1.0,1.0
802,CHP01111,阜康阿魏根,0.99993039,7.0,7.0,4.0,3.0
803,CHP04069,桃枝,0.9999297625,13.0,13.0,4.0,4.0
804,CHP05320,月桂叶,0.99992974,6.0,6.0,4.0,4.0
805,CHP00016,安徽贝母,0.9999266625,11.0,11.0,8.0,8.0
806,CHP01550,虎刺,0.999926357142857,17.0,17.0,7.0,7.0
807,CHP00305,藏边大黄,0.9999252545454546,28.0,28.0,11.0,11.0
808,CHP05157,益母草,0.9999249321428572,69.0,69.0,42.0,42.0
809,CHP00906,堆心菊,0.999924645,25.0,25.0,12.0,12.0
810,CHP05280,禹州漏芦,0.9999223366666667,6.0,6.0,3.0,3.0
811,CHP01340,海南粗榧,0.9999221917391303,36.0,36.0,23.0,23.0
812,CHP00819,冬葵果,0.9999216407317073,80.0,80.0,43.0,41.0
813,CHP00668,地不容,0.9999214763636364,25.0,25.0,11.0,11.0
814,CHP00694,地锦草,0.9999214196,38.0,38.0,25.0,25.0
815,CHP04608,向日葵叶,0.9999197566666668,11.0,11.0,6.0,6.0
816,CHP04485,细叶桉叶,0.9999191333333334,7.0,7.0,3.0,3.0
817,CHP05621,紫菜,0.99991894,2.0,2.0,2.0,2.0
818,CHP01138,橄榄,0.9999188246153845,25.0,25.0,13.0,13.0
819,CHP02367,琉璃草,0.9999183180000001,27.0,27.0,15.0,15.0
820,CHP06128,松萝,0.9999180242857142,27.0,27.0,9.0,7.0
821,CHP01127,甘松,0.9999178699999998,50.0,50.0,38.0,38.0
822,CHP05073,野漆树,0.9999176,5.0,5.0,1.0,1.0
823,CHP01030,分心木,0.99991715,4.0,4.0,1.0,1.0
824,CHP00093,白花蛇舌草,0.9999125333333333,46.0,46.0,33.0,33.0
825,CHP06001,麝香,0.9999124275,33.0,33.0,20.0,20.0
826,CHP01035,粉葛,0.99991165,5.0,5.0,2.0,2.0
827,CHP01514,胡黄连,0.9999102709090909,74.0,74.0,45.0,44.0
828,CHP00467,粗叶悬钩子,0.9999073175,21.0,21.0,9.0,8.0
829,CHP00100,白胶香,0.99990405375,20.0,20.0,9.0,8.0
830,CHP01381,黑壳楠,0.99990113,8.0,8.0,4.0,4.0
831,CHP00612,代代花,0.9999004091111112,96.0,96.0,48.0,45.0
832,CHP01168,高山火绒草,0.99989945,17.0,17.0,10.0,10.0
833,CHP04897,延胡索,0.999897180909091,19.0,19.0,12.0,11.0
834,CHP02297,连钱草,0.9998968016666667,61.0,61.0,36.0,36.0
835,CHP02588,马桑,0.9998961083333334,15.0,15.0,6.0,6.0
836,CHP00234,贝加尔唐松草,0.99989605,4.0,4.0,1.0,1.0
837,CHP03665,伸筋草,0.9998959875,43.0,43.0,8.0,8.0
838,CHP03520,山胡椒叶,0.99989045,2.0,2.0,1.0,1.0
839,CHP01750,灰叶,0.9998891114285715,8.0,8.0,7.0,7.0
840,CHP05294,玉竹,0.9998890266666667,12.0,12.0,9.0,9.0
841,CHP00151,白鲜皮,0.9998869444444445,117.0,117.0,72.0,72.0
842,CHP03198,茜草,0.9998841923404255,74.0,74.0,48.0,47.0
843,CHP00080,白果紫草,0.99988315,11.0,11.0,4.0,4.0
844,CHP02591,马桑叶,0.999882025,4.0,4.0,4.0,4.0
845,CHP00102,白芥子,0.9998800666666666,18.0,18.0,6.0,6.0
846,CHP04179,通花根,0.9998747,2.0,2.0,1.0,1.0
847,CHP03218,秦艽,0.9998726140000002,26.0,26.0,15.0,15.0
848,CHP06111,灵芝,0.9998672408955223,283.0,283.0,208.0,201.0
849,CHP02296,痢止蒿,0.9998629,4.0,4.0,2.0,2.0
850,CHP01931,金钱草,0.9998628475,27.0,27.0,16.0,16.0
851,CHP02119,苦楝皮,0.9998607145454546,87.0,87.0,60.0,55.0
852,CHP05195,罂粟壳,0.9998604666666667,3.0,3.0,3.0,3.0
853,CHP03389,三棱,0.99985945,16.0,16.0,11.0,11.0
854,CHP03024,牛膝,0.9998566521374046,162.0,162.0,131.0,131.0
855,CHP02279,荔枝核,0.999855505,19.0,19.0,10.0,10.0
856,CHP06120,绒白乳菇,0.9998552625,15.0,15.0,8.0,8.0
857,CHP01412,红椿,0.9998527500000001,5.0,5.0,3.0,2.0
858,CHP05881,鸡内金,0.9998516,3.0,3.0,2.0,2.0
859,CHP01272,贯叶连翘,0.9998506670588236,32.0,32.0,20.0,17.0
860,CHP04413,五色梅,0.9998488384615384,23.0,23.0,13.0,13.0
861,CHP02031,橘络,0.9998478,8.0,8.0,4.0,4.0
862,CHP04098,天茄子,0.9998464,4.0,4.0,2.0,2.0
863,CHP00042,巴西胡桐,0.9998454728571428,10.0,10.0,7.0,7.0
864,CHP04736,小叶贯众,0.9998446,6.0,6.0,5.0,4.0
865,CHP01344,海藻,0.9998414486363636,38.0,38.0,22.0,22.0
866,CHP02095,苦地丁,0.9998411186363637,27.0,27.0,22.0,22.0
867,CHP03049,女贞子,0.9998405549999999,107.0,107.0,60.0,60.0
868,CHP03527,山黄皮,0.9998393466666666,26.0,26.0,3.0,3.0
869,CHP04404,五加皮,0.99983698,3.0,3.0,3.0,3.0
870,CHP01818,蒺藜,0.9998345796491229,75.0,75.0,57.0,57.0
871,CHP00210,半夏曲,0.999833,2.0,2.0,2.0,1.0
872,CHP00803,东方荚果蕨,0.999830666,9.0,9.0,5.0,5.0
873,CHP01758,茴香根,0.99983007,1.0,1.0,1.0,1.0
874,CHP01416,红豆杉,0.9998277893846154,548.0,548.0,326.0,325.0
875,CHP00060,白车轴草,0.9998191242857144,26.0,26.0,14.0,14.0
876,CHP00231,北玄参,0.9998176888888888,15.0,15.0,9.0,9.0
877,CHP04225,土茯苓,0.9998138071428572,27.0,27.0,14.0,14.0
878,CHP02896,木棉花,0.9998119578947368,47.0,47.0,19.0,19.0
879,CHP00756,颠茄,0.9998106250000002,11.0,11.0,6.0,6.0
880,CHP01555,虎尾兰,0.9998106,2.0,2.0,1.0,1.0
881,CHP02161,昆明山海棠,0.9998087461538461,44.0,44.0,26.0,26.0
882,CHP00470,翠雀花,0.9998086273333333,52.0,52.0,30.0,30.0
883,CHP05353,云实,0.99980515,1.0,1.0,1.0,1.0
884,CHP00673,地枫皮,0.9998050876470589,56.0,56.0,34.0,34.0
885,CHP00098,白花油麻藤,0.9998044,5.0,5.0,1.0,1.0
886,CHP03453,沙枣,0.99980384,1.0,1.0,1.0,1.0
887,CHP04042,太子参,0.9998003000000001,19.0,19.0,8.0,7.0
888,CHP05261,鱼藤,0.9997997981818181,40.0,40.0,11.0,11.0
889,CHP00090,白花丹,0.9997985428571428,45.0,45.0,18.0,14.0
890,CHP01682,黄精,0.9997968944444445,33.0,33.0,21.0,18.0
891,CHP05190,淫羊藿,0.9997952076699029,165.0,165.0,103.0,103.0
892,CHP04174,通草,0.9997912470833334,24.0,24.0,24.0,24.0
893,CHP05417,长春花,0.99979088125,95.0,95.0,56.0,56.0
894,CHP01596,华千金藤,0.99978742125,8.0,8.0,8.0,8.0
895,CHP03751,石刷把,0.9997859499999999,4.0,4.0,2.0,2.0
896,CHP00816,冬瓜子,0.9997813000000001,39.0,39.0,20.0,20.0
897,CHP04809,绣线菊叶,0.99978034,9.0,9.0,5.0,5.0
898,CHP05912,灵猫香,0.99977845,2.0,2.0,1.0,1.0
899,CHP03175,千层塔,0.999775422682927,65.0,65.0,41.0,41.0
900,CHP04378,无距耧斗菜,0.99977022,3.0,3.0,2.0,2.0
901,CHP03251,青天葵,0.9997690333333334,5.0,5.0,3.0,3.0
902,CHP03124,破布木,0.99976422,5.0,5.0,3.0,3.0
903,CHP00693,地锦,0.9997607233333333,6.0,6.0,3.0,3.0
904,CHP01753,回回豆,0.9997578683333334,14.0,14.0,6.0,6.0
905,CHP02945,南天竹根,0.9997505499999999,5.0,5.0,2.0,2.0
906,CHP03670,神黄豆,0.9997479300000001,4.0,4.0,2.0,2.0
907,CHP03383,三尖杉,0.9997330564705882,37.0,37.0,18.0,17.0
908,CHP02606,麦冬,0.9997209802857142,70.0,70.0,36.0,35.0
909,CHP00586,大叶马尾连,0.9997165879999999,13.0,13.0,5.0,5.0
910,CHP05477,知母,0.9997107140277777,91.0,91.0,72.0,72.0
911,CHP02544,麻根,0.9997086749999999,6.0,6.0,6.0,6.0
912,CHP00417,川乌,0.9996852985999999,268.0,268.0,153.0,150.0
913,CHP04055,糖荠,0.9996833500000001,8.0,8.0,6.0,6.0
914,CHP01408,红参,0.9996731853846155,53.0,53.0,39.0,39.0
915,CHP05124,夜来香,0.9996724537499999,17.0,17.0,16.0,16.0
916,CHP04409,五气朝阳草,0.999671055,9.0,9.0,8.0,8.0
917,CHP04449,西瓜,0.9996694533333333,15.0,15.0,3.0,3.0
918,CHP01985,荆芥穗,0.9996684,6.0,6.0,4.0,4.0
919,CHP02416,龙须藤,0.9996683224,28.0,28.0,25.0,25.0
920,CHP02484,轮环藤,0.9996581124999999,15.0,15.0,8.0,8.0
921,CHP01131,甘西鼠尾草,0.9996574390000001,20.0,20.0,10.0,10.0
922,CHP00678,地骨皮,0.9996568484999999,34.0,34.0,20.0,20.0
923,CHP01181,戈壁天门冬,0.9996435950000001,10.0,10.0,6.0,6.0
924,CHP05370,皂荚,0.9996434399999999,22.0,22.0,12.0,11.0
925,CHP05591,苎麻,0.9996377,3.0,3.0,2.0,2.0
926,CHP04556,香附,0.9996364264864865,52.0,52.0,37.0,37.0
927,CHP05478,栀子,0.9996340344444445,48.0,48.0,18.0,18.0
928,CHP04552,香茶菜,0.999630132266187,463.0,463.0,278.0,278.0
929,CHP01424,红厚壳,0.99962729,40.0,40.0,17.0,15.0
930,CHP01578,华北白前,0.99962626,13.0,13.0,5.0,5.0
931,CHP01185,葛根,0.9996212933333333,43.0,43.0,27.0,27.0
932,CHP03102,枇杷叶,0.9996187175409835,89.0,89.0,62.0,61.0
933,CHP02219,莨菪叶,0.9996137145833334,38.0,38.0,25.0,24.0
934,CHP00496,大风子,0.9996129092307692,28.0,28.0,14.0,13.0
935,CHP01130,甘遂,0.9996079733333333,63.0,63.0,51.0,51.0
936,CHP03682,升麻,0.9996074184955752,134.0,134.0,113.0,113.0
937,CHP02904,木香,0.9996065963333333,42.0,42.0,30.0,30.0
938,CHP00997,番泻叶,0.9996049599999999,22.0,22.0,11.0,10.0
939,CHP04359,乌药,0.9996043610526315,19.0,19.0,19.0,19.0
940,CHP02898,木天蓼,0.9995997230769231,25.0,25.0,13.0,13.0
941,CHP04216,土贝母,0.9995955254545454,24.0,24.0,22.0,22.0
942,CHP03663,射干,0.9995924571428573,63.0,63.0,35.0,35.0
943,CHP00974,耳草,0.999585748,11.0,11.0,5.0,5.0
944,CHP00313,草苁蓉,0.999581747,36.0,36.0,20.0,20.0
945,CHP03283,秋水仙,0.99957695,5.0,5.0,2.0,2.0
946,CHP04858,血桐,0.9995683384615386,21.0,21.0,13.0,13.0
947,CHP02060,爵床,0.999553202857143,29.0,29.0,15.0,14.0
948,CHP00243,蓖麻根,0.999550275,8.0,8.0,2.0,2.0
949,CHP03084,蓬莱草,0.99954175,5.0,5.0,2.0,2.0
950,CHP02920,南川升麻,0.99954045,2.0,2.0,1.0,1.0
951,CHP02498,罗汉松,0.9995361050000001,18.0,18.0,10.0,10.0
952,CHP00389,臭柏,0.9995339,4.0,4.0,2.0,2.0
953,CHP03130,葡萄,0.99953152,12.0,12.0,5.0,5.0
954,CHP05650,紫堇,0.9995278,8.0,8.0,4.0,4.0
955,CHP02517,落花生,0.9995221584615385,24.0,24.0,14.0,13.0
956,CHP00689,地黄,0.99950908828125,285.0,285.0,192.0,192.0
957,CHP03341,肉苁蓉,0.9995038561224491,64.0,64.0,51.0,49.0
958,CHP03605,山楂叶,0.9995010692307692,29.0,29.0,13.0,13.0
959,CHP00121,白毛藤,0.9994999320512821,121.0,121.0,78.0,78.0
960,CHP00137,白屈菜,0.9994948822222223,58.0,58.0,46.0,45.0
961,CHP04173,葶苈子,0.9994918454545455,39.0,39.0,23.0,22.0
962,CHP04683,小接筋草,0.9994806333333334,7.0,7.0,3.0,3.0
963,CHP01505,厚皮树,0.99947282,5.0,5.0,2.0,2.0
964,CHP01011,防己,0.9994720155172415,41.0,41.0,31.0,29.0
965,CHP03179,千金藤,0.9994579879166666,41.0,41.0,24.0,24.0
966,CHP05402,獐牙菜,0.9994579227272727,37.0,37.0,11.0,11.0
967,CHP02839,母菊,0.9994558440000001,10.0,10.0,6.0,5.0
968,CHP00015,安哥拉八角枫,0.99944429,9.0,9.0,5.0,4.0
969,CHP02009,韭菜子,0.9994336799999999,19.0,19.0,5.0,5.0
970,CHP02063,开口箭,0.9994325858620691,50.0,50.0,29.0,29.0
971,CHP01886,绞股蓝,0.9994316073568282,247.0,247.0,227.0,227.0
972,CHP02272,藜芦,0.9994228799999999,38.0,38.0,23.0,22.0
973,CHP01228,枸骨叶,0.9994160567647059,44.0,44.0,34.0,34.0
974,CHP01551,虎耳草,0.9994134899999999,7.0,7.0,5.0,5.0
975,CHP01748,黄紫堇,0.9993983166666668,3.0,3.0,3.0,3.0
976,CHP00882,杜松,0.999394945,17.0,17.0,10.0,10.0
977,CHP03395,三面刀,0.9993850125,14.0,14.0,8.0,8.0
978,CHP04223,土当归,0.9993770514285714,12.0,12.0,7.0,7.0
979,CHP03319,人参,0.9993730003738317,128.0,128.0,108.0,107.0
980,CHP05882,鸡肉,0.99937093,1.0,1.0,1.0,1.0
981,CHP00032,八角莲,0.9993688655223881,138.0,138.0,71.0,67.0
982,CHP04106,天竺黄,0.9993688133333333,26.0,26.0,17.0,15.0
