rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
1408,CHP00250,篦子三尖杉,0.9999994,1.0,1.0,1.0,1.0
1409,CHP01234,枸杞,0.9999994,15.0,15.0,8.0,8.0
1410,CHP01216,狗屎花,0.99999934,1.0,1.0,1.0,1.0
1411,CHP03541,山蒟,0.99999917,2.0,2.0,2.0,2.0
1412,CHP00991,番石榴干,0.99999905,1.0,1.0,1.0,1.0
1413,CHP03254,青葙,0.99999774,3.0,3.0,1.0,1.0
1414,CHP05983,全蝎,0.9999975,3.0,3.0,1.0,1.0
1415,CHP06130,太白花,0.99999696,1.0,1.0,1.0,1.0
1416,CHP05975,青蛙,0.99999684,4.0,4.0,3.0,3.0
1417,CHP03329,日中花,0.9999962,2.0,2.0,1.0,1.0
1418,CHP05539,珠芽半支,0.9999933,2.0,2.0,2.0,2.0
1419,CHP00094,白花射干,0.99999315,9.0,9.0,2.0,2.0
1420,CHP01802,鸡眼草,0.9999924,2.0,2.0,2.0,2.0
1421,CHP05547,猪毛菜,0.9999924,4.0,4.0,1.0,1.0
1422,CHP05175,银粉背蕨,0.9999917,1.0,1.0,1.0,1.0
1423,CHP01697,黄栌枝叶,0.9999914,2.0,2.0,1.0,1.0
1424,CHP06122,桑黄,0.99999124,16.0,16.0,8.0,8.0
1425,CHP05881,鸡内金,0.9999911,3.0,3.0,2.0,2.0
1426,CHP02207,狼把草,0.9999882,13.0,13.0,5.0,5.0
1427,CHP01432,红花绿绒蒿,0.99998796,9.0,9.0,1.0,1.0
1428,CHP00939,多伞阿魏,0.99998605,12.0,12.0,12.0,12.0
1429,CHP02178,莱菔,0.9999858,5.0,5.0,2.0,2.0
1430,CHP01387,黑水翠雀,0.99998474,3.0,3.0,2.0,2.0
1431,CHP05121,夜合花,0.99998206,2.0,2.0,1.0,1.0
1432,CHP00874,杜衡,0.99997824,9.0,9.0,4.0,4.0
1433,CHP02659,毛八角枫,0.99997795,1.0,1.0,1.0,1.0
1434,CHP03416,三钻风,0.99997795,4.0,4.0,2.0,2.0
1435,CHP04340,乌骨藤,0.99997723,1.0,1.0,1.0,1.0
1436,CHP03518,山胡椒,0.9999725,5.0,5.0,2.0,2.0
1437,CHP02216,榔榆皮,0.99997073,5.0,5.0,1.0,1.0
1438,CHP04367,无根藤,0.9999674,4.0,4.0,2.0,2.0
1439,CHP05807,蜂蜜,0.99996674,5.0,5.0,4.0,4.0
1440,CHP04994,洋蒲桃叶,0.9999612,10.0,10.0,6.0,6.0
1441,CHP01111,阜康阿魏根,0.9999592,7.0,7.0,4.0,3.0
1442,CHP01469,红母鸡草,0.9999569,11.0,11.0,4.0,4.0
1443,CHP05572,竹沥,0.99995565,15.0,15.0,4.0,4.0
1444,CHP04334,窝儿七,0.9999544,2.0,2.0,1.0,1.0
1445,CHP00671,地丁,0.9999544,1.0,1.0,1.0,1.0
1446,CHP05621,紫菜,0.99994934,2.0,2.0,2.0,2.0
1447,CHP02816,棉花根,0.9999487,9.0,9.0,2.0,1.0
1448,CHP05804,蜂房,0.9999467,4.0,4.0,1.0,1.0
1449,CHP01369,鹤草芽,0.99994457,3.0,3.0,2.0,2.0
1450,CHP04150,铁力木,0.99993163,17.0,17.0,1.0,1.0
1451,CHP05009,椰子皮,0.99993074,1.0,1.0,1.0,1.0
1452,CHP05073,野漆树,0.9999176,5.0,5.0,1.0,1.0
1453,CHP01030,分心木,0.99991715,4.0,4.0,1.0,1.0
1454,CHP05650,紫堇,0.9999067,8.0,8.0,4.0,4.0
1455,CHP01366,核桃楸果仁,0.99990195,6.0,6.0,3.0,2.0
1456,CHP00234,贝加尔唐松草,0.99989605,4.0,4.0,1.0,1.0
1457,CHP03520,山胡椒叶,0.99989045,2.0,2.0,1.0,1.0
1458,CHP06096,鬼盖,0.9998895,6.0,6.0,2.0,2.0
1459,CHP04179,通花根,0.9998747,2.0,2.0,1.0,1.0
1460,CHP01172,高山唐松草,0.99983585,3.0,3.0,3.0,3.0
1461,CHP00210,半夏曲,0.999833,2.0,2.0,2.0,1.0
1462,CHP02531,绿豆皮,0.9998309,2.0,2.0,2.0,2.0
1463,CHP01758,茴香根,0.99983007,1.0,1.0,1.0,1.0
1464,CHP02945,南天竹根,0.999829,5.0,5.0,2.0,2.0
1465,CHP01555,虎尾兰,0.9998106,2.0,2.0,1.0,1.0
1466,CHP04378,无距耧斗菜,0.99980974,3.0,3.0,2.0,2.0
1467,CHP05353,云实,0.99980515,1.0,1.0,1.0,1.0
1468,CHP00098,白花油麻藤,0.9998044,5.0,5.0,1.0,1.0
1469,CHP03453,沙枣,0.99980384,1.0,1.0,1.0,1.0
1470,CHP01013,飞机草,0.99980366,2.0,2.0,2.0,2.0
1471,CHP05912,灵猫香,0.99977845,2.0,2.0,1.0,1.0
1472,CHP00586,大叶马尾连,0.99976987,13.0,13.0,5.0,5.0
1473,CHP03084,蓬莱草,0.9997651,5.0,5.0,2.0,2.0
1474,CHP04113,甜菜,0.9997344,3.0,3.0,2.0,2.0
1475,CHP02925,南瓜,0.99973,3.0,3.0,2.0,2.0
1476,CHP02258,棱子芹,0.99972665,4.0,4.0,2.0,2.0
1477,CHP05591,苎麻,0.9996748,3.0,3.0,2.0,2.0
1478,CHP00243,蓖麻根,0.9996414,8.0,8.0,2.0,2.0
1479,CHP01748,黄紫堇,0.9996287,3.0,3.0,3.0,3.0
1480,CHP00083,白鹤灵芝,0.9995823,13.0,13.0,6.0,3.0
1481,CHP05880,鸡脑,0.999561,3.0,3.0,2.0,2.0
1482,CHP02920,南川升麻,0.99954045,2.0,2.0,1.0,1.0
1483,CHP05623,紫草,0.9994547,20.0,20.0,6.0,5.0
1484,CHP05882,鸡肉,0.99937093,1.0,1.0,1.0,1.0
1485,CHP03177,千解草,0.9992975,4.0,4.0,2.0,2.0
1486,CHP00203,半边旗,0.9992466,5.0,5.0,2.0,2.0
1487,CHP02831,魔芋,0.99924326,1.0,1.0,1.0,1.0
1488,CHP05361,芸香草,0.9992272,4.0,4.0,1.0,1.0
1489,CHP02640,芒果叶,0.99903095,2.0,2.0,1.0,1.0
1490,CHP05428,长果荜茇,0.99902296,4.0,4.0,3.0,3.0
1491,CHP05834,蛤蚧,0.9988371,3.0,3.0,2.0,2.0
1492,CHP03449,沙塘木,0.9984921,9.0,9.0,1.0,1.0
1493,CHP03450,沙糖根,0.99845695,8.0,8.0,3.0,3.0
1494,CHP00101,白芥,0.9983015,3.0,3.0,1.0,1.0
1495,CHP05041,野花椒皮,0.9982607,2.0,2.0,1.0,1.0
1496,CHP03309,雀梅藤,0.9981612,2.0,2.0,1.0,1.0
1497,CHP05853,猴枣,0.9979947,1.0,1.0,1.0,1.0
1498,CHP03010,牛奶树,0.99784386,4.0,4.0,1.0,1.0
1499,CHP05173,银不换,0.9965695,1.0,1.0,1.0,1.0
1500,CHP04777,新疆藁本,0.99579495,2.0,2.0,1.0,1.0
1501,CHP00640,当药,0.9957674,3.0,3.0,1.0,1.0
1502,CHP04171,铁轴草,0.99574935,2.0,2.0,1.0,1.0
1503,CHP05967,牛靥,0.9946391,6.0,6.0,3.0,3.0
1504,CHP06033,乌梢蛇,0.99271476,3.0,3.0,1.0,1.0
1505,CHP02310,莲叶橐吾,0.9926324,12.0,12.0,7.0,7.0
1506,CHP04283,碗蕨,0.991151,2.0,2.0,1.0,1.0
1507,CHP04583,香唐松草,0.9910196,3.0,3.0,1.0,1.0
1508,CHP05105,野芝麻根,0.9904429,8.0,8.0,1.0,1.0
1509,CHP03772,柿根,0.989837,2.0,2.0,1.0,1.0
1510,CHP03321,人参芦,0.9895608,2.0,2.0,1.0,1.0
1511,CHP02561,马比木,0.9890191,1.0,1.0,1.0,1.0
1512,CHP03081,炮姜,0.98730576,1.0,1.0,1.0,1.0
1513,CHP00768,钓樟枝叶,0.98594666,1.0,1.0,1.0,1.0
1514,CHP02270,藜草,0.9832573,3.0,3.0,2.0,2.0
1515,CHP06167,硫磺,0.98124427,2.0,2.0,1.0,1.0
1516,CHP06038,犀角,0.9773328,2.0,2.0,1.0,1.0
1517,CHP02914,苜蓿根,0.97430074,2.0,2.0,1.0,1.0
1518,CHP04577,香青兰,0.97371864,3.0,3.0,1.0,1.0
1519,CHP03083,蓬莪术,0.96730995,6.0,6.0,2.0,1.0
1520,CHP05848,黑蚂蚁,0.9658632,1.0,1.0,1.0,1.0
1521,CHP02149,块茎糙苏,0.95318174,1.0,1.0,1.0,1.0
1522,CHP05866,鲩鱼,0.94621724,1.0,1.0,1.0,1.0
1523,CHP02639,芒果核,0.9433322,5.0,5.0,1.0,1.0
1524,CHP03589,山小橘,0.9390928,5.0,5.0,1.0,1.0
1525,CHP04972,羊蹄草,0.9308165,1.0,1.0,1.0,1.0
1526,CHP06035,蜈蚣,0.925789,2.0,2.0,1.0,1.0
1527,CHP05835,蛤壳,0.91759807,1.0,1.0,1.0,1.0
1528,CHP04392,梧桐子,0.91369,2.0,2.0,1.0,1.0
1529,CHP01910,金光菊,0.9015644,2.0,2.0,1.0,1.0
1530,CHP04986,杨梅核仁,0.8727578,2.0,2.0,1.0,0.0
1531,CHP05681,紫穗槐,0.8622257,2.0,2.0,1.0,0.0
1532,CHP04330,蕹菜,0.855868,2.0,2.0,1.0,0.0
1533,CHP04535,咸酸蔃,0.83630437,1.0,1.0,1.0,0.0
1534,CHP02683,毛贯众,0.8339733,4.0,4.0,2.0,0.0
1535,CHP02918,南板蓝根,0.82290477,4.0,4.0,1.0,0.0
1536,CHP00038,巴豆霜,0.8219141,1.0,1.0,1.0,0.0
1537,CHP01740,黄心果,0.8173092,15.0,15.0,1.0,0.0
1538,CHP00763,吊兰,0.8106739,1.0,1.0,1.0,0.0
1539,CHP05766,鳖甲,0.80717057,2.0,2.0,1.0,0.0
1540,CHP04059,桃根,0.7935962,1.0,1.0,0.0,0.0
1541,CHP05837,海参,0.7764796,1.0,1.0,0.0,0.0
1542,CHP02582,马蔺子,0.76694185,3.0,3.0,0.0,0.0
1543,CHP02397,龙船花,0.7576374,11.0,11.0,0.0,0.0
1544,CHP05824,狗肉,0.7569772,1.0,1.0,0.0,0.0
1545,CHP01255,拐芹,0.7542388,2.0,2.0,0.0,0.0
1546,CHP04992,洋葱,0.74265534,1.0,1.0,0.0,0.0
1547,CHP00289,补血草,0.7422908,1.0,1.0,0.0,0.0
1548,CHP01849,假细锥香茶菜,0.7404076,4.0,4.0,0.0,0.0
1549,CHP00605,大叶醉鱼草,0.73801893,4.0,4.0,0.0,0.0
1550,CHP03685,生漆,0.73753816,3.0,3.0,0.0,0.0
1551,CHP02523,落新妇,0.7326997,18.0,18.0,0.0,0.0
1552,CHP02815,棉花,0.72492534,1.0,1.0,0.0,0.0
1553,CHP01020,飞扬草,0.72043836,1.0,1.0,0.0,0.0
1554,CHP04233,土连翘,0.71779984,1.0,1.0,0.0,0.0
1555,CHP05694,紫薇叶,0.7107326,1.0,1.0,0.0,0.0
1556,CHP01941,金丝梅,0.70904386,1.0,1.0,0.0,0.0
1557,CHP00809,东一号剑麻,0.7084861,9.0,9.0,0.0,0.0
1558,CHP03770,柿,0.7074194,1.0,1.0,0.0,0.0
1559,CHP02293,栗树皮,0.70349133,2.0,2.0,0.0,0.0
1560,CHP01086,芙蓉花,0.70098644,1.0,1.0,0.0,0.0
1561,CHP03767,莳萝子,0.7007403,8.0,8.0,0.0,0.0
1562,CHP04385,芜菁甘蓝,0.6946761,1.0,1.0,0.0,0.0
1563,CHP04543,线叶金鸡菊,0.6902808,2.0,2.0,0.0,0.0
1564,CHP04880,鸭跖草,0.68960285,4.0,4.0,0.0,0.0
1565,CHP06040,象骨,0.68946356,1.0,1.0,0.0,0.0
1566,CHP04000,酸模,0.6849402,2.0,2.0,0.0,0.0
1567,CHP04215,土百部,0.6814715,1.0,1.0,0.0,0.0
1568,CHP04272,歪脖子果,0.67889893,6.0,6.0,0.0,0.0
1569,CHP05004,药西瓜,0.6767966,1.0,1.0,0.0,0.0
1570,CHP05040,野花椒根,0.67566127,5.0,5.0,0.0,0.0
1571,CHP04110,田旋花,0.6752428,1.0,1.0,0.0,0.0
1572,CHP05889,鸡子壳,0.67449844,1.0,1.0,0.0,0.0
1573,CHP05007,椰子,0.6732701,4.0,4.0,0.0,0.0
1574,CHP04390,梧桐,0.6727955,8.0,8.0,0.0,0.0
1575,CHP01302,广西九里香,0.6704151,6.0,6.0,0.0,0.0
1576,CHP06157,琥珀,0.6689578,1.0,1.0,0.0,0.0
1577,CHP02525,驴蹄草,0.6687881,1.0,1.0,0.0,0.0
1578,CHP05463,珍珠菜,0.66869426,2.0,2.0,0.0,0.0
1579,CHP01072,凤仙花,0.66849905,1.0,1.0,0.0,0.0
1580,CHP01063,凤凰木,0.6672874,1.0,1.0,0.0,0.0
1581,CHP03595,山银柴胡,0.66597915,2.0,2.0,0.0,0.0
1582,CHP05379,泽藓,0.6640775,1.0,1.0,0.0,0.0
1583,CHP03741,石楠,0.6632296,1.0,1.0,0.0,0.0
1584,CHP02034,橘叶巴戟,0.6624059,2.0,2.0,0.0,0.0
1585,CHP02515,骆驼蓬子,0.65941924,2.0,2.0,0.0,0.0
1586,CHP04604,向日葵花,0.658528,1.0,1.0,0.0,0.0
1587,CHP02982,牛蒡,0.65848815,12.0,12.0,0.0,0.0
1588,CHP01028,榧子,0.6561498,1.0,1.0,0.0,0.0
1589,CHP02456,陆地棉,0.6560984,3.0,3.0,0.0,0.0
1590,CHP04595,香樟,0.6519476,15.0,15.0,0.0,0.0
1591,CHP00286,博落回,0.64679766,3.0,3.0,0.0,0.0
1592,CHP01232,枸橘核,0.64664537,4.0,4.0,0.0,0.0
1593,CHP03401,三色堇,0.6461395,1.0,1.0,0.0,0.0
1594,CHP01193,葛蕈,0.64606583,16.0,16.0,0.0,0.0
1595,CHP04325,文冠木,0.64092195,5.0,5.0,0.0,0.0
1596,CHP01775,鸡蛋果,0.63896585,2.0,2.0,0.0,0.0
1597,CHP05555,猪殃殃,0.6377429,2.0,2.0,0.0,0.0
1598,CHP01909,金冠鳞毛蕨,0.6335195,1.0,1.0,0.0,0.0
1599,CHP05796,灯心柳珊瑚,0.6310215,1.0,1.0,0.0,0.0
1600,CHP00924,盾叶唐松草,0.6298562,10.0,10.0,0.0,0.0
1601,CHP02026,橘白,0.62867576,1.0,1.0,0.0,0.0
1602,CHP02470,路边姜,0.6282168,5.0,5.0,0.0,0.0
1603,CHP03810,薯莨,0.62766427,1.0,1.0,0.0,0.0
1604,CHP05337,云南榧树,0.62299216,3.0,3.0,0.0,0.0
1605,CHP00366,橙皮,0.61954874,3.0,3.0,0.0,0.0
1606,CHP00599,大叶香薷,0.61542296,1.0,1.0,0.0,0.0
1607,CHP05192,印度九里香,0.6152034,1.0,1.0,0.0,0.0
1608,CHP04461,菥蓂,0.6123879,1.0,1.0,0.0,0.0
1609,CHP05252,柚子,0.6092103,1.0,1.0,0.0,0.0
1610,CHP05955,蜜蜡,0.60909253,3.0,3.0,0.0,0.0
1611,CHP06080,豹皮菇,0.6086558,3.0,3.0,0.0,0.0
1612,CHP00130,白牛胆,0.60840595,1.0,1.0,0.0,0.0
1613,CHP05887,鸡子白,0.6064564,1.0,1.0,0.0,0.0
1614,CHP00648,倒地铃,0.6059798,1.0,1.0,0.0,0.0
1615,CHP03425,桑根,0.60544753,2.0,2.0,0.0,0.0
1616,CHP05470,枕材,0.6036107,2.0,2.0,0.0,0.0
1617,CHP02527,吕宋楸毛,0.6001378,6.0,6.0,0.0,0.0
1618,CHP06118,木耳,0.59525174,1.0,1.0,0.0,0.0
1619,CHP01888,接骨丹,0.592867,1.0,1.0,0.0,0.0
1620,CHP03107,偏翅唐松草,0.59183425,3.0,3.0,0.0,0.0
1621,CHP01814,极美云实,0.58618355,9.0,9.0,0.0,0.0
1622,CHP02539,绿笋片,0.58290654,2.0,2.0,0.0,0.0
1623,CHP05408,樟脑,0.58126277,1.0,1.0,0.0,0.0
1624,CHP03184,千年艾,0.5807484,1.0,1.0,0.0,0.0
1625,CHP01012,防己叶菝葜,0.5806281,1.0,1.0,0.0,0.0
1626,CHP05297,郁金香根,0.57920384,1.0,1.0,0.0,0.0
1627,CHP03243,青皮,0.57826155,2.0,2.0,0.0,0.0
1628,CHP00285,伯乐树,0.57741547,1.0,1.0,0.0,0.0
1629,CHP05495,枳椇根,0.57557267,1.0,1.0,0.0,0.0
1630,CHP01470,红木香,0.5748974,12.0,12.0,0.0,0.0
1631,CHP01066,凤尾茶,0.5678547,4.0,4.0,0.0,0.0
1632,CHP01610,化香树果,0.5665549,1.0,1.0,0.0,0.0
1633,CHP05753,斑鸠,0.56387174,1.0,1.0,0.0,0.0
1634,CHP01788,鸡冠子,0.56038034,1.0,1.0,0.0,0.0
1635,CHP00265,扁竹根,0.5541101,1.0,1.0,0.0,0.0
1636,CHP03299,驱虫斑鸠菊,0.5537114,1.0,1.0,0.0,0.0
1637,CHP01499,红直獐牙菜,0.5506105,1.0,1.0,0.0,0.0
1638,CHP04899,芫花,0.54721713,1.0,1.0,0.0,0.0
1639,CHP02120,苦楝实,0.5423612,3.0,3.0,0.0,0.0
1640,CHP00330,茶花,0.5412233,3.0,3.0,0.0,0.0
1641,CHP00897,短小蛇根草,0.53336,1.0,1.0,0.0,0.0
1642,CHP03015,牛舌头,0.5329738,1.0,1.0,0.0,0.0
1643,CHP04598,香樟叶,0.53185046,1.0,1.0,0.0,0.0
1644,CHP05683,紫藤,0.53177834,1.0,1.0,0.0,0.0
1645,CHP01885,角茴香,0.52801573,4.0,4.0,0.0,0.0
1646,CHP00368,橙子,0.5236999,8.0,8.0,0.0,0.0
1647,CHP05712,紫珠,0.523234,1.0,1.0,0.0,0.0
1648,CHP05465,珍珠梅,0.52012825,2.0,2.0,0.0,0.0
1649,CHP02971,柠檬根,0.51784325,2.0,2.0,0.0,0.0
1650,CHP00149,白土茯苓,0.5161511,1.0,1.0,0.0,0.0
1651,CHP00413,川滇淫羊藿,0.5159284,8.0,8.0,0.0,0.0
1652,CHP01349,旱莲花,0.5102928,2.0,2.0,0.0,0.0
1653,CHP04481,细香葱,0.5085797,1.0,1.0,0.0,0.0
1654,CHP00276,柄果槲寄生,0.5070808,1.0,1.0,0.0,0.0
1655,CHP05610,姊妹树,0.50704926,1.0,1.0,0.0,0.0
1656,CHP03970,松叶,0.5023297,4.0,4.0,0.0,0.0
1657,CHP05142,伊贝母,0.4947311,2.0,2.0,0.0,0.0
1658,CHP05042,野花椒叶,0.49422774,4.0,4.0,0.0,0.0
1659,CHP03567,山棯叶,0.491136,1.0,1.0,0.0,0.0
1660,CHP06156,红粉,0.48940977,1.0,1.0,0.0,0.0
1661,CHP00104,白菊花根,0.4870177,1.0,1.0,0.0,0.0
1662,CHP05171,银背藤,0.47770005,1.0,1.0,0.0,0.0
1663,CHP05345,云南菟丝子,0.47665644,2.0,2.0,0.0,0.0
1664,CHP02182,兰花,0.4710254,3.0,3.0,0.0,0.0
1665,CHP05198,鹰不泊,0.46411783,1.0,1.0,0.0,0.0
1666,CHP05170,茵芋,0.45592833,2.0,2.0,0.0,0.0
1667,CHP01563,花椒簕,0.4518087,1.0,1.0,0.0,0.0
1668,CHP03365,瑞香花,0.44001475,2.0,2.0,0.0,0.0
1669,CHP01918,金锦香,0.43591076,1.0,1.0,0.0,0.0
1670,CHP00239,荜茇根,0.43345815,3.0,3.0,0.0,0.0
1671,CHP05790,虫白蜡,0.4237144,4.0,4.0,0.0,0.0
1672,CHP01774,鸡蛋参,0.41615766,2.0,2.0,0.0,0.0
1673,CHP04224,土丁桂,0.40909663,1.0,1.0,0.0,0.0
1674,CHP03105,辟汗草,0.3989473,1.0,1.0,0.0,0.0
1675,CHP00004,阿育魏实,0.36273733,1.0,1.0,0.0,0.0
1676,CHP02306,莲蓬草,0.3531809,3.0,3.0,0.0,0.0
1677,CHP04798,杏子,0.35157257,1.0,1.0,0.0,0.0
1678,CHP04299,网脉橐吾,0.35010365,2.0,2.0,0.0,0.0
1679,CHP05692,紫薇花,0.34646192,1.0,1.0,0.0,0.0
1680,CHP03921,水杨枝叶,0.3438336,1.0,1.0,0.0,0.0
1681,CHP01156,岗松,0.33631095,1.0,1.0,0.0,0.0
1682,CHP01520,胡麻仁,0.32849115,1.0,1.0,0.0,0.0
1683,CHP02946,南天竹梗,0.31466916,1.0,1.0,0.0,0.0
1684,CHP00086,白花菜,0.30697244,2.0,2.0,0.0,0.0
1685,CHP00807,东莨菪,0.28251594,2.0,2.0,0.0,0.0
1686,CHP00372,齿瓣延胡索,0.28235513,2.0,2.0,0.0,0.0
1687,CHP03689,胜红蓟,0.27563423,1.0,1.0,0.0,0.0
1688,CHP01262,观音草,0.25281325,1.0,1.0,0.0,0.0
1689,CHP02000,九里香根,0.24629922,2.0,2.0,0.0,0.0
1690,CHP05795,地龙,0.24588144,1.0,1.0,0.0,0.0
1691,CHP05188,银叶树,0.24506387,1.0,1.0,0.0,0.0
1692,CHP04352,乌蔹莓,0.23959287,1.0,1.0,0.0,0.0
1693,CHP00629,胆南星,0.22533591,1.0,1.0,0.0,0.0
1694,CHP04475,细果角茴香,0.21997085,1.0,1.0,0.0,0.0
1695,CHP01201,功劳子,0.21617258,1.0,1.0,0.0,0.0
1696,CHP00318,草胡椒,0.1866961,1.0,1.0,0.0,0.0
1697,CHP02697,毛莲蒿,0.17783627,1.0,1.0,0.0,0.0
1698,CHP04322,榅桲,0.16644241,1.0,1.0,0.0,0.0
1699,CHP05191,淫羊藿根,0.1592933,1.0,1.0,0.0,0.0
1700,CHP04558,香根芹,0.15679112,2.0,2.0,0.0,0.0
1701,CHP01362,荷梗,0.12625077,1.0,1.0,0.0,0.0
