rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
786,CHP00119,白马骨,0.99596965,11.0,11.0,2.0,2.0
787,CHP01127,甘松,0.9959694,50.0,50.0,8.0,8.0
788,CHP04838,雪莲,0.99596584,26.0,26.0,16.0,16.0
789,CHP05542,珠子草,0.99596274,13.0,13.0,2.0,2.0
790,CHP00728,灯油藤子,0.9959337,7.0,7.0,3.0,3.0
791,CHP06136,猪苓,0.9959259,9.0,9.0,1.0,1.0
792,CHP03991,粟米,0.99591494,5.0,5.0,1.0,1.0
793,CHP05499,枳椇子,0.9958888,5.0,5.0,4.0,3.0
794,CHP01007,防风,0.9958626,38.0,38.0,4.0,2.0
795,CHP01167,高山黄华,0.9958571,6.0,6.0,1.0,1.0
796,CHP03561,山柰,0.99584913,20.0,20.0,8.0,7.0
797,CHP04422,五桠果,0.99584806,4.0,4.0,2.0,2.0
798,CHP04231,土槿皮,0.99584085,71.0,71.0,12.0,8.0
799,CHP04363,巫山淫羊藿,0.99583036,7.0,7.0,3.0,3.0
800,CHP00467,粗叶悬钩子,0.99581826,21.0,21.0,10.0,8.0
801,CHP01690,黄连,0.99579304,24.0,24.0,5.0,5.0
802,CHP02176,辣木,0.995793,118.0,118.0,28.0,22.0
803,CHP03498,山地香茶菜,0.99579126,18.0,18.0,5.0,5.0
804,CHP02420,龙牙楤木,0.9957824,5.0,5.0,2.0,2.0
805,CHP04682,小蓟,0.995767,5.0,5.0,2.0,2.0
806,CHP00722,灯笼草,0.995752,10.0,10.0,4.0,4.0
807,CHP04521,夏天无,0.9957304,5.0,5.0,1.0,1.0
808,CHP02161,昆明山海棠,0.99572545,44.0,44.0,14.0,13.0
809,CHP00023,暗紫贝母,0.99572504,11.0,11.0,6.0,5.0
810,CHP05357,芸薹,0.9957121,2.0,2.0,1.0,1.0
811,CHP03352,乳香,0.99570006,77.0,77.0,9.0,7.0
812,CHP00708,地刷子,0.99568826,15.0,15.0,5.0,5.0
813,CHP01727,黄三七,0.9956743,7.0,7.0,2.0,2.0
814,CHP00767,钓樟根皮,0.99565065,8.0,8.0,4.0,3.0
815,CHP03027,牛心茄子,0.99564475,5.0,5.0,2.0,2.0
816,CHP03780,匙羹藤,0.9956318,4.0,4.0,3.0,3.0
817,CHP01537,湖北贝母,0.9956263,9.0,9.0,4.0,3.0
818,CHP03934,睡莲,0.9956247,5.0,5.0,1.0,1.0
819,CHP02015,救必应,0.99562216,9.0,9.0,2.0,2.0
820,CHP02515,骆驼蓬子,0.99558514,2.0,2.0,2.0,1.0
821,CHP00091,白花灯笼,0.9955802,9.0,9.0,5.0,5.0
822,CHP00957,鹅不食草,0.99557066,49.0,49.0,7.0,6.0
823,CHP02602,马醉木,0.9955662,14.0,14.0,5.0,5.0
824,CHP04543,线叶金鸡菊,0.99555314,2.0,2.0,2.0,2.0
825,CHP04127,甜叶菊,0.9955208,3.0,3.0,1.0,1.0
826,CHP04372,无患子,0.99545586,16.0,16.0,3.0,3.0
827,CHP06157,琥珀,0.9954551,1.0,1.0,1.0,1.0
828,CHP05124,夜来香,0.9954321,17.0,17.0,1.0,1.0
829,CHP00397,臭梧桐,0.9954295,18.0,18.0,6.0,6.0
830,CHP01342,海南买麻藤,0.99539834,13.0,13.0,6.0,5.0
831,CHP01261,关木通,0.9953912,12.0,12.0,4.0,4.0
832,CHP01759,茴香茎叶,0.995376,4.0,4.0,1.0,1.0
833,CHP04070,桃子,0.9953677,2.0,2.0,1.0,1.0
834,CHP04958,羊角拗,0.9953517,10.0,10.0,4.0,4.0
835,CHP04809,绣线菊叶,0.9953413,9.0,9.0,4.0,4.0
836,CHP01125,甘青铁线莲,0.9953407,6.0,6.0,3.0,3.0
837,CHP00485,大丁草,0.9953147,28.0,28.0,12.0,8.0
838,CHP01822,蕺叶秋海棠,0.99528074,3.0,3.0,1.0,1.0
839,CHP04055,糖荠,0.9952772,8.0,8.0,2.0,2.0
840,CHP02410,龙脑膏香,0.9952458,15.0,15.0,3.0,3.0
841,CHP03120,婆罗门皂荚,0.99524516,9.0,9.0,3.0,2.0
842,CHP01964,金樱子,0.9952405,45.0,45.0,10.0,8.0
843,CHP03302,瞿麦,0.9952334,10.0,10.0,2.0,2.0
844,CHP02498,罗汉松,0.99522316,18.0,18.0,9.0,8.0
845,CHP04290,万寿菊,0.9952223,7.0,7.0,3.0,3.0
846,CHP04595,香樟,0.9952196,15.0,15.0,11.0,9.0
847,CHP02630,蔓荆,0.9952157,20.0,20.0,7.0,6.0
848,CHP00221,保山乌头,0.9951967,11.0,11.0,5.0,5.0
849,CHP03083,蓬莪术,0.99513847,6.0,6.0,3.0,3.0
850,CHP02585,马钱子,0.9951293,39.0,39.0,4.0,3.0
851,CHP01370,鹤虱,0.99509984,29.0,29.0,13.0,10.0
852,CHP02096,苦碟子,0.9950898,2.0,2.0,1.0,1.0
853,CHP00256,鞭叶铁线蕨,0.99508953,12.0,12.0,4.0,4.0
854,CHP02055,决明,0.9950837,17.0,17.0,6.0,5.0
855,CHP03082,佩兰,0.99506843,59.0,59.0,15.0,8.0
856,CHP04546,相思藤,0.9950654,16.0,16.0,5.0,5.0
857,CHP02494,罗锅底,0.99504536,9.0,9.0,3.0,3.0
858,CHP01702,黄麻叶,0.99504435,7.0,7.0,3.0,3.0
859,CHP00396,臭山羊,0.99502707,17.0,17.0,5.0,3.0
860,CHP00319,草莓,0.9949964,2.0,2.0,1.0,1.0
861,CHP01114,覆盆子,0.9949728,52.0,52.0,23.0,17.0
862,CHP04000,酸模,0.99489146,2.0,2.0,1.0,1.0
863,CHP00309,糙苏,0.99486816,11.0,11.0,3.0,3.0
864,CHP00676,地肤子,0.99484694,10.0,10.0,2.0,2.0
865,CHP04114,甜茶,0.99484265,2.0,2.0,1.0,1.0
866,CHP01144,干冬菜,0.9948395,2.0,2.0,1.0,1.0
867,CHP00078,白果根,0.99481267,16.0,16.0,4.0,4.0
868,CHP05557,猪鬃草,0.9947567,17.0,17.0,6.0,6.0
869,CHP00949,峨参,0.99469674,16.0,16.0,3.0,3.0
870,CHP00762,吊干麻,0.99466646,22.0,22.0,12.0,10.0
871,CHP04863,荨麻,0.99466246,13.0,13.0,4.0,4.0
872,CHP00323,草乌叶,0.99464166,13.0,13.0,5.0,5.0
873,CHP03806,鼠曲草,0.99462813,10.0,10.0,4.0,2.0
874,CHP01741,黄杨,0.9946211,25.0,25.0,9.0,9.0
875,CHP03215,茄子根,0.994578,4.0,4.0,3.0,3.0
876,CHP02855,木鳖子,0.9945744,14.0,14.0,5.0,4.0
877,CHP01376,黑杠柳,0.9945052,7.0,7.0,2.0,2.0
878,CHP04984,杨梅,0.99448824,9.0,9.0,3.0,3.0
879,CHP04971,羊蹄,0.9944789,4.0,4.0,2.0,2.0
880,CHP02896,木棉花,0.99447745,47.0,47.0,13.0,9.0
881,CHP05287,玉蜀黍,0.99447167,4.0,4.0,2.0,2.0
882,CHP00496,大风子,0.99446994,28.0,28.0,12.0,6.0
883,CHP00772,跌打老,0.99446213,16.0,16.0,5.0,5.0
884,CHP05345,云南菟丝子,0.9944499,2.0,2.0,2.0,2.0
885,CHP01560,虎杖,0.9944488,14.0,14.0,3.0,3.0
886,CHP05261,鱼藤,0.99444294,40.0,40.0,20.0,14.0
887,CHP00191,斑鸠菊,0.9944334,22.0,22.0,9.0,9.0
888,CHP02216,榔榆皮,0.9944111,5.0,5.0,2.0,1.0
889,CHP02450,芦竹根,0.9944092,11.0,11.0,3.0,2.0
890,CHP02935,南蛇竻,0.99430215,12.0,12.0,4.0,3.0
891,CHP00095,白花藤,0.99428904,3.0,3.0,2.0,2.0
892,CHP02982,牛蒡,0.9942787,12.0,12.0,8.0,7.0
893,CHP02997,牛耳枫子,0.99427414,6.0,6.0,2.0,2.0
894,CHP01063,凤凰木,0.994228,1.0,1.0,1.0,1.0
895,CHP06092,茯神,0.994222,3.0,3.0,2.0,2.0
896,CHP03162,漆大姑,0.99421155,4.0,4.0,1.0,1.0
897,CHP03214,茄子,0.9941082,8.0,8.0,1.0,1.0
898,CHP01519,胡萝卜子,0.994096,43.0,43.0,14.0,11.0
899,CHP04059,桃根,0.99409455,1.0,1.0,1.0,1.0
900,CHP04987,杨梅树皮,0.9940612,21.0,21.0,10.0,10.0
901,CHP00576,大叶骨碎补,0.994013,4.0,4.0,1.0,1.0
902,CHP00098,白花油麻藤,0.99396646,5.0,5.0,2.0,2.0
903,CHP03907,水蜈蚣,0.99396574,3.0,3.0,1.0,1.0
904,CHP05301,鸢尾,0.9939243,37.0,37.0,5.0,2.0
905,CHP03946,四季青,0.9939009,17.0,17.0,4.0,4.0
906,CHP02166,腊梅花,0.99387705,5.0,5.0,1.0,1.0
907,CHP05489,止泻木皮,0.99380434,43.0,43.0,22.0,19.0
908,CHP02397,龙船花,0.9937646,11.0,11.0,7.0,5.0
909,CHP03180,千金子,0.9937336,10.0,10.0,1.0,1.0
910,CHP01168,高山火绒草,0.99371547,17.0,17.0,3.0,3.0
911,CHP05004,药西瓜,0.99370325,1.0,1.0,1.0,1.0
912,CHP04959,羊角拗子,0.99367106,4.0,4.0,1.0,1.0
913,CHP05782,蟾酥,0.99367034,71.0,71.0,26.0,26.0
914,CHP02121,苦楝叶,0.9936651,3.0,3.0,1.0,1.0
915,CHP01382,黑老虎,0.9936286,48.0,48.0,12.0,11.0
916,CHP00026,八角枫,0.9936266,4.0,4.0,1.0,1.0
917,CHP00443,刺果甘草,0.9936139,22.0,22.0,7.0,7.0
918,CHP01534,葫芦茶,0.99357665,12.0,12.0,6.0,4.0
919,CHP02507,萝芙木,0.9934891,28.0,28.0,6.0,5.0
920,CHP05796,灯心柳珊瑚,0.9934336,1.0,1.0,1.0,1.0
921,CHP00668,地不容,0.99336565,25.0,25.0,3.0,1.0
922,CHP00330,茶花,0.9933559,3.0,3.0,2.0,2.0
923,CHP01257,关苍术,0.9933516,4.0,4.0,2.0,2.0
924,CHP05198,鹰不泊,0.99335116,1.0,1.0,1.0,1.0
925,CHP01346,含羞草,0.9933243,8.0,8.0,3.0,3.0
926,CHP00081,白蒿,0.9932761,9.0,9.0,4.0,4.0
927,CHP00062,白刺花,0.9932702,21.0,21.0,10.0,9.0
928,CHP03217,芹花,0.9932617,17.0,17.0,8.0,6.0
929,CHP03416,三钻风,0.9931345,4.0,4.0,1.0,1.0
930,CHP03672,神香草,0.9931344,4.0,4.0,2.0,2.0
931,CHP05983,全蝎,0.99311554,3.0,3.0,2.0,2.0
932,CHP02781,迷迭香,0.9931051,10.0,10.0,5.0,5.0
933,CHP04165,铁丝七,0.993073,6.0,6.0,2.0,2.0
934,CHP00806,东风橘根,0.9930545,27.0,27.0,11.0,5.0
935,CHP02816,棉花根,0.9929674,9.0,9.0,5.0,5.0
936,CHP02618,满山红,0.9929517,43.0,43.0,3.0,2.0
937,CHP00368,橙子,0.9929414,8.0,8.0,4.0,2.0
938,CHP03013,牛舌草,0.9929204,14.0,14.0,5.0,5.0
939,CHP04385,芜菁甘蓝,0.9929167,1.0,1.0,1.0,1.0
940,CHP03251,青天葵,0.9928816,5.0,5.0,1.0,1.0
941,CHP00885,杜仲叶,0.9927889,73.0,73.0,9.0,7.0
942,CHP04547,相思子,0.99267006,11.0,11.0,3.0,3.0
943,CHP02048,卷柏,0.99266785,25.0,25.0,4.0,3.0
944,CHP05160,益智仁,0.9926556,5.0,5.0,3.0,3.0
945,CHP02029,橘核,0.9926032,2.0,2.0,1.0,1.0
946,CHP01599,华山参,0.9925915,12.0,12.0,2.0,1.0
947,CHP05377,泽漆,0.992586,39.0,39.0,15.0,14.0
948,CHP01884,角蒿,0.9925435,10.0,10.0,4.0,2.0
949,CHP03185,千年健,0.99252033,25.0,25.0,2.0,2.0
950,CHP02985,牛蒡子,0.99251336,21.0,21.0,1.0,1.0
951,CHP01043,风毛菊,0.992492,8.0,8.0,5.0,5.0
952,CHP00321,草问荆,0.9924577,4.0,4.0,2.0,2.0
953,CHP01620,槐,0.9923975,13.0,13.0,6.0,5.0
954,CHP00413,川滇淫羊藿,0.9923857,8.0,8.0,6.0,6.0
955,CHP02222,老鹳草,0.99235374,22.0,22.0,10.0,9.0
956,CHP02537,绿绒蒿,0.99234736,30.0,30.0,5.0,3.0
957,CHP04816,徐长卿,0.99232566,15.0,15.0,6.0,4.0
958,CHP01876,胶质鼠尾草,0.9923105,3.0,3.0,1.0,1.0
959,CHP00223,抱茎獐牙菜,0.9922466,8.0,8.0,4.0,4.0
960,CHP03754,石韦,0.9922451,4.0,4.0,1.0,1.0
961,CHP02526,吕宋果,0.9922304,10.0,10.0,5.0,5.0
962,CHP00305,藏边大黄,0.9921128,28.0,28.0,11.0,9.0
963,CHP03273,秋枫木,0.9920947,3.0,3.0,1.0,1.0
964,CHP05322,月季花,0.9920454,11.0,11.0,10.0,10.0
965,CHP00103,白金果榄,0.99201983,10.0,10.0,4.0,3.0
966,CHP04962,羊角藤,0.99198276,5.0,5.0,2.0,2.0
967,CHP01767,火焰花,0.9919481,6.0,6.0,3.0,3.0
968,CHP00414,川鄂淫羊藿,0.9918767,11.0,11.0,8.0,8.0
969,CHP00969,鄂报春,0.99185306,3.0,3.0,1.0,1.0
970,CHP00945,多穗石柯叶,0.99177426,8.0,8.0,3.0,3.0
971,CHP02623,曼陀罗叶,0.99169195,14.0,14.0,7.0,7.0
972,CHP00500,大果大戟,0.9915391,16.0,16.0,5.0,5.0
973,CHP04293,王不留行,0.99153185,19.0,19.0,4.0,4.0
974,CHP01693,黄龙胆,0.9915272,16.0,16.0,6.0,6.0
975,CHP05465,珍珠梅,0.99139404,2.0,2.0,1.0,1.0
976,CHP04538,藓生马先蒿,0.99139297,4.0,4.0,2.0,2.0
977,CHP02824,明党参,0.99133605,4.0,4.0,2.0,1.0
978,CHP03762,石竹,0.9912599,8.0,8.0,2.0,2.0
979,CHP00849,豆油,0.9912001,10.0,10.0,4.0,4.0
980,CHP03426,桑寄生,0.9911663,6.0,6.0,3.0,2.0
981,CHP03975,松子仁,0.9911478,15.0,15.0,1.0,1.0
982,CHP04303,望江南,0.99114496,9.0,9.0,2.0,1.0
983,CHP03299,驱虫斑鸠菊,0.9911028,1.0,1.0,1.0,1.0
984,CHP01122,甘葛藤根,0.99109495,3.0,3.0,2.0,1.0
985,CHP01555,虎尾兰,0.9910919,2.0,2.0,2.0,1.0
986,CHP02305,莲花,0.9910598,17.0,17.0,6.0,5.0
987,CHP04469,喜树,0.99099267,23.0,23.0,8.0,4.0
988,CHP05623,紫草,0.9909874,20.0,20.0,9.0,8.0
989,CHP00156,白叶藤,0.99087286,2.0,2.0,1.0,1.0
990,CHP02639,芒果核,0.99082696,5.0,5.0,2.0,2.0
991,CHP00327,侧柏枝节,0.9907929,42.0,42.0,12.0,10.0
992,CHP02834,茉莉花,0.990757,2.0,2.0,1.0,1.0
993,CHP04033,台湾泽兰,0.99072057,7.0,7.0,2.0,2.0
994,CHP01183,茖葱,0.9907128,6.0,6.0,3.0,3.0
995,CHP03589,山小橘,0.9907007,5.0,5.0,2.0,2.0
996,CHP05112,叶底珠,0.9906987,18.0,18.0,8.0,8.0
997,CHP04777,新疆藁本,0.9906621,2.0,2.0,2.0,2.0
998,CHP00940,多穗蓼,0.9906619,6.0,6.0,2.0,2.0
999,CHP03784,手参,0.99050444,12.0,12.0,4.0,3.0
1000,CHP03871,水龙骨,0.99039257,25.0,25.0,10.0,10.0
1001,CHP01171,高山龙胆,0.9903863,11.0,11.0,3.0,3.0
1002,CHP00541,大青,0.99038255,2.0,2.0,1.0,1.0
1003,CHP02244,老鸦柿,0.9903167,6.0,6.0,3.0,3.0
1004,CHP06080,豹皮菇,0.99031335,3.0,3.0,2.0,2.0
1005,CHP05694,紫薇叶,0.9902245,1.0,1.0,1.0,1.0
1006,CHP03567,山棯叶,0.99016315,1.0,1.0,1.0,1.0
1007,CHP02516,落地生根,0.99012583,5.0,5.0,1.0,1.0
1008,CHP02675,毛冬青,0.9901153,5.0,5.0,2.0,1.0
1009,CHP00416,川木香,0.9901036,29.0,29.0,11.0,11.0
1010,CHP01946,金挖耳,0.99006385,3.0,3.0,1.0,1.0
1011,CHP04629,小檗,0.9900597,11.0,11.0,4.0,4.0
1012,CHP03263,清风藤,0.9900327,11.0,11.0,4.0,4.0
1013,CHP00234,贝加尔唐松草,0.98999965,4.0,4.0,1.0,1.0
1014,CHP03759,石枣子,0.9898964,9.0,9.0,2.0,2.0
1015,CHP04431,五爪龙,0.98989594,6.0,6.0,2.0,1.0
1016,CHP04335,乌棒子,0.98986864,2.0,2.0,1.0,1.0
1017,CHP02938,南蛇藤,0.98980796,4.0,4.0,2.0,2.0
1018,CHP05427,长管香茶菜,0.98978025,22.0,22.0,7.0,6.0
1019,CHP03550,山柳,0.989727,2.0,2.0,1.0,1.0
1020,CHP04268,娃儿藤,0.9896123,6.0,6.0,2.0,2.0
1021,CHP03176,千打锤,0.9895477,26.0,26.0,8.0,6.0
1022,CHP01083,扶桑花,0.98952055,3.0,3.0,2.0,2.0
1023,CHP01550,虎刺,0.9895061,17.0,17.0,10.0,4.0
1024,CHP04093,天麻,0.98932064,11.0,11.0,3.0,3.0
1025,CHP02120,苦楝实,0.9892618,3.0,3.0,3.0,3.0
1026,CHP03114,瓶尔小草,0.989229,2.0,2.0,1.0,1.0
1027,CHP02523,落新妇,0.9891718,18.0,18.0,8.0,2.0
1028,CHP00770,调经草,0.98906744,5.0,5.0,2.0,2.0
1029,CHP00887,短瓣花,0.9890377,14.0,14.0,2.0,2.0
1030,CHP03753,石蒜,0.98902035,16.0,16.0,6.0,6.0
1031,CHP05610,姊妹树,0.98898715,1.0,1.0,1.0,1.0
1032,CHP02657,猫眼草,0.9889739,30.0,30.0,7.0,6.0
1033,CHP02889,木榄,0.98896694,19.0,19.0,7.0,7.0
1034,CHP01757,茴香,0.9888283,14.0,14.0,3.0,3.0
1035,CHP02815,棉花,0.98863375,1.0,1.0,1.0,1.0
1036,CHP02308,莲生桂子花,0.9886263,11.0,11.0,4.0,4.0
1037,CHP00974,耳草,0.9884623,11.0,11.0,4.0,4.0
1038,CHP01719,黄杞,0.98841697,8.0,8.0,4.0,1.0
1039,CHP01953,金腰,0.9882938,3.0,3.0,1.0,1.0
1040,CHP04460,西洋梨,0.9882925,3.0,3.0,1.0,1.0
1041,CHP06073,紫河车,0.98819304,2.0,2.0,1.0,1.0
1042,CHP04115,甜茶藤,0.9881914,4.0,4.0,2.0,2.0
1043,CHP03683,生姜,0.98810446,75.0,75.0,6.0,4.0
1044,CHP01072,凤仙花,0.9880632,1.0,1.0,1.0,1.0
1045,CHP00130,白牛胆,0.9879821,1.0,1.0,1.0,1.0
1046,CHP01753,回回豆,0.98796666,14.0,14.0,3.0,3.0
1047,CHP02541,葎草,0.98793936,31.0,31.0,10.0,6.0
1048,CHP01035,粉葛,0.98788214,5.0,5.0,2.0,2.0
1049,CHP06067,雉,0.98785555,2.0,2.0,1.0,1.0
1050,CHP01347,韩信草,0.9877852,4.0,4.0,2.0,2.0
1051,CHP00683,地瓜子,0.9877307,25.0,25.0,6.0,4.0
1052,CHP01431,红花鹿蹄草,0.9876149,8.0,8.0,2.0,2.0
1053,CHP03905,水团花,0.9874679,6.0,6.0,2.0,2.0
1054,CHP03670,神黄豆,0.9874466,4.0,4.0,2.0,2.0
1055,CHP01159,杠香藤,0.9874414,3.0,3.0,1.0,1.0
1056,CHP00710,地梭罗,0.987381,35.0,35.0,9.0,4.0
1057,CHP05881,鸡内金,0.987117,3.0,3.0,1.0,1.0
1058,CHP01942,金丝桃,0.9870453,10.0,10.0,5.0,4.0
1059,CHP05211,瘿花香茶菜,0.98704034,6.0,6.0,3.0,3.0
1060,CHP03843,水红花子,0.98701334,17.0,17.0,6.0,5.0
1061,CHP05563,竹柏根,0.9869484,4.0,4.0,2.0,2.0
1062,CHP05030,野甘草,0.9868188,18.0,18.0,8.0,6.0
1063,CHP01375,黑豆衣,0.98678607,2.0,2.0,1.0,1.0
1064,CHP02375,柳杉,0.98677313,21.0,21.0,7.0,6.0
1065,CHP00020,桉叶,0.98671114,28.0,28.0,7.0,3.0
1066,CHP01889,接骨木,0.9866956,10.0,10.0,2.0,2.0
1067,CHP05967,牛靥,0.98667985,6.0,6.0,3.0,3.0
1068,CHP00457,葱,0.9866754,25.0,25.0,8.0,3.0
1069,CHP04108,田葱,0.9866694,4.0,4.0,1.0,1.0
1070,CHP00243,蓖麻根,0.98663807,8.0,8.0,2.0,1.0
1071,CHP03022,牛西西,0.9866314,9.0,9.0,4.0,4.0
1072,CHP01911,金果榄,0.98661965,15.0,15.0,2.0,2.0
1073,CHP04223,土当归,0.9864639,12.0,12.0,3.0,3.0
1074,CHP05255,余甘子,0.9864519,48.0,48.0,19.0,19.0
1075,CHP02539,绿笋片,0.9863924,2.0,2.0,2.0,2.0
1076,CHP00879,杜鹃花叶,0.98629683,2.0,2.0,1.0,1.0
1077,CHP01340,海南粗榧,0.98629093,36.0,36.0,5.0,3.0
1078,CHP03657,蛇葡萄,0.9862555,21.0,21.0,8.0,8.0
1079,CHP03695,蓍实,0.9862145,19.0,19.0,7.0,7.0
1080,CHP06116,蜜环菌,0.98617804,6.0,6.0,4.0,2.0
1081,CHP06133,蛹虫草,0.9861554,11.0,11.0,3.0,3.0
1082,CHP00213,榜嘎,0.9861271,5.0,5.0,2.0,2.0
1083,CHP02745,茅莓,0.9861193,2.0,2.0,1.0,1.0
1084,CHP04481,细香葱,0.98603517,1.0,1.0,1.0,1.0
1085,CHP02065,看麦娘状莎草,0.98599166,15.0,15.0,6.0,5.0
1086,CHP04746,小叶石楠,0.9859271,2.0,2.0,1.0,1.0
1087,CHP01016,飞龙掌血,0.98576164,11.0,11.0,2.0,2.0
1088,CHP01412,红椿,0.9857154,5.0,5.0,2.0,2.0
1089,CHP02470,路边姜,0.98568565,5.0,5.0,5.0,5.0
1090,CHP05183,银线草,0.9856828,7.0,7.0,3.0,3.0
1091,CHP00724,灯笼泡,0.9856634,5.0,5.0,3.0,3.0
1092,CHP02034,橘叶巴戟,0.98555315,2.0,2.0,2.0,1.0
1093,CHP04232,土荆芥,0.98555005,8.0,8.0,4.0,4.0
1094,CHP00947,多足蕨,0.9854456,9.0,9.0,1.0,1.0
1095,CHP03979,苏木,0.98522776,50.0,50.0,22.0,15.0
1096,CHP02520,落葵花,0.9851595,9.0,9.0,2.0,2.0
1097,CHP04862,寻骨风,0.9851402,17.0,17.0,10.0,7.0
1098,CHP04772,心叶荆芥,0.9851097,3.0,3.0,2.0,2.0
1099,CHP01316,桂花,0.98491687,8.0,8.0,3.0,3.0
1100,CHP02685,毛诃子,0.9849025,5.0,5.0,3.0,3.0
1101,CHP04599,响铃草,0.9848808,11.0,11.0,4.0,3.0
1102,CHP03962,松节,0.9845716,7.0,7.0,1.0,1.0
1103,CHP04374,无患子皮,0.9845642,5.0,5.0,1.0,1.0
1104,CHP00252,萹蓄,0.98448783,73.0,73.0,12.0,10.0
1105,CHP05834,蛤蚧,0.98448724,3.0,3.0,1.0,1.0
1106,CHP04276,豌豆,0.9844831,10.0,10.0,4.0,3.0
1107,CHP03127,破叶莲,0.9843868,11.0,11.0,6.0,6.0
1108,CHP01230,枸橘,0.98438215,12.0,12.0,4.0,3.0
1109,CHP02600,马银花,0.98431194,2.0,2.0,1.0,1.0
1110,CHP06167,硫磺,0.9842124,2.0,2.0,1.0,1.0
1111,CHP05408,樟脑,0.98408777,1.0,1.0,1.0,1.0
1112,CHP01363,荷花玉兰,0.9840476,11.0,11.0,5.0,3.0
1113,CHP03506,山矾叶,0.983971,4.0,4.0,2.0,2.0
1114,CHP03867,水蓼,0.98387116,12.0,12.0,5.0,5.0
1115,CHP01712,黄皮根,0.9836548,2.0,2.0,1.0,1.0
1116,CHP00756,颠茄,0.9835035,11.0,11.0,3.0,2.0
1117,CHP03585,山香,0.9834255,12.0,12.0,1.0,1.0
1118,CHP02939,南蛇藤根,0.98338795,23.0,23.0,7.0,5.0
1119,CHP06131,香蕈,0.98332655,9.0,9.0,2.0,2.0
1120,CHP05779,蟾蜍,0.9832484,11.0,11.0,5.0,5.0
1121,CHP05848,黑蚂蚁,0.98314124,1.0,1.0,1.0,1.0
1122,CHP03863,水苦荬,0.98310137,6.0,6.0,2.0,2.0
1123,CHP00269,遍地金,0.98307884,4.0,4.0,1.0,1.0
1124,CHP02114,苦苣,0.9829766,7.0,7.0,1.0,1.0
1125,CHP05428,长果荜茇,0.9828843,4.0,4.0,1.0,1.0
1126,CHP02924,南方菟丝子,0.98271847,4.0,4.0,2.0,2.0
1127,CHP00235,贝母兰,0.98261404,6.0,6.0,3.0,1.0
1128,CHP00222,报春花,0.98254013,2.0,2.0,1.0,1.0
1129,CHP03119,婆罗门参,0.9825346,8.0,8.0,4.0,3.0
1130,CHP00183,柏树叶,0.98231584,6.0,6.0,2.0,1.0
1131,CHP04002,酸石榴,0.9823,8.0,8.0,3.0,3.0
1132,CHP02159,昆明鸡血藤,0.98223925,3.0,3.0,1.0,1.0
1133,CHP00902,断节参,0.98215306,3.0,3.0,1.0,1.0
1134,CHP03309,雀梅藤,0.98192006,2.0,2.0,1.0,1.0
1135,CHP05964,牛肾,0.98185843,6.0,6.0,4.0,4.0
1136,CHP00389,臭柏,0.9817909,4.0,4.0,2.0,2.0
1137,CHP02543,麻风树,0.9816798,25.0,25.0,6.0,4.0
1138,CHP01641,黄甘草,0.9815812,4.0,4.0,2.0,1.0
1139,CHP00203,半边旗,0.98148596,5.0,5.0,3.0,3.0
1140,CHP03373,三白草,0.9814035,34.0,34.0,5.0,4.0
1141,CHP03015,牛舌头,0.98131436,1.0,1.0,1.0,1.0
1142,CHP03192,牵牛子,0.9812868,39.0,39.0,7.0,7.0
1143,CHP04835,雪见草,0.9812044,2.0,2.0,1.0,1.0
1144,CHP01309,鬼箭锦鸡儿,0.9811184,11.0,11.0,4.0,4.0
1145,CHP01403,衡州乌药,0.9810632,7.0,7.0,2.0,2.0
1146,CHP01430,红花龙胆,0.9810478,3.0,3.0,1.0,1.0
1147,CHP02514,骆驼蓬,0.980921,5.0,5.0,2.0,2.0
1148,CHP02945,南天竹根,0.98088914,5.0,5.0,1.0,1.0
1149,CHP04761,斜基粗叶木,0.98079026,4.0,4.0,2.0,2.0
1150,CHP03772,柿根,0.98078996,2.0,2.0,2.0,2.0
1151,CHP01381,黑壳楠,0.98078316,8.0,8.0,1.0,1.0
1152,CHP05313,圆叶茅膏菜,0.9807671,2.0,2.0,1.0,1.0
1153,CHP01245,骨碎补,0.98076487,37.0,37.0,2.0,2.0
1154,CHP03329,日中花,0.9802988,2.0,2.0,1.0,1.0
1155,CHP03088,蟛蜞菊,0.98029804,7.0,7.0,2.0,2.0
1156,CHP05634,紫红獐牙菜,0.9802796,8.0,8.0,3.0,2.0
1157,CHP00924,盾叶唐松草,0.980196,10.0,10.0,6.0,4.0
1158,CHP03179,千金藤,0.9800995,41.0,41.0,3.0,2.0
1159,CHP03576,山莴苣,0.98005426,6.0,6.0,2.0,2.0
1160,CHP05679,紫苏叶,0.980044,12.0,12.0,3.0,3.0
1161,CHP01387,黑水翠雀,0.97991717,3.0,3.0,1.0,1.0
1162,CHP04795,杏仁,0.97975713,11.0,11.0,3.0,3.0
1163,CHP03423,桑白皮,0.97967255,147.0,147.0,41.0,21.0
1164,CHP04485,细叶桉叶,0.97944707,7.0,7.0,3.0,3.0
1165,CHP05087,野鸦椿,0.9793905,3.0,3.0,1.0,1.0
1166,CHP05142,伊贝母,0.9789976,2.0,2.0,1.0,1.0
1167,CHP03070,胖大海,0.97885114,19.0,19.0,5.0,3.0
1168,CHP04179,通花根,0.97882956,2.0,2.0,1.0,1.0
