rank,CHP_ID,Chinese_herbal_pieces,adj_avg_score,total_compounds,effective_count,high_quality_count,ultra_high_count
716,CHP00728,灯油藤子,0.4488768775380215,7.0,7.0,3.0,3.0
717,CHP00638,当归,0.4487100974751457,171.0,171.0,57.0,45.0
718,CHP03383,三尖杉,0.4486536472584334,37.0,37.0,9.0,8.0
719,CHP04171,铁轴草,0.44857347784553053,2.0,2.0,1.0,0.0
720,CHP00770,调经草,0.44847042827642436,5.0,5.0,2.0,2.0
721,CHP02531,绿豆皮,0.4482667378455305,2.0,2.0,1.0,1.0
722,CHP04070,桃子,0.44822262367886384,2.0,2.0,1.0,1.0
723,CHP01840,假百合,0.4479729730764244,5.0,5.0,2.0,2.0
724,CHP06125,石花,0.44774274600860975,7.0,7.0,1.0,0.0
725,CHP03461,砂仁,0.44773734715684277,64.0,64.0,22.0,20.0
726,CHP05912,灵猫香,0.44757317201219715,2.0,2.0,1.0,1.0
727,CHP00210,半夏曲,0.44741771201219716,2.0,2.0,1.0,1.0
728,CHP04761,斜基粗叶木,0.44738328801045474,4.0,4.0,2.0,2.0
729,CHP00319,草莓,0.4473091728455305,2.0,2.0,1.0,1.0
730,CHP04084,天胡荽,0.4472882296884711,12.0,12.0,5.0,5.0
731,CHP05547,猪毛菜,0.44725371958188326,4.0,4.0,1.0,1.0
732,CHP04150,铁力木,0.447199264005421,17.0,17.0,1.0,0.0
733,CHP01412,红椿,0.44716888023242435,5.0,5.0,2.0,2.0
734,CHP01019,飞燕草,0.4470464738943098,17.0,17.0,7.0,7.0
735,CHP00802,东方狗脊,0.44696014259756206,12.0,12.0,4.0,4.0
736,CHP01012,防己叶菝葜,0.4469336467405787,1.0,1.0,0.0,0.0
737,CHP01207,钩吻,0.44690175978329155,77.0,77.0,28.0,18.0
738,CHP01519,胡萝卜子,0.44689248311747864,43.0,43.0,14.0,11.0
739,CHP04335,乌棒子,0.44669356284553047,2.0,2.0,1.0,1.0
740,CHP06073,紫河车,0.44665808701219717,2.0,2.0,1.0,1.0
741,CHP04682,小蓟,0.4466243676097577,5.0,5.0,2.0,2.0
742,CHP05896,僵蚕,0.44648050860767685,26.0,26.0,12.0,11.0
743,CHP02400,龙胆草,0.44639467620195156,65.0,65.0,24.0,23.0
744,CHP03334,榕树,0.4463047042363987,16.0,16.0,6.0,6.0
745,CHP04583,香唐松草,0.44616504416510505,3.0,3.0,1.0,1.0
746,CHP01630,黄柏,0.4461257831038495,54.0,54.0,18.0,17.0
747,CHP02821,缅枣,0.44596663281759763,4.0,4.0,2.0,2.0
748,CHP00879,杜鹃花叶,0.4459440658455305,2.0,2.0,1.0,1.0
749,CHP00466,粗榧子,0.4459276337303536,8.0,8.0,3.0,3.0
750,CHP03893,水松,0.44588553564331185,4.0,4.0,2.0,2.0
751,CHP04322,榅桲,0.4458771494678514,1.0,1.0,0.0,0.0
752,CHP00424,垂盆草,0.44583446828112155,67.0,67.0,25.0,19.0
753,CHP01144,干冬菜,0.44577639117886386,2.0,2.0,1.0,1.0
754,CHP02218,莨菪根,0.4453142603675976,4.0,4.0,2.0,1.0
755,CHP02568,马兜铃,0.44522870804785647,85.0,85.0,26.0,25.0
756,CHP02308,莲生桂子花,0.4451760551498269,11.0,11.0,4.0,4.0
757,CHP04893,烟草,0.4451327466552768,13.0,13.0,5.0,5.0
758,CHP00189,斑草,0.44508198563385465,15.0,15.0,5.0,4.0
759,CHP05030,野甘草,0.44488178046951304,18.0,18.0,8.0,6.0
760,CHP02029,橘核,0.44486189701219714,2.0,2.0,1.0,1.0
761,CHP05581,竹叶柴胡,0.44473323617886384,2.0,2.0,1.0,1.0
762,CHP00541,大青,0.44463043534553054,2.0,2.0,1.0,1.0
763,CHP04900,芫花根,0.44461827493433587,3.0,3.0,1.0,1.0
764,CHP05692,紫薇花,0.44454736401330597,1.0,1.0,0.0,0.0
765,CHP03273,秋枫木,0.44449343493433585,3.0,3.0,1.0,1.0
766,CHP01560,虎杖,0.4443164141310986,14.0,14.0,3.0,3.0
767,CHP03504,山矾根,0.44431467065331187,4.0,4.0,2.0,2.0
768,CHP00061,白刺,0.44410677529616904,4.0,4.0,1.0,0.0
769,CHP02494,罗锅底,0.4440943360077035,9.0,9.0,3.0,3.0
770,CHP03114,瓶尔小草,0.44407940034553045,2.0,2.0,1.0,1.0
771,CHP02062,咖啡,0.4440401174288638,2.0,2.0,1.0,1.0
772,CHP00722,灯笼草,0.4440249531073183,10.0,10.0,4.0,4.0
773,CHP05795,地龙,0.4439217249223969,1.0,1.0,0.0,0.0
774,CHP04285,万年青根,0.44369996770731823,10.0,10.0,4.0,4.0
775,CHP00599,大叶香薷,0.4436208158314878,1.0,1.0,0.0,0.0
776,CHP02546,麻黄,0.4435428159198609,88.0,88.0,28.0,21.0
777,CHP00241,萆薢,0.44334880529936155,74.0,74.0,25.0,23.0
778,CHP01563,花椒簕,0.44330149764966964,1.0,1.0,0.0,0.0
779,CHP01776,鸡蛋花,0.4432612007658546,15.0,15.0,5.0,5.0
780,CHP01255,拐芹,0.4429307503455305,2.0,2.0,1.0,0.0
781,CHP00316,草果,0.4427902143934965,29.0,29.0,10.0,9.0
782,CHP03187,千日红,0.4427000505793803,12.0,12.0,4.0,4.0
783,CHP00393,臭茉莉,0.44269509951219715,2.0,2.0,1.0,1.0
784,CHP02745,茅莓,0.4425586428455304,2.0,2.0,1.0,1.0
785,CHP02161,昆明山海棠,0.4425385430397475,44.0,44.0,14.0,13.0
786,CHP00231,北玄参,0.4425081190058546,15.0,15.0,6.0,5.0
787,CHP02746,茅香,0.4423955015955305,2.0,2.0,1.0,1.0
788,CHP02440,漏芦,0.4423280833929546,26.0,26.0,10.0,10.0
789,CHP03223,青黛,0.44214621501219714,2.0,2.0,1.0,1.0
790,CHP01712,黄皮根,0.4421453703455305,2.0,2.0,1.0,1.0
791,CHP01506,厚皮香,0.44208847400860973,7.0,7.0,3.0,3.0
792,CHP05192,印度九里香,0.44203517492239686,1.0,1.0,0.0,0.0
793,CHP01697,黄栌枝叶,0.44200365951219717,2.0,2.0,1.0,1.0
794,CHP00628,胆木,0.4419039546150593,13.0,13.0,3.0,2.0
795,CHP04469,喜树,0.4417534170044354,23.0,23.0,8.0,4.0
796,CHP00945,多穗石柯叶,0.44175025689702035,8.0,8.0,3.0,3.0
797,CHP00104,白菊花根,0.44138614310421503,1.0,1.0,0.0,0.0
798,CHP00038,巴豆霜,0.44134822492239684,1.0,1.0,0.0,0.0
799,CHP00984,番荔枝,0.44119865530998764,285.0,285.0,91.0,80.0
800,CHP05357,芸薹,0.4411884692621972,2.0,2.0,1.0,1.0
801,CHP00308,藏青果,0.4411182402804897,3.0,3.0,1.0,1.0
802,CHP00013,艾实,0.441057540715744,12.0,12.0,4.0,3.0
803,CHP04994,洋蒲桃叶,0.4410330572073183,10.0,10.0,2.0,2.0
804,CHP04169,铁线莲,0.4409927442621971,2.0,2.0,1.0,1.0
805,CHP00086,白花菜,0.44098753951219716,2.0,2.0,0.0,0.0
806,CHP02367,琉璃草,0.44064362450125305,27.0,27.0,12.0,11.0
807,CHP01374,黑豆,0.44061710800566434,120.0,120.0,35.0,27.0
808,CHP03429,桑椹,0.44055668499642714,33.0,33.0,9.0,6.0
809,CHP04358,乌苏里瓦韦,0.4405397559288638,2.0,2.0,1.0,1.0
810,CHP04114,甜茶,0.4405189553455305,2.0,2.0,1.0,1.0
811,CHP00936,多裂委陵菜,0.44049502293433584,3.0,3.0,1.0,1.0
812,CHP03550,山柳,0.44024949784553047,2.0,2.0,1.0,1.0
813,CHP00364,澄茄子,0.44023920851045467,4.0,4.0,1.0,1.0
814,CHP00417,川乌,0.44012726026516674,268.0,268.0,92.0,86.0
815,CHP02501,罗汉松叶,0.4400305199024404,9.0,9.0,3.0,2.0
816,CHP04746,小叶石楠,0.43998906801219717,2.0,2.0,1.0,1.0
817,CHP02597,马先蒿,0.4399820680955305,2.0,2.0,1.0,1.0
818,CHP01573,花叶假杜鹃,0.4399588039497862,7.0,7.0,3.0,3.0
819,CHP03397,三七,0.4399300981661919,117.0,117.0,46.0,37.0
820,CHP00222,报春花,0.43990738034553045,2.0,2.0,1.0,1.0
821,CHP02566,马齿苋,0.4398783917961671,64.0,64.0,24.0,24.0
822,CHP05104,野芝麻,0.43981971525181823,43.0,43.0,15.0,7.0
823,CHP03186,千屈菜,0.43980671293806234,28.0,28.0,10.0,7.0
824,CHP00807,东莨菪,0.43977938367886377,2.0,2.0,0.0,0.0
825,CHP04698,小米草,0.43969076701219717,2.0,2.0,1.0,1.0
826,CHP04795,杏仁,0.43955991495935076,11.0,11.0,3.0,3.0
827,CHP02457,陆英,0.4395366705955304,2.0,2.0,1.0,1.0
828,CHP04299,网脉橐吾,0.4393859661788638,2.0,2.0,1.0,0.0
829,CHP04835,雪见草,0.4393817447621971,2.0,2.0,1.0,1.0
830,CHP05183,银线草,0.4393427339497862,7.0,7.0,3.0,3.0
831,CHP04903,岩白菜,0.4392327857035666,3.0,3.0,1.0,1.0
832,CHP04629,小檗,0.439230953292684,11.0,11.0,4.0,4.0
833,CHP02612,麦芽,0.4389203767951768,26.0,26.0,10.0,5.0
834,CHP05132,一年蓬,0.438713393860824,22.0,22.0,8.0,7.0
835,CHP05753,斑鸠,0.4386643521951241,1.0,1.0,0.0,0.0
836,CHP02834,茉莉花,0.4386523710121972,2.0,2.0,1.0,1.0
837,CHP03867,水蓼,0.4385033393702894,12.0,12.0,5.0,5.0
838,CHP00483,大车前,0.43841259136310856,21.0,21.0,6.0,6.0
839,CHP00801,东当归,0.43840375367886386,2.0,2.0,1.0,1.0
840,CHP03705,石莼,0.438090178822187,8.0,8.0,3.0,3.0
841,CHP01677,黄荆根,0.43795376201219716,2.0,2.0,1.0,0.0
842,CHP02540,绿玉树,0.4379522264288638,2.0,2.0,1.0,1.0
843,CHP01903,金草,0.4379460578455305,2.0,2.0,1.0,0.0
844,CHP03565,山萩,0.4375537936097577,5.0,5.0,2.0,2.0
845,CHP01040,粪箕笃,0.4374665867247404,4.0,4.0,2.0,0.0
846,CHP00902,断节参,0.4373830903189512,3.0,3.0,1.0,1.0
847,CHP05919,鹿角,0.4372243817621972,2.0,2.0,1.0,1.0
848,CHP00482,大巢菜,0.4371021874097577,5.0,5.0,2.0,2.0
849,CHP05704,紫玉盘,0.43708547603697956,21.0,21.0,8.0,7.0
850,CHP00629,胆南星,0.43706294310421506,1.0,1.0,0.0,0.0
851,CHP03609,山茱萸,0.43703957253983167,71.0,71.0,23.0,15.0
852,CHP00849,豆油,0.4370122240823183,10.0,10.0,4.0,4.0
853,CHP04986,杨梅核仁,0.43697731077886387,2.0,2.0,1.0,1.0
854,CHP05010,椰子瓤,0.4367924301621972,2.0,2.0,1.0,1.0
855,CHP04392,梧桐子,0.43670442672886384,2.0,2.0,1.0,1.0
856,CHP06035,蜈蚣,0.43667160611969713,2.0,2.0,1.0,1.0
857,CHP06067,雉,0.43666760642886376,2.0,2.0,1.0,1.0
858,CHP00560,大头橐吾,0.43663332565914786,6.0,6.0,3.0,2.0
859,CHP02340,列当,0.4365218322764244,5.0,5.0,2.0,2.0
860,CHP01514,胡黄连,0.43640618019221866,74.0,74.0,24.0,24.0
861,CHP00234,贝加尔唐松草,0.4363499060104547,4.0,4.0,1.0,1.0
862,CHP00246,蓖麻子,0.4362899113733269,37.0,37.0,12.0,10.0
863,CHP01375,黑豆衣,0.4362803858038638,2.0,2.0,1.0,1.0
864,CHP04737,小叶黑柴胡,0.43615135701219715,2.0,2.0,1.0,1.0
865,CHP00332,茶条槭,0.43612187034553046,2.0,2.0,1.0,0.0
866,CHP01537,湖北贝母,0.43597965774454556,9.0,9.0,4.0,3.0
867,CHP05041,野花椒皮,0.4358777711788638,2.0,2.0,0.0,0.0
868,CHP01065,凤尾草,0.43582569703252066,56.0,56.0,17.0,16.0
869,CHP00508,大花糙苏,0.4356152641788638,2.0,2.0,1.0,1.0
870,CHP03329,日中花,0.43544032344553046,2.0,2.0,1.0,1.0
871,CHP05557,猪鬃草,0.4352279823387543,17.0,17.0,6.0,6.0
872,CHP01919,金橘,0.4350814789038638,2.0,2.0,1.0,1.0
873,CHP05831,龟甲,0.4350606825430911,5.0,5.0,2.0,1.0
874,CHP03027,牛心茄子,0.4350572840097577,5.0,5.0,2.0,2.0
875,CHP02861,木防己,0.43494626231071154,13.0,13.0,0.0,0.0
876,CHP04956,羊耳蒜,0.43488785034553046,2.0,2.0,1.0,1.0
877,CHP00032,八角莲,0.43485714484896193,138.0,138.0,44.0,35.0
878,CHP00376,赤瓟,0.434811769563687,8.0,8.0,2.0,2.0
879,CHP02855,木鳖子,0.43469589779776524,14.0,14.0,5.0,4.0
880,CHP00857,独活,0.4346255142614099,108.0,108.0,31.0,18.0
881,CHP02814,绵枣儿,0.43459664895731825,10.0,10.0,4.0,4.0
882,CHP02649,莽草根,0.43438499017886384,2.0,2.0,1.0,1.0
883,CHP00454,刺楸树皮,0.4343159035307793,11.0,11.0,4.0,4.0
884,CHP01363,荷花玉兰,0.434278109649827,11.0,11.0,5.0,3.0
885,CHP02563,马槟榔,0.43422612940386385,2.0,2.0,1.0,1.0
886,CHP02125,苦木,0.4341875209242551,62.0,62.0,22.0,22.0
887,CHP00573,大叶柴胡,0.43413709857612454,9.0,9.0,3.0,3.0
888,CHP05834,蛤蚧,0.4341015526266435,3.0,3.0,1.0,1.0
889,CHP04914,岩黄连,0.43408648277116896,4.0,4.0,1.0,1.0
890,CHP01520,胡麻仁,0.43402280674057875,1.0,1.0,0.0,0.0
891,CHP00265,扁竹根,0.4340177521951242,1.0,1.0,0.0,0.0
892,CHP00443,刺果甘草,0.4339938134108239,22.0,22.0,7.0,7.0
893,CHP00362,柽柳,0.43367095415152956,53.0,53.0,12.0,9.0
894,CHP01953,金腰,0.43354690493433584,3.0,3.0,1.0,1.0
895,CHP03918,水杨梅,0.43330411284553044,2.0,2.0,0.0,0.0
896,CHP00973,儿茶钩藤,0.4330589566873183,10.0,10.0,3.0,2.0
897,CHP04367,无根藤,0.4328825817247405,4.0,4.0,0.0,0.0
898,CHP05548,猪毛蒿,0.4327481733958743,3.0,3.0,1.0,1.0
899,CHP04822,萱草根,0.4326550140097577,5.0,5.0,2.0,2.0
900,CHP00303,苍术,0.43262362242435015,111.0,111.0,40.0,35.0
901,CHP05121,夜合花,0.4325106561788638,2.0,2.0,0.0,0.0
902,CHP00374,齿叶橐吾,0.43210565784553046,2.0,2.0,1.0,0.0
903,CHP01420,红根草,0.4320555677591479,6.0,6.0,0.0,0.0
904,CHP05676,紫苏,0.43197188511346596,38.0,38.0,13.0,11.0
905,CHP04896,烟窝草,0.43185252095507193,9.0,9.0,3.0,3.0
906,CHP00803,东方荚果蕨,0.4318325749550719,9.0,9.0,3.0,2.0
907,CHP04253,兔儿伞,0.4313996415955305,2.0,2.0,1.0,1.0
908,CHP00213,榜嘎,0.43139274714309106,5.0,5.0,2.0,2.0
909,CHP04276,豌豆,0.4312542969573183,10.0,10.0,4.0,3.0
910,CHP02030,橘红,0.4311915368442962,52.0,52.0,19.0,15.0
911,CHP00306,藏红花,0.43110200282573863,134.0,134.0,42.0,35.0
912,CHP02934,南山藤,0.43109778560975776,5.0,5.0,2.0,2.0
913,CHP02567,马蛋果,0.4309693278455305,2.0,2.0,1.0,0.0
914,CHP03464,砂生槐,0.4307196976496696,1.0,1.0,0.0,0.0
915,CHP03545,山莨菪,0.4305791641697577,5.0,5.0,1.0,1.0
916,CHP04574,香排草,0.4304925463414648,8.0,8.0,3.0,3.0
917,CHP00323,草乌叶,0.43040705304984195,13.0,13.0,5.0,5.0
918,CHP02945,南天竹根,0.4303865962764244,5.0,5.0,1.0,1.0
919,CHP05157,益母草,0.43023976981197937,69.0,69.0,26.0,24.0
920,CHP00991,番石榴干,0.43005503128603323,1.0,1.0,0.0,0.0
921,CHP04460,西洋梨,0.42985208108818196,3.0,3.0,1.0,1.0
922,CHP03283,秋水仙,0.42974352094309104,5.0,5.0,1.0,1.0
923,CHP04165,铁丝七,0.42946604963414786,6.0,6.0,2.0,2.0
924,CHP05361,芸香草,0.4294153231533118,4.0,4.0,0.0,0.0
925,CHP00347,常春藤,0.4291547398879222,11.0,11.0,4.0,4.0
926,CHP01910,金光菊,0.42894770326219717,2.0,2.0,1.0,0.0
927,CHP04139,铁海棠,0.4289327346341478,6.0,6.0,1.0,0.0
928,CHP02272,藜芦,0.42892919758638254,38.0,38.0,13.0,13.0
929,CHP02258,棱子芹,0.42890483243902616,4.0,4.0,1.0,0.0
930,CHP03606,山芝麻,0.4288227115955305,2.0,2.0,1.0,0.0
931,CHP01327,桂竹香,0.4287556587804897,3.0,3.0,1.0,1.0
932,CHP02889,木榄,0.42874093848780565,19.0,19.0,7.0,7.0
933,CHP01846,假蒟子,0.42854395767479814,8.0,8.0,3.0,3.0
934,CHP05338,云南甘草,0.4284795016727652,14.0,14.0,5.0,5.0
935,CHP04352,乌蔹莓,0.42831067946785145,1.0,1.0,0.0,0.0
936,CHP00216,薄荷,0.42792472123643654,252.0,252.0,71.0,57.0
937,CHP03050,欧当归,0.42777366065741274,3.0,3.0,1.0,0.0
938,CHP02713,毛蕊花,0.4272366278764244,5.0,5.0,2.0,2.0
939,CHP00191,斑鸠菊,0.4272217910670739,22.0,22.0,9.0,9.0
940,CHP02443,芦荟,0.42720129046051986,65.0,65.0,18.0,17.0
941,CHP04344,乌桕木根皮,0.4270678761788638,2.0,2.0,1.0,0.0
942,CHP04329,问荆,0.426548214296169,4.0,4.0,1.0,0.0
943,CHP01558,虎掌草,0.4264609832764244,5.0,5.0,2.0,2.0
944,CHP02602,马醉木,0.42640412525609855,14.0,14.0,5.0,5.0
945,CHP03456,沙枣树皮,0.42637412676219716,2.0,2.0,1.0,0.0
946,CHP05615,梓叶,0.4263470516498828,21.0,21.0,8.0,8.0
947,CHP02940,南蛇藤果,0.42622142440724603,24.0,24.0,7.0,7.0
948,CHP05804,蜂房,0.42609435927474043,4.0,4.0,1.0,1.0
949,CHP00244,蓖麻叶,0.42596941458188325,4.0,4.0,1.0,1.0
950,CHP01935,金雀根,0.4259450703769423,1.0,1.0,0.0,0.0
951,CHP01181,戈壁天门冬,0.4259149805073183,10.0,10.0,4.0,4.0
952,CHP01161,高良姜,0.42577227069092405,51.0,51.0,10.0,8.0
953,CHP05663,紫茉莉根,0.4256413757035666,3.0,3.0,0.0,0.0
954,CHP04061,桃金娘,0.4255920698087987,18.0,18.0,2.0,2.0
955,CHP01759,茴香茎叶,0.425426389346169,4.0,4.0,1.0,1.0
956,CHP03500,山豆根,0.4253927950346188,52.0,52.0,12.0,12.0
957,CHP04095,天南星,0.4251227026201801,42.0,42.0,13.0,11.0
958,CHP03503,山矾,0.4250682298764244,5.0,5.0,2.0,2.0
959,CHP00141,白薯莨,0.4250498393455305,2.0,2.0,1.0,0.0
960,CHP05681,紫穗槐,0.42488661451219717,2.0,2.0,1.0,0.0
961,CHP03193,前胡,0.42485752228785645,85.0,85.0,25.0,18.0
962,CHP04270,瓦松,0.4246761411788638,2.0,2.0,0.0,0.0
963,CHP05377,泽漆,0.42460304774176244,39.0,39.0,15.0,14.0
964,CHP01968,金盏菊,0.4245900673960438,44.0,44.0,16.0,16.0
965,CHP03263,清风藤,0.4244826036736365,11.0,11.0,4.0,4.0
966,CHP00327,侧柏枝节,0.424395447483584,42.0,42.0,12.0,10.0
967,CHP00972,儿茶,0.42420183823228164,41.0,41.0,10.0,7.0
968,CHP00083,白鹤灵芝,0.4240722565281029,13.0,13.0,3.0,2.0
969,CHP01963,金樱叶,0.42383620219512413,1.0,1.0,0.0,0.0
970,CHP00381,赤麻,0.42379563085741273,3.0,3.0,1.0,1.0
971,CHP04475,细果角茴香,0.42374628583148777,1.0,1.0,0.0,0.0
972,CHP00360,沉香,0.42353585190091586,259.0,259.0,75.0,57.0
973,CHP00708,地刷子,0.42337324044585456,15.0,15.0,5.0,5.0
974,CHP01905,金钗凤尾蕨,0.4231419636736365,11.0,11.0,3.0,3.0
975,CHP03907,水蜈蚣,0.4229270603189512,3.0,3.0,1.0,1.0
976,CHP05309,圆滑番荔枝,0.4228613363030911,5.0,5.0,2.0,2.0
977,CHP04591,香橼,0.4228416595273183,10.0,10.0,4.0,4.0
978,CHP02420,龙牙楤木,0.42273021947642436,5.0,5.0,2.0,2.0
979,CHP02676,毛萼香茶菜,0.4227192363499258,39.0,39.0,15.0,12.0
980,CHP01988,粳米,0.4226260144077034,9.0,9.0,2.0,2.0
981,CHP05329,越橘叶,0.4225992233958743,3.0,3.0,0.0,0.0
982,CHP02439,耧斗菜,0.42223602604409105,16.0,16.0,6.0,6.0
983,CHP00037,巴豆,0.4217471363350093,137.0,137.0,48.0,35.0
984,CHP04546,相思藤,0.42169993862101407,16.0,16.0,5.0,5.0
985,CHP01889,接骨木,0.4215993214073183,10.0,10.0,2.0,2.0
986,CHP01350,旱芹,0.4212275351120639,27.0,27.0,9.0,7.0
987,CHP05687,紫菀,0.4210299131354307,28.0,28.0,10.0,9.0
988,CHP02310,莲叶橐吾,0.4209255102839258,12.0,12.0,5.0,5.0
989,CHP05428,长果荜茇,0.42070934881759753,4.0,4.0,1.0,1.0
990,CHP03116,萍蓬草,0.42060458444664783,6.0,6.0,2.0,2.0
991,CHP02892,木麻黄,0.4206012204831603,11.0,11.0,4.0,4.0
992,CHP02946,南天竹梗,0.4205628721951242,1.0,1.0,0.0,0.0
993,CHP03440,沙冬青,0.4205227237621971,2.0,2.0,0.0,0.0
994,CHP01745,黄药子,0.42051227224522114,64.0,64.0,18.0,13.0
995,CHP00844,豆蔻,0.4204121361729785,66.0,66.0,16.0,13.0
996,CHP04901,芫荽,0.4202435292303537,8.0,8.0,1.0,1.0
997,CHP00670,地胆草,0.4202411292773183,10.0,10.0,4.0,4.0
998,CHP02908,木贼,0.4201974121248603,16.0,16.0,4.0,1.0
999,CHP03997,酸浆,0.42010164640991926,35.0,35.0,12.0,11.0
1000,CHP00020,桉叶,0.41995798563543063,28.0,28.0,7.0,3.0
1001,CHP03013,牛舌草,0.41946352788109853,14.0,14.0,5.0,5.0
1002,CHP04268,娃儿藤,0.4192625524360229,6.0,6.0,2.0,2.0
1003,CHP04223,土当归,0.4191576633248348,12.0,12.0,3.0,3.0
1004,CHP02561,马比木,0.41914593764966956,1.0,1.0,0.0,0.0
1005,CHP03910,水仙,0.41908349512625676,7.0,7.0,3.0,1.0
1006,CHP00819,冬葵果,0.4188729635360708,80.0,80.0,24.0,23.0
1007,CHP00608,大枣,0.4188585416715308,164.0,164.0,56.0,49.0
1008,CHP05191,淫羊藿根,0.41870279310421504,1.0,1.0,0.0,0.0
1009,CHP01344,海藻,0.41863370919054926,38.0,38.0,11.0,9.0
1010,CHP03306,拳参,0.4185861903189512,3.0,3.0,1.0,1.0
1011,CHP01716,黄皮叶,0.41835856236759755,4.0,4.0,1.0,1.0
1012,CHP01551,虎耳草,0.41827376777331565,7.0,7.0,2.0,2.0
1013,CHP00874,杜衡,0.41816272579717717,9.0,9.0,2.0,2.0
1014,CHP02640,芒果叶,0.4177217761788638,2.0,2.0,0.0,0.0
1015,CHP03274,秋海棠,0.4176125182764244,5.0,5.0,1.0,1.0
1016,CHP00520,大蓟,0.41725641404489067,69.0,69.0,20.0,17.0
1017,CHP00797,东北雷公藤,0.4170209560863826,38.0,38.0,13.0,10.0
1018,CHP03202,羌活,0.4167831825343426,102.0,102.0,34.0,31.0
1019,CHP03097,皮哨子,0.41676218790309105,5.0,5.0,2.0,2.0
1020,CHP00026,八角枫,0.4167131760818833,4.0,4.0,1.0,1.0
1021,CHP00142,白术,0.41625274146051855,118.0,118.0,36.0,32.0
1022,CHP02543,麻风树,0.41624919605275335,25.0,25.0,6.0,4.0
1023,CHP01387,黑水翠雀,0.41615779339587433,3.0,3.0,1.0,1.0
1024,CHP01885,角茴香,0.4159812260104547,4.0,4.0,0.0,0.0
1025,CHP01931,金钱草,0.4158421389255775,27.0,27.0,9.0,7.0
1026,CHP04002,酸石榴,0.41567233073035365,8.0,8.0,3.0,3.0
1027,CHP03808,鼠尾草,0.4155167839296575,59.0,59.0,15.0,12.0
1028,CHP01172,高山唐松草,0.4154336353189513,3.0,3.0,1.0,1.0
1029,CHP03806,鼠曲草,0.41531019450731826,10.0,10.0,4.0,2.0
1030,CHP03977,苏合香,0.41523927716601183,21.0,21.0,6.0,6.0
1031,CHP00543,板蓝根,0.4152260659922974,193.0,193.0,64.0,50.0
1032,CHP04984,杨梅,0.41502542484980876,9.0,9.0,3.0,3.0
1033,CHP02589,马桑根,0.4149161885587605,1.0,1.0,0.0,0.0
1034,CHP02935,南蛇竻,0.41488846814301666,12.0,12.0,4.0,3.0
1035,CHP04547,相思子,0.41478157767363655,11.0,11.0,3.0,3.0
1036,CHP03647,蛇根草,0.4146398291573183,10.0,10.0,4.0,4.0
1037,CHP01348,蔊菜,0.4145932686788638,2.0,2.0,0.0,0.0
1038,CHP01050,风箱树叶,0.4145801612860333,1.0,1.0,0.0,0.0
1039,CHP02121,苦楝叶,0.41447832924202815,3.0,3.0,1.0,1.0
1040,CHP04181,通脉丹,0.4143389100121972,2.0,2.0,0.0,0.0
1041,CHP02175,辣蓼草,0.41432862578319873,17.0,17.0,5.0,5.0
1042,CHP01376,黑杠柳,0.41429949494978624,7.0,7.0,2.0,2.0
1043,CHP00480,大驳骨,0.4141797257454942,13.0,13.0,3.0,2.0
1044,CHP05807,蜂蜜,0.4139534596097577,5.0,5.0,1.0,0.0
1045,CHP04869,鸭儿芹,0.4138841558314878,1.0,1.0,0.0,0.0
1046,CHP00350,常山,0.4138101864395632,67.0,67.0,19.0,15.0
1047,CHP01201,功劳子,0.41376697310421506,1.0,1.0,0.0,0.0
1048,CHP04571,香茅,0.4137545549727974,3.0,3.0,1.0,1.0
1049,CHP02675,毛冬青,0.413685300943091,5.0,5.0,2.0,1.0
1050,CHP03695,蓍实,0.41365263941884023,19.0,19.0,7.0,7.0
1051,CHP03863,水苦荬,0.4134029658841478,6.0,6.0,2.0,2.0
1052,CHP04330,蕹菜,0.41331256367886376,2.0,2.0,0.0,0.0
1053,CHP03934,睡莲,0.4132698956097577,5.0,5.0,1.0,1.0
1054,CHP00412,川贝母,0.4129667314377579,228.0,228.0,74.0,66.0
1055,CHP02085,苦芺,0.41293644108818195,3.0,3.0,1.0,1.0
1056,CHP00326,侧柏叶,0.4128543306163637,90.0,90.0,29.0,21.0
1057,CHP00775,丁公藤,0.412699444104948,60.0,60.0,19.0,15.0
1058,CHP00256,鞭叶铁线蕨,0.41260323120665293,12.0,12.0,4.0,4.0
1059,CHP04098,天茄子,0.41251791601045473,4.0,4.0,1.0,1.0
1060,CHP00671,地丁,0.4125100658314878,1.0,1.0,0.0,0.0
1061,CHP00183,柏树叶,0.4124985185716479,6.0,6.0,2.0,1.0
1062,CHP02297,连钱草,0.41213995595980796,61.0,61.0,23.0,21.0
1063,CHP00923,盾叶薯蓣,0.41207559369935065,11.0,11.0,3.0,3.0
1064,CHP00472,打碗花,0.4116883429343358,3.0,3.0,1.0,1.0
1065,CHP05373,皂角刺,0.4113167438455305,2.0,2.0,0.0,0.0
1066,CHP06120,绒白乳菇,0.4113116911258547,15.0,15.0,3.0,3.0
1067,CHP00003,阿魏,0.4105274249220026,133.0,133.0,44.0,38.0
1068,CHP04409,五气朝阳草,0.4103773886392824,9.0,9.0,1.0,0.0
1069,CHP00469,催吐萝芙木,0.4103642944878057,19.0,19.0,5.0,5.0
1070,CHP04527,仙人掌,0.4103445377035666,3.0,3.0,1.0,1.0
1071,CHP03212,乔木紫珠,0.4103233821951242,1.0,1.0,0.0,0.0
1072,CHP04127,甜叶菊,0.4102912292420281,3.0,3.0,1.0,1.0
