rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
748,CHP06111,灵芝,0.979142828382353,283.0,283.0,74.0,68.0
749,CHP05301,鸢尾,0.9791107,37.0,37.0,5.0,2.0
750,CHP03341,肉苁蓉,0.9790841477777776,64.0,64.0,9.0,9.0
751,CHP03395,三面刀,0.9790294871428572,14.0,14.0,7.0,7.0
752,CHP05142,伊贝母,0.9789976,2.0,2.0,1.0,1.0
753,CHP00316,草果,0.9789931077777779,29.0,29.0,10.0,9.0
754,CHP05634,紫红獐牙菜,0.978948135,8.0,8.0,3.0,2.0
755,CHP05160,益智仁,0.9789006533333332,5.0,5.0,3.0,3.0
756,CHP02239,老鼠瓜,0.9789000900000001,5.0,5.0,3.0,3.0
757,CHP05782,蟾酥,0.9788887926923078,71.0,71.0,26.0,26.0
758,CHP01723,黄芩,0.9788886525,46.0,46.0,8.0,8.0
759,CHP04179,通花根,0.97882956,2.0,2.0,1.0,1.0
760,CHP03434,桑枝,0.9788186492307692,35.0,35.0,15.0,13.0
761,CHP03215,茄子根,0.97881385,4.0,4.0,3.0,3.0
762,CHP00797,东北雷公藤,0.9788046920000001,38.0,38.0,13.0,10.0
763,CHP01374,黑豆,0.9787788711111111,120.0,120.0,35.0,27.0
764,CHP00201,半边莲,0.9787121482608695,96.0,96.0,27.0,23.0
765,CHP06131,香蕈,0.978711325,9.0,9.0,2.0,2.0
766,CHP03263,清风藤,0.9787034025,11.0,11.0,4.0,4.0
767,CHP00597,大叶仙茅,0.9786816481818182,24.0,24.0,11.0,11.0
768,CHP02412,龙舌兰,0.97866647,28.0,28.0,6.0,5.0
769,CHP01620,槐,0.9786449640000001,13.0,13.0,6.0,5.0
770,CHP04608,向日葵叶,0.9784884360000001,11.0,11.0,5.0,5.0
771,CHP04867,鸦片,0.97838824,9.0,9.0,4.0,3.0
772,CHP00906,堆心菊,0.9783668070000001,25.0,25.0,11.0,10.0
773,CHP03716,石斛,0.9783408004761905,74.0,74.0,24.0,21.0
774,CHP01228,枸骨叶,0.9782762575,44.0,44.0,5.0,4.0
775,CHP00216,薄荷,0.978236291754386,252.0,252.0,71.0,57.0
776,CHP04851,血竭,0.9781765,4.0,4.0,1.0,1.0
777,CHP03229,青蒿,0.9781073122857141,120.0,120.0,35.0,35.0
778,CHP04896,烟窝草,0.9780635333333333,9.0,9.0,3.0,3.0
779,CHP03444,沙棘,0.9780574716666667,90.0,90.0,33.0,24.0
780,CHP00520,大蓟,0.9780550241176471,69.0,69.0,20.0,17.0
781,CHP05557,猪鬃草,0.9780465683333333,17.0,17.0,6.0,6.0
782,CHP00414,川鄂淫羊藿,0.97799985125,11.0,11.0,8.0,8.0
783,CHP03803,鼠李,0.9779621575,6.0,6.0,4.0,4.0
784,CHP00362,柽柳,0.9779570422222221,53.0,53.0,12.0,9.0
785,CHP05229,油柑叶,0.97788393,6.0,6.0,1.0,1.0
786,CHP02155,款冬花,0.977874334,79.0,79.0,15.0,10.0
787,CHP06133,蛹虫草,0.9778740433333333,11.0,11.0,3.0,3.0
788,CHP01273,贯众,0.9778213326666666,37.0,37.0,16.0,15.0
789,CHP02656,猫须草,0.977811435,49.0,49.0,22.0,22.0
790,CHP02218,莨菪根,0.9777392,4.0,4.0,2.0,1.0
791,CHP01091,佛手,0.9776767133333334,51.0,51.0,12.0,9.0
792,CHP00720,地榆,0.9776751166666667,95.0,95.0,6.0,6.0
793,CHP01771,藿香,0.9776200184210525,72.0,72.0,28.0,19.0
794,CHP00389,臭柏,0.977610765,4.0,4.0,2.0,2.0
795,CHP04818,续断,0.9774994454999998,97.0,97.0,22.0,20.0
796,CHP02298,连翘,0.97747955375,116.0,116.0,28.0,24.0
797,CHP00170,百合,0.9774635119444444,137.0,137.0,44.0,36.0
798,CHP00513,大黄,0.9774475372340427,205.0,205.0,65.0,47.0
799,CHP01242,谷精草,0.977377858,20.0,20.0,5.0,5.0
800,CHP04389,吴茱萸,0.97730783,56.0,56.0,11.0,10.0
801,CHP00209,半夏,0.9772875305882355,155.0,155.0,57.0,51.0
802,CHP02495,罗汉果,0.9772367189473684,102.0,102.0,26.0,19.0
803,CHP03565,山萩,0.9772129,5.0,5.0,2.0,2.0
804,CHP02054,绢毛蔷薇,0.97720325,3.0,3.0,2.0,1.0
805,CHP03498,山地香茶菜,0.977190366,18.0,18.0,5.0,5.0
806,CHP03704,石菖蒲,0.9771751933333334,45.0,45.0,13.0,9.0
807,CHP00816,冬瓜子,0.97716466,39.0,39.0,16.0,14.0
808,CHP01898,芥子,0.9771447465454547,136.0,136.0,59.0,55.0
809,CHP03383,三尖杉,0.9771062687500001,37.0,37.0,9.0,8.0
810,CHP03461,砂仁,0.9770548140000003,64.0,64.0,22.0,20.0
811,CHP00315,草豆蔻,0.9770498578571427,37.0,37.0,16.0,14.0
812,CHP00175,百脉根,0.976974975,15.0,15.0,8.0,6.0
813,CHP05975,青蛙,0.976971955,4.0,4.0,2.0,2.0
814,CHP01795,鸡屎藤,0.976833685,35.0,35.0,8.0,6.0
815,CHP05779,蟾蜍,0.976828982,11.0,11.0,5.0,5.0
816,CHP03719,石见穿,0.976805895,4.0,4.0,2.0,2.0
817,CHP01364,荷叶,0.9765331225,31.0,31.0,5.0,4.0
818,CHP01919,金橘,0.9765221,2.0,2.0,1.0,1.0
819,CHP01992,景天三七,0.97646534,22.0,22.0,4.0,1.0
820,CHP00135,白前,0.9764115556249999,78.0,78.0,21.0,16.0
821,CHP06113,马勃,0.97638056,20.0,20.0,7.0,5.0
822,CHP02898,木天蓼,0.9763091750000001,25.0,25.0,10.0,10.0
823,CHP02855,木鳖子,0.9762662475,14.0,14.0,5.0,4.0
824,CHP05104,野芝麻,0.976235637142857,43.0,43.0,15.0,7.0
825,CHP01973,筋骨草,0.9761814144444444,39.0,39.0,9.0,9.0
826,CHP01773,鸡肠狼毒,0.9759611675,18.0,18.0,9.0,8.0
827,CHP00683,地瓜子,0.9759164175,25.0,25.0,6.0,4.0
828,CHP01260,关黄柏,0.9758290069230771,70.0,70.0,15.0,13.0
829,CHP02023,菊苣,0.9757221420000001,70.0,70.0,21.0,20.0
830,CHP00728,灯油藤子,0.9756815200000001,7.0,7.0,3.0,3.0
831,CHP01347,韩信草,0.9756325,4.0,4.0,2.0,2.0
832,CHP05139,一枝蒿,0.9756195,4.0,4.0,1.0,1.0
833,CHP02924,南方菟丝子,0.97557706,4.0,4.0,2.0,2.0
834,CHP04008,算盘子,0.9755286916666667,20.0,20.0,6.0,6.0
835,CHP02748,没药,0.9754806045454547,291.0,291.0,34.0,33.0
836,CHP06089,冬虫夏草,0.9754689918181818,17.0,17.0,11.0,11.0
837,CHP00292,布渣叶,0.97543762,20.0,20.0,4.0,3.0
838,CHP02470,路边姜,0.975397362,5.0,5.0,5.0,5.0
839,CHP00246,蓖麻子,0.9753526969999999,37.0,37.0,12.0,10.0
840,CHP00030,八角茴香,0.9753362773333332,266.0,266.0,85.0,75.0
841,CHP02498,罗汉松,0.97530203625,18.0,18.0,9.0,8.0
842,CHP03500,山豆根,0.9752982316666666,52.0,52.0,12.0,12.0
843,CHP03663,射干,0.9752722439999999,63.0,63.0,14.0,10.0
844,CHP01871,降香,0.9752293573333333,94.0,94.0,26.0,15.0
845,CHP01679,黄荆叶,0.975213375,31.0,31.0,4.0,4.0
846,CHP03635,芍药,0.9751896536363639,107.0,107.0,26.0,22.0
847,CHP01065,凤尾草,0.9751731512499999,56.0,56.0,17.0,16.0
848,CHP04578,香薷,0.97516423,8.0,8.0,1.0,1.0
849,CHP01424,红厚壳,0.9751249350000001,40.0,40.0,15.0,6.0
850,CHP01058,蜂斗菜,0.9750975488235295,94.0,94.0,41.0,34.0
851,CHP00844,豆蔻,0.9750217123076924,66.0,66.0,16.0,13.0
852,CHP02161,昆明山海棠,0.9750056853846154,44.0,44.0,14.0,13.0
853,CHP02207,狼把草,0.9749846080000001,13.0,13.0,6.0,5.0
854,CHP01114,覆盆子,0.9749770258823529,52.0,52.0,23.0,17.0
855,CHP03022,牛西西,0.9749283450000001,9.0,9.0,4.0,4.0
856,CHP04075,藤黄,0.9749081529166667,96.0,96.0,43.0,24.0
857,CHP02546,麻黄,0.9749038295238096,88.0,88.0,28.0,21.0
858,CHP00023,暗紫贝母,0.974892398,11.0,11.0,6.0,5.0
859,CHP00103,白金果榄,0.9748771766666667,10.0,10.0,4.0,3.0
860,CHP00793,东北刺人参,0.9748382214285715,16.0,16.0,14.0,14.0
861,CHP01600,华山矾,0.97478994,10.0,10.0,3.0,3.0
862,CHP02676,毛萼香茶菜,0.9747761958333334,39.0,39.0,15.0,12.0
863,CHP00032,八角莲,0.974732270857143,138.0,138.0,44.0,35.0
864,CHP02457,陆英,0.9747245,2.0,2.0,1.0,1.0
865,CHP04085,天花粉,0.9747015,5.0,5.0,1.0,1.0
866,CHP02209,狼毒,0.9746925142857142,36.0,36.0,9.0,7.0
867,CHP01568,花楸,0.97462904,5.0,5.0,1.0,1.0
868,CHP03810,薯莨,0.9745488,1.0,1.0,1.0,1.0
869,CHP01957,金叶子,0.974548,10.0,10.0,1.0,1.0
870,CHP04042,太子参,0.9744575642857143,19.0,19.0,8.0,7.0
871,CHP02120,苦楝实,0.97444045,3.0,3.0,3.0,3.0
872,CHP01608,化橘红,0.9744337700000001,33.0,33.0,14.0,10.0
873,CHP02568,马兜铃,0.9743684496000001,85.0,85.0,26.0,25.0
874,CHP00245,蓖麻油,0.97436645,7.0,7.0,2.0,2.0
875,CHP02443,芦荟,0.9743631435294118,65.0,65.0,18.0,17.0
876,CHP00208,半枫荷,0.9743258,3.0,3.0,1.0,1.0
877,CHP00015,安哥拉八角枫,0.97427016,9.0,9.0,3.0,1.0
878,CHP02685,毛诃子,0.9742392333333334,5.0,5.0,3.0,3.0
879,CHP01403,衡州乌药,0.97422825,7.0,7.0,2.0,2.0
880,CHP00350,常山,0.9742202713333334,67.0,67.0,19.0,15.0
881,CHP00361,陈皮,0.9741923820833334,103.0,103.0,36.0,24.0
882,CHP02523,落新妇,0.9741541499999999,18.0,18.0,8.0,2.0
883,CHP03665,伸筋草,0.9741439512000001,43.0,43.0,29.0,25.0
884,CHP00557,大蒜,0.9741001588888888,80.0,80.0,24.0,18.0
885,CHP05964,牛肾,0.9740811724999999,6.0,6.0,4.0,4.0
886,CHP03088,蟛蜞菊,0.97404885,7.0,7.0,2.0,2.0
887,CHP01316,桂花,0.97400874,8.0,8.0,3.0,3.0
888,CHP01334,海带,0.9739852530769231,65.0,65.0,28.0,26.0
889,CHP03363,瑞香,0.97397662,19.0,19.0,2.0,2.0
890,CHP05360,芸香,0.9739592149999998,42.0,42.0,12.0,6.0
891,CHP00037,巴豆,0.9739198368571428,137.0,137.0,48.0,35.0
892,CHP05012,野百合,0.973835,3.0,3.0,1.0,1.0
893,CHP00003,阿魏,0.9738295018421049,133.0,133.0,44.0,38.0
894,CHP00496,大风子,0.9738201233333332,28.0,28.0,12.0,6.0
895,CHP00206,半边苏,0.9738081625,35.0,35.0,14.0,12.0
896,CHP00098,白花油麻藤,0.97380316,5.0,5.0,2.0,2.0
897,CHP01019,飞燕草,0.9737957014285714,17.0,17.0,7.0,7.0
898,CHP04984,杨梅,0.9737810466666666,9.0,9.0,3.0,3.0
899,CHP02270,藜草,0.9737733,3.0,3.0,1.0,1.0
900,CHP02367,琉璃草,0.9737732609090909,27.0,27.0,12.0,11.0
901,CHP02716,毛桐,0.9737415599999999,11.0,11.0,2.0,2.0
902,CHP00486,大豆,0.973718216,12.0,12.0,5.0,5.0
903,CHP01096,浮萍,0.9736380333333333,38.0,38.0,6.0,6.0
904,CHP03127,破叶莲,0.9736352233333334,11.0,11.0,6.0,6.0
905,CHP01425,红花,0.9736184158064517,114.0,114.0,34.0,31.0
906,CHP00997,番泻叶,0.9735617583333332,22.0,22.0,9.0,6.0
907,CHP02657,猫眼草,0.9735383983333333,30.0,30.0,7.0,6.0
908,CHP02254,雷公藤,0.9735369530909092,257.0,257.0,60.0,55.0
909,CHP00258,扁豆,0.9735139845161289,93.0,93.0,38.0,31.0
910,CHP01801,鸡血藤,0.9735065063157894,96.0,96.0,27.0,19.0
911,CHP00014,艾叶,0.9734995070866143,397.0,397.0,158.0,127.0
912,CHP01864,姜黄,0.9733581938461539,48.0,48.0,16.0,13.0
913,CHP05646,紫金牛,0.9733454441666667,122.0,122.0,26.0,24.0
914,CHP01245,骨碎补,0.973284585,37.0,37.0,2.0,2.0
915,CHP04065,桃仁,0.9732683404761908,72.0,72.0,22.0,21.0
916,CHP00857,独活,0.9732325711111112,108.0,108.0,31.0,18.0
917,CHP05112,叶底珠,0.9732240675,18.0,18.0,8.0,8.0
918,CHP03184,千年艾,0.9732086,1.0,1.0,1.0,1.0
919,CHP01999,九里香,0.973207865882353,104.0,104.0,24.0,17.0
920,CHP02913,苜蓿,0.973196025,6.0,6.0,2.0,2.0
921,CHP00308,藏青果,0.9731762,3.0,3.0,1.0,1.0
922,CHP03683,生姜,0.97304144,75.0,75.0,6.0,4.0
923,CHP04629,小檗,0.9730365825,11.0,11.0,4.0,4.0
924,CHP00011,艾纳香,0.9730310422222223,18.0,18.0,9.0,9.0
925,CHP00088,白花菜子,0.9730275580645161,94.0,94.0,35.0,31.0
926,CHP03176,千打锤,0.9729974933333333,26.0,26.0,8.0,6.0
927,CHP03808,鼠尾草,0.9729552441666666,59.0,59.0,15.0,12.0
928,CHP02406,龙葵根,0.9728481022222222,48.0,48.0,11.0,9.0
929,CHP00381,赤麻,0.9728447,3.0,3.0,1.0,1.0
930,CHP00612,代代花,0.9728213447058823,96.0,96.0,36.0,34.0
931,CHP05302,元宝草,0.9727629,8.0,8.0,4.0,1.0
932,CHP02904,木香,0.97270973,42.0,42.0,11.0,8.0
933,CHP05248,柚花,0.9727018350000001,21.0,21.0,12.0,12.0
934,CHP03426,桑寄生,0.9726864749999999,6.0,6.0,3.0,2.0
935,CHP04482,细辛,0.9726336787500001,23.0,23.0,12.0,8.0
936,CHP00397,臭梧桐,0.9726237333333335,18.0,18.0,6.0,6.0
937,CHP01089,佛甲草,0.97252774,8.0,8.0,4.0,3.0
938,CHP02279,荔枝核,0.972525404,19.0,19.0,5.0,5.0
939,CHP01382,黑老虎,0.9724674272727274,48.0,48.0,12.0,11.0
940,CHP00772,跌打老,0.972429816,16.0,16.0,5.0,5.0
941,CHP05512,肿柄菊,0.9723621,13.0,13.0,4.0,4.0
942,CHP00724,灯笼泡,0.9723361466666667,5.0,5.0,3.0,3.0
943,CHP02528,绿豆,0.972264448,38.0,38.0,18.0,15.0
944,CHP01905,金钗凤尾蕨,0.9722364333333333,11.0,11.0,3.0,3.0
945,CHP03898,水苏,0.97221,4.0,4.0,2.0,2.0
946,CHP04903,岩白菜,0.9721813,3.0,3.0,1.0,1.0
947,CHP03491,山慈菇,0.972138521875,50.0,50.0,19.0,16.0
948,CHP00519,大戟,0.972125789375,107.0,107.0,39.0,32.0
949,CHP01767,火焰花,0.9721082999999999,6.0,6.0,3.0,3.0
950,CHP00421,穿龙薯蓣,0.972003466153846,37.0,37.0,17.0,13.0
951,CHP00228,北豆根,0.9719544875,72.0,72.0,15.0,12.0
952,CHP06091,茯苓皮,0.971952495,39.0,39.0,16.0,16.0
953,CHP05380,泽泻,0.9719326,24.0,24.0,1.0,1.0
954,CHP00640,当药,0.97191538,3.0,3.0,3.0,2.0
955,CHP00355,车前草,0.9719103174603175,197.0,197.0,74.0,63.0
956,CHP00514,大黄花,0.9718742499999999,9.0,9.0,3.0,3.0
957,CHP00998,翻白草,0.9718097799999998,15.0,15.0,5.0,5.0
958,CHP00114,白蔹,0.97165532,102.0,102.0,25.0,20.0
959,CHP01690,黄连,0.9715319020000001,24.0,24.0,5.0,5.0
960,CHP02305,莲花,0.971531712,17.0,17.0,6.0,5.0
961,CHP05553,猪屎豆,0.9714489749999999,3.0,3.0,2.0,2.0
962,CHP00480,大驳骨,0.97143435,13.0,13.0,3.0,2.0
963,CHP00326,侧柏叶,0.9714305842857143,90.0,90.0,29.0,21.0
964,CHP03102,枇杷叶,0.9714219490909092,89.0,89.0,16.0,11.0
965,CHP00779,丁香,0.9712343208333335,137.0,137.0,40.0,36.0
966,CHP05157,益母草,0.9710216195833333,69.0,69.0,26.0,24.0
967,CHP00812,冬瓜皮,0.9708872425925925,174.0,174.0,70.0,54.0
968,CHP01363,荷花玉兰,0.9708786533333335,11.0,11.0,5.0,3.0
969,CHP00191,斑鸠菊,0.9706231222222222,22.0,22.0,9.0,9.0
970,CHP01693,黄龙胆,0.9705728666666666,16.0,16.0,6.0,6.0
971,CHP00441,刺柏,0.9704996384615385,37.0,37.0,16.0,13.0
972,CHP05679,紫苏叶,0.9704957333333334,12.0,12.0,3.0,3.0
973,CHP02441,芦根,0.970366134,24.0,24.0,12.0,10.0
974,CHP03013,牛舌草,0.970285852,14.0,14.0,5.0,5.0
975,CHP01930,金牛草,0.9702685525,19.0,19.0,4.0,4.0
976,CHP00485,大丁草,0.9702152625,28.0,28.0,12.0,8.0
977,CHP03218,秦艽,0.9701234066666666,26.0,26.0,3.0,3.0
978,CHP01697,黄栌枝叶,0.97012126,2.0,2.0,1.0,1.0
979,CHP00284,播娘蒿,0.9700776766666666,14.0,14.0,7.0,6.0
980,CHP00060,白车轴草,0.9700633375000001,26.0,26.0,12.0,8.0
981,CHP00203,半边旗,0.9700234533333333,5.0,5.0,3.0,3.0
982,CHP04595,香樟,0.9699731999999999,15.0,15.0,11.0,9.0
983,CHP02583,马铃薯,0.9699637866666667,5.0,5.0,3.0,3.0
984,CHP03605,山楂叶,0.9699486555555556,29.0,29.0,10.0,9.0
985,CHP05754,斑蝥,0.9699333625,18.0,18.0,5.0,4.0
986,CHP05218,永宁独活,0.9699011,5.0,5.0,1.0,1.0
987,CHP00212,半枝莲,0.9698587587096773,113.0,113.0,37.0,31.0
988,CHP00274,槟榔,0.9698431911111111,172.0,172.0,66.0,54.0
989,CHP06047,熊胆,0.9698232,6.0,6.0,1.0,1.0
990,CHP00424,垂盆草,0.9694843973684211,67.0,67.0,25.0,19.0
991,CHP00948,莪术,0.9694506662068967,226.0,226.0,64.0,58.0
992,CHP01786,鸡冠花,0.9693904,6.0,6.0,3.0,2.0
993,CHP03768,使君子,0.9693615233333335,25.0,25.0,14.0,9.0
994,CHP05805,蜂胶,0.9693524827272728,83.0,83.0,30.0,22.0
995,CHP00076,白附子,0.9692835363157896,58.0,58.0,23.0,19.0
996,CHP05190,淫羊藿,0.9692154958333332,165.0,165.0,46.0,36.0
997,CHP02180,莱菔子,0.9690811192307691,34.0,34.0,15.0,13.0
998,CHP01138,橄榄,0.96883584,25.0,25.0,7.0,5.0
999,CHP03104,啤酒花,0.9688198623529412,54.0,54.0,22.0,17.0
1000,CHP02997,牛耳枫子,0.96874302,6.0,6.0,2.0,2.0
1001,CHP02172,辣椒,0.9686455881081083,108.0,108.0,46.0,37.0
1002,CHP00445,刺槐花,0.96862807,14.0,14.0,5.0,5.0
1003,CHP00470,翠雀花,0.9686084778947368,52.0,52.0,21.0,19.0
1004,CHP03753,石蒜,0.968571,16.0,16.0,6.0,6.0
1005,CHP03178,千斤拔,0.968565888888889,37.0,37.0,13.0,9.0
1006,CHP01630,黄柏,0.9685256064705883,54.0,54.0,18.0,17.0
1007,CHP03589,山小橘,0.9685222,5.0,5.0,2.0,2.0
1008,CHP03601,山楂,0.9685216833333333,25.0,25.0,7.0,6.0
1009,CHP00210,半夏曲,0.96829987,2.0,2.0,1.0,1.0
1010,CHP00173,百里香,0.9681624566666667,23.0,23.0,12.0,9.0
1011,CHP04524,仙鹤草,0.96814098,11.0,11.0,2.0,2.0
1012,CHP03771,柿蒂,0.9680018925,39.0,39.0,10.0,8.0
1013,CHP02375,柳杉,0.9678302,21.0,21.0,7.0,6.0
1014,CHP01936,金雀花,0.967764435,19.0,19.0,7.0,6.0
1015,CHP00604,大叶紫珠,0.9677406866666667,9.0,9.0,4.0,3.0
1016,CHP00081,白蒿,0.9675039425,9.0,9.0,4.0,4.0
1017,CHP00416,川木香,0.9673602063636363,29.0,29.0,11.0,11.0
1018,CHP01132,肝风草,0.967239786,18.0,18.0,6.0,5.0
1019,CHP02056,决明子,0.9671972820000001,56.0,56.0,14.0,10.0
1020,CHP00694,地锦草,0.96715746625,38.0,38.0,8.0,8.0
1021,CHP01309,鬼箭锦鸡儿,0.967147975,11.0,11.0,4.0,4.0
1022,CHP03772,柿根,0.9671219799999999,2.0,2.0,2.0,2.0
1023,CHP01543,槲寄生,0.9671074545833332,61.0,61.0,25.0,24.0
1024,CHP01941,金丝梅,0.9670967,1.0,1.0,1.0,1.0
1025,CHP00500,大果大戟,0.96705436,16.0,16.0,5.0,5.0
1026,CHP01367,核桃仁,0.9670429876470588,58.0,58.0,21.0,17.0
1027,CHP05255,余甘子,0.9670092626315792,48.0,48.0,19.0,19.0
1028,CHP05887,鸡子白,0.9669668,1.0,1.0,1.0,1.0
1029,CHP02297,连钱草,0.9669397014285714,61.0,61.0,23.0,21.0
1030,CHP00458,葱白,0.9668030947619046,70.0,70.0,27.0,21.0
1031,CHP00415,川木通,0.9667489794999999,96.0,96.0,32.0,20.0
1032,CHP03193,前胡,0.96667125,85.0,85.0,25.0,18.0
1033,CHP00150,白薇,0.9666543061111111,85.0,85.0,22.0,18.0
1034,CHP03732,石榴皮,0.9666101533333333,18.0,18.0,3.0,3.0
1035,CHP00016,安徽贝母,0.9665631020000001,11.0,11.0,5.0,5.0
1036,CHP01043,风毛菊,0.9665515880000001,8.0,8.0,5.0,5.0
1037,CHP05682,紫檀,0.9665259129411765,36.0,36.0,19.0,17.0
1038,CHP01028,榧子,0.96651447,1.0,1.0,1.0,1.0
1039,CHP01234,枸杞,0.9662875,15.0,15.0,8.0,6.0
1040,CHP03609,山茱萸,0.9662095900000001,71.0,71.0,23.0,15.0
1041,CHP02563,马槟榔,0.9661635,2.0,2.0,1.0,1.0
1042,CHP05417,长春花,0.9660762042857144,95.0,95.0,12.0,7.0
1043,CHP00710,地梭罗,0.9660455375,35.0,35.0,9.0,4.0
1044,CHP02517,落花生,0.9660359233333332,24.0,24.0,6.0,6.0
1045,CHP03223,青黛,0.9659387,2.0,2.0,1.0,1.0
1046,CHP03135,蒲黄,0.9659357,12.0,12.0,3.0,1.0
1047,CHP01366,核桃楸果仁,0.96593267,6.0,6.0,2.0,1.0
1048,CHP00099,白及,0.9658812229999999,78.0,78.0,24.0,10.0
1049,CHP00672,地耳草,0.9657828348275863,98.0,98.0,42.0,29.0
1050,CHP05030,野甘草,0.9657107333333333,18.0,18.0,8.0,6.0
1051,CHP00162,白芷,0.9656136094029849,307.0,307.0,96.0,67.0
1052,CHP04547,相思子,0.9656125633333333,11.0,11.0,3.0,3.0
1053,CHP00062,白刺花,0.9656098433333332,21.0,21.0,10.0,9.0
1054,CHP01470,红木香,0.9655688916666666,12.0,12.0,7.0,6.0
1055,CHP05294,玉竹,0.9655533000000001,12.0,12.0,3.0,2.0
1056,CHP01824,荠菜,0.9654629232,51.0,51.0,26.0,25.0
1057,CHP02889,木榄,0.9654485199999999,19.0,19.0,7.0,7.0
1058,CHP03082,佩兰,0.96540426,59.0,59.0,15.0,8.0
1059,CHP02327,两头尖,0.9653973,26.0,26.0,4.0,4.0
1060,CHP02543,麻风树,0.9653933875,25.0,25.0,6.0,4.0
1061,CHP01296,广金钱草,0.9653772500000001,21.0,21.0,13.0,9.0
1062,CHP01907,金粉蕨,0.96533856,7.0,7.0,3.0,2.0
1063,CHP04858,血桐,0.9652186333333334,21.0,21.0,3.0,3.0
1064,CHP02222,老鹳草,0.9651703466666667,22.0,22.0,10.0,9.0
1065,CHP00124,白茅根,0.9651507975,59.0,59.0,5.0,4.0
1066,CHP01753,回回豆,0.9651185999999999,14.0,14.0,3.0,3.0
1067,CHP00238,荜茇,0.9651086886666665,75.0,75.0,19.0,15.0
1068,CHP04647,小构树,0.965071454,21.0,21.0,12.0,10.0
1069,CHP05392,粘毛鼠尾草,0.964960085,4.0,4.0,2.0,2.0
1070,CHP02149,块茎糙苏,0.9647581,1.0,1.0,1.0,1.0
1071,CHP03119,婆罗门参,0.9643893333333334,8.0,8.0,4.0,3.0
1072,CHP00165,白珠树,0.9643775,18.0,18.0,4.0,1.0
1073,CHP00360,沉香,0.9643100080701755,259.0,259.0,75.0,57.0
1074,CHP03439,沙参,0.9642830289473683,44.0,44.0,22.0,19.0
1075,CHP02514,骆驼蓬,0.9641000500000001,5.0,5.0,2.0,2.0
1076,CHP00039,巴戟天,0.9640422939473685,153.0,153.0,62.0,38.0
1077,CHP01161,高良姜,0.9639931512500001,51.0,51.0,10.0,8.0
1078,CHP01561,花椒,0.9638217729999999,83.0,83.0,16.0,10.0
1079,CHP02869,木蝴蝶,0.9637833266666668,22.0,22.0,3.0,3.0
1080,CHP02930,南瓜子,0.9637609599999999,13.0,13.0,6.0,5.0
1081,CHP00984,番荔枝,0.9637060855000001,285.0,285.0,91.0,80.0
1082,CHP01942,金丝桃,0.9636486750000001,10.0,10.0,5.0,4.0
1083,CHP00356,车前子,0.9635941800000001,42.0,42.0,8.0,8.0
1084,CHP02750,玫瑰花,0.9635290184615385,49.0,49.0,17.0,13.0
1085,CHP02293,栗树皮,0.96341473,2.0,2.0,2.0,2.0
1086,CHP01310,鬼箭羽,0.9634122554545453,42.0,42.0,14.0,11.0
1087,CHP00108,白兰花,0.9633604449999998,63.0,63.0,32.0,14.0
1088,CHP03545,山莨菪,0.96326077,5.0,5.0,1.0,1.0
1089,CHP01312,鬼针草,0.9632108666666667,15.0,15.0,4.0,3.0
1090,CHP00638,当归,0.9631875628888888,171.0,171.0,57.0,45.0
1091,CHP02785,猕猴桃根,0.9631767,5.0,5.0,1.0,1.0
1092,CHP01357,何首乌,0.9631399472727273,34.0,34.0,13.0,11.0
1093,CHP00443,刺果甘草,0.9631328485714284,22.0,22.0,7.0,7.0
1094,CHP02353,灵香草,0.9630855585714286,26.0,26.0,8.0,7.0
1095,CHP00419,川芎,0.9630549142857144,127.0,127.0,30.0,21.0
1096,CHP03049,女贞子,0.9629374526315789,107.0,107.0,27.0,19.0
1097,CHP02410,龙脑膏香,0.9628893166666667,15.0,15.0,3.0,3.0
1098,CHP01814,极美云实,0.962888674,9.0,9.0,6.0,5.0
1099,CHP00059,白菖,0.9625917782608696,61.0,61.0,27.0,23.0
1100,CHP06096,鬼盖,0.9625798166666666,6.0,6.0,4.0,3.0
1101,CHP00373,齿叶草,0.9625759,3.0,3.0,2.0,1.0
1102,CHP03561,山柰,0.9625633471428571,20.0,20.0,8.0,7.0
1103,CHP02649,莽草根,0.96247864,2.0,2.0,1.0,1.0
1104,CHP01745,黄药子,0.9624112884615385,64.0,64.0,18.0,13.0
1105,CHP00726,灯心草,0.9623791800000001,37.0,37.0,18.0,14.0
1106,CHP02061,君迁子,0.9623566225,7.0,7.0,4.0,4.0
1107,CHP00406,楮实子,0.962352452,45.0,45.0,8.0,5.0
1108,CHP03869,水流豆,0.96234169,32.0,32.0,6.0,6.0
1109,CHP03946,四季青,0.962252475,17.0,17.0,4.0,4.0
1110,CHP00229,北沙参,0.9622399457142856,105.0,105.0,10.0,7.0
1111,CHP02450,芦竹根,0.9619125,11.0,11.0,3.0,2.0
1112,CHP05377,泽漆,0.9619007357142858,39.0,39.0,15.0,14.0
1113,CHP00331,茶树根,0.96186035,5.0,5.0,2.0,2.0
1114,CHP01623,槐花,0.96180996,112.0,112.0,37.0,30.0
1115,CHP02816,棉花根,0.9617862880000001,9.0,9.0,5.0,5.0
1116,CHP05159,益智,0.96178514,12.0,12.0,1.0,1.0
1117,CHP03518,山胡椒,0.9617018500000001,5.0,5.0,2.0,2.0
