rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
828,CHP01016,飞龙掌血,2.0,11.0,11.0,2.0,2.0
829,CHP04524,仙鹤草,2.0,11.0,11.0,2.0,2.0
830,CHP00883,杜松实,2.0,7.0,7.0,5.0,2.0
831,CHP04422,五桠果,2.0,4.0,4.0,2.0,2.0
832,CHP00940,多穗蓼,2.0,6.0,6.0,2.0,2.0
833,CHP04268,娃儿藤,2.0,6.0,6.0,2.0,2.0
834,CHP04462,锡兰肉桂,2.0,3.0,3.0,2.0,2.0
835,CHP04477,细茎石斛,2.0,4.0,4.0,2.0,2.0
836,CHP04519,夏枯草,2.0,23.0,23.0,2.0,2.0
837,CHP02340,列当,2.0,5.0,5.0,2.0,2.0
838,CHP02696,毛连菜,2.0,4.0,4.0,2.0,2.0
839,CHP02293,栗树皮,2.0,2.0,2.0,2.0,2.0
840,CHP02713,毛蕊花,2.0,5.0,5.0,2.0,2.0
841,CHP02716,毛桐,2.0,11.0,11.0,2.0,2.0
842,CHP02749,玫瑰,2.0,3.0,3.0,2.0,2.0
843,CHP05689,紫葳茎叶,2.0,6.0,6.0,2.0,2.0
844,CHP02663,毛草龙,2.0,6.0,6.0,3.0,2.0
845,CHP04216,土贝母,2.0,24.0,24.0,3.0,2.0
846,CHP04259,菟丝子,2.0,11.0,11.0,2.0,2.0
847,CHP04316,卫矛,2.0,3.0,3.0,2.0,2.0
848,CHP01245,骨碎补,2.0,37.0,37.0,2.0,2.0
849,CHP01257,关苍术,2.0,4.0,4.0,2.0,2.0
850,CHP04390,梧桐,2.0,8.0,8.0,3.0,2.0
851,CHP04165,铁丝七,2.0,6.0,6.0,2.0,2.0
852,CHP00803,东方荚果蕨,2.0,9.0,9.0,3.0,2.0
853,CHP00874,杜衡,2.0,9.0,9.0,2.0,2.0
854,CHP01083,扶桑花,2.0,3.0,3.0,2.0,2.0
855,CHP00963,鹅绒藤,2.0,6.0,6.0,3.0,2.0
856,CHP04616,橡实,2.0,6.0,6.0,2.0,2.0
857,CHP00770,调经草,2.0,5.0,5.0,2.0,2.0
858,CHP02769,美人蕉,2.0,4.0,4.0,2.0,2.0
859,CHP02796,米仔兰,2.0,12.0,12.0,2.0,2.0
860,CHP02104,苦瓜,2.0,4.0,4.0,2.0,2.0
861,CHP02821,缅枣,2.0,4.0,4.0,2.0,2.0
862,CHP00213,榜嘎,2.0,5.0,5.0,2.0,2.0
863,CHP05392,粘毛鼠尾草,2.0,4.0,4.0,2.0,2.0
864,CHP05634,紫红獐牙菜,2.0,8.0,8.0,3.0,2.0
865,CHP05635,紫花地丁,2.0,4.0,4.0,2.0,2.0
866,CHP02371,柳穿鱼,2.0,9.0,9.0,3.0,2.0
867,CHP02420,龙牙楤木,2.0,5.0,5.0,2.0,2.0
868,CHP05553,猪屎豆,2.0,3.0,3.0,2.0,2.0
869,CHP05555,猪殃殃,2.0,2.0,2.0,2.0,2.0
870,CHP05563,竹柏根,2.0,4.0,4.0,2.0,2.0
871,CHP03853,水黄连,2.0,6.0,6.0,2.0,2.0
872,CHP03863,水苦荬,2.0,6.0,6.0,2.0,2.0
873,CHP03893,水松,2.0,4.0,4.0,2.0,2.0
874,CHP03898,水苏,2.0,4.0,4.0,2.0,2.0
875,CHP04538,藓生马先蒿,2.0,4.0,4.0,2.0,2.0
876,CHP04543,线叶金鸡菊,2.0,2.0,2.0,2.0,2.0
877,CHP04115,甜茶藤,2.0,4.0,4.0,2.0,2.0
878,CHP04033,台湾泽兰,2.0,7.0,7.0,2.0,2.0
879,CHP04054,唐松草,2.0,68.0,68.0,2.0,2.0
880,CHP04055,糖荠,2.0,8.0,8.0,2.0,2.0
881,CHP04061,桃金娘,2.0,18.0,18.0,2.0,2.0
882,CHP04106,天竺黄,2.0,26.0,26.0,3.0,2.0
883,CHP01302,广西九里香,2.0,6.0,6.0,3.0,2.0
884,CHP03905,水团花,2.0,6.0,6.0,2.0,2.0
885,CHP01339,海韭菜,2.0,4.0,4.0,2.0,2.0
886,CHP01347,韩信草,2.0,4.0,4.0,2.0,2.0
887,CHP03685,生漆,2.0,3.0,3.0,3.0,2.0
888,CHP03719,石见穿,2.0,4.0,4.0,2.0,2.0
889,CHP02122,苦楝子,2.0,31.0,31.0,3.0,2.0
890,CHP01985,荆芥穗,2.0,6.0,6.0,2.0,2.0
891,CHP01988,粳米,2.0,9.0,9.0,2.0,2.0
892,CHP01990,景天,2.0,5.0,5.0,3.0,2.0
893,CHP01996,九节茶,2.0,12.0,12.0,3.0,2.0
894,CHP02015,救必应,2.0,9.0,9.0,2.0,2.0
895,CHP02025,菊芋,2.0,6.0,6.0,2.0,2.0
896,CHP02951,南烛,2.0,4.0,4.0,2.0,2.0
897,CHP02924,南方菟丝子,2.0,4.0,4.0,2.0,2.0
898,CHP02618,满山红,2.0,43.0,43.0,3.0,2.0
899,CHP02639,芒果核,2.0,5.0,5.0,2.0,2.0
900,CHP02967,柠檬,2.0,8.0,8.0,4.0,2.0
901,CHP02913,苜蓿,2.0,6.0,6.0,2.0,2.0
902,CHP02918,南板蓝根,2.0,4.0,4.0,4.0,2.0
903,CHP03981,苏铁,2.0,7.0,7.0,3.0,2.0
904,CHP01299,广西莪术,2.0,12.0,12.0,3.0,2.0
905,CHP04866,鸦胆子,2.0,12.0,12.0,2.0,2.0
906,CHP00970,鄂北贝母,2.0,8.0,8.0,2.0,2.0
907,CHP00973,儿茶钩藤,2.0,10.0,10.0,3.0,2.0
908,CHP00676,地肤子,2.0,10.0,10.0,2.0,2.0
909,CHP00742,滇黄芩,2.0,10.0,10.0,4.0,2.0
910,CHP00746,滇茜草,2.0,31.0,31.0,2.0,2.0
911,CHP00756,颠茄,2.0,11.0,11.0,3.0,2.0
912,CHP03591,山药,2.0,25.0,25.0,2.0,2.0
913,CHP01403,衡州乌药,2.0,7.0,7.0,2.0,2.0
914,CHP04761,斜基粗叶木,2.0,4.0,4.0,2.0,2.0
915,CHP04772,心叶荆芥,2.0,3.0,3.0,2.0,2.0
916,CHP04777,新疆藁本,2.0,2.0,2.0,2.0,2.0
917,CHP04822,萱草根,2.0,5.0,5.0,2.0,2.0
918,CHP01431,红花鹿蹄草,2.0,8.0,8.0,2.0,2.0
919,CHP01450,红筷子,2.0,3.0,3.0,2.0,2.0
920,CHP03576,山莴苣,2.0,6.0,6.0,2.0,2.0
921,CHP03589,山小橘,2.0,5.0,5.0,2.0,2.0
922,CHP01376,黑杠柳,2.0,7.0,7.0,2.0,2.0
923,CHP01412,红椿,2.0,5.0,5.0,2.0,2.0
924,CHP03751,石刷把,2.0,4.0,4.0,2.0,2.0
925,CHP03759,石枣子,2.0,9.0,9.0,2.0,2.0
926,CHP03762,石竹,2.0,8.0,8.0,2.0,2.0
927,CHP03772,柿根,2.0,2.0,2.0,2.0,2.0
928,CHP03806,鼠曲草,2.0,10.0,10.0,4.0,2.0
929,CHP01549,蝴蝶花,2.0,7.0,7.0,2.0,2.0
930,CHP01551,虎耳草,2.0,7.0,7.0,2.0,2.0
931,CHP01558,虎掌草,2.0,5.0,5.0,2.0,2.0
932,CHP03670,神黄豆,2.0,4.0,4.0,2.0,2.0
933,CHP03503,山矾,2.0,5.0,5.0,2.0,2.0
934,CHP03504,山矾根,2.0,4.0,4.0,2.0,2.0
935,CHP01896,芥菜,2.0,7.0,7.0,2.0,2.0
936,CHP03051,欧活血丹,2.0,8.0,8.0,2.0,2.0
937,CHP01907,金粉蕨,2.0,7.0,7.0,3.0,2.0
938,CHP01911,金果榄,2.0,15.0,15.0,2.0,2.0
939,CHP01916,金鸡纳,2.0,24.0,24.0,6.0,2.0
940,CHP03088,蟛蜞菊,2.0,7.0,7.0,2.0,2.0
941,CHP00245,蓖麻油,2.0,7.0,7.0,2.0,2.0
942,CHP03084,蓬莱草,2.0,5.0,5.0,3.0,2.0
943,CHP03087,蓬子菜,2.0,4.0,4.0,2.0,2.0
944,CHP02997,牛耳枫子,2.0,6.0,6.0,2.0,2.0
945,CHP03097,皮哨子,2.0,5.0,5.0,2.0,2.0
946,CHP03099,枇杷核,2.0,6.0,6.0,2.0,2.0
947,CHP01889,接骨木,2.0,10.0,10.0,2.0,2.0
948,CHP05287,玉蜀黍,2.0,4.0,4.0,2.0,2.0
949,CHP05294,玉竹,2.0,12.0,12.0,3.0,2.0
950,CHP05301,鸢尾,2.0,37.0,37.0,5.0,2.0
951,CHP05463,珍珠菜,2.0,2.0,2.0,2.0,2.0
952,CHP05482,蜘蛛抱蛋,2.0,3.0,3.0,2.0,2.0
953,CHP03132,葡萄柚,2.0,7.0,7.0,3.0,2.0
954,CHP03179,千金藤,2.0,41.0,41.0,3.0,2.0
955,CHP03204,枪刀药,2.0,28.0,28.0,5.0,2.0
956,CHP05162,薏苡仁,2.0,6.0,6.0,3.0,2.0
957,CHP05174,银柴胡,2.0,6.0,6.0,2.0,2.0
958,CHP00321,草问荆,2.0,4.0,4.0,2.0,2.0
959,CHP03111,平贝母,2.0,24.0,24.0,2.0,2.0
960,CHP03116,萍蓬草,2.0,6.0,6.0,2.0,2.0
961,CHP03120,婆罗门皂荚,2.0,9.0,9.0,3.0,2.0
962,CHP05337,云南榧树,2.0,3.0,3.0,2.0,2.0
963,CHP05345,云南菟丝子,2.0,2.0,2.0,2.0,2.0
964,CHP00314,草地黄芩,2.0,7.0,7.0,2.0,2.0
965,CHP00330,茶花,2.0,3.0,3.0,2.0,2.0
966,CHP00331,茶树根,2.0,5.0,5.0,2.0,2.0
967,CHP02934,南山藤,2.0,5.0,5.0,2.0,2.0
968,CHP02938,南蛇藤,2.0,4.0,4.0,2.0,2.0
969,CHP02942,南酸枣,2.0,4.0,4.0,2.0,2.0
970,CHP05309,圆滑番荔枝,2.0,5.0,5.0,2.0,2.0
971,CHP05320,月桂叶,2.0,6.0,6.0,2.0,2.0
972,CHP03596,山樱桃,2.0,4.0,4.0,2.0,2.0
973,CHP03653,蛇莓,2.0,3.0,3.0,2.0,2.0
974,CHP03659,蛇藤,2.0,3.0,3.0,2.0,2.0
975,CHP03672,神香草,2.0,4.0,4.0,2.0,2.0
976,CHP03679,肾子草,2.0,7.0,7.0,2.0,2.0
977,CHP00628,胆木,2.0,13.0,13.0,3.0,2.0
978,CHP00640,当药,2.0,3.0,3.0,3.0,2.0
979,CHP04962,羊角藤,2.0,5.0,5.0,2.0,2.0
980,CHP04682,小蓟,2.0,5.0,5.0,2.0,2.0
981,CHP04736,小叶贯众,2.0,6.0,6.0,2.0,2.0
982,CHP04971,羊蹄,2.0,4.0,4.0,2.0,2.0
983,CHP00560,大头橐吾,2.0,6.0,6.0,3.0,2.0
984,CHP00605,大叶醉鱼草,2.0,4.0,4.0,3.0,2.0
985,CHP03328,忍冬藤,2.0,16.0,16.0,2.0,2.0
986,CHP03353,入地蜈蚣,2.0,13.0,13.0,3.0,2.0
987,CHP03363,瑞香,2.0,19.0,19.0,2.0,2.0
988,CHP04918,岩椒草,2.0,13.0,13.0,4.0,2.0
989,CHP03302,瞿麦,2.0,10.0,10.0,2.0,2.0
990,CHP01786,鸡冠花,2.0,6.0,6.0,3.0,2.0
991,CHP01840,假百合,2.0,5.0,5.0,2.0,2.0
992,CHP01853,剪秋罗,2.0,3.0,3.0,2.0,2.0
993,CHP04994,洋蒲桃叶,2.0,10.0,10.0,2.0,2.0
994,CHP00376,赤瓟,2.0,8.0,8.0,2.0,2.0
995,CHP00366,橙皮,2.0,3.0,3.0,2.0,2.0
996,CHP00368,橙子,2.0,8.0,8.0,4.0,2.0
997,CHP00389,臭柏,2.0,4.0,4.0,2.0,2.0
998,CHP03027,牛心茄子,2.0,5.0,5.0,2.0,2.0
999,CHP03185,千年健,2.0,25.0,25.0,2.0,2.0
1000,CHP03506,山矾叶,2.0,4.0,4.0,2.0,2.0
1001,CHP01625,槐角,2.0,18.0,18.0,3.0,2.0
1002,CHP01695,黄栌,2.0,5.0,5.0,3.0,2.0
1003,CHP03565,山萩,2.0,5.0,5.0,2.0,2.0
1004,CHP00433,莼菜,2.0,3.0,3.0,2.0,2.0
1005,CHP03518,山胡椒,2.0,5.0,5.0,2.0,2.0
1006,CHP01593,华南吴茱萸,2.0,4.0,4.0,3.0,2.0
1007,CHP05073,野漆树,2.0,5.0,5.0,3.0,2.0
1008,CHP04888,亚麻子,2.0,4.0,4.0,2.0,2.0
1009,CHP00480,大驳骨,2.0,13.0,13.0,3.0,2.0
1010,CHP00482,大巢菜,2.0,5.0,5.0,2.0,2.0
1011,CHP03245,青钱柳,2.0,4.0,4.0,2.0,2.0
1012,CHP03254,青葙,2.0,3.0,3.0,2.0,2.0
1013,CHP01727,黄三七,2.0,7.0,7.0,2.0,2.0
1014,CHP01783,鸡骨常山,2.0,10.0,10.0,3.0,2.0
1015,CHP03398,三七花,2.0,24.0,24.0,2.0,2.0
1016,CHP03426,桑寄生,2.0,6.0,6.0,3.0,2.0
1017,CHP01858,见血清,2.0,3.0,3.0,2.0,2.0
1018,CHP01884,角蒿,2.0,10.0,10.0,4.0,2.0
1019,CHP00083,白鹤灵芝,2.0,13.0,13.0,3.0,2.0
1020,CHP00094,白花射干,2.0,9.0,9.0,4.0,2.0
1021,CHP00095,白花藤,2.0,3.0,3.0,2.0,2.0
1022,CHP00098,白花油麻藤,2.0,5.0,5.0,2.0,2.0
1023,CHP00101,白芥,2.0,3.0,3.0,2.0,2.0
1024,CHP02523,落新妇,2.0,18.0,18.0,8.0,2.0
1025,CHP05780,蟾皮,2.0,4.0,4.0,2.0,2.0
1026,CHP02501,罗汉松叶,2.0,9.0,9.0,3.0,2.0
1027,CHP02514,骆驼蓬,2.0,5.0,5.0,2.0,2.0
1028,CHP02520,落葵花,2.0,9.0,9.0,2.0,2.0
1029,CHP06128,松萝,2.0,27.0,27.0,7.0,2.0
1030,CHP06131,香蕈,2.0,9.0,9.0,2.0,2.0
1031,CHP02450,芦竹根,2.0,11.0,11.0,3.0,2.0
1032,CHP02469,鹿衔草,2.0,11.0,11.0,3.0,2.0
1033,CHP05542,珠子草,2.0,13.0,13.0,2.0,2.0
1034,CHP05975,青蛙,2.0,4.0,4.0,2.0,2.0
1035,CHP02539,绿笋片,2.0,2.0,2.0,2.0,2.0
1036,CHP05983,全蝎,2.0,3.0,3.0,2.0,2.0
1037,CHP06015,水蛭,2.0,9.0,9.0,2.0,2.0
1038,CHP05880,鸡脑,2.0,3.0,3.0,2.0,2.0
1039,CHP05922,鹿茸,2.0,7.0,7.0,2.0,2.0
1040,CHP06092,茯神,2.0,3.0,3.0,2.0,2.0
1041,CHP06080,豹皮菇,2.0,3.0,3.0,2.0,2.0
1042,CHP06040,象骨,1.0,1.0,1.0,1.0,1.0
1043,CHP00015,安哥拉八角枫,1.0,9.0,9.0,3.0,1.0
1044,CHP00026,八角枫,1.0,4.0,4.0,1.0,1.0
1045,CHP06090,茯苓,1.0,30.0,30.0,1.0,1.0
1046,CHP06073,紫河车,1.0,2.0,2.0,1.0,1.0
1047,CHP06067,雉,1.0,2.0,2.0,1.0,1.0
1048,CHP05841,海螵蛸,1.0,2.0,2.0,1.0,1.0
1049,CHP05848,黑蚂蚁,1.0,1.0,1.0,1.0,1.0
1050,CHP00137,白屈菜,1.0,58.0,58.0,4.0,1.0
1051,CHP05887,鸡子白,1.0,1.0,1.0,1.0,1.0
1052,CHP05889,鸡子壳,1.0,1.0,1.0,1.0,1.0
1053,CHP02282,荔枝叶,1.0,6.0,6.0,1.0,1.0
1054,CHP02563,马槟榔,1.0,2.0,2.0,1.0,1.0
1055,CHP00227,北豆,1.0,16.0,16.0,2.0,1.0
1056,CHP05683,紫藤,1.0,1.0,1.0,1.0,1.0
1057,CHP02649,莽草根,1.0,2.0,2.0,1.0,1.0
1058,CHP02670,毛大丁草,1.0,9.0,9.0,3.0,1.0
1059,CHP02675,毛冬青,1.0,5.0,5.0,2.0,1.0
1060,CHP02745,茅莓,1.0,2.0,2.0,1.0,1.0
1061,CHP02314,莲子心,1.0,11.0,11.0,1.0,1.0
1062,CHP02582,马蔺子,1.0,3.0,3.0,1.0,1.0
1063,CHP02597,马先蒿,1.0,2.0,2.0,1.0,1.0
1064,CHP02600,马银花,1.0,2.0,2.0,1.0,1.0
1065,CHP02531,绿豆皮,1.0,2.0,2.0,1.0,1.0
1066,CHP02216,榔榆皮,1.0,5.0,5.0,2.0,1.0
1067,CHP02218,莨菪根,1.0,4.0,4.0,2.0,1.0
1068,CHP02270,藜草,1.0,3.0,3.0,1.0,1.0
1069,CHP04169,铁线莲,1.0,2.0,2.0,1.0,1.0
1070,CHP04170,铁仔,1.0,3.0,3.0,1.0,1.0
1071,CHP04179,通花根,1.0,2.0,2.0,1.0,1.0
1072,CHP01159,杠香藤,1.0,3.0,3.0,1.0,1.0
1073,CHP04215,土百部,1.0,1.0,1.0,1.0,1.0
1074,CHP04233,土连翘,1.0,1.0,1.0,1.0,1.0
1075,CHP04253,兔儿伞,1.0,2.0,2.0,1.0,1.0
1076,CHP04303,望江南,1.0,9.0,9.0,2.0,1.0
1077,CHP04604,向日葵花,1.0,1.0,1.0,1.0,1.0
1078,CHP04612,象皮木,1.0,10.0,10.0,1.0,1.0
1079,CHP00801,东当归,1.0,2.0,2.0,1.0,1.0
1080,CHP00824,冬凌草,1.0,50.0,50.0,3.0,1.0
1081,CHP00854,毒蛆草,1.0,3.0,3.0,1.0,1.0
1082,CHP04598,香樟叶,1.0,1.0,1.0,1.0,1.0
1083,CHP04385,芜菁甘蓝,1.0,1.0,1.0,1.0,1.0
1084,CHP04392,梧桐子,1.0,2.0,2.0,1.0,1.0
1085,CHP05124,夜来香,1.0,17.0,17.0,1.0,1.0
1086,CHP00418,川西獐牙菜,1.0,2.0,2.0,1.0,1.0
1087,CHP00448,刺梨,1.0,5.0,5.0,2.0,1.0
1088,CHP00472,打碗花,1.0,3.0,3.0,1.0,1.0
1089,CHP05139,一枝蒿,1.0,4.0,4.0,1.0,1.0
1090,CHP05142,伊贝母,1.0,2.0,2.0,1.0,1.0
1091,CHP04900,芫花根,1.0,3.0,3.0,1.0,1.0
1092,CHP04901,芫荽,1.0,8.0,8.0,1.0,1.0
1093,CHP01712,黄皮根,1.0,2.0,2.0,1.0,1.0
1094,CHP03251,青天葵,1.0,5.0,5.0,1.0,1.0
1095,CHP01750,灰叶,1.0,8.0,8.0,1.0,1.0
1096,CHP05010,椰子瓤,1.0,2.0,2.0,1.0,1.0
1097,CHP05012,野百合,1.0,3.0,3.0,1.0,1.0
1098,CHP05040,野花椒根,1.0,5.0,5.0,1.0,1.0
1099,CHP00642,刀豆,1.0,25.0,25.0,1.0,1.0
1100,CHP05087,野鸦椿,1.0,3.0,3.0,1.0,1.0
1101,CHP03317,荛花,1.0,5.0,5.0,1.0,1.0
1102,CHP01716,黄皮叶,1.0,4.0,4.0,1.0,1.0
1103,CHP01719,黄杞,1.0,8.0,8.0,4.0,1.0
1104,CHP01728,黄山药,1.0,5.0,5.0,1.0,1.0
1105,CHP01759,茴香茎叶,1.0,4.0,4.0,1.0,1.0
1106,CHP01763,火索麻,1.0,8.0,8.0,2.0,1.0
1107,CHP01774,鸡蛋参,1.0,2.0,2.0,1.0,1.0
1108,CHP01775,鸡蛋果,1.0,2.0,2.0,1.0,1.0
1109,CHP03309,雀梅藤,1.0,2.0,2.0,1.0,1.0
1110,CHP01941,金丝梅,1.0,1.0,1.0,1.0,1.0
1111,CHP01946,金挖耳,1.0,3.0,3.0,1.0,1.0
1112,CHP01953,金腰,1.0,3.0,3.0,1.0,1.0
1113,CHP01957,金叶子,1.0,10.0,10.0,1.0,1.0
1114,CHP03105,辟汗草,1.0,1.0,1.0,1.0,1.0
1115,CHP03107,偏翅唐松草,1.0,3.0,3.0,1.0,1.0
1116,CHP03416,三钻风,1.0,4.0,4.0,1.0,1.0
1117,CHP04986,杨梅核仁,1.0,2.0,2.0,1.0,1.0
1118,CHP04992,洋葱,1.0,1.0,1.0,1.0,1.0
1119,CHP05004,药西瓜,1.0,1.0,1.0,1.0,1.0
1120,CHP03274,秋海棠,1.0,5.0,5.0,1.0,1.0
1121,CHP03283,秋水仙,1.0,5.0,5.0,1.0,1.0
1122,CHP03299,驱虫斑鸠菊,1.0,1.0,1.0,1.0,1.0
1123,CHP01822,蕺叶秋海棠,1.0,3.0,3.0,1.0,1.0
1124,CHP03273,秋枫木,1.0,3.0,3.0,1.0,1.0
1125,CHP05229,油柑叶,1.0,6.0,6.0,1.0,1.0
1126,CHP05159,益智,1.0,12.0,12.0,1.0,1.0
1127,CHP00364,澄茄子,1.0,4.0,4.0,1.0,1.0
1128,CHP00373,齿叶草,1.0,3.0,3.0,2.0,1.0
1129,CHP00381,赤麻,1.0,3.0,3.0,1.0,1.0
1130,CHP00393,臭茉莉,1.0,2.0,2.0,1.0,1.0
1131,CHP00351,朝鲜白头翁,1.0,3.0,3.0,2.0,1.0
1132,CHP04975,羊踯躅,1.0,15.0,15.0,1.0,1.0
1133,CHP01641,黄甘草,1.0,4.0,4.0,2.0,1.0
1134,CHP01663,黄花稔,1.0,11.0,11.0,1.0,1.0
1135,CHP03321,人参芦,1.0,2.0,2.0,1.0,1.0
1136,CHP03135,蒲黄,1.0,12.0,12.0,3.0,1.0
1137,CHP03010,牛奶树,1.0,4.0,4.0,1.0,1.0
1138,CHP03015,牛舌头,1.0,1.0,1.0,1.0,1.0
1139,CHP05198,鹰不泊,1.0,1.0,1.0,1.0,1.0
1140,CHP05218,永宁独活,1.0,5.0,5.0,1.0,1.0
1141,CHP04903,岩白菜,1.0,3.0,3.0,1.0,1.0
1142,CHP04904,岩败酱,1.0,3.0,3.0,1.0,1.0
1143,CHP03545,山莨菪,1.0,5.0,5.0,1.0,1.0
1144,CHP03547,山里红,1.0,6.0,6.0,1.0,1.0
1145,CHP03550,山柳,1.0,2.0,2.0,1.0,1.0
1146,CHP03567,山棯叶,1.0,1.0,1.0,1.0,1.0
1147,CHP01599,华山参,1.0,12.0,12.0,2.0,1.0
1148,CHP01610,化香树果,1.0,1.0,1.0,1.0,1.0
1149,CHP03180,千金子,1.0,10.0,10.0,1.0,1.0
1150,CHP03184,千年艾,1.0,1.0,1.0,1.0,1.0
1151,CHP03214,茄子,1.0,8.0,8.0,1.0,1.0
1152,CHP03223,青黛,1.0,2.0,2.0,1.0,1.0
1153,CHP02159,昆明鸡血藤,1.0,3.0,3.0,1.0,1.0
1154,CHP02029,橘核,1.0,2.0,2.0,1.0,1.0
1155,CHP05465,珍珠梅,1.0,2.0,2.0,1.0,1.0
1156,CHP05470,枕材,1.0,2.0,2.0,1.0,1.0
1157,CHP02947,南天竹叶,1.0,4.0,4.0,1.0,1.0
1158,CHP05313,圆叶茅膏菜,1.0,2.0,2.0,1.0,1.0
1159,CHP05357,芸薹,1.0,2.0,2.0,1.0,1.0
1160,CHP00308,藏青果,1.0,3.0,3.0,1.0,1.0
1161,CHP00319,草莓,1.0,2.0,2.0,1.0,1.0
1162,CHP00349,常春卫矛,1.0,6.0,6.0,1.0,1.0
1163,CHP03114,瓶尔小草,1.0,2.0,2.0,1.0,1.0
1164,CHP03162,漆大姑,1.0,4.0,4.0,1.0,1.0
1165,CHP04914,岩黄连,1.0,4.0,4.0,1.0,1.0
1166,CHP04693,小连翘,1.0,6.0,6.0,1.0,1.0
1167,CHP04698,小米草,1.0,2.0,2.0,1.0,1.0
1168,CHP04737,小叶黑柴胡,1.0,2.0,2.0,1.0,1.0
1169,CHP04746,小叶石楠,1.0,2.0,2.0,1.0,1.0
1170,CHP01697,黄栌枝叶,1.0,2.0,2.0,1.0,1.0
1171,CHP01517,胡萝卜,1.0,8.0,8.0,1.0,1.0
1172,CHP02945,南天竹根,1.0,5.0,5.0,1.0,1.0
1173,CHP03329,日中花,1.0,2.0,2.0,1.0,1.0
1174,CHP03360,蕤仁,1.0,3.0,3.0,1.0,1.0
1175,CHP04948,眼子菜,1.0,9.0,9.0,2.0,1.0
1176,CHP04956,羊耳蒜,1.0,2.0,2.0,1.0,1.0
1177,CHP04959,羊角拗子,1.0,4.0,4.0,1.0,1.0
1178,CHP00508,大花糙苏,1.0,2.0,2.0,1.0,1.0
1179,CHP00541,大青,1.0,2.0,2.0,1.0,1.0
1180,CHP00576,大叶骨碎补,1.0,4.0,4.0,1.0,1.0
1181,CHP03587,山香圆,1.0,6.0,6.0,1.0,1.0
1182,CHP04798,杏子,1.0,1.0,1.0,1.0,1.0
1183,CHP04826,悬钩子,1.0,5.0,5.0,1.0,1.0
1184,CHP04835,雪见草,1.0,2.0,2.0,1.0,1.0
1185,CHP00879,杜鹃花叶,1.0,2.0,2.0,1.0,1.0
1186,CHP04851,血竭,1.0,4.0,4.0,1.0,1.0
1187,CHP00648,倒地铃,1.0,1.0,1.0,1.0,1.0
1188,CHP00668,地不容,1.0,25.0,25.0,3.0,1.0
1189,CHP01375,黑豆衣,1.0,2.0,2.0,1.0,1.0
1190,CHP01381,黑壳楠,1.0,8.0,8.0,1.0,1.0
1191,CHP01387,黑水翠雀,1.0,3.0,3.0,1.0,1.0
1192,CHP03741,石楠,1.0,1.0,1.0,1.0,1.0
1193,CHP01430,红花龙胆,1.0,3.0,3.0,1.0,1.0
1194,CHP01463,红毛野海棠,1.0,2.0,2.0,1.0,1.0
1195,CHP03810,薯莨,1.0,1.0,1.0,1.0,1.0
1196,CHP03585,山香,1.0,12.0,12.0,1.0,1.0
1197,CHP01897,芥蓝,1.0,6.0,6.0,1.0,1.0
1198,CHP01919,金橘,1.0,2.0,2.0,1.0,1.0
1199,CHP03595,山银柴胡,1.0,2.0,2.0,1.0,1.0
1200,CHP01555,虎尾兰,1.0,2.0,2.0,2.0,1.0
1201,CHP01525,胡桃叶,1.0,2.0,2.0,1.0,1.0
1202,CHP03754,石韦,1.0,4.0,4.0,1.0,1.0
1203,CHP01568,花楸,1.0,5.0,5.0,1.0,1.0
1204,CHP01366,核桃楸果仁,1.0,6.0,6.0,2.0,1.0
1205,CHP05379,泽藓,1.0,1.0,1.0,1.0,1.0
1206,CHP00234,贝加尔唐松草,1.0,4.0,4.0,1.0,1.0
1207,CHP00235,贝母兰,1.0,6.0,6.0,3.0,1.0
1208,CHP00243,蓖麻根,1.0,8.0,8.0,2.0,1.0
1209,CHP00244,蓖麻叶,1.0,4.0,4.0,1.0,1.0
1210,CHP00269,遍地金,1.0,4.0,4.0,1.0,1.0
1211,CHP05297,郁金香根,1.0,1.0,1.0,1.0,1.0
1212,CHP05302,元宝草,1.0,8.0,8.0,4.0,1.0
1213,CHP02114,苦苣,1.0,7.0,7.0,1.0,1.0
1214,CHP02121,苦楝叶,1.0,3.0,3.0,1.0,1.0
1215,CHP02133,苦檀子,1.0,6.0,6.0,1.0,1.0
1216,CHP02149,块茎糙苏,1.0,1.0,1.0,1.0,1.0
1217,CHP03962,松节,1.0,7.0,7.0,1.0,1.0
1218,CHP01327,桂竹香,1.0,3.0,3.0,1.0,1.0
1219,CHP04059,桃根,1.0,1.0,1.0,1.0,1.0
1220,CHP04070,桃子,1.0,2.0,2.0,1.0,1.0
1221,CHP02815,棉花,1.0,1.0,1.0,1.0,1.0
1222,CHP02306,莲蓬草,1.0,3.0,3.0,2.0,1.0
1223,CHP02633,蔓性千斤拔,1.0,3.0,3.0,2.0,1.0
1224,CHP02985,牛蒡子,1.0,21.0,21.0,1.0,1.0
1225,CHP02034,橘叶巴戟,1.0,2.0,2.0,2.0,1.0
1226,CHP02035,橘子,1.0,6.0,6.0,3.0,1.0
1227,CHP02054,绢毛蔷薇,1.0,3.0,3.0,2.0,1.0
1228,CHP01992,景天三七,1.0,22.0,22.0,4.0,1.0
1229,CHP03991,粟米,1.0,5.0,5.0,1.0,1.0
