rank,CHP_ID,Chinese_herbal_pieces,comprehensive_score,total_score,effective_avg,high_quality_avg,ultra_high_count,high_quality_ratio
280,CHP02272,藜芦,0.45861206578651337,30.48153209,0.8021455813157895,0.9141586504761905,16.0,0.5526315789473685
281,CHP00463,楤木,0.45861206515594594,3.3873540699999998,0.8468385174999999,0.8719191566666665,0.0,0.75
282,CHP05061,野马追,0.458585612990042,14.38568299,0.8462166464705883,0.9273731309999999,8.0,0.5882352941176471
283,CHP01376,黑杠柳,0.45837152923065627,5.909739879999999,0.8442485542857142,0.88429399,2.0,0.7142857142857143
284,CHP02516,落地生根,0.4583465158640007,3.9127569799999997,0.7825513959999999,0.88853851,2.0,0.8
285,CHP03175,千层塔,0.4577196478640306,49.467705869999996,0.7610416287692308,0.8952739925714285,16.0,0.5384615384615384
286,CHP03687,省沽油,0.4576492058252678,10.82887155,0.8329901192307693,0.8912844577777778,2.0,0.6923076923076923
287,CHP04119,甜瓜蒂,0.457549299714081,3.38739816,0.84684954,0.8665941533333333,0.0,0.75
288,CHP03754,石韦,0.45744205831777324,3.31696543,0.8292413575,0.8804068666666667,1.0,0.75
289,CHP01019,飞燕草,0.45740837447411237,14.14449311,0.8320290064705883,0.9365149629999999,8.0,0.5882352941176471
290,CHP03198,茜草,0.4571819425141149,58.897516669999995,0.7959123874324323,0.8618503064999998,5.0,0.5405405405405406
291,CHP00333,茶叶,0.45702925879008366,92.22129941,0.73777039528,0.8724672314285713,17.0,0.392
292,CHP00872,独一味,0.4563865148096322,21.41348786,0.8235956869230769,0.890644760625,9.0,0.6153846153846154
293,CHP01514,胡黄连,0.4563822389206965,58.19171127999999,0.7863744767567566,0.8819732302857144,16.0,0.47297297297297297
294,CHP02566,马齿苋,0.45613271673832495,49.19589105,0.76868579765625,0.8731274325,13.0,0.5625
295,CHP01246,瓜蒌,0.4558738600843815,67.86964096,0.7541071217777777,0.893688650769231,20.0,0.43333333333333335
296,CHP01988,粳米,0.455393489358106,7.26711304,0.8074570044444445,0.8573514328571428,1.0,0.7777777777777778
297,CHP00884,杜仲,0.4552022441609498,65.19806046000001,0.7670360054117648,0.8673453137209304,10.0,0.5058823529411764
298,CHP01682,黄精,0.45450534670404563,25.20911447,0.7639125596969697,0.91366181,15.0,0.6060606060606061
299,CHP02901,木通,0.45412897208837766,47.48351736,0.7658631832258065,0.8961620018750001,16.0,0.5161290322580645
300,CHP02121,苦楝叶,0.45347120288986165,2.47713076,0.8257102533333334,0.92600528,2.0,0.6666666666666666
301,CHP02847,木半夏根,0.4531532616888712,2.5623839999999998,0.8541279999999999,0.89920545,1.0,0.6666666666666666
302,CHP00989,番茄,0.4529072403874534,41.286022190000004,0.7789815507547171,0.9036826342307691,20.0,0.49056603773584906
303,CHP04765,薤白,0.45255996368024076,31.79749278,0.7949373195,0.887268212173913,11.0,0.575
304,CHP03162,漆大姑,0.4520121620209734,3.2083749499999996,0.8020937374999999,0.88078337,1.0,0.75
305,CHP02412,龙舌兰,0.4519353463570195,21.6107713,0.7718132607142857,0.93142294,15.0,0.5714285714285714
306,CHP02063,开口箭,0.45192475909538565,39.74007967,0.7948015934,0.9182706295652174,18.0,0.46
307,CHP04525,仙茅,0.45152980934696313,46.97671389999999,0.7829452316666665,0.901442110357143,17.0,0.4666666666666667
308,CHP03808,鼠尾草,0.4514814150727573,46.306437210000006,0.7848548679661018,0.8785862070967743,11.0,0.5254237288135594
309,CHP00252,萹蓄,0.45147864103318863,55.998588489999996,0.7671039519178081,0.8729787591891893,12.0,0.5068493150684932
310,CHP04736,小叶贯众,0.45143944226463284,5.0053280099999995,0.834221335,0.8985263274999999,2.0,0.6666666666666666
311,CHP04466,豨莶草,0.45133515260983004,42.6198983,0.7610696125,0.8713451125714285,2.0,0.625
312,CHP01580,华东膜蕨,0.4511022865389601,20.645935490000003,0.8258374196000001,0.8442321352941177,1.0,0.68
313,CHP05194,罂粟,0.4509429437058862,5.7165158300000005,0.8166451185714286,0.8754277540000001,2.0,0.7142857142857143
314,CHP02934,南山藤,0.45071700144608706,4.23547529,0.8470950580000001,0.9312181466666667,3.0,0.6
315,CHP00274,槟榔,0.45057364892744733,119.19020450999999,0.6929663052906976,0.8793086203846154,11.0,0.3023255813953488
316,CHP00191,斑鸠菊,0.4501379011480187,18.05932971,0.8208786231818181,0.8956670584615385,8.0,0.5909090909090909
317,CHP04055,糖荠,0.45010205924034674,6.73263461,0.84157932625,0.9062082459999999,3.0,0.625
318,CHP03352,乳香,0.4496403616497101,58.569967930000004,0.7606489341558442,0.8728374855000001,6.0,0.5194805194805194
319,CHP05975,青蛙,0.4494861458519833,3.18154098,0.795385245,0.87495528,1.0,0.75
320,CHP04306,威灵仙,0.4494224952630687,31.74476951,0.79361923775,0.8883279840909093,12.0,0.55
321,CHP02342,裂果薯,0.4493241149348034,14.15476107,0.8326330041176471,0.9395715377777779,8.0,0.5294117647058824
322,CHP03185,千年健,0.44908780108353086,19.399952640000002,0.7759981056,0.8778264158823529,4.0,0.68
323,CHP01968,金盏菊,0.4488107002938364,34.343599880000006,0.7805363609090911,0.8826696916,10.0,0.5681818181818182
324,CHP00119,白马骨,0.4485911600785007,8.9628929,0.8148084454545454,0.8986169342857143,6.0,0.6363636363636364
325,CHP02104,苦瓜,0.44832060134499585,3.2115303699999997,0.8028825924999999,0.8650303899999999,0.0,0.75
326,CHP00323,草乌叶,0.4481882830043051,10.63145952,0.8178045784615384,0.90352684875,6.0,0.6153846153846154
327,CHP01911,金果榄,0.448135159696813,11.578205890000001,0.7718803926666667,0.8679391236363636,3.0,0.7333333333333333
328,CHP01809,积雪草,0.4478420751524639,32.35225201,0.7890793173170731,0.9006887757142856,15.0,0.5121951219512195
329,CHP02904,木香,0.44783624322078275,33.223208680000006,0.7910287780952382,0.87578308,8.0,0.5714285714285714
330,CHP00241,萆薢,0.44766923296818123,55.256169500000006,0.7467049932432434,0.8980623251515151,19.0,0.44594594594594594
331,CHP01815,棘豆,0.44726612603509197,10.4501919,0.8038609153846153,0.8698177066666667,2.0,0.6923076923076923
332,CHP02056,决明子,0.4471825584182116,43.69300244,0.7802321864285714,0.8474568896969696,4.0,0.5892857142857143
333,CHP03707,石胆草,0.44706099483772377,4.97225633,0.8287093883333333,0.8857659425,1.0,0.6666666666666666
334,CHP04280,晚香玉,0.44680321793112954,15.688284750000001,0.8256991973684211,0.927374869,9.0,0.5263157894736842
335,CHP04216,土贝母,0.44674611052653207,19.009102589999998,0.7920459412499999,0.86493665,3.0,0.6666666666666666
336,CHP02500,罗汉松实,0.4465410889625536,14.15212306,0.8324778270588234,0.9258207766666666,8.0,0.5294117647058824
337,CHP00456,刺五加,0.4461697265209224,40.92283384,0.7721289403773586,0.8813533117857143,11.0,0.5283018867924528
338,CHP03088,蟛蜞菊,0.4461472886260176,5.550578530000001,0.7929397900000001,0.87923766,1.0,0.7142857142857143
339,CHP04285,万年青根,0.44610156514907495,8.26342592,0.8263425919999999,0.9113540583333334,4.0,0.6
340,CHP01008,防风草,0.4460625294582005,3.2082527599999997,0.8020631899999999,0.8545708533333333,0.0,0.75
341,CHP02472,路路通,0.4459869261177713,8.231826550000001,0.8231826550000001,0.8495649214285714,1.0,0.7
342,CHP05565,竹节参,0.4458409474187713,9.936717000000002,0.8280597500000001,0.9079941714285714,6.0,0.5833333333333334
343,CHP02997,牛耳枫子,0.44582676517787057,4.844484680000001,0.8074141133333335,0.9013352674999999,1.0,0.6666666666666666
344,CHP03423,桑白皮,0.4457838354854264,107.77221898000002,0.7331443468027212,0.8460383296078432,4.0,0.3469387755102041
345,CHP04951,燕麦,0.4457319256773058,8.2107399,0.82107399,0.9149580383333333,4.0,0.6
346,CHP03751,石刷把,0.4456835779323623,3.21089814,0.802724535,0.8520055333333333,0.0,0.75
347,CHP02935,南蛇竻,0.44563133261551424,9.46516676,0.7887638966666667,0.895899005,3.0,0.6666666666666666
348,CHP02547,麻黄根,0.4454164102094195,16.270859699999995,0.7748028428571426,0.8598719153333332,0.0,0.7142857142857143
349,CHP05329,越橘叶,0.4452036002362812,2.45856227,0.8195207566666666,0.894426135,1.0,0.6666666666666666
350,CHP00694,地锦草,0.4449183878042291,29.129073420000005,0.7665545636842106,0.8723439087499999,3.0,0.631578947368421
351,CHP00936,多裂委陵菜,0.44473629120177194,2.49530376,0.83176792,0.88321908,0.0,0.6666666666666666
352,CHP00812,冬瓜皮,0.4445889830816638,118.7451777,0.68244355,0.8699866093877552,13.0,0.28160919540229884
353,CHP00947,多足蕨,0.4445725183387431,7.15587614,0.7950973488888889,0.8923178066666666,3.0,0.6666666666666666
354,CHP03397,三七,0.444557335531353,81.15592686,0.6936404005128205,0.8837136745454544,23.0,0.37606837606837606
355,CHP05012,野百合,0.44422910071801824,2.4989532199999998,0.8329844066666666,0.879453925,0.0,0.6666666666666666
356,CHP00472,打碗花,0.4442040728305359,2.47129059,0.82376353,0.885141375,1.0,0.6666666666666666
357,CHP01344,海藻,0.444085001253261,28.660161969999997,0.7542147886842104,0.8935868931818182,11.0,0.5789473684210527
358,CHP00797,东北雷公藤,0.4440402556176078,29.803918590000002,0.7843136471052632,0.8675796247826087,3.0,0.6052631578947368
359,CHP02488,罗布麻,0.4437248766636308,9.583013809999999,0.7985844841666666,0.8761355200000001,3.0,0.6666666666666666
360,CHP00306,藏红花,0.4436386455687207,99.13335278000001,0.7398011401492538,0.8544882767391304,6.0,0.34328358208955223
361,CHP00638,当归,0.4431317059988784,117.49344427,0.6870961653216374,0.854297213888889,8.0,0.3157894736842105
362,CHP02155,款冬花,0.4430580371482595,58.91355501,0.7457412026582279,0.8694889766666668,7.0,0.4936708860759494
363,CHP01540,湖北黄精,0.44292581781625606,10.71789739,0.8244536453846153,0.9279565857142857,6.0,0.5384615384615384
364,CHP04084,天胡荽,0.4427932883352044,9.717615550000001,0.8098012958333335,0.9117777514285714,6.0,0.5833333333333334
365,CHP05512,肿柄菊,0.4426836485320804,10.539801700000002,0.810753976923077,0.8938876625000001,3.0,0.6153846153846154
366,CHP04018,娑罗子,0.44255022848487596,8.74529567,0.7950268790909092,0.8994660414285713,3.0,0.6363636363636364
367,CHP03027,牛心茄子,0.4422004649853466,4.15172157,0.8303443140000001,0.9091827066666666,2.0,0.6
368,CHP02947,南天竹叶,0.4418238913824254,3.2035834100000002,0.8008958525000001,0.83456127,0.0,0.75
369,CHP01946,金挖耳,0.44153501151615904,2.45683194,0.8189439799999999,0.88017067,0.0,0.6666666666666666
370,CHP00642,刀豆,0.44140179483799924,19.764890920000003,0.7905956368000001,0.8800226160000001,5.0,0.6
371,CHP01573,花叶假杜鹃,0.44088280397873925,5.82411805,0.8320168642857143,0.9130185725000001,3.0,0.5714285714285714
372,CHP04404,五加皮,0.4406882617354986,2.4794789,0.8264929666666667,0.8683090250000001,0.0,0.6666666666666666
373,CHP04574,香排草,0.4406345439501423,6.4957945299999995,0.8119743162499999,0.8893009079999998,3.0,0.625
374,CHP02030,橘红,0.4406047189338028,39.71853378,0.7638179573076923,0.8946755791999998,13.0,0.4807692307692308
375,CHP01029,肺形草,0.4405984715389007,3.60171958,0.720343916,0.8665941975,1.0,0.8
376,CHP02889,木榄,0.4405544496370354,15.14283644,0.7969913915789474,0.8723246958333332,2.0,0.631578947368421
377,CHP02713,毛蕊花,0.440512325231319,4.05161187,0.8103223740000001,0.91760809,3.0,0.6
378,CHP04550,香柏,0.4405093222968138,2.4862218,0.8287406,0.8651432,0.0,0.6666666666666666
379,CHP01656,黄花夹竹桃,0.44035965289028844,29.38315391,0.7941392948648649,0.89485282,13.0,0.4864864864864865
380,CHP01408,红参,0.4402918958548537,40.103064540000005,0.7566615950943397,0.8915803896153845,13.0,0.49056603773584906
381,CHP03647,蛇根草,0.4402260029223848,8.22375619,0.822375619,0.8930907883333332,2.0,0.6
382,CHP06129,松蕈,0.4401398639484405,6.53973009,0.81746626125,0.8846871499999999,2.0,0.625
383,CHP05255,余甘子,0.44013153060942484,37.813363769999995,0.7877784118749999,0.8764813988,4.0,0.5208333333333334
384,CHP02544,麻根,0.4400570386858557,4.92886622,0.8214777033333333,0.8616337049999999,0.0,0.6666666666666666
385,CHP00162,白芷,0.4400210010282718,179.20825406,0.583740241237785,0.8609815895555556,6.0,0.1465798045602606
386,CHP00819,冬葵果,0.439920378420074,59.18454225,0.739806778125,0.8669237366666667,6.0,0.4875
387,CHP04083,天冬,0.4398193299410707,41.893322409999996,0.7758022668518518,0.8777916088888889,7.0,0.5
388,CHP02939,南蛇藤根,0.43976805373607675,18.01208222,0.7831340095652174,0.8638158273333333,0.0,0.6521739130434783
389,CHP02602,马醉木,0.43976447895684884,11.21101939,0.8007870992857143,0.90586829125,7.0,0.5714285714285714
390,CHP04900,芫花根,0.43969871431720053,2.4720349699999997,0.8240116566666665,0.8658685349999999,0.0,0.6666666666666666
391,CHP03997,酸浆,0.4396413365433057,27.188844039999996,0.7768241154285713,0.9168012629411766,13.0,0.4857142857142857
392,CHP03049,女贞子,0.4394702804688203,76.88620364000002,0.7185626508411217,0.8639294056521739,7.0,0.42990654205607476
393,CHP00885,杜仲叶,0.439383945605657,54.73785412,0.7498336180821918,0.8719996911764706,10.0,0.4657534246575342
394,CHP01795,鸡屎藤,0.43936762597737383,27.539570240000003,0.7868448640000001,0.8823608110526315,7.0,0.5428571428571428
395,CHP02025,菊芋,0.4392679449463303,4.8336242899999995,0.8056040483333332,0.8703890724999999,1.0,0.6666666666666666
396,CHP05553,猪屎豆,0.4392404066642125,2.4620962,0.8206987333333333,0.86692455,0.0,0.6666666666666666
397,CHP01620,槐,0.4391851258422837,10.424066400000001,0.8018512615384616,0.88219635125,4.0,0.6153846153846154
398,CHP00775,丁公藤,0.43907240541165904,45.07304916,0.7512174859999999,0.86606723,6.0,0.5333333333333333
399,CHP06015,水蛭,0.43903745629590296,7.256173,0.8062414444444445,0.8566536066666667,2.0,0.6666666666666666
400,CHP00482,大巢菜,0.43886751817849146,4.134316259999999,0.8268632519999999,0.8995643533333334,1.0,0.6
401,CHP04178,通关藤,0.43871393670594383,17.23136724,0.8205412971428572,0.924303743,9.0,0.47619047619047616
402,CHP05834,蛤蚧,0.43870831724436443,2.4885320699999998,0.8295106899999999,0.8553600349999999,0.0,0.6666666666666666
403,CHP01558,虎掌草,0.4381998135854618,4.028288509999999,0.8056577019999999,0.9107914699999999,3.0,0.6
404,CHP05132,一年蓬,0.438108381473235,17.53961835,0.7972553795454546,0.87497224,4.0,0.5909090909090909
405,CHP01506,厚皮香,0.4381004017229553,5.67480346,0.8106862085714285,0.9174528049999999,4.0,0.5714285714285714
406,CHP01425,红花,0.43794836001228793,84.26375454000001,0.7391557415789475,0.8469122013333333,4.0,0.39473684210526316
407,CHP00371,秤钩风,0.4379159515570955,8.06689457,0.806689457,0.890763905,4.0,0.6
408,CHP01813,吉祥草,0.4378496830814202,16.33014746,0.816507373,0.9163087470000001,7.0,0.5
409,CHP01356,合欢皮,0.437736819283364,27.389348750000003,0.7825528214285715,0.8790222410526315,7.0,0.5428571428571428
410,CHP05489,止泻木皮,0.43764597456980414,32.676774079999994,0.759924978604651,0.9199688442105265,18.0,0.4418604651162791
411,CHP00448,刺梨,0.43764149405590214,4.09695297,0.819390594,0.9010370766666665,1.0,0.6
412,CHP04164,铁丝灵仙,0.43755772806231463,11.29738193,0.8069558521428571,0.8523168044444445,2.0,0.6428571428571429
413,CHP00397,臭梧桐,0.43735805929005184,14.408014430000001,0.8004452461111112,0.8672954545454545,3.0,0.6111111111111112
414,CHP03180,千金子,0.43717512764814737,7.48272665,0.748272665,0.8795213557142858,2.0,0.7
415,CHP00595,大叶糖胶树,0.43702504423418015,34.420651539999994,0.7649033675555554,0.8757563137499998,7.0,0.5333333333333333
416,CHP05139,一枝蒿,0.436986665414083,3.09564489,0.7739112225,0.8377358633333335,0.0,0.75
417,CHP00419,川芎,0.4367383324265007,88.46444405999999,0.6965704256692913,0.8590738227999999,7.0,0.3937007874015748
418,CHP01600,华山矾,0.43638726165588726,8.0442497,0.80442497,0.8959778633333334,1.0,0.6
419,CHP01822,蕺叶秋海棠,0.43633717465123917,2.3921115,0.7973705,0.8724758,1.0,0.6666666666666666
420,CHP02297,连钱草,0.43626701631795034,46.082690760000006,0.755453946885246,0.8930717142307691,15.0,0.4262295081967213
421,CHP03116,萍蓬草,0.4361649049836023,4.8925674400000005,0.8154279066666668,0.8483493099999999,0.0,0.6666666666666666
422,CHP00519,大戟,0.4361104476352147,78.98896059,0.7382145849532711,0.8657123607500001,6.0,0.37383177570093457
423,CHP02469,鹿衔草,0.43592965510703247,8.894483390000001,0.8085893990909092,0.8592901814285715,1.0,0.6363636363636364
424,CHP05841,海螵蛸,0.43585216972837415,1.69233386,0.84616693,0.9486926,1.0,0.5
425,CHP00313,草苁蓉,0.4358332272684111,28.57415201,0.7937264447222222,0.8760259573684209,4.0,0.5277777777777778
426,CHP01756,茴芹,0.4357023051777391,19.71968652,0.7887874608,0.8640048693333334,2.0,0.6
427,CHP00641,党参,0.43565412275828336,48.50827678,0.7462811812307693,0.869207220625,7.0,0.49230769230769234
428,CHP03038,糯稻根,0.43560861865870987,10.32818973,0.7944761330769231,0.9227059714285714,6.0,0.5384615384615384
429,CHP06127,树舌,0.4355635932774375,35.689952569999996,0.7758685341304347,0.8757755754166666,3.0,0.5217391304347826
430,CHP03771,柿蒂,0.43551217360888006,30.15617235,0.7732351884615384,0.8691654240909089,2.0,0.5641025641025641
431,CHP00309,糙苏,0.435479634452702,9.06037125,0.8236701136363636,0.9025538283333333,3.0,0.5454545454545454
432,CHP00336,茶子,0.435343295316933,10.43476288,0.8026740676923076,0.9093054114285714,7.0,0.5384615384615384
433,CHP05377,泽漆,0.4352851180668119,30.237277979999995,0.7753148199999998,0.8586585704545455,4.0,0.5641025641025641
434,CHP02209,狼毒,0.43513610507143313,28.134251969999998,0.7815069991666665,0.8654592145000001,4.0,0.5555555555555556
435,CHP00208,半枫荷,0.43507145855031987,2.4571673,0.8190557666666667,0.84773995,0.0,0.6666666666666666
436,CHP00541,大青,0.4347217599693577,1.6756538,0.8378269,0.9514387,1.0,0.5
437,CHP00673,地枫皮,0.43461376274369135,41.03837873,0.7328281916071429,0.8900815718518518,13.0,0.48214285714285715
438,CHP02019,菊花,0.43454734327233757,58.27624721,0.7194598420987655,0.8645795105128204,7.0,0.48148148148148145
439,CHP04473,细葛缕子,0.43453581610299363,24.00458905,0.8001529683333334,0.8638862576470588,0.0,0.5666666666666667
440,CHP06133,蛹虫草,0.4344381040114242,8.88837478,0.8080340709090909,0.8559137114285713,0.0,0.6363636363636364
441,CHP02814,绵枣儿,0.43436181170222676,7.74908531,0.774908531,0.9058814833333333,4.0,0.6
442,CHP04359,乌药,0.43432455423646216,15.322712469999999,0.8064585510526315,0.8670503236363636,3.0,0.5789473684210527
443,CHP03097,皮哨子,0.4336545014709071,4.05525456,0.811050912,0.8895870866666667,1.0,0.6
444,CHP01127,甘松,0.43351631405831387,38.34171461,0.7668342922,0.8871054508695654,10.0,0.46
445,CHP05515,重楼,0.43346666235779646,23.96070423,0.7729259429032258,0.9129704686666665,10.0,0.4838709677419355
446,CHP02621,曼陀罗,0.43304008075477163,33.37336565,0.7584855829545454,0.900456567,14.0,0.45454545454545453
447,CHP03194,芡实,0.4329835300451163,2.26211329,0.7540377633333333,0.89949327,1.0,0.6666666666666666
448,CHP00090,白花丹,0.4329416076803213,34.326489620000004,0.7628108804444446,0.8551117340000001,3.0,0.5555555555555556
449,CHP00965,鹅掌楸,0.4329114228471149,9.227488039999999,0.7689573366666665,0.8599435125,1.0,0.6666666666666666
450,CHP01382,黑老虎,0.43266582988693775,36.2758616,0.7557471166666666,0.8695320060000001,6.0,0.5208333333333334
451,CHP01537,湖北贝母,0.43253641400013443,7.08840783,0.78760087,0.919697506,4.0,0.5555555555555556
452,CHP00140,白首乌,0.4320174148782442,31.492333379999998,0.7873083344999999,0.8670210929999997,6.0,0.5
453,CHP05289,玉叶金花,0.4316783132624802,8.79119761,0.7991997827272727,0.9019460966666667,5.0,0.5454545454545454
454,CHP02568,马兜铃,0.43155771821987965,60.368438229999995,0.7102169203529412,0.8740204427777777,13.0,0.4235294117647059
455,CHP02696,毛连菜,0.4315350540066409,3.31714257,0.8292856425,0.93482227,2.0,0.5
456,CHP00660,稻草,0.4315075891593975,21.43154616,0.7937609688888889,0.8791855207142859,6.0,0.5185185185185185
457,CHP02355,铃兰,0.43147207538761023,16.1544497,0.807722485,0.897322458,6.0,0.5
458,CHP03389,三棱,0.4311383068252429,12.450121430000001,0.7781325893750001,0.8584192959999999,2.0,0.625
459,CHP01327,桂竹香,0.4309901807468584,2.4093706999999998,0.8031235666666666,0.8434322999999999,0.0,0.6666666666666666
460,CHP01345,海州骨碎补,0.4309886181971917,7.86036871,0.7860368710000001,0.8880134466666666,1.0,0.6
461,CHP04821,萱草,0.4308873141386874,7.203378720000001,0.8003754133333334,0.90178154,3.0,0.5555555555555556
462,CHP01073,凤仙透骨草,0.43081109020630115,33.810850900000005,0.7350184978260871,0.8748777920833334,10.0,0.5217391304347826
463,CHP03503,山矾,0.4307113827089212,3.9661566699999997,0.7932313339999999,0.8965061899999999,0.0,0.6
464,CHP03656,蛇婆子,0.4306096870456225,2.44127494,0.8137583133333334,0.83078392,0.0,0.6666666666666666
465,CHP01132,肝风草,0.4305749334411903,14.13493521,0.7852741783333334,0.8565117363636364,1.0,0.6111111111111112
466,CHP05557,猪鬃草,0.43026193788484873,12.81684343,0.7539319664705882,0.8674255227272727,0.0,0.6470588235294118
467,CHP05403,樟梨,0.43024328099566367,3.91402695,0.7828053899999999,0.8977639166666668,2.0,0.6
468,CHP02090,苦参,0.4302294456877497,69.37451191,0.7380267224468084,0.8874439003448276,15.0,0.30851063829787234
469,CHP05376,泽兰,0.4300510367183372,34.62577766,0.7694617257777777,0.8759558704545455,5.0,0.4888888888888889
470,CHP04984,杨梅,0.42987697598775454,7.08688698,0.7874318866666666,0.8372599566666667,0.0,0.6666666666666666
471,CHP03364,瑞香根,0.42982531921261674,3.33693865,0.8342346625,0.9212556000000001,2.0,0.5
472,CHP05229,油柑叶,0.4295553068606741,4.8459411,0.80765685,0.8232348374999999,0.0,0.6666666666666666
473,CHP04047,檀香,0.42950879715025914,20.810391709999998,0.7707552485185184,0.856329395625,1.0,0.5925925925925926
474,CHP02675,毛冬青,0.42949181609825915,4.0483,0.80966,0.8736934766666667,0.0,0.6
475,CHP02463,鹿角菜,0.4288832826849247,5.686957659999999,0.8124225228571428,0.880102565,1.0,0.5714285714285714
476,CHP00676,地肤子,0.42885386470047326,7.83095604,0.783095604,0.8768787566666667,2.0,0.6
477,CHP06091,茯苓皮,0.4288457330119264,30.141277420000005,0.7728532671794873,0.8590024833333335,1.0,0.5384615384615384
478,CHP00258,扁豆,0.42877778974623043,67.13597869,0.7218922439784946,0.8742728339999998,9.0,0.3763440860215054
479,CHP04293,王不留行,0.42875577883651605,14.69621952,0.7734852378947368,0.8708579936363637,4.0,0.5789473684210527
480,CHP01351,诃子,0.42872502612227065,26.23507004,0.7716197070588235,0.861476195263158,0.0,0.5588235294117647
481,CHP01741,黄杨,0.42872171813390564,19.06527477,0.7626109907999999,0.9000352246153847,7.0,0.52
482,CHP01945,金铁锁,0.4284929547641211,9.48764364,0.79063697,0.8812697442857144,0.0,0.5833333333333334
483,CHP04556,香附,0.42845020210168566,38.60436767000001,0.7423916859615386,0.8584026155555554,5.0,0.5192307692307693
484,CHP02498,罗汉松,0.4284383639994122,14.460889310000002,0.8033827394444446,0.8958992388888889,5.0,0.5
485,CHP04683,小接筋草,0.42843780429875067,5.536123539999999,0.7908747914285713,0.8999484600000001,1.0,0.5714285714285714
486,CHP00281,菠菜,0.4283898096906571,16.55086308,0.7881363371428571,0.8640679791666668,1.0,0.5714285714285714
487,CHP00454,刺楸树皮,0.42833559809776184,8.79937035,0.7999427590909091,0.8949750866666667,2.0,0.5454545454545454
488,CHP01316,桂花,0.42800566133766244,6.26603891,0.78325486375,0.86619051,0.0,0.625
489,CHP00779,丁香,0.4279038712916437,92.3530198,0.6741096335766423,0.8528104320833334,8.0,0.35036496350364965
490,CHP02375,柳杉,0.42781201153967735,16.27878938,0.7751804466666666,0.84287326,0.0,0.6190476190476191
491,CHP01256,关白附,0.4277576990783481,12.41559129,0.775974455625,0.92352601375,6.0,0.5
492,CHP02631,蔓荆子,0.4276901632185831,28.68846965,0.7549597276315789,0.865552701904762,1.0,0.5526315789473685
493,CHP01568,花楸,0.4274919493645355,3.8658879200000005,0.7731775840000001,0.8938027966666667,2.0,0.6
494,CHP01745,黄药子,0.42743156442007,45.524812620000006,0.7113251971875001,0.8723859532258064,9.0,0.484375
495,CHP05190,淫羊藿,0.42721223781814843,113.91261183,0.6903794656363637,0.8260455820408165,0.0,0.296969696969697
496,CHP01207,钩吻,0.42718020318093547,54.84628004,0.7122893511688312,0.8822695384375,11.0,0.4155844155844156
497,CHP04276,豌豆,0.42712638960222327,7.95309064,0.795309064,0.8626117099999999,0.0,0.6
498,CHP02951,南烛,0.42703298730409706,3.2265667000000002,0.8066416750000001,0.9352715,2.0,0.5
499,CHP00500,大果大戟,0.4269150381215342,12.19979725,0.762487328125,0.860829771,0.0,0.625
500,CHP03444,沙棘,0.4268740563592846,63.13530701,0.7015034112222222,0.8633500612820515,7.0,0.43333333333333335
501,CHP02406,龙葵根,0.42664622957402676,36.29597851,0.7561662189583332,0.8753057895454546,9.0,0.4583333333333333
502,CHP05370,皂荚,0.42663254230273734,16.991385160000004,0.7723356890909092,0.9020907581818182,7.0,0.5
503,CHP05294,玉竹,0.42636721522341153,9.54282358,0.7952352983333334,0.9143317616666665,4.0,0.5
504,CHP03907,水蜈蚣,0.426347611015148,2.32561509,0.77520503,0.84842982,0.0,0.6666666666666666
505,CHP00303,苍术,0.4261071576974121,79.09611368999998,0.7125776008108107,0.8678286975675678,7.0,0.3333333333333333
506,CHP02240,老鼠簕,0.42599409656757936,16.02113365,0.8010566825,0.884072229,4.0,0.5
507,CHP04173,葶苈子,0.42586246530708816,29.138182300000004,0.7471328794871795,0.8959472233333332,11.0,0.46153846153846156
508,CHP02781,迷迭香,0.42581662704391204,8.06302907,0.8063029070000001,0.909171974,3.0,0.5
509,CHP04008,算盘子,0.4257316797824822,15.78096773,0.7890483865,0.8651146036363637,2.0,0.55
510,CHP01144,干冬菜,0.4256450660392108,1.64161864,0.82080932,0.9231914,1.0,0.5
511,CHP03334,榕树,0.42552054243144627,12.45837899,0.778648686875,0.9060122399999999,7.0,0.5
512,CHP03679,肾子草,0.4254321301076073,5.5047571,0.7863938714285714,0.8895103,1.0,0.5714285714285714
513,CHP03182,千里光,0.42523071854668665,27.081184719999996,0.7737481348571428,0.8473982057894737,1.0,0.5428571428571428
514,CHP00201,半边莲,0.425084390522499,68.53657361,0.7139226417708334,0.8626048916216217,6.0,0.3854166666666667
515,CHP00071,白饭豆,0.4250676187114374,38.03645819,0.7458129056862745,0.8730244891666666,6.0,0.47058823529411764
516,CHP00612,代代花,0.4249314953443103,68.83963591,0.7170795407291667,0.8627385297142857,9.0,0.3645833333333333
517,CHP02279,荔枝核,0.4248129450287691,14.72967479,0.7752460415789474,0.888740136,4.0,0.5263157894736842
518,CHP00213,榜嘎,0.4245109925487841,3.88193544,0.776387088,0.8791372666666666,1.0,0.6
519,CHP00973,儿茶钩藤,0.4244404355040068,7.64152878,0.764152878,0.8744143633333333,2.0,0.6
520,CHP04809,绣线菊叶,0.4243665064494181,7.29131328,0.81014592,0.9389292625000001,4.0,0.4444444444444444
521,CHP05185,银杏,0.4240625364289957,31.31612805,0.7456220964285715,0.8803946929999998,8.0,0.47619047619047616
