rank,CHP_ID,Chinese_herbal_pieces,ultra_high_count,total_compounds,effective_count,high_quality_count,ultra_high_count
828,CHP02250,了哥王根,1.0,7.0,7.0,4.0,1.0
829,CHP02178,莱菔,1.0,5.0,5.0,1.0,1.0
830,CHP03050,欧当归,1.0,3.0,3.0,1.0,1.0
831,CHP03002,牛筋果,1.0,7.0,7.0,1.0,1.0
832,CHP03013,牛舌草,1.0,14.0,14.0,7.0,1.0
833,CHP03018,牛尾菜,1.0,1.0,1.0,1.0,1.0
834,CHP02340,列当,1.0,5.0,5.0,4.0,1.0
835,CHP02863,木瓜,1.0,41.0,41.0,5.0,1.0
836,CHP00059,白菖,1.0,61.0,61.0,12.0,1.0
837,CHP00060,白车轴草,1.0,26.0,26.0,11.0,1.0
838,CHP03550,山柳,1.0,2.0,2.0,1.0,1.0
839,CHP03527,山黄皮,1.0,26.0,26.0,2.0,1.0
840,CHP00767,钓樟根皮,1.0,8.0,8.0,1.0,1.0
841,CHP04962,羊角藤,1.0,5.0,5.0,2.0,1.0
842,CHP04971,羊蹄,1.0,4.0,4.0,2.0,1.0
843,CHP04933,岩乌头,1.0,1.0,1.0,1.0,1.0
844,CHP02543,麻风树,1.0,25.0,25.0,14.0,1.0
845,CHP06091,茯苓皮,1.0,39.0,39.0,21.0,1.0
846,CHP02618,满山红,1.0,43.0,43.0,16.0,1.0
847,CHP02583,马铃薯,1.0,5.0,5.0,1.0,1.0
848,CHP00882,杜松,1.0,17.0,17.0,3.0,1.0
849,CHP00828,冬珊瑚,1.0,5.0,5.0,1.0,1.0
850,CHP00844,豆蔻,1.0,66.0,66.0,8.0,1.0
851,CHP05896,僵蚕,1.0,26.0,26.0,5.0,1.0
852,CHP02429,龙眼叶,1.0,6.0,6.0,3.0,1.0
853,CHP05647,紫金牛根,1.0,7.0,7.0,3.0,1.0
854,CHP05670,紫萁,1.0,2.0,2.0,2.0,1.0
855,CHP05581,竹叶柴胡,1.0,2.0,2.0,1.0,1.0
856,CHP05542,珠子草,1.0,13.0,13.0,3.0,1.0
857,CHP05548,猪毛蒿,1.0,3.0,3.0,1.0,1.0
858,CHP05481,栀子叶,1.0,1.0,1.0,1.0,1.0
859,CHP02567,马蛋果,1.0,2.0,2.0,1.0,1.0
860,CHP01089,佛甲草,1.0,8.0,8.0,2.0,1.0
861,CHP00887,短瓣花,1.0,14.0,14.0,3.0,1.0
862,CHP04622,小百部,1.0,1.0,1.0,1.0,1.0
863,CHP02356,凌霄,1.0,6.0,6.0,2.0,1.0
864,CHP02357,凌霄花,1.0,33.0,33.0,14.0,1.0
865,CHP02391,六棱菊,1.0,28.0,28.0,14.0,1.0
866,CHP02913,苜蓿,1.0,6.0,6.0,3.0,1.0
867,CHP02914,苜蓿根,1.0,2.0,2.0,2.0,1.0
868,CHP06167,硫磺,0.0,2.0,2.0,1.0,0.0
869,CHP00013,艾实,0.0,12.0,12.0,1.0,0.0
870,CHP00165,白珠树,0.0,18.0,18.0,4.0,0.0
871,CHP00176,百蕊草,0.0,1.0,1.0,0.0,0.0
872,CHP00189,斑草,0.0,15.0,15.0,5.0,0.0
873,CHP00203,半边旗,0.0,5.0,5.0,1.0,0.0
874,CHP00208,半枫荷,0.0,3.0,3.0,2.0,0.0
875,CHP00222,报春花,0.0,2.0,2.0,1.0,0.0
876,CHP00225,暴马子皮,0.0,1.0,1.0,1.0,0.0
877,CHP00083,白鹤灵芝,0.0,13.0,13.0,0.0,0.0
878,CHP05791,穿山甲,0.0,3.0,3.0,1.0,0.0
879,CHP05795,地龙,0.0,1.0,1.0,0.0,0.0
880,CHP05796,灯心柳珊瑚,0.0,1.0,1.0,0.0,0.0
881,CHP05800,鹅臎,0.0,1.0,1.0,1.0,0.0
882,CHP05804,蜂房,0.0,4.0,4.0,0.0,0.0
883,CHP05805,蜂胶,0.0,83.0,83.0,8.0,0.0
884,CHP05807,蜂蜜,0.0,5.0,5.0,1.0,0.0
885,CHP00156,白叶藤,0.0,2.0,2.0,1.0,0.0
886,CHP05704,紫玉盘,0.0,21.0,21.0,4.0,0.0
887,CHP05712,紫珠,0.0,1.0,1.0,0.0,0.0
888,CHP05729,总状绿绒蒿,0.0,1.0,1.0,1.0,0.0
889,CHP05753,斑鸠,0.0,1.0,1.0,0.0,0.0
890,CHP05766,鳖甲,0.0,2.0,2.0,0.0,0.0
891,CHP05772,蚕蛾,0.0,1.0,1.0,1.0,0.0
892,CHP05778,蝉蜕,0.0,8.0,8.0,4.0,0.0
893,CHP05790,虫白蜡,0.0,4.0,4.0,0.0,0.0
894,CHP00289,补血草,0.0,1.0,1.0,0.0,0.0
895,CHP05676,紫苏,0.0,38.0,38.0,9.0,0.0
896,CHP05681,紫穗槐,0.0,2.0,2.0,0.0,0.0
897,CHP05682,紫檀,0.0,36.0,36.0,7.0,0.0
898,CHP05683,紫藤,0.0,1.0,1.0,0.0,0.0
899,CHP05690,紫薇,0.0,12.0,12.0,4.0,0.0
900,CHP05692,紫薇花,0.0,1.0,1.0,0.0,0.0
901,CHP05694,紫薇叶,0.0,1.0,1.0,0.0,0.0
902,CHP02749,玫瑰,0.0,3.0,3.0,1.0,0.0
903,CHP02750,玫瑰花,0.0,49.0,49.0,12.0,0.0
904,CHP02457,陆英,0.0,2.0,2.0,1.0,0.0
905,CHP02459,鹿葱,0.0,1.0,1.0,0.0,0.0
906,CHP02470,路边姜,0.0,5.0,5.0,0.0,0.0
907,CHP02477,露蕊乌头,0.0,5.0,5.0,2.0,0.0
908,CHP02494,罗锅底,0.0,9.0,9.0,5.0,0.0
909,CHP02514,骆驼蓬,0.0,5.0,5.0,1.0,0.0
910,CHP02683,毛贯众,0.0,4.0,4.0,0.0,0.0
911,CHP02685,毛诃子,0.0,5.0,5.0,2.0,0.0
912,CHP02697,毛莲蒿,0.0,1.0,1.0,0.0,0.0
913,CHP02707,毛葡萄,0.0,1.0,1.0,1.0,0.0
914,CHP02716,毛桐,0.0,11.0,11.0,1.0,0.0
915,CHP02739,茅膏菜,0.0,3.0,3.0,2.0,0.0
916,CHP02745,茅莓,0.0,2.0,2.0,1.0,0.0
917,CHP02746,茅香,0.0,2.0,2.0,1.0,0.0
918,CHP02640,芒果叶,0.0,2.0,2.0,0.0,0.0
919,CHP02644,芒萁骨,0.0,2.0,2.0,1.0,0.0
920,CHP02649,莽草根,0.0,2.0,2.0,1.0,0.0
921,CHP02659,毛八角枫,0.0,1.0,1.0,0.0,0.0
922,CHP02661,毛白杨,0.0,13.0,13.0,4.0,0.0
923,CHP02663,毛草龙,0.0,6.0,6.0,3.0,0.0
924,CHP02670,毛大丁草,0.0,9.0,9.0,2.0,0.0
925,CHP02675,毛冬青,0.0,5.0,5.0,3.0,0.0
926,CHP02561,马比木,0.0,1.0,1.0,0.0,0.0
927,CHP02582,马蔺子,0.0,3.0,3.0,0.0,0.0
928,CHP02589,马桑根,0.0,1.0,1.0,1.0,0.0
929,CHP02597,马先蒿,0.0,2.0,2.0,1.0,0.0
930,CHP02600,马银花,0.0,2.0,2.0,1.0,0.0
931,CHP02630,蔓荆,0.0,20.0,20.0,5.0,0.0
932,CHP02633,蔓性千斤拔,0.0,3.0,3.0,1.0,0.0
933,CHP02639,芒果核,0.0,5.0,5.0,0.0,0.0
934,CHP02872,木姜子,0.0,8.0,8.0,2.0,0.0
935,CHP02892,木麻黄,0.0,11.0,11.0,7.0,0.0
936,CHP02896,木棉花,0.0,47.0,47.0,11.0,0.0
937,CHP02333,亮叶桦皮,0.0,3.0,3.0,0.0,0.0
938,CHP02339,蓼实,0.0,2.0,2.0,1.0,0.0
939,CHP02367,琉璃草,0.0,27.0,27.0,12.0,0.0
940,CHP02371,柳穿鱼,0.0,9.0,9.0,3.0,0.0
941,CHP02375,柳杉,0.0,21.0,21.0,13.0,0.0
942,CHP02816,棉花根,0.0,9.0,9.0,0.0,0.0
943,CHP02821,缅枣,0.0,4.0,4.0,2.0,0.0
944,CHP02824,明党参,0.0,4.0,4.0,1.0,0.0
945,CHP02831,魔芋,0.0,1.0,1.0,0.0,0.0
946,CHP02834,茉莉花,0.0,2.0,2.0,1.0,0.0
947,CHP02844,牡蒿,0.0,2.0,2.0,1.0,0.0
948,CHP02861,木防己,0.0,13.0,13.0,1.0,0.0
949,CHP02869,木蝴蝶,0.0,22.0,22.0,7.0,0.0
950,CHP02777,蒙自草胡椒,0.0,9.0,9.0,0.0,0.0
951,CHP02782,迷果芹,0.0,1.0,1.0,0.0,0.0
952,CHP02784,猕猴桃,0.0,2.0,2.0,1.0,0.0
953,CHP02785,猕猴桃根,0.0,5.0,5.0,1.0,0.0
954,CHP02789,米皮糠,0.0,10.0,10.0,2.0,0.0
955,CHP02796,米仔兰,0.0,12.0,12.0,5.0,0.0
956,CHP02813,绵藤,0.0,1.0,1.0,1.0,0.0
957,CHP02815,棉花,0.0,1.0,1.0,0.0,0.0
958,CHP02515,骆驼蓬子,0.0,2.0,2.0,0.0,0.0
959,CHP02517,落花生,0.0,24.0,24.0,12.0,0.0
960,CHP02519,落葵,0.0,1.0,1.0,1.0,0.0
961,CHP02523,落新妇,0.0,18.0,18.0,0.0,0.0
962,CHP02525,驴蹄草,0.0,1.0,1.0,0.0,0.0
963,CHP02527,吕宋楸毛,0.0,6.0,6.0,0.0,0.0
964,CHP02531,绿豆皮,0.0,2.0,2.0,0.0,0.0
965,CHP02769,美人蕉,0.0,4.0,4.0,2.0,0.0
966,CHP02983,牛蒡根,0.0,3.0,3.0,0.0,0.0
967,CHP02182,兰花,0.0,3.0,3.0,0.0,0.0
968,CHP02207,狼把草,0.0,13.0,13.0,0.0,0.0
969,CHP02216,榔榆皮,0.0,5.0,5.0,1.0,0.0
970,CHP02218,莨菪根,0.0,4.0,4.0,2.0,0.0
971,CHP02222,老鹳草,0.0,22.0,22.0,8.0,0.0
972,CHP02239,老鼠瓜,0.0,5.0,5.0,2.0,0.0
973,CHP02244,老鸦柿,0.0,6.0,6.0,2.0,0.0
974,CHP02945,南天竹根,0.0,5.0,5.0,0.0,0.0
975,CHP02946,南天竹梗,0.0,1.0,1.0,0.0,0.0
976,CHP02947,南天竹叶,0.0,4.0,4.0,3.0,0.0
977,CHP02967,柠檬,0.0,8.0,8.0,1.0,0.0
978,CHP02970,柠檬桉叶,0.0,5.0,5.0,3.0,0.0
979,CHP02971,柠檬根,0.0,2.0,2.0,0.0,0.0
980,CHP02972,柠檬皮,0.0,6.0,6.0,3.0,0.0
981,CHP02982,牛蒡,0.0,12.0,12.0,0.0,0.0
982,CHP02920,南川升麻,0.0,2.0,2.0,0.0,0.0
983,CHP02924,南方菟丝子,0.0,4.0,4.0,2.0,0.0
984,CHP02925,南瓜,0.0,3.0,3.0,0.0,0.0
985,CHP02930,南瓜子,0.0,13.0,13.0,2.0,0.0
986,CHP02938,南蛇藤,0.0,4.0,4.0,1.0,0.0
987,CHP02939,南蛇藤根,0.0,23.0,23.0,15.0,0.0
988,CHP02941,南蛇藤叶,0.0,1.0,1.0,1.0,0.0
989,CHP02942,南酸枣,0.0,4.0,4.0,1.0,0.0
990,CHP02397,龙船花,0.0,11.0,11.0,0.0,0.0
991,CHP02410,龙脑膏香,0.0,15.0,15.0,7.0,0.0
992,CHP02416,龙须藤,0.0,28.0,28.0,8.0,0.0
993,CHP02427,龙眼肉,0.0,1.0,1.0,1.0,0.0
994,CHP02456,陆地棉,0.0,3.0,3.0,0.0,0.0
995,CHP02908,木贼,0.0,16.0,16.0,7.0,0.0
996,CHP02909,木竹子,0.0,64.0,64.0,10.0,0.0
997,CHP02918,南板蓝根,0.0,4.0,4.0,1.0,0.0
998,CHP03099,枇杷核,0.0,6.0,6.0,5.0,0.0
999,CHP03105,辟汗草,0.0,1.0,1.0,0.0,0.0
1000,CHP02062,咖啡,0.0,2.0,2.0,1.0,0.0
1001,CHP02074,榼藤子,0.0,5.0,5.0,2.0,0.0
1002,CHP02084,苦艾,0.0,2.0,2.0,0.0,0.0
1003,CHP02085,苦芺,0.0,3.0,3.0,0.0,0.0
1004,CHP02095,苦地丁,0.0,27.0,27.0,3.0,0.0
1005,CHP02096,苦碟子,0.0,2.0,2.0,1.0,0.0
1006,CHP03075,泡桐,0.0,4.0,4.0,0.0,0.0
1007,CHP03077,泡桐果,0.0,2.0,2.0,0.0,0.0
1008,CHP03081,炮姜,0.0,1.0,1.0,0.0,0.0
1009,CHP03083,蓬莪术,0.0,6.0,6.0,0.0,0.0
1010,CHP03084,蓬莱草,0.0,5.0,5.0,0.0,0.0
1011,CHP03087,蓬子菜,0.0,4.0,4.0,1.0,0.0
1012,CHP03094,披针叶野决明,0.0,5.0,5.0,0.0,0.0
1013,CHP03098,枇杷,0.0,6.0,6.0,3.0,0.0
1014,CHP02306,莲蓬草,0.0,3.0,3.0,0.0,0.0
1015,CHP02310,莲叶橐吾,0.0,12.0,12.0,0.0,0.0
1016,CHP03010,牛奶树,0.0,4.0,4.0,0.0,0.0
1017,CHP03015,牛舌头,0.0,1.0,1.0,0.0,0.0
1018,CHP03022,牛西西,0.0,9.0,9.0,4.0,0.0
1019,CHP03051,欧活血丹,0.0,8.0,8.0,4.0,0.0
1020,CHP03053,欧鼠李,0.0,2.0,2.0,2.0,0.0
1021,CHP03056,藕节,0.0,1.0,1.0,1.0,0.0
1022,CHP02258,棱子芹,0.0,4.0,4.0,0.0,0.0
1023,CHP02270,藜草,0.0,3.0,3.0,0.0,0.0
1024,CHP02282,荔枝叶,0.0,6.0,6.0,2.0,0.0
1025,CHP02284,栗柄金粉蕨,0.0,1.0,1.0,1.0,0.0
1026,CHP02293,栗树皮,0.0,2.0,2.0,1.0,0.0
1027,CHP02296,痢止蒿,0.0,4.0,4.0,2.0,0.0
1028,CHP02304,莲房,0.0,5.0,5.0,5.0,0.0
1029,CHP02305,莲花,0.0,17.0,17.0,2.0,0.0
1030,CHP02015,救必应,0.0,9.0,9.0,3.0,0.0
1031,CHP02026,橘白,0.0,1.0,1.0,1.0,0.0
1032,CHP02031,橘络,0.0,8.0,8.0,1.0,0.0
1033,CHP02032,橘皮,0.0,7.0,7.0,2.0,0.0
1034,CHP02033,橘叶,0.0,8.0,8.0,2.0,0.0
1035,CHP02034,橘叶巴戟,0.0,2.0,2.0,0.0,0.0
1036,CHP02035,橘子,0.0,6.0,6.0,2.0,0.0
1037,CHP02049,卷丹,0.0,1.0,1.0,1.0,0.0
1038,CHP03159,桤木,0.0,3.0,3.0,1.0,0.0
1039,CHP03177,千解草,0.0,4.0,4.0,2.0,0.0
1040,CHP03184,千年艾,0.0,1.0,1.0,0.0,0.0
1041,CHP03186,千屈菜,0.0,28.0,28.0,2.0,0.0
1042,CHP03187,千日红,0.0,12.0,12.0,6.0,0.0
1043,CHP01990,景天,0.0,5.0,5.0,1.0,0.0
1044,CHP02000,九里香根,0.0,2.0,2.0,0.0,0.0
1045,CHP02012,酒饼叶,0.0,7.0,7.0,2.0,0.0
1046,CHP03116,萍蓬草,0.0,6.0,6.0,4.0,0.0
1047,CHP03119,婆罗门参,0.0,8.0,8.0,2.0,0.0
1048,CHP03120,婆罗门皂荚,0.0,9.0,9.0,1.0,0.0
1049,CHP03124,破布木,0.0,5.0,5.0,2.0,0.0
1050,CHP03130,葡萄,0.0,12.0,12.0,5.0,0.0
1051,CHP03132,葡萄柚,0.0,7.0,7.0,2.0,0.0
1052,CHP03135,蒲黄,0.0,12.0,12.0,6.0,0.0
1053,CHP03139,蒲桃,0.0,33.0,33.0,5.0,0.0
1054,CHP02104,苦瓜,0.0,4.0,4.0,3.0,0.0
1055,CHP02120,苦楝实,0.0,3.0,3.0,0.0,0.0
1056,CHP02133,苦檀子,0.0,6.0,6.0,1.0,0.0
1057,CHP02149,块茎糙苏,0.0,1.0,1.0,0.0,0.0
1058,CHP02159,昆明鸡血藤,0.0,3.0,3.0,1.0,0.0
1059,CHP02175,辣蓼草,0.0,17.0,17.0,5.0,0.0
1060,CHP03107,偏翅唐松草,0.0,3.0,3.0,0.0,0.0
1061,CHP03114,瓶尔小草,0.0,2.0,2.0,1.0,0.0
1062,CHP01918,金锦香,0.0,1.0,1.0,0.0,0.0
1063,CHP01919,金橘,0.0,2.0,2.0,0.0,0.0
1064,CHP01930,金牛草,0.0,19.0,19.0,8.0,0.0
1065,CHP01936,金雀花,0.0,19.0,19.0,10.0,0.0
1066,CHP01941,金丝梅,0.0,1.0,1.0,0.0,0.0
1067,CHP01942,金丝桃,0.0,10.0,10.0,1.0,0.0
1068,CHP01945,金铁锁,0.0,12.0,12.0,7.0,0.0
1069,CHP01946,金挖耳,0.0,3.0,3.0,2.0,0.0
1070,CHP03309,雀梅藤,0.0,2.0,2.0,0.0,0.0
1071,CHP01897,芥蓝,0.0,6.0,6.0,2.0,0.0
1072,CHP01903,金草,0.0,2.0,2.0,1.0,0.0
1073,CHP01905,金钗凤尾蕨,0.0,11.0,11.0,5.0,0.0
1074,CHP01907,金粉蕨,0.0,7.0,7.0,2.0,0.0
1075,CHP01909,金冠鳞毛蕨,0.0,1.0,1.0,0.0,0.0
1076,CHP01910,金光菊,0.0,2.0,2.0,0.0,0.0
1077,CHP01916,金鸡纳,0.0,24.0,24.0,7.0,0.0
1078,CHP03243,青皮,0.0,2.0,2.0,0.0,0.0
1079,CHP03245,青钱柳,0.0,4.0,4.0,2.0,0.0
1080,CHP03254,青葙,0.0,3.0,3.0,0.0,0.0
1081,CHP03270,苘麻子,0.0,3.0,3.0,1.0,0.0
1082,CHP03273,秋枫木,0.0,3.0,3.0,1.0,0.0
1083,CHP03274,秋海棠,0.0,5.0,5.0,1.0,0.0
1084,CHP03299,驱虫斑鸠菊,0.0,1.0,1.0,0.0,0.0
1085,CHP03306,拳参,0.0,3.0,3.0,3.0,0.0
1086,CHP02054,绢毛蔷薇,0.0,3.0,3.0,1.0,0.0
1087,CHP02055,决明,0.0,17.0,17.0,5.0,0.0
1088,CHP02057,蕨菜,0.0,47.0,47.0,9.0,0.0
1089,CHP03199,茜草根,0.0,11.0,11.0,2.0,0.0
1090,CHP03212,乔木紫珠,0.0,1.0,1.0,0.0,0.0
1091,CHP03215,茄子根,0.0,4.0,4.0,2.0,0.0
1092,CHP03216,窃衣,0.0,1.0,1.0,1.0,0.0
1093,CHP03223,青黛,0.0,2.0,2.0,2.0,0.0
1094,CHP03375,三叉凤尾蕨,0.0,1.0,1.0,1.0,0.0
1095,CHP03401,三色堇,0.0,1.0,1.0,1.0,0.0
1096,CHP03416,三钻风,0.0,4.0,4.0,0.0,0.0
1097,CHP03425,桑根,0.0,2.0,2.0,0.0,0.0
1098,CHP03449,沙塘木,0.0,9.0,9.0,0.0,0.0
1099,CHP03450,沙糖根,0.0,8.0,8.0,0.0,0.0
1100,CHP03453,沙枣,0.0,1.0,1.0,0.0,0.0
1101,CHP03464,砂生槐,0.0,1.0,1.0,0.0,0.0
1102,CHP01885,角茴香,0.0,4.0,4.0,0.0,0.0
1103,CHP01888,接骨丹,0.0,1.0,1.0,0.0,0.0
1104,CHP01889,接骨木,0.0,10.0,10.0,4.0,0.0
1105,CHP03314,蘘荷,0.0,11.0,11.0,0.0,0.0
1106,CHP03317,荛花,0.0,5.0,5.0,2.0,0.0
1107,CHP03329,日中花,0.0,2.0,2.0,0.0,0.0
1108,CHP03353,入地蜈蚣,0.0,13.0,13.0,0.0,0.0
1109,CHP03365,瑞香花,0.0,2.0,2.0,0.0,0.0
1110,CHP01840,假百合,0.0,5.0,5.0,1.0,0.0
1111,CHP01846,假蒟子,0.0,8.0,8.0,1.0,0.0
1112,CHP01849,假细锥香茶菜,0.0,4.0,4.0,0.0,0.0
1113,CHP01858,见血清,0.0,3.0,3.0,1.0,0.0
1114,CHP01864,姜黄,0.0,48.0,48.0,12.0,0.0
1115,CHP01868,浆果苋,0.0,1.0,1.0,1.0,0.0
1116,CHP01871,降香,0.0,94.0,94.0,8.0,0.0
1117,CHP01884,角蒿,0.0,10.0,10.0,6.0,0.0
1118,CHP01953,金腰,0.0,3.0,3.0,1.0,0.0
1119,CHP01963,金樱叶,0.0,1.0,1.0,1.0,0.0
1120,CHP01801,鸡血藤,0.0,96.0,96.0,28.0,0.0
1121,CHP01802,鸡眼草,0.0,2.0,2.0,0.0,0.0
1122,CHP01810,姬蕨,0.0,6.0,6.0,1.0,0.0
1123,CHP01814,极美云实,0.0,9.0,9.0,0.0,0.0
1124,CHP01829,蓟罂粟,0.0,7.0,7.0,0.0,0.0
1125,CHP01836,荚蒾,0.0,25.0,25.0,19.0,0.0
1126,CHP01758,茴香根,0.0,1.0,1.0,0.0,0.0
1127,CHP01759,茴香茎叶,0.0,4.0,4.0,2.0,0.0
1128,CHP01763,火索麻,0.0,8.0,8.0,0.0,0.0
1129,CHP01764,火炭母草,0.0,1.0,1.0,1.0,0.0
1130,CHP01767,火焰花,0.0,6.0,6.0,3.0,0.0
1131,CHP01774,鸡蛋参,0.0,2.0,2.0,0.0,0.0
1132,CHP01775,鸡蛋果,0.0,2.0,2.0,0.0,0.0
1133,CHP01786,鸡冠花,0.0,6.0,6.0,2.0,0.0
1134,CHP01719,黄杞,0.0,8.0,8.0,3.0,0.0
1135,CHP01724,黄秦艽,0.0,2.0,2.0,0.0,0.0
1136,CHP01733,黄蜀葵花,0.0,1.0,1.0,1.0,0.0
1137,CHP01739,黄菀,0.0,7.0,7.0,3.0,0.0
1138,CHP01740,黄心果,0.0,15.0,15.0,0.0,0.0
1139,CHP01748,黄紫堇,0.0,3.0,3.0,0.0,0.0
1140,CHP01750,灰叶,0.0,8.0,8.0,2.0,0.0
1141,CHP01753,回回豆,0.0,14.0,14.0,2.0,0.0
1142,CHP03545,山莨菪,0.0,5.0,5.0,2.0,0.0
1143,CHP03547,山里红,0.0,6.0,6.0,0.0,0.0
1144,CHP03552,山萝卜,0.0,1.0,1.0,0.0,0.0
1145,CHP03561,山柰,0.0,20.0,20.0,7.0,0.0
1146,CHP03565,山萩,0.0,5.0,5.0,1.0,0.0
1147,CHP03567,山棯叶,0.0,1.0,1.0,0.0,0.0
1148,CHP03568,山稔叶,0.0,1.0,1.0,1.0,0.0
1149,CHP03569,山珊瑚,0.0,1.0,1.0,0.0,0.0
1150,CHP03491,山慈菇,0.0,50.0,50.0,11.0,0.0
1151,CHP03503,山矾,0.0,5.0,5.0,3.0,0.0
1152,CHP03504,山矾根,0.0,4.0,4.0,2.0,0.0
1153,CHP03506,山矾叶,0.0,4.0,4.0,1.0,0.0
1154,CHP03518,山胡椒,0.0,5.0,5.0,0.0,0.0
1155,CHP03520,山胡椒叶,0.0,2.0,2.0,0.0,0.0
1156,CHP03532,山姜,0.0,18.0,18.0,0.0,0.0
1157,CHP03541,山蒟,0.0,2.0,2.0,0.0,0.0
1158,CHP01677,黄荆根,0.0,2.0,2.0,0.0,0.0
1159,CHP01679,黄荆叶,0.0,31.0,31.0,7.0,0.0
1160,CHP01693,黄龙胆,0.0,16.0,16.0,6.0,0.0
1161,CHP01695,黄栌,0.0,5.0,5.0,1.0,0.0
1162,CHP01697,黄栌枝叶,0.0,2.0,2.0,0.0,0.0
1163,CHP01708,黄缅桂,0.0,2.0,2.0,1.0,0.0
1164,CHP01712,黄皮根,0.0,2.0,2.0,1.0,0.0
1165,CHP03689,胜红蓟,0.0,1.0,1.0,0.0,0.0
1166,CHP01610,化香树果,0.0,1.0,1.0,0.0,0.0
1167,CHP01614,桦树皮,0.0,5.0,5.0,2.0,0.0
1168,CHP01641,黄甘草,0.0,4.0,4.0,2.0,0.0
1169,CHP01644,黄瓜,0.0,22.0,22.0,6.0,0.0
1170,CHP01665,黄花铁线莲,0.0,3.0,3.0,1.0,0.0
1171,CHP01669,黄花远志,0.0,21.0,21.0,10.0,0.0
1172,CHP01675,黄堇,0.0,3.0,3.0,1.0,0.0
1173,CHP01676,黄荆,0.0,15.0,15.0,7.0,0.0
1174,CHP03653,蛇莓,0.0,3.0,3.0,0.0,0.0
1175,CHP03656,蛇婆子,0.0,3.0,3.0,2.0,0.0
1176,CHP03657,蛇葡萄,0.0,21.0,21.0,8.0,0.0
1177,CHP03659,蛇藤,0.0,3.0,3.0,1.0,0.0
1178,CHP03670,神黄豆,0.0,4.0,4.0,2.0,0.0
1179,CHP03672,神香草,0.0,4.0,4.0,1.0,0.0
1180,CHP03685,生漆,0.0,3.0,3.0,0.0,0.0
1181,CHP01598,华桑,0.0,14.0,14.0,3.0,0.0
1182,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1183,CHP03589,山小橘,0.0,5.0,5.0,0.0,0.0
1184,CHP03595,山银柴胡,0.0,2.0,2.0,0.0,0.0
1185,CHP03601,山楂,0.0,25.0,25.0,7.0,0.0
1186,CHP03605,山楂叶,0.0,29.0,29.0,7.0,0.0
1187,CHP03606,山芝麻,0.0,2.0,2.0,0.0,0.0
1188,CHP03649,蛇菰,0.0,19.0,19.0,18.0,0.0
1189,CHP03650,蛇果黄堇,0.0,2.0,2.0,0.0,0.0
1190,CHP01551,虎耳草,0.0,7.0,7.0,6.0,0.0
1191,CHP01555,虎尾兰,0.0,2.0,2.0,1.0,0.0
1192,CHP01560,虎杖,0.0,14.0,14.0,4.0,0.0
1193,CHP01563,花椒簕,0.0,1.0,1.0,0.0,0.0
1194,CHP01566,花锚,0.0,4.0,4.0,2.0,0.0
1195,CHP01570,花生油,0.0,3.0,3.0,2.0,0.0
1196,CHP01578,华北白前,0.0,13.0,13.0,3.0,0.0
1197,CHP01593,华南吴茱萸,0.0,4.0,4.0,1.0,0.0
1198,CHP03843,水红花子,0.0,17.0,17.0,6.0,0.0
1199,CHP01505,厚皮树,0.0,5.0,5.0,0.0,0.0
1200,CHP01517,胡萝卜,0.0,8.0,8.0,2.0,0.0
1201,CHP01520,胡麻仁,0.0,1.0,1.0,0.0,0.0
1202,CHP01524,胡桃树皮,0.0,8.0,8.0,4.0,0.0
1203,CHP01525,胡桃叶,0.0,2.0,2.0,1.0,0.0
1204,CHP01546,槲叶,0.0,1.0,1.0,1.0,0.0
1205,CHP01549,蝴蝶花,0.0,7.0,7.0,2.0,0.0
1206,CHP03767,莳萝子,0.0,8.0,8.0,0.0,0.0
1207,CHP03770,柿,0.0,1.0,1.0,0.0,0.0
1208,CHP03772,柿根,0.0,2.0,2.0,1.0,0.0
1209,CHP03780,匙羹藤,0.0,4.0,4.0,1.0,0.0
1210,CHP03784,手参,0.0,12.0,12.0,3.0,0.0
1211,CHP03803,鼠李,0.0,6.0,6.0,2.0,0.0
1212,CHP03806,鼠曲草,0.0,10.0,10.0,5.0,0.0
1213,CHP03810,薯莨,0.0,1.0,1.0,0.0,0.0
1214,CHP03696,十大功劳,0.0,12.0,12.0,2.0,0.0
1215,CHP03705,石莼,0.0,8.0,8.0,0.0,0.0
1216,CHP03718,石荠苎,0.0,8.0,8.0,0.0,0.0
1217,CHP03719,石见穿,0.0,4.0,4.0,1.0,0.0
1218,CHP03741,石楠,0.0,1.0,1.0,0.0,0.0
1219,CHP03751,石刷把,0.0,4.0,4.0,3.0,0.0
1220,CHP03759,石枣子,0.0,9.0,9.0,1.0,0.0
1221,CHP03762,石竹,0.0,8.0,8.0,1.0,0.0
1222,CHP01431,红花鹿蹄草,0.0,8.0,8.0,4.0,0.0
1223,CHP01432,红花绿绒蒿,0.0,9.0,9.0,2.0,0.0
1224,CHP01449,红景天,0.0,44.0,44.0,5.0,0.0
1225,CHP01450,红筷子,0.0,3.0,3.0,1.0,0.0
1226,CHP01463,红毛野海棠,0.0,2.0,2.0,1.0,0.0
1227,CHP01469,红母鸡草,0.0,11.0,11.0,2.0,0.0
1228,CHP01470,红木香,0.0,12.0,12.0,0.0,0.0
1229,CHP01472,红楠,0.0,6.0,6.0,0.0,0.0
1230,CHP03992,粟米草,0.0,8.0,8.0,3.0,0.0
