rank,CHP_ID,Chinese_herbal_pieces,high_quality_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
742,CHP01911,金果榄,0.8679391236363636,15.0,15.0,11.0,3.0
743,CHP02371,柳穿鱼,0.8679255233333333,9.0,9.0,3.0,0.0
744,CHP00303,苍术,0.8678286975675678,111.0,111.0,37.0,7.0
745,CHP01312,鬼针草,0.867792562,15.0,15.0,5.0,1.0
746,CHP00292,布渣叶,0.8676556612499999,20.0,20.0,8.0,1.0
747,CHP04863,荨麻,0.8675873766666667,13.0,13.0,6.0,2.0
748,CHP00797,东北雷公藤,0.8675796247826087,38.0,38.0,23.0,3.0
749,CHP01463,红毛野海棠,0.8674482,2.0,2.0,1.0,0.0
750,CHP05557,猪鬃草,0.8674255227272727,17.0,17.0,11.0,0.0
751,CHP02061,君迁子,0.8673875475,7.0,7.0,4.0,1.0
752,CHP00884,杜仲,0.8673453137209304,85.0,85.0,43.0,10.0
753,CHP00397,臭梧桐,0.8672954545454545,18.0,18.0,11.0,3.0
754,CHP03527,山黄皮,0.867220175,26.0,26.0,2.0,1.0
755,CHP06037,五灵脂,0.86719334,6.0,6.0,1.0,0.0
756,CHP04838,雪莲,0.8671792266666666,26.0,26.0,9.0,1.0
757,CHP00293,菜豆树,0.8671686879999999,11.0,11.0,5.0,1.0
758,CHP01176,高乌头,0.867124555,5.0,5.0,2.0,0.0
759,CHP01146,干姜,0.8670960082857143,106.0,106.0,35.0,11.0
760,CHP04359,乌药,0.8670503236363636,19.0,19.0,11.0,3.0
761,CHP00140,白首乌,0.8670210929999997,40.0,40.0,20.0,6.0
762,CHP01608,化橘红,0.86696897,33.0,33.0,12.0,2.0
763,CHP05553,猪屎豆,0.86692455,3.0,3.0,2.0,0.0
764,CHP00819,冬葵果,0.8669237366666667,80.0,80.0,39.0,6.0
765,CHP03683,生姜,0.8666976735483871,75.0,75.0,31.0,7.0
766,CHP01310,鬼箭羽,0.8666841789999999,42.0,42.0,10.0,3.0
767,CHP03251,青天葵,0.86660682,5.0,5.0,2.0,1.0
768,CHP01029,肺形草,0.8665941975,5.0,5.0,4.0,1.0
769,CHP04119,甜瓜蒂,0.8665941533333333,4.0,4.0,3.0,0.0
770,CHP00238,荜茇,0.8665927873333334,75.0,75.0,15.0,3.0
771,CHP01042,风轮菜,0.8665751210526316,40.0,40.0,19.0,2.0
772,CHP02657,猫眼草,0.8665010958333332,30.0,30.0,12.0,5.0
773,CHP05919,鹿角,0.8664378,2.0,2.0,1.0,0.0
774,CHP00483,大车前,0.866349587,21.0,21.0,10.0,3.0
775,CHP01625,槐角,0.8662580025,18.0,18.0,4.0,1.0
776,CHP01316,桂花,0.86619051,8.0,8.0,5.0,0.0
777,CHP03439,沙参,0.8661218453846155,44.0,44.0,13.0,3.0
778,CHP02526,吕宋果,0.8660862000000001,10.0,10.0,6.0,2.0
779,CHP01771,藿香,0.8660845715789474,72.0,72.0,19.0,6.0
780,CHP00775,丁公藤,0.86606723,60.0,60.0,32.0,6.0
781,CHP04469,喜树,0.86594748,23.0,23.0,5.0,2.0
782,CHP04900,芫花根,0.8658685349999999,3.0,3.0,2.0,0.0
783,CHP00519,大戟,0.8657123607500001,107.0,107.0,40.0,6.0
784,CHP00298,苍耳,0.8657013549999999,17.0,17.0,8.0,1.0
785,CHP01045,风藤,0.8656852876923077,89.0,89.0,26.0,4.0
786,CHP02074,榼藤子,0.865672125,5.0,5.0,2.0,0.0
787,CHP00386,赤杨,0.8656285433333332,31.0,31.0,6.0,0.0
788,CHP02631,蔓荆子,0.865552701904762,38.0,38.0,21.0,1.0
789,CHP01679,黄荆叶,0.8655353857142857,31.0,31.0,7.0,0.0
790,CHP02863,木瓜,0.8655014080000001,41.0,41.0,5.0,1.0
791,CHP02209,狼毒,0.8654592145000001,36.0,36.0,20.0,4.0
792,CHP05319,远志,0.8654148721875,120.0,120.0,64.0,5.0
793,CHP01942,金丝桃,0.8653945,10.0,10.0,1.0,0.0
794,CHP05501,枳实,0.8653161,6.0,6.0,1.0,0.0
795,CHP00597,大叶仙茅,0.8652791790000001,24.0,24.0,10.0,1.0
796,CHP04550,香柏,0.8651432,3.0,3.0,2.0,0.0
797,CHP04008,算盘子,0.8651146036363637,20.0,20.0,11.0,2.0
798,CHP05117,叶下珠,0.86506131,15.0,15.0,4.0,0.0
799,CHP02104,苦瓜,0.8650303899999999,4.0,4.0,3.0,0.0
800,CHP02339,蓼实,0.86500245,2.0,2.0,1.0,0.0
801,CHP04460,西洋梨,0.8649684,3.0,3.0,1.0,0.0
802,CHP04216,土贝母,0.86493665,24.0,24.0,16.0,3.0
803,CHP02298,连翘,0.8648958720338983,116.0,116.0,59.0,9.0
804,CHP01905,金钗凤尾蕨,0.8648712599999999,11.0,11.0,5.0,0.0
805,CHP00628,胆木,0.8647796175,13.0,13.0,4.0,0.0
806,CHP02443,芦荟,0.8647109851851852,65.0,65.0,27.0,6.0
807,CHP00441,刺柏,0.8646589607692307,37.0,37.0,13.0,2.0
808,CHP02019,菊花,0.8645795105128204,81.0,81.0,39.0,7.0
809,CHP00212,半枝莲,0.8645065022857142,113.0,113.0,35.0,6.0
810,CHP01118,甘草,0.8644934341758241,341.0,341.0,91.0,17.0
811,CHP04231,土槿皮,0.8644852671428571,71.0,71.0,49.0,5.0
812,CHP05051,野菊花,0.8644247073913043,54.0,54.0,23.0,6.0
813,CHP01570,花生油,0.86440177,3.0,3.0,2.0,0.0
814,CHP01334,海带,0.8642404131818181,65.0,65.0,22.0,4.0
815,CHP03905,水团花,0.8642329999999999,6.0,6.0,3.0,0.0
816,CHP00288,补骨脂,0.8642286673684211,181.0,181.0,19.0,5.0
817,CHP00672,地耳草,0.8641549766666666,98.0,98.0,27.0,4.0
818,CHP00281,菠菜,0.8640679791666668,21.0,21.0,12.0,1.0
819,CHP05274,榆树,0.8640521,1.0,1.0,1.0,0.0
820,CHP01756,茴芹,0.8640048693333334,25.0,25.0,15.0,2.0
821,CHP03838,水飞蓟,0.8639840577777779,38.0,38.0,9.0,2.0
822,CHP00246,蓖麻子,0.86395652,37.0,37.0,14.0,3.0
823,CHP00668,地不容,0.8639422366666666,25.0,25.0,3.0,0.0
824,CHP03049,女贞子,0.8639294056521739,107.0,107.0,46.0,7.0
825,CHP04473,细葛缕子,0.8638862576470588,30.0,30.0,17.0,0.0
826,CHP02842,牡丹皮,0.8638547523999999,67.0,67.0,25.0,5.0
827,CHP02939,南蛇藤根,0.8638158273333333,23.0,23.0,15.0,0.0
828,CHP05967,牛靥,0.86378875,6.0,6.0,2.0,0.0
829,CHP00987,番木瓜,0.8637227955555554,24.0,24.0,9.0,2.0
830,CHP03803,鼠李,0.8635741450000001,6.0,6.0,2.0,0.0
831,CHP03487,山橙,0.8635408250000001,6.0,6.0,2.0,1.0
832,CHP00042,巴西胡桐,0.8635111,10.0,10.0,1.0,0.0
833,CHP02517,落花生,0.8633950891666666,24.0,24.0,12.0,0.0
834,CHP03444,沙棘,0.8633500612820515,90.0,90.0,39.0,7.0
835,CHP02477,露蕊乌头,0.86334873,5.0,5.0,2.0,0.0
836,CHP00080,白果紫草,0.8632717875,11.0,11.0,4.0,1.0
837,CHP02494,罗锅底,0.863258274,9.0,9.0,5.0,0.0
838,CHP00876,杜鹃花,0.8631584800000001,11.0,11.0,3.0,1.0
839,CHP01669,黄花远志,0.8631326190000002,21.0,21.0,10.0,0.0
840,CHP01273,贯众,0.8630792023076922,37.0,37.0,13.0,1.0
841,CHP01723,黄芩,0.863024487,46.0,46.0,10.0,1.0
842,CHP00770,调经草,0.863021375,5.0,5.0,2.0,0.0
843,CHP03665,伸筋草,0.8628913737499999,43.0,43.0,8.0,1.0
844,CHP01245,骨碎补,0.8628087661538462,37.0,37.0,26.0,1.0
845,CHP00612,代代花,0.8627385297142857,96.0,96.0,35.0,9.0
846,CHP03132,葡萄柚,0.862622975,7.0,7.0,2.0,0.0
847,CHP03657,蛇葡萄,0.86261321125,21.0,21.0,8.0,0.0
848,CHP04276,豌豆,0.8626117099999999,10.0,10.0,6.0,0.0
849,CHP00201,半边莲,0.8626048916216217,96.0,96.0,37.0,6.0
850,CHP01058,蜂斗菜,0.862214789090909,94.0,94.0,33.0,4.0
851,CHP03204,枪刀药,0.8622025958333334,28.0,28.0,12.0,1.0
852,CHP01517,胡萝卜,0.86215988,8.0,8.0,2.0,0.0
853,CHP03223,青黛,0.862102125,2.0,2.0,2.0,0.0
854,CHP03605,山楂叶,0.8620658685714286,29.0,29.0,7.0,0.0
855,CHP01123,甘菊,0.8619834,2.0,2.0,2.0,0.0
856,CHP02357,凌霄花,0.8619318757142856,33.0,33.0,14.0,1.0
857,CHP05392,粘毛鼠尾草,0.86189045,4.0,4.0,2.0,0.0
858,CHP00240,荜澄茄,0.8618704349999999,62.0,62.0,8.0,3.0
859,CHP04095,天南星,0.8618671263636363,42.0,42.0,11.0,3.0
860,CHP03461,砂仁,0.8618542812000001,64.0,64.0,25.0,7.0
861,CHP03198,茜草,0.8618503064999998,74.0,74.0,40.0,5.0
862,CHP01767,火焰花,0.8618204199999999,6.0,6.0,3.0,0.0
863,CHP00720,地榆,0.8617932163157896,95.0,95.0,76.0,9.0
864,CHP03178,千斤拔,0.8617588373333332,37.0,37.0,15.0,2.0
865,CHP00076,白附子,0.861750761111111,58.0,58.0,18.0,2.0
866,CHP00389,臭柏,0.86172265,4.0,4.0,1.0,0.0
867,CHP02544,麻根,0.8616337049999999,6.0,6.0,4.0,0.0
868,CHP01159,杠香藤,0.8616101,3.0,3.0,1.0,0.0
869,CHP00415,川木通,0.861609565,96.0,96.0,26.0,5.0
870,CHP00693,地锦,0.861599994,6.0,6.0,5.0,2.0
871,CHP00988,番木瓜叶,0.86153257,1.0,1.0,1.0,0.0
872,CHP05140,一枝黄花,0.8614774311111111,19.0,19.0,9.0,2.0
873,CHP01351,诃子,0.861476195263158,34.0,34.0,19.0,0.0
874,CHP01566,花锚,0.8614664000000001,4.0,4.0,2.0,0.0
875,CHP00762,吊干麻,0.86130935875,22.0,22.0,8.0,0.0
876,CHP05417,长春花,0.8612364799999999,95.0,95.0,36.0,7.0
877,CHP00728,灯油藤子,0.8612167,7.0,7.0,4.0,1.0
878,CHP02861,木防己,0.861186,13.0,13.0,1.0,0.0
879,CHP00991,番石榴干,0.8611662,1.0,1.0,1.0,0.0
880,CHP03753,石蒜,0.8610165399999999,16.0,16.0,6.0,2.0
881,CHP00162,白芷,0.8609815895555556,307.0,307.0,45.0,6.0
882,CHP00500,大果大戟,0.860829771,16.0,16.0,10.0,0.0
883,CHP01168,高山火绒草,0.8607767333333335,17.0,17.0,6.0,0.0
884,CHP03186,千屈菜,0.8607695399999999,28.0,28.0,2.0,0.0
885,CHP03780,匙羹藤,0.86063033,4.0,4.0,1.0,0.0
886,CHP03585,山香,0.8605732100000001,12.0,12.0,10.0,1.0
887,CHP04904,岩败酱,0.86046827,3.0,3.0,1.0,0.0
888,CHP03087,蓬子菜,0.86043894,4.0,4.0,1.0,0.0
889,CHP01801,鸡血藤,0.8604387564285715,96.0,96.0,28.0,0.0
890,CHP02489,罗布麻叶,0.8603922766666667,25.0,25.0,9.0,2.0
891,CHP05195,罂粟壳,0.860340215,3.0,3.0,2.0,1.0
892,CHP00355,车前草,0.8602199606097561,197.0,197.0,82.0,13.0
893,CHP05353,云实,0.8601524,1.0,1.0,1.0,0.0
894,CHP00187,败酱草,0.8601390039130432,70.0,70.0,23.0,6.0
895,CHP02746,茅香,0.86008376,2.0,2.0,1.0,0.0
896,CHP02546,麻黄,0.8600631836363637,88.0,88.0,22.0,3.0
897,CHP01783,鸡骨常山,0.859978234,10.0,10.0,5.0,1.0
898,CHP00965,鹅掌楸,0.8599435125,12.0,12.0,8.0,1.0
899,CHP02547,麻黄根,0.8598719153333332,21.0,21.0,15.0,0.0
900,CHP01508,厚朴,0.8598283894117646,121.0,121.0,17.0,4.0
901,CHP04326,文殊兰,0.8598226699999999,60.0,60.0,23.0,4.0
902,CHP04431,五爪龙,0.8598218833333333,6.0,6.0,3.0,0.0
903,CHP03491,山慈菇,0.8597708509090908,50.0,50.0,11.0,0.0
904,CHP01338,海金砂,0.8597603211111111,28.0,28.0,9.0,1.0
905,CHP00099,白及,0.85974851,78.0,78.0,13.0,3.0
906,CHP04344,乌桕木根皮,0.85973406,2.0,2.0,1.0,0.0
907,CHP03867,水蓼,0.8597086183333332,12.0,12.0,6.0,1.0
908,CHP02658,猫爪草,0.8597057277777778,22.0,22.0,9.0,2.0
909,CHP02604,买麻藤,0.8596616529411766,39.0,39.0,17.0,2.0
910,CHP00030,八角茴香,0.8596444576119403,266.0,266.0,67.0,9.0
911,CHP01381,黑壳楠,0.85958636,8.0,8.0,1.0,0.0
912,CHP00347,常春藤,0.8595055766666667,11.0,11.0,6.0,1.0
913,CHP01623,槐花,0.8594884614705882,112.0,112.0,34.0,9.0
914,CHP02507,萝芙木,0.8594807745454546,28.0,28.0,11.0,1.0
915,CHP02410,龙脑膏香,0.8594406942857143,15.0,15.0,7.0,0.0
916,CHP00742,滇黄芩,0.8594379960000001,10.0,10.0,5.0,0.0
917,CHP05304,圆柏,0.8593198360000001,5.0,5.0,5.0,0.0
918,CHP01181,戈壁天门冬,0.8593175,10.0,10.0,4.0,1.0
919,CHP00326,侧柏叶,0.85929803375,90.0,90.0,24.0,1.0
920,CHP02469,鹿衔草,0.8592901814285715,11.0,11.0,7.0,1.0
921,CHP00419,川芎,0.8590738227999999,127.0,127.0,50.0,7.0
922,CHP00316,草果,0.8590441083333333,29.0,29.0,6.0,2.0
923,CHP02623,曼陀罗叶,0.85901899,14.0,14.0,5.0,1.0
924,CHP06091,茯苓皮,0.8590024833333335,39.0,39.0,21.0,1.0
925,CHP04225,土茯苓,0.8590019266666666,27.0,27.0,12.0,2.0
926,CHP00422,穿心莲,0.8589031475757576,100.0,100.0,33.0,2.0
927,CHP05380,泽泻,0.8588063215,24.0,24.0,20.0,2.0
928,CHP03099,枇杷核,0.858801596,6.0,6.0,5.0,0.0
929,CHP00520,大蓟,0.8587263503846153,69.0,69.0,26.0,2.0
930,CHP05377,泽漆,0.8586585704545455,39.0,39.0,22.0,4.0
931,CHP03375,三叉凤尾蕨,0.8586478,1.0,1.0,1.0,0.0
932,CHP02065,看麦娘状莎草,0.8586438357142857,15.0,15.0,7.0,2.0
933,CHP03258,青叶胆,0.8585104755555556,19.0,19.0,9.0,1.0
934,CHP01596,华千金藤,0.8584217199999999,8.0,8.0,3.0,1.0
935,CHP03389,三棱,0.8584192959999999,16.0,16.0,10.0,2.0
936,CHP04556,香附,0.8584026155555554,52.0,52.0,27.0,5.0
937,CHP02913,苜蓿,0.8584010000000001,6.0,6.0,3.0,1.0
938,CHP04033,台湾泽兰,0.85838732,7.0,7.0,4.0,0.0
939,CHP02970,柠檬桉叶,0.8583752133333333,5.0,5.0,3.0,0.0
940,CHP00206,半边苏,0.8581314275,35.0,35.0,8.0,1.0
941,CHP03500,山豆根,0.8580919331578948,52.0,52.0,19.0,3.0
942,CHP01933,金荞麦,0.8580373829999999,23.0,23.0,10.0,2.0
943,CHP04268,娃儿藤,0.8580220566666666,6.0,6.0,3.0,0.0
944,CHP00014,艾叶,0.8579320362184873,397.0,397.0,119.0,16.0
945,CHP00969,鄂报春,0.8578884,3.0,3.0,1.0,0.0
946,CHP04335,乌棒子,0.8578187,2.0,2.0,1.0,0.0
947,CHP00360,沉香,0.8577602385135135,259.0,259.0,74.0,9.0
948,CHP04329,问荆,0.8576638,4.0,4.0,1.0,0.0
949,CHP01486,红藤,0.857660801,29.0,29.0,10.0,2.0
950,CHP00044,芭蕉花,0.8576226433333334,9.0,9.0,3.0,1.0
951,CHP03871,水龙骨,0.85744929,25.0,25.0,11.0,2.0
952,CHP01988,粳米,0.8573514328571428,9.0,9.0,7.0,1.0
953,CHP03933,睡菜根,0.8573241,1.0,1.0,1.0,0.0
954,CHP02031,橘络,0.85726374,8.0,8.0,1.0,0.0
955,CHP01114,覆盆子,0.8572149757142856,52.0,52.0,21.0,3.0
956,CHP00376,赤瓟,0.8571772899999999,8.0,8.0,4.0,0.0
957,CHP00156,白叶藤,0.85712844,2.0,2.0,1.0,0.0
958,CHP05848,黑蚂蚁,0.8570461,1.0,1.0,1.0,0.0
959,CHP00068,白杜鹃花,0.8569738266666667,18.0,18.0,6.0,1.0
960,CHP00940,多穗蓼,0.85686743,6.0,6.0,1.0,0.0
961,CHP02391,六棱菊,0.8568476050000001,28.0,28.0,14.0,1.0
962,CHP00948,莪术,0.8567729947692307,226.0,226.0,65.0,5.0
963,CHP06120,绒白乳菇,0.8567377783333333,15.0,15.0,6.0,1.0
964,CHP06015,水蛭,0.8566536066666667,9.0,9.0,6.0,2.0
965,CHP03561,山柰,0.8566461399999998,20.0,20.0,7.0,0.0
966,CHP00998,翻白草,0.8566379099999999,15.0,15.0,5.0,1.0
967,CHP04449,西瓜,0.8565352699999998,15.0,15.0,3.0,0.0
968,CHP01132,肝风草,0.8565117363636364,18.0,18.0,11.0,1.0
969,CHP01733,黄蜀葵花,0.85642946,1.0,1.0,1.0,0.0
970,CHP05010,椰子瓤,0.85642207,2.0,2.0,1.0,0.0
971,CHP00231,北玄参,0.8564012833333332,15.0,15.0,6.0,0.0
972,CHP04047,檀香,0.856329395625,27.0,27.0,16.0,1.0
973,CHP04463,锡生藤,0.8562808,9.0,9.0,1.0,0.0
974,CHP06092,茯神,0.85624313,3.0,3.0,1.0,0.0
975,CHP00726,灯心草,0.8562205016666667,37.0,37.0,12.0,2.0
976,CHP04960,羊角棉,0.85619706,2.0,2.0,1.0,0.0
977,CHP03193,前胡,0.8560570684210527,85.0,85.0,19.0,2.0
978,CHP00604,大叶紫珠,0.8560418666666667,9.0,9.0,3.0,0.0
979,CHP02589,马桑根,0.85600936,1.0,1.0,1.0,0.0
980,CHP00945,多穗石柯叶,0.8559849900000001,8.0,8.0,4.0,0.0
981,CHP03601,山楂,0.8559736028571429,25.0,25.0,7.0,0.0
982,CHP06133,蛹虫草,0.8559137114285713,11.0,11.0,7.0,0.0
983,CHP03082,佩兰,0.8558347419999999,59.0,59.0,20.0,2.0
984,CHP04052,唐古特青兰,0.8557601,2.0,2.0,1.0,0.0
985,CHP03056,藕节,0.85570955,1.0,1.0,1.0,0.0
986,CHP00902,断节参,0.85566884,3.0,3.0,1.0,0.0
987,CHP01936,金雀花,0.8555149639999999,19.0,19.0,10.0,0.0
988,CHP00216,薄荷,0.85548837009901,252.0,252.0,101.0,14.0
989,CHP00496,大风子,0.8554851499999999,28.0,28.0,7.0,2.0
990,CHP05834,蛤蚧,0.8553600349999999,3.0,3.0,2.0,0.0
991,CHP00308,藏青果,0.85533744,3.0,3.0,1.0,0.0
992,CHP03778,柿叶,0.8552476216666668,14.0,14.0,6.0,1.0
993,CHP05162,薏苡仁,0.85518735,6.0,6.0,2.0,0.0
994,CHP00090,白花丹,0.8551117340000001,45.0,45.0,25.0,3.0
995,CHP02918,南板蓝根,0.8550538,4.0,4.0,1.0,0.0
996,CHP01131,甘西鼠尾草,0.855004042,20.0,20.0,5.0,0.0
997,CHP01364,荷叶,0.8549833353846155,31.0,31.0,13.0,2.0
998,CHP01357,何首乌,0.8547039686666665,34.0,34.0,15.0,2.0
999,CHP05104,野芝麻,0.85464208,43.0,43.0,8.0,1.0
1000,CHP01008,防风草,0.8545708533333333,4.0,4.0,3.0,0.0
1001,CHP00306,藏红花,0.8544882767391304,134.0,134.0,46.0,6.0
1002,CHP05922,鹿茸,0.854343435,7.0,7.0,4.0,0.0
1003,CHP00638,当归,0.854297213888889,171.0,171.0,54.0,8.0
1004,CHP04075,藤黄,0.8541927691304348,96.0,96.0,23.0,3.0
1005,CHP03704,石菖蒲,0.8541437049999999,45.0,45.0,10.0,2.0
1006,CHP01296,广金钱草,0.8540431612499999,21.0,21.0,8.0,2.0
1007,CHP01884,角蒿,0.8540189549999999,10.0,10.0,6.0,0.0
1008,CHP03609,山茱萸,0.8539968565384614,71.0,71.0,26.0,2.0
1009,CHP01665,黄花铁线莲,0.8539097,3.0,3.0,1.0,0.0
1010,CHP04368,无花果,0.8538883349999999,25.0,25.0,2.0,0.0
1011,CHP02543,麻风树,0.8538652207142856,25.0,25.0,14.0,1.0
1012,CHP04521,夏天无,0.8537209933333334,5.0,5.0,3.0,1.0
1013,CHP01983,荆芥,0.8537062780000001,81.0,81.0,30.0,3.0
1014,CHP04886,亚罗椿,0.8535918,7.0,7.0,1.0,0.0
1015,CHP03187,千日红,0.8535702533333334,12.0,12.0,6.0,0.0
1016,CHP06113,马勃,0.8535663575,20.0,20.0,8.0,1.0
1017,CHP00997,番泻叶,0.8535364866666666,22.0,22.0,9.0,0.0
1018,CHP02872,木姜子,0.8533007800000001,8.0,8.0,2.0,0.0
1019,CHP05983,全蝎,0.85317624,3.0,3.0,1.0,0.0
1020,CHP05087,野鸦椿,0.8531432,3.0,3.0,1.0,0.0
1021,CHP00406,楮实子,0.853074473,45.0,45.0,10.0,1.0
1022,CHP05402,獐牙菜,0.8530538933333333,37.0,37.0,9.0,1.0
1023,CHP00403,除虫菊,0.8529469966666667,16.0,16.0,3.0,1.0
1024,CHP01776,鸡蛋花,0.8529299116666667,15.0,15.0,6.0,1.0
1025,CHP05301,鸢尾,0.8528836242857143,37.0,37.0,7.0,1.0
1026,CHP03179,千金藤,0.85281998625,41.0,41.0,8.0,1.0
1027,CHP00779,丁香,0.8528104320833334,137.0,137.0,48.0,8.0
1028,CHP00844,豆蔻,0.85266895,66.0,66.0,8.0,1.0
1029,CHP00235,贝母兰,0.85264283,6.0,6.0,1.0,0.0
1030,CHP01260,关黄柏,0.8526320300000001,70.0,70.0,27.0,3.0
1031,CHP00972,儿茶,0.8524760013636363,41.0,41.0,22.0,0.0
1032,CHP01663,黄花稔,0.8523798425,11.0,11.0,4.0,1.0
1033,CHP05615,梓叶,0.8523650566666666,21.0,21.0,12.0,0.0
1034,CHP04164,铁丝灵仙,0.8523168044444445,14.0,14.0,9.0,2.0
1035,CHP00485,大丁草,0.8522788475,28.0,28.0,8.0,1.0
1036,CHP03946,四季青,0.8522524628571428,17.0,17.0,7.0,0.0
1037,CHP03306,拳参,0.8521423,3.0,3.0,3.0,0.0
1038,CHP04629,小檗,0.8520106299999999,11.0,11.0,4.0,1.0
1039,CHP03751,石刷把,0.8520055333333333,4.0,4.0,3.0,0.0
1040,CHP00443,刺果甘草,0.8519060499999999,22.0,22.0,6.0,0.0
1041,CHP02172,辣椒,0.8517162865625001,108.0,108.0,32.0,4.0
1042,CHP03159,桤木,0.8516251,3.0,3.0,1.0,0.0
1043,CHP03889,水芹,0.8515922,2.0,2.0,1.0,0.0
1044,CHP01676,黄荆,0.8513879242857143,15.0,15.0,7.0,0.0
1045,CHP05563,竹柏根,0.85135133,4.0,4.0,2.0,0.0
1046,CHP01916,金鸡纳,0.8513462257142858,24.0,24.0,7.0,0.0
1047,CHP02057,蕨菜,0.8513356411111112,47.0,47.0,9.0,0.0
1048,CHP00059,白菖,0.8512985424999999,61.0,61.0,12.0,1.0
1049,CHP02707,毛葡萄,0.8512451,1.0,1.0,1.0,0.0
1050,CHP03263,清风藤,0.851228004,11.0,11.0,5.0,1.0
1051,CHP05360,芸香,0.85118256,42.0,42.0,4.0,1.0
1052,CHP05313,圆叶茅膏菜,0.8511073,2.0,2.0,1.0,0.0
1053,CHP01367,核桃仁,0.8510272911111113,58.0,58.0,27.0,1.0
1054,CHP00331,茶树根,0.8508051,5.0,5.0,1.0,0.0
1055,CHP01836,荚蒾,0.85061793,25.0,25.0,19.0,0.0
1056,CHP00106,白蜡树皮,0.8504500460869566,82.0,82.0,23.0,2.0
1057,CHP01241,古柯,0.8503245039999999,12.0,12.0,5.0,1.0
1058,CHP01965,金鱼藤,0.8502372016666665,11.0,11.0,6.0,2.0
1059,CHP01180,藁本,0.850107852,37.0,37.0,10.0,0.0
1060,CHP01288,光叶巴豆,0.8500607642857142,24.0,24.0,7.0,1.0
1061,CHP04698,小米草,0.85004777,2.0,2.0,1.0,0.0
1062,CHP04987,杨梅树皮,0.8499502833333333,21.0,21.0,3.0,0.0
1063,CHP04223,土当归,0.8499499500000001,12.0,12.0,2.0,0.0
1064,CHP00458,葱白,0.8496991833333333,70.0,70.0,3.0,0.0
1065,CHP00114,白蔹,0.8496263390697674,102.0,102.0,43.0,7.0
1066,CHP01525,胡桃叶,0.84961,2.0,2.0,1.0,0.0
1067,CHP03649,蛇菰,0.8495906005555557,19.0,19.0,18.0,0.0
1068,CHP02472,路路通,0.8495649214285714,10.0,10.0,7.0,1.0
1069,CHP05896,僵蚕,0.8495627480000001,26.0,26.0,5.0,1.0
1070,CHP00020,桉叶,0.8494900416666665,28.0,28.0,12.0,3.0
1071,CHP01242,谷精草,0.849460042857143,20.0,20.0,7.0,2.0
1072,CHP03695,蓍实,0.8494370427272727,19.0,19.0,11.0,1.0
1073,CHP01342,海南买麻藤,0.8490515139999999,13.0,13.0,5.0,1.0
1074,CHP01846,假蒟子,0.8490256,8.0,8.0,1.0,0.0
1075,CHP01598,华桑,0.8489613933333334,14.0,14.0,3.0,0.0
1076,CHP02218,莨菪根,0.8488402500000001,4.0,4.0,2.0,0.0
1077,CHP01299,广西莪术,0.848816725,12.0,12.0,2.0,0.0
1078,CHP00300,苍耳子,0.8488128242307694,71.0,71.0,26.0,2.0
1079,CHP02649,莽草根,0.84878093,2.0,2.0,1.0,0.0
1080,CHP03843,水红花子,0.8487390833333333,17.0,17.0,6.0,0.0
1081,CHP03918,水杨梅,0.84867555,2.0,2.0,1.0,0.0
1082,CHP01693,黄龙胆,0.8486753749999999,16.0,16.0,6.0,0.0
1083,CHP01907,金粉蕨,0.8486191999999999,7.0,7.0,2.0,0.0
1084,CHP01614,桦树皮,0.84861678,5.0,5.0,2.0,0.0
1085,CHP02222,老鹳草,0.84855348625,22.0,22.0,8.0,0.0
1086,CHP01450,红筷子,0.84849155,3.0,3.0,1.0,0.0
1087,CHP00678,地骨皮,0.8484731147058824,34.0,34.0,17.0,2.0
1088,CHP02796,米仔兰,0.8484624760000001,12.0,12.0,5.0,0.0
1089,CHP03907,水蜈蚣,0.84842982,3.0,3.0,2.0,0.0
1090,CHP03116,萍蓬草,0.8483493099999999,6.0,6.0,4.0,0.0
1091,CHP02618,满山红,0.8483372387499999,43.0,43.0,16.0,1.0
1092,CHP00060,白车轴草,0.8481819245454546,26.0,26.0,11.0,1.0
1093,CHP02244,老鸦柿,0.84801565,6.0,6.0,2.0,0.0
1094,CHP05160,益智仁,0.8479309,5.0,5.0,1.0,0.0
1095,CHP01515,胡椒,0.8478577052380952,134.0,134.0,21.0,2.0
1096,CHP00635,淡竹叶,0.8478508,1.0,1.0,1.0,0.0
1097,CHP01519,胡萝卜子,0.8477602433333332,43.0,43.0,12.0,1.0
1098,CHP00208,半枫荷,0.84773995,3.0,3.0,2.0,0.0
1099,CHP03274,秋海棠,0.8476739,5.0,5.0,1.0,0.0
1100,CHP04869,鸭儿芹,0.84766674,1.0,1.0,1.0,0.0
1101,CHP03022,牛西西,0.84766539,9.0,9.0,4.0,0.0
1102,CHP00424,垂盆草,0.8475913429411764,67.0,67.0,17.0,1.0
1103,CHP02630,蔓荆,0.8475639600000001,20.0,20.0,5.0,0.0
1104,CHP04643,小飞蓬,0.8474636,8.0,8.0,1.0,0.0
1105,CHP02056,决明子,0.8474568896969696,56.0,56.0,33.0,4.0
1106,CHP03182,千里光,0.8473982057894737,35.0,35.0,19.0,1.0
1107,CHP02769,美人蕉,0.847045975,4.0,4.0,2.0,0.0
1108,CHP04547,相思子,0.84704135,11.0,11.0,2.0,0.0
1109,CHP03672,神香草,0.84698915,4.0,4.0,1.0,0.0
