rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
784,CHP02178,莱菔,0.90704614,5.0,5.0,1.0,1.0
785,CHP01751,灰叶根,0.9070207,22.0,22.0,2.0,1.0
786,CHP01296,广金钱草,0.9068804,21.0,21.0,8.0,2.0
787,CHP02450,芦竹根,0.90673304,11.0,11.0,1.0,1.0
788,CHP03148,铺地蜈蚣,0.9066823,14.0,14.0,10.0,4.0
789,CHP00326,侧柏叶,0.90666026,90.0,90.0,24.0,1.0
790,CHP01288,光叶巴豆,0.906639,24.0,24.0,7.0,1.0
791,CHP04647,小构树,0.9065517,21.0,21.0,7.0,2.0
792,CHP06113,马勃,0.9063838,20.0,20.0,8.0,1.0
793,CHP01876,胶质鼠尾草,0.9063053,3.0,3.0,1.0,1.0
794,CHP02314,莲子心,0.9062692,11.0,11.0,2.0,1.0
795,CHP03360,蕤仁,0.9062689,3.0,3.0,1.0,1.0
796,CHP04599,响铃草,0.90622056,11.0,11.0,5.0,1.0
797,CHP02541,葎草,0.90619594,31.0,31.0,4.0,3.0
798,CHP05320,月桂叶,0.90613097,6.0,6.0,3.0,1.0
799,CHP03182,千里光,0.90587676,35.0,35.0,19.0,1.0
800,CHP03263,清风藤,0.9057379,11.0,11.0,5.0,1.0
801,CHP01076,凤眼草,0.90568316,8.0,8.0,8.0,3.0
802,CHP05211,瘿花香茶菜,0.9056703,6.0,6.0,3.0,2.0
803,CHP05964,牛肾,0.90558004,6.0,6.0,2.0,1.0
804,CHP04717,小通草,0.90551937,14.0,14.0,6.0,5.0
805,CHP03778,柿叶,0.9055149,14.0,14.0,6.0,1.0
806,CHP00403,除虫菊,0.9054308,16.0,16.0,3.0,1.0
807,CHP00454,刺楸树皮,0.9053198,11.0,11.0,6.0,2.0
808,CHP03162,漆大姑,0.90525246,4.0,4.0,3.0,1.0
809,CHP05647,紫金牛根,0.90524435,7.0,7.0,3.0,1.0
810,CHP02463,鹿角菜,0.9050649,7.0,7.0,4.0,1.0
811,CHP01002,繁缕,0.9049257,9.0,9.0,4.0,1.0
812,CHP02420,龙牙楤木,0.90490264,5.0,5.0,1.0,1.0
813,CHP00670,地胆草,0.904894,10.0,10.0,5.0,2.0
814,CHP01600,华山矾,0.9048246,10.0,10.0,6.0,1.0
815,CHP03257,青羊参,0.90474796,2.0,2.0,2.0,1.0
816,CHP04054,唐松草,0.90468633,68.0,68.0,1.0,1.0
817,CHP01460,红毛七,0.9046749,9.0,9.0,4.0,1.0
818,CHP01912,金合欢,0.90456325,11.0,11.0,5.0,2.0
819,CHP02356,凌霄,0.904435,6.0,6.0,2.0,1.0
820,CHP02166,腊梅花,0.90414447,5.0,5.0,2.0,1.0
821,CHP03587,山香圆,0.90407383,6.0,6.0,5.0,1.0
822,CHP05360,芸香,0.9039885,42.0,42.0,4.0,1.0
823,CHP00422,穿心莲,0.90390337,100.0,100.0,33.0,2.0
824,CHP05882,鸡肉,0.9037759,1.0,1.0,1.0,1.0
825,CHP00455,刺桐,0.90375644,104.0,104.0,7.0,1.0
826,CHP00292,布渣叶,0.90359056,20.0,20.0,8.0,1.0
827,CHP01853,剪秋罗,0.90357935,3.0,3.0,1.0,1.0
828,CHP03097,皮哨子,0.90345716,5.0,5.0,3.0,1.0
829,CHP01580,华东膜蕨,0.90335476,25.0,25.0,17.0,1.0
830,CHP05286,玉米须,0.90329206,13.0,13.0,7.0,1.0
831,CHP02357,凌霄花,0.90327024,33.0,33.0,14.0,1.0
832,CHP02520,落葵花,0.9030572,9.0,9.0,7.0,1.0
833,CHP01089,佛甲草,0.9030105,8.0,8.0,2.0,1.0
834,CHP00206,半边苏,0.90289897,35.0,35.0,8.0,1.0
835,CHP03486,山沉香,0.9028428,16.0,16.0,5.0,1.0
836,CHP03226,青果,0.90269643,14.0,14.0,8.0,2.0
837,CHP00079,白果槲寄生,0.90258694,4.0,4.0,2.0,1.0
838,CHP03585,山香,0.90257245,12.0,12.0,10.0,1.0
839,CHP04324,文冠果,0.9025613,4.0,4.0,4.0,2.0
840,CHP00949,峨参,0.90253556,16.0,16.0,3.0,2.0
841,CHP01965,金鱼藤,0.90249956,11.0,11.0,6.0,2.0
842,CHP03302,瞿麦,0.9024912,10.0,10.0,5.0,1.0
843,CHP03550,山柳,0.9024623,2.0,2.0,1.0,1.0
844,CHP00560,大头橐吾,0.9022399,6.0,6.0,3.0,1.0
845,CHP03673,肾茶,0.9022163,27.0,27.0,25.0,1.0
846,CHP00183,柏树叶,0.90213144,6.0,6.0,2.0,1.0
847,CHP01338,海金砂,0.90201205,28.0,28.0,9.0,1.0
848,CHP05329,越橘叶,0.90193737,3.0,3.0,2.0,1.0
849,CHP00597,大叶仙茅,0.90193665,24.0,24.0,10.0,1.0
850,CHP01257,关苍术,0.90191776,4.0,4.0,1.0,1.0
851,CHP03204,枪刀药,0.90181714,28.0,28.0,12.0,1.0
852,CHP02847,木半夏根,0.90180475,3.0,3.0,2.0,1.0
853,CHP00003,阿魏,0.9017445,133.0,133.0,32.0,1.0
854,CHP01245,骨碎补,0.90154684,37.0,37.0,26.0,1.0
855,CHP00060,白车轴草,0.9015067,26.0,26.0,11.0,1.0
856,CHP05154,异叶梁王茶,0.9014252,8.0,8.0,4.0,2.0
857,CHP01663,黄花稔,0.9009692,11.0,11.0,4.0,1.0
858,CHP00327,侧柏枝节,0.900949,42.0,42.0,13.0,1.0
859,CHP02469,鹿衔草,0.9007344,11.0,11.0,7.0,1.0
860,CHP03867,水蓼,0.9007193,12.0,12.0,6.0,1.0
861,CHP05670,紫萁,0.9007181,2.0,2.0,2.0,1.0
862,CHP00305,藏边大黄,0.9005338,28.0,28.0,10.0,1.0
863,CHP01125,甘青铁线莲,0.90038043,6.0,6.0,2.0,1.0
864,CHP01822,蕺叶秋海棠,0.900304,3.0,3.0,2.0,1.0
865,CHP04571,香茅,0.90027297,3.0,3.0,1.0,1.0
866,CHP03456,沙枣树皮,0.90024817,2.0,2.0,1.0,1.0
867,CHP03863,水苦荬,0.9001168,6.0,6.0,3.0,1.0
868,CHP00997,番泻叶,0.899992,22.0,22.0,9.0,0.0
869,CHP01669,黄花远志,0.8999783,21.0,21.0,10.0,0.0
870,CHP01945,金铁锁,0.899906,12.0,12.0,7.0,0.0
871,CHP00050,白八角莲,0.89976597,1.0,1.0,1.0,0.0
872,CHP05117,叶下珠,0.8997625,15.0,15.0,4.0,0.0
873,CHP05012,野百合,0.8995856,3.0,3.0,2.0,0.0
874,CHP04061,桃金娘,0.8993319,18.0,18.0,4.0,0.0
875,CHP03659,蛇藤,0.8993241,3.0,3.0,1.0,0.0
876,CHP02410,龙脑膏香,0.89917594,15.0,15.0,7.0,0.0
877,CHP01801,鸡血藤,0.899156,96.0,96.0,28.0,0.0
878,CHP01163,高粱,0.89914834,6.0,6.0,3.0,0.0
879,CHP04602,向日葵,0.89907473,6.0,6.0,2.0,0.0
880,CHP05553,猪屎豆,0.89906394,3.0,3.0,2.0,0.0
881,CHP00849,豆油,0.8989089,10.0,10.0,4.0,0.0
882,CHP01351,诃子,0.89882165,34.0,34.0,19.0,0.0
883,CHP00762,吊干麻,0.8988098,22.0,22.0,8.0,0.0
884,CHP04165,铁丝七,0.8986071,6.0,6.0,2.0,0.0
885,CHP04119,甜瓜蒂,0.8985664,4.0,4.0,3.0,0.0
886,CHP03561,山柰,0.8985655,20.0,20.0,7.0,0.0
887,CHP01244,骨节草,0.8985645,6.0,6.0,5.0,0.0
888,CHP00974,耳草,0.8984807,11.0,11.0,4.0,0.0
889,CHP03503,山矾,0.89804727,5.0,5.0,3.0,0.0
890,CHP05557,猪鬃草,0.89794827,17.0,17.0,11.0,0.0
891,CHP02057,蕨菜,0.897711,47.0,47.0,9.0,0.0
892,CHP01884,角蒿,0.8975013,10.0,10.0,6.0,0.0
893,CHP02872,木姜子,0.89737856,8.0,8.0,2.0,0.0
894,CHP00972,儿茶,0.8971375,41.0,41.0,22.0,0.0
895,CHP02104,苦瓜,0.89706516,4.0,4.0,3.0,0.0
896,CHP02939,南蛇藤根,0.8970421,23.0,23.0,15.0,0.0
897,CHP01679,黄荆叶,0.8969053,31.0,31.0,7.0,0.0
898,CHP01168,高山火绒草,0.8968936,17.0,17.0,6.0,0.0
899,CHP06073,紫河车,0.8968849,2.0,2.0,1.0,0.0
900,CHP04473,细葛缕子,0.89672023,30.0,30.0,17.0,0.0
901,CHP05572,竹沥,0.896647,15.0,15.0,4.0,0.0
902,CHP01316,桂花,0.8966404,8.0,8.0,5.0,0.0
903,CHP00729,灯盏细辛,0.89661676,17.0,17.0,7.0,0.0
904,CHP02675,毛冬青,0.89654076,5.0,5.0,3.0,0.0
905,CHP01916,金鸡纳,0.8965313,24.0,24.0,7.0,0.0
906,CHP05461,鹧鸪菜,0.89648485,1.0,1.0,1.0,0.0
907,CHP00668,地不容,0.89634657,25.0,25.0,3.0,0.0
908,CHP04985,杨梅根,0.89631045,7.0,7.0,1.0,0.0
909,CHP05563,竹柏根,0.8962911,4.0,4.0,2.0,0.0
910,CHP00742,滇黄芩,0.896198,10.0,10.0,5.0,0.0
911,CHP01836,荚蒾,0.8958791,25.0,25.0,19.0,0.0
912,CHP03657,蛇葡萄,0.8958577,21.0,21.0,8.0,0.0
913,CHP03992,粟米草,0.89555246,8.0,8.0,3.0,0.0
914,CHP03843,水红花子,0.8955101,17.0,17.0,6.0,0.0
915,CHP00396,臭山羊,0.8954881,17.0,17.0,3.0,0.0
916,CHP02544,麻根,0.89538276,6.0,6.0,4.0,0.0
917,CHP00376,赤瓟,0.8952365,8.0,8.0,4.0,0.0
918,CHP01936,金雀花,0.89512885,19.0,19.0,10.0,0.0
919,CHP02477,露蕊乌头,0.8950925,5.0,5.0,2.0,0.0
920,CHP00457,葱,0.8950697,25.0,25.0,6.0,0.0
921,CHP04523,夏至草,0.8950435,13.0,13.0,4.0,0.0
922,CHP01708,黄缅桂,0.8949226,2.0,2.0,1.0,0.0
923,CHP01449,红景天,0.8948561,44.0,44.0,5.0,0.0
924,CHP00500,大果大戟,0.89469016,16.0,16.0,10.0,0.0
925,CHP02685,毛诃子,0.89437485,5.0,5.0,2.0,0.0
926,CHP03098,枇杷,0.89434594,6.0,6.0,3.0,0.0
927,CHP00576,大叶骨碎补,0.8941966,4.0,4.0,2.0,0.0
928,CHP03803,鼠李,0.89409244,6.0,6.0,2.0,0.0
929,CHP01180,藁本,0.8940179,37.0,37.0,10.0,0.0
930,CHP01712,黄皮根,0.8939668,2.0,2.0,1.0,0.0
931,CHP00945,多穗石柯叶,0.89394,8.0,8.0,4.0,0.0
932,CHP00463,楤木,0.89377433,4.0,4.0,3.0,0.0
933,CHP03601,山楂,0.8937271,25.0,25.0,7.0,0.0
934,CHP00208,半枫荷,0.8936373,3.0,3.0,2.0,0.0
935,CHP00970,鄂北贝母,0.8934261,8.0,8.0,4.0,0.0
936,CHP03979,苏木,0.89341843,50.0,50.0,13.0,0.0
937,CHP04987,杨梅树皮,0.8934061,21.0,21.0,3.0,0.0
938,CHP06060,原蚕沙,0.8930745,6.0,6.0,5.0,0.0
939,CHP01676,黄荆,0.892902,15.0,15.0,7.0,0.0
940,CHP00095,白花藤,0.89281255,3.0,3.0,1.0,0.0
941,CHP00854,毒蛆草,0.8927762,3.0,3.0,1.0,0.0
942,CHP00296,蚕豆,0.8927437,19.0,19.0,3.0,0.0
943,CHP00628,胆木,0.8922113,13.0,13.0,4.0,0.0
944,CHP04368,无花果,0.8922022,25.0,25.0,2.0,0.0
945,CHP04682,小蓟,0.89218986,5.0,5.0,3.0,0.0
946,CHP03946,四季青,0.8914396,17.0,17.0,7.0,0.0
947,CHP01719,黄杞,0.89134294,8.0,8.0,3.0,0.0
948,CHP04667,小花鬼针草,0.8913129,6.0,6.0,5.0,0.0
949,CHP04238,土木香,0.8912631,2.0,2.0,1.0,0.0
950,CHP01339,海韭菜,0.8912406,4.0,4.0,2.0,0.0
951,CHP00770,调经草,0.8910867,5.0,5.0,2.0,0.0
952,CHP02517,落花生,0.8910543,24.0,24.0,12.0,0.0
953,CHP00231,北玄参,0.8907299,15.0,15.0,6.0,0.0
954,CHP03806,鼠曲草,0.8903016,10.0,10.0,5.0,0.0
955,CHP05355,云实叶,0.8900751,1.0,1.0,1.0,0.0
956,CHP01868,浆果苋,0.8900447,1.0,1.0,1.0,0.0
957,CHP04459,西洋接骨木,0.8899902,4.0,4.0,3.0,0.0
958,CHP02049,卷丹,0.88998735,1.0,1.0,1.0,0.0
959,CHP02547,麻黄根,0.8897802,21.0,21.0,15.0,0.0
960,CHP01570,花生油,0.88970774,3.0,3.0,2.0,0.0
961,CHP00994,番石榴叶,0.8894855,3.0,3.0,3.0,0.0
962,CHP02785,猕猴桃根,0.8894378,5.0,5.0,1.0,0.0
963,CHP00993,番石榴皮,0.8893423,2.0,2.0,2.0,0.0
964,CHP04098,天茄子,0.8892182,4.0,4.0,1.0,0.0
965,CHP06133,蛹虫草,0.88907814,11.0,11.0,7.0,0.0
966,CHP02375,柳杉,0.8889737,21.0,21.0,13.0,0.0
967,CHP01767,火焰花,0.88871413,6.0,6.0,3.0,0.0
968,CHP03223,青黛,0.88860875,2.0,2.0,2.0,0.0
969,CHP03099,枇杷核,0.8886011,6.0,6.0,5.0,0.0
970,CHP02750,玫瑰花,0.88824785,49.0,49.0,12.0,0.0
971,CHP00778,丁茄,0.8877808,9.0,9.0,1.0,0.0
972,CHP01578,华北白前,0.88774586,13.0,13.0,3.0,0.0
973,CHP03696,十大功劳,0.8877452,12.0,12.0,2.0,0.0
974,CHP02745,茅莓,0.88766444,2.0,2.0,1.0,0.0
975,CHP03273,秋枫木,0.8876065,3.0,3.0,1.0,0.0
976,CHP06125,石花,0.8875086,7.0,7.0,4.0,0.0
977,CHP02942,南酸枣,0.8873804,4.0,4.0,1.0,0.0
978,CHP05541,珠子参,0.8872057,5.0,5.0,1.0,0.0
979,CHP04404,五加皮,0.88720405,3.0,3.0,2.0,0.0
980,CHP02896,木棉花,0.8871635,47.0,47.0,11.0,0.0
981,CHP02035,橘子,0.8871368,6.0,6.0,2.0,0.0
982,CHP03759,石枣子,0.8870799,9.0,9.0,1.0,0.0
983,CHP05967,牛靥,0.8870245,6.0,6.0,2.0,0.0
984,CHP00386,赤杨,0.8870033,31.0,31.0,6.0,0.0
985,CHP04449,西瓜,0.8866903,15.0,15.0,3.0,0.0
986,CHP01480,红雀珊瑚,0.8864109,2.0,2.0,1.0,0.0
987,CHP03186,千屈菜,0.88636863,28.0,28.0,2.0,0.0
988,CHP04737,小叶黑柴胡,0.8863491,2.0,2.0,1.0,0.0
989,CHP00458,葱白,0.88632584,70.0,70.0,3.0,0.0
990,CHP04290,万寿菊,0.88610774,7.0,7.0,2.0,0.0
991,CHP00026,八角枫,0.8861006,4.0,4.0,1.0,0.0
992,CHP05221,油茶根皮,0.88604414,7.0,7.0,3.0,0.0
993,CHP04612,象皮木,0.885934,10.0,10.0,2.0,0.0
994,CHP05615,梓叶,0.8858641,21.0,21.0,12.0,0.0
995,CHP02537,绿绒蒿,0.8858463,30.0,30.0,7.0,0.0
996,CHP01337,海红豆,0.88581216,6.0,6.0,1.0,0.0
997,CHP01008,防风草,0.8856241,4.0,4.0,3.0,0.0
998,CHP03491,山慈菇,0.88547504,50.0,50.0,11.0,0.0
999,CHP05922,鹿茸,0.88536584,7.0,7.0,4.0,0.0
1000,CHP00936,多裂委陵菜,0.8852022,3.0,3.0,2.0,0.0
1001,CHP02159,昆明鸡血藤,0.8851722,3.0,3.0,1.0,0.0
1002,CHP01551,虎耳草,0.885136,7.0,7.0,6.0,0.0
1003,CHP02970,柠檬桉叶,0.88492614,5.0,5.0,3.0,0.0
1004,CHP04616,橡实,0.8845686,6.0,6.0,2.0,0.0
1005,CHP03568,山稔叶,0.88443184,1.0,1.0,1.0,0.0
1006,CHP03605,山楂叶,0.88430214,29.0,29.0,7.0,0.0
1007,CHP04374,无患子皮,0.884268,5.0,5.0,2.0,0.0
1008,CHP04268,娃儿藤,0.8840165,6.0,6.0,3.0,0.0
1009,CHP01930,金牛草,0.88392174,19.0,19.0,8.0,0.0
1010,CHP03545,山莨菪,0.88372356,5.0,5.0,2.0,0.0
1011,CHP01905,金钗凤尾蕨,0.883469,11.0,11.0,5.0,0.0
1012,CHP03649,蛇菰,0.8832833,19.0,19.0,18.0,0.0
1013,CHP02175,辣蓼草,0.8831334,17.0,17.0,5.0,0.0
1014,CHP04746,小叶石楠,0.8830245,2.0,2.0,1.0,0.0
1015,CHP00879,杜鹃花叶,0.8829581,2.0,2.0,1.0,0.0
1016,CHP02133,苦檀子,0.88294315,6.0,6.0,1.0,0.0
1017,CHP01946,金挖耳,0.8828715,3.0,3.0,2.0,0.0
1018,CHP00315,草豆蔻,0.8827898,37.0,37.0,8.0,0.0
1019,CHP01759,茴香茎叶,0.8826047,4.0,4.0,2.0,0.0
1020,CHP03120,婆罗门皂荚,0.88249123,9.0,9.0,1.0,0.0
1021,CHP01810,姬蕨,0.8824736,6.0,6.0,1.0,0.0
1022,CHP05392,粘毛鼠尾草,0.8823966,4.0,4.0,2.0,0.0
1023,CHP00443,刺果甘草,0.88184786,22.0,22.0,6.0,0.0
1024,CHP05682,紫檀,0.88168633,36.0,36.0,7.0,0.0
1025,CHP02784,猕猴桃,0.88168144,2.0,2.0,1.0,0.0
1026,CHP04276,豌豆,0.88166255,10.0,10.0,6.0,0.0
1027,CHP01431,红花鹿蹄草,0.88146484,8.0,8.0,4.0,0.0
1028,CHP02644,芒萁骨,0.88142765,2.0,2.0,1.0,0.0
1029,CHP01226,枸骨根,0.8810673,1.0,1.0,1.0,0.0
1030,CHP00756,颠茄,0.88097364,11.0,11.0,3.0,0.0
1031,CHP05881,鸡内金,0.8806178,3.0,3.0,1.0,0.0
1032,CHP02494,罗锅底,0.8806116,9.0,9.0,5.0,0.0
1033,CHP03139,蒲桃,0.88008547,33.0,33.0,5.0,0.0
1034,CHP00853,毒芹根,0.8800663,10.0,10.0,4.0,0.0
1035,CHP01104,福寿草,0.8800167,20.0,20.0,3.0,0.0
1036,CHP06067,雉,0.87978745,2.0,2.0,1.0,0.0
1037,CHP02416,龙须藤,0.8796996,28.0,28.0,8.0,0.0
1038,CHP05807,蜂蜜,0.87969315,5.0,5.0,1.0,0.0
1039,CHP04538,藓生马先蒿,0.8792065,4.0,4.0,2.0,0.0
1040,CHP02371,柳穿鱼,0.87919027,9.0,9.0,3.0,0.0
1041,CHP01176,高乌头,0.87904006,5.0,5.0,2.0,0.0
1042,CHP01897,芥蓝,0.8788471,6.0,6.0,2.0,0.0
1043,CHP03306,拳参,0.8787524,3.0,3.0,3.0,0.0
1044,CHP01299,广西莪术,0.878671,12.0,12.0,2.0,0.0
1045,CHP02938,南蛇藤,0.87831146,4.0,4.0,1.0,0.0
1046,CHP05159,益智,0.8778602,12.0,12.0,11.0,0.0
1047,CHP01903,金草,0.8775617,2.0,2.0,1.0,0.0
1048,CHP04795,杏仁,0.8775563,11.0,11.0,3.0,0.0
1049,CHP01871,降香,0.87736684,94.0,94.0,8.0,0.0
1050,CHP03907,水蜈蚣,0.8773304,3.0,3.0,2.0,0.0
1051,CHP02908,木贼,0.8773185,16.0,16.0,7.0,0.0
1052,CHP02222,老鹳草,0.877272,22.0,22.0,8.0,0.0
1053,CHP02074,榼藤子,0.87711465,5.0,5.0,2.0,0.0
1054,CHP01963,金樱叶,0.8769841,1.0,1.0,1.0,0.0
1055,CHP03132,葡萄柚,0.87689495,7.0,7.0,2.0,0.0
1056,CHP01131,甘西鼠尾草,0.8768829,20.0,20.0,5.0,0.0
1057,CHP03022,牛西西,0.8768159,9.0,9.0,4.0,0.0
1058,CHP02540,绿玉树,0.8767484,2.0,2.0,1.0,0.0
1059,CHP04033,台湾泽兰,0.87631243,7.0,7.0,4.0,0.0
1060,CHP02972,柠檬皮,0.8760109,6.0,6.0,3.0,0.0
1061,CHP01953,金腰,0.8758625,3.0,3.0,1.0,0.0
1062,CHP02967,柠檬,0.87574035,8.0,8.0,1.0,0.0
1063,CHP02909,木竹子,0.87571084,64.0,64.0,10.0,0.0
1064,CHP02630,蔓荆,0.8751405,20.0,20.0,5.0,0.0
1065,CHP01907,金粉蕨,0.8747223,7.0,7.0,2.0,0.0
1066,CHP01693,黄龙胆,0.8747042,16.0,16.0,6.0,0.0
1067,CHP02597,马先蒿,0.87464464,2.0,2.0,1.0,0.0
1068,CHP00604,大叶紫珠,0.8743453,9.0,9.0,3.0,0.0
1069,CHP02055,决明,0.8742585,17.0,17.0,5.0,0.0
1070,CHP01739,黄菀,0.8740673,7.0,7.0,3.0,0.0
1071,CHP04862,寻骨风,0.8738149,17.0,17.0,5.0,0.0
1072,CHP06128,松萝,0.87370586,27.0,27.0,7.0,0.0
1073,CHP01326,桂枝,0.8735672,57.0,57.0,11.0,0.0
1074,CHP06096,鬼盖,0.87351924,6.0,6.0,2.0,0.0
1075,CHP01040,粪箕笃,0.87340534,4.0,4.0,2.0,0.0
1076,CHP00254,鞭打绣球,0.87313163,1.0,1.0,1.0,0.0
1077,CHP03905,水团花,0.8730707,6.0,6.0,3.0,0.0
1078,CHP06099,红曲,0.87303627,2.0,2.0,1.0,0.0
1079,CHP02062,咖啡,0.8730205,2.0,2.0,1.0,0.0
1080,CHP02218,莨菪根,0.8730046,4.0,4.0,2.0,0.0
1081,CHP04431,五爪龙,0.87296665,6.0,6.0,3.0,0.0
1082,CHP00141,白薯莨,0.87295353,2.0,2.0,1.0,0.0
1083,CHP04057,桃儿七,0.8727854,10.0,10.0,6.0,0.0
1084,CHP04524,仙鹤草,0.8727549,11.0,11.0,4.0,0.0
1085,CHP05304,圆柏,0.872661,5.0,5.0,5.0,0.0
1086,CHP00165,白珠树,0.8724721,18.0,18.0,4.0,0.0
1087,CHP01614,桦树皮,0.87169206,5.0,5.0,2.0,0.0
1088,CHP01327,桂竹香,0.8716868,3.0,3.0,2.0,0.0
1089,CHP02796,米仔兰,0.87162036,12.0,12.0,5.0,0.0
1090,CHP04547,相思子,0.8713077,11.0,11.0,2.0,0.0
1091,CHP05309,圆滑番荔枝,0.87103635,5.0,5.0,3.0,0.0
1092,CHP05690,紫薇,0.87080824,12.0,12.0,4.0,0.0
1093,CHP01644,黄瓜,0.87075484,22.0,22.0,6.0,0.0
1094,CHP00963,鹅绒藤,0.8707466,6.0,6.0,2.0,0.0
1095,CHP03187,千日红,0.8700733,12.0,12.0,6.0,0.0
1096,CHP03270,苘麻子,0.869872,3.0,3.0,1.0,0.0
1097,CHP02239,老鼠瓜,0.86948186,5.0,5.0,2.0,0.0
1098,CHP05729,总状绿绒蒿,0.8694035,1.0,1.0,1.0,0.0
1099,CHP04550,香柏,0.8693978,3.0,3.0,2.0,0.0
1100,CHP00793,东北刺人参,0.8687952,16.0,16.0,1.0,0.0
1101,CHP02519,落葵,0.86861765,1.0,1.0,1.0,0.0
1102,CHP05662,紫茉莉,0.86833715,8.0,8.0,1.0,0.0
1103,CHP01123,甘菊,0.8677718,2.0,2.0,2.0,0.0
1104,CHP01463,红毛野海棠,0.8674482,2.0,2.0,1.0,0.0
1105,CHP06037,五灵脂,0.86719334,6.0,6.0,1.0,0.0
1106,CHP01786,鸡冠花,0.86712945,6.0,6.0,2.0,0.0
1107,CHP05834,蛤蚧,0.86704147,3.0,3.0,2.0,0.0
1108,CHP03910,水仙,0.86686075,7.0,7.0,4.0,0.0
1109,CHP05676,紫苏,0.86674297,38.0,38.0,9.0,0.0
1110,CHP04948,眼子菜,0.8667204,9.0,9.0,4.0,0.0
1111,CHP05778,蝉蜕,0.8665789,8.0,8.0,4.0,0.0
1112,CHP05919,鹿角,0.8664378,2.0,2.0,1.0,0.0
1113,CHP01517,胡萝卜,0.86637986,8.0,8.0,2.0,0.0
1114,CHP04900,芫花根,0.86599123,3.0,3.0,2.0,0.0
1115,CHP01942,金丝桃,0.8653945,10.0,10.0,1.0,0.0
1116,CHP05501,枳实,0.8653161,6.0,6.0,1.0,0.0
1117,CHP01864,姜黄,0.86502016,48.0,48.0,12.0,0.0
1118,CHP05190,淫羊藿,0.8650101,165.0,165.0,49.0,0.0
1119,CHP02339,蓼实,0.86500245,2.0,2.0,1.0,0.0
1120,CHP04460,西洋梨,0.8649684,3.0,3.0,1.0,0.0
1121,CHP05274,榆树,0.8640521,1.0,1.0,1.0,0.0
1122,CHP05364,仔榄树,0.86403066,2.0,2.0,2.0,0.0
1123,CHP00042,巴西胡桐,0.8635111,10.0,10.0,1.0,0.0
1124,CHP05805,蜂胶,0.8631641,83.0,83.0,8.0,0.0
1125,CHP05229,油柑叶,0.8625434,6.0,6.0,4.0,0.0
1126,CHP02661,毛白杨,0.8625309,13.0,13.0,4.0,0.0
1127,CHP04822,萱草根,0.8624345,5.0,5.0,2.0,0.0
1128,CHP01143,干地黄,0.86206496,21.0,21.0,2.0,0.0
1129,CHP01566,花锚,0.8618432,4.0,4.0,2.0,0.0
1130,CHP00389,臭柏,0.86172265,4.0,4.0,1.0,0.0
1131,CHP01346,含羞草,0.8617073,8.0,8.0,3.0,0.0
1132,CHP01159,杠香藤,0.8616101,3.0,3.0,1.0,0.0
1133,CHP00988,番木瓜叶,0.86153257,1.0,1.0,1.0,0.0
1134,CHP02305,莲花,0.8612138,17.0,17.0,2.0,0.0
1135,CHP02861,木防己,0.861186,13.0,13.0,1.0,0.0
1136,CHP00991,番石榴干,0.8611662,1.0,1.0,1.0,0.0
1137,CHP02015,救必应,0.861084,9.0,9.0,3.0,0.0
1138,CHP03780,匙羹藤,0.86063033,4.0,4.0,1.0,0.0
1139,CHP05162,薏苡仁,0.8605841,6.0,6.0,2.0,0.0
1140,CHP04904,岩败酱,0.86046827,3.0,3.0,1.0,0.0
1141,CHP03087,蓬子菜,0.86043894,4.0,4.0,1.0,0.0
1142,CHP04984,杨梅,0.8602389,9.0,9.0,6.0,0.0
1143,CHP05353,云实,0.8601524,1.0,1.0,1.0,0.0
1144,CHP04223,土当归,0.8601227,12.0,12.0,2.0,0.0
1145,CHP02746,茅香,0.86008376,2.0,2.0,1.0,0.0
1146,CHP03116,萍蓬草,0.8599378,6.0,6.0,4.0,0.0
1147,CHP03969,松香,0.85985816,6.0,6.0,4.0,0.0
1148,CHP04344,乌桕木根皮,0.85973406,2.0,2.0,1.0,0.0
1149,CHP01381,黑壳楠,0.85958636,8.0,8.0,1.0,0.0
1150,CHP03751,石刷把,0.8589509,4.0,4.0,3.0,0.0
1151,CHP01524,胡桃树皮,0.85879165,8.0,8.0,4.0,0.0
1152,CHP03375,三叉凤尾蕨,0.8586478,1.0,1.0,1.0,0.0
1153,CHP00969,鄂报春,0.8578884,3.0,3.0,1.0,0.0
1154,CHP04335,乌棒子,0.8578187,2.0,2.0,1.0,0.0
1155,CHP04329,问荆,0.8576638,4.0,4.0,1.0,0.0
1156,CHP03933,睡菜根,0.8573241,1.0,1.0,1.0,0.0
1157,CHP02031,橘络,0.85726374,8.0,8.0,1.0,0.0
1158,CHP00156,白叶藤,0.85712844,2.0,2.0,1.0,0.0
1159,CHP05848,黑蚂蚁,0.8570461,1.0,1.0,1.0,0.0
1160,CHP03177,千解草,0.8570055,4.0,4.0,2.0,0.0
1161,CHP02367,琉璃草,0.85686934,27.0,27.0,12.0,0.0
1162,CHP00940,多穗蓼,0.85686743,6.0,6.0,1.0,0.0
1163,CHP01733,黄蜀葵花,0.85642946,1.0,1.0,1.0,0.0
1164,CHP05010,椰子瓤,0.85642207,2.0,2.0,1.0,0.0
1165,CHP02739,茅膏菜,0.8563279,3.0,3.0,2.0,0.0
1166,CHP04463,锡生藤,0.8562808,9.0,9.0,1.0,0.0
1167,CHP06092,茯神,0.85624313,3.0,3.0,1.0,0.0
