rank,CHP_ID,Chinese_herbal_pieces,effective_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
370,CHP05294,玉竹,0.7952352983333334,12.0,12.0,6.0,4.0
371,CHP04772,心叶荆芥,0.7952123733333334,3.0,3.0,1.0,1.0
372,CHP00947,多足蕨,0.7950973488888889,9.0,9.0,6.0,3.0
373,CHP03341,肉苁蓉,0.7950668801562499,64.0,64.0,45.0,9.0
374,CHP04018,娑罗子,0.7950268790909092,11.0,11.0,7.0,3.0
375,CHP04765,薤白,0.7949373195,40.0,40.0,23.0,11.0
376,CHP02063,开口箭,0.7948015934,50.0,50.0,23.0,18.0
377,CHP01905,金钗凤尾蕨,0.7947209363636364,11.0,11.0,5.0,0.0
378,CHP05357,芸薹,0.79460695,2.0,2.0,1.0,1.0
379,CHP03038,糯稻根,0.7944761330769231,13.0,13.0,7.0,6.0
380,CHP02037,蒟蒻薯,0.7941595515492957,71.0,71.0,30.0,24.0
381,CHP01656,黄花夹竹桃,0.7941392948648649,37.0,37.0,18.0,13.0
382,CHP02478,露水草,0.794094428,10.0,10.0,4.0,1.0
383,CHP04057,桃儿七,0.793884363,10.0,10.0,6.0,0.0
384,CHP02676,毛萼香茶菜,0.7938737530769232,39.0,39.0,23.0,19.0
385,CHP04110,田旋花,0.7938211,1.0,1.0,0.0,0.0
386,CHP00660,稻草,0.7937609688888889,27.0,27.0,14.0,6.0
387,CHP00313,草苁蓉,0.7937264447222222,36.0,36.0,19.0,4.0
388,CHP02597,马先蒿,0.79368732,2.0,2.0,1.0,0.0
389,CHP04306,威灵仙,0.79361923775,40.0,40.0,22.0,12.0
390,CHP02567,马蛋果,0.79350647,2.0,2.0,1.0,1.0
391,CHP01450,红筷子,0.7933675266666667,3.0,3.0,1.0,0.0
392,CHP03503,山矾,0.7932313339999999,5.0,5.0,3.0,0.0
393,CHP03088,蟛蜞菊,0.7929397900000001,7.0,7.0,5.0,1.0
394,CHP00298,苍耳,0.7925145988235293,17.0,17.0,8.0,1.0
395,CHP02313,莲子草,0.79216143375,8.0,8.0,4.0,4.0
396,CHP06111,灵芝,0.792126586819788,283.0,283.0,183.0,12.0
397,CHP04216,土贝母,0.7920459412499999,24.0,24.0,16.0,3.0
398,CHP05295,芋头,0.7915477625,4.0,4.0,1.0,1.0
399,CHP03363,瑞香,0.7914600994736843,19.0,19.0,9.0,4.0
400,CHP02904,木香,0.7910287780952382,42.0,42.0,24.0,8.0
401,CHP04683,小接筋草,0.7908747914285713,7.0,7.0,4.0,1.0
402,CHP01181,戈壁天门冬,0.790861263,10.0,10.0,4.0,1.0
403,CHP05157,益母草,0.7907445514492755,69.0,69.0,42.0,12.0
404,CHP01945,金铁锁,0.79063697,12.0,12.0,7.0,0.0
405,CHP00642,刀豆,0.7905956368000001,25.0,25.0,15.0,5.0
406,CHP01040,粪箕笃,0.7905583375,4.0,4.0,2.0,0.0
407,CHP00322,草乌,0.7903533396202531,79.0,79.0,47.0,34.0
408,CHP04344,乌桕木根皮,0.79023108,2.0,2.0,1.0,0.0
409,CHP03569,山珊瑚,0.789478,1.0,1.0,0.0,0.0
410,CHP00763,吊兰,0.789468,1.0,1.0,0.0,0.0
411,CHP03212,乔木紫珠,0.7893236,1.0,1.0,0.0,0.0
412,CHP01809,积雪草,0.7890793173170731,41.0,41.0,21.0,15.0
413,CHP04008,算盘子,0.7890483865,20.0,20.0,11.0,2.0
414,CHP01756,茴芹,0.7887874608,25.0,25.0,15.0,2.0
415,CHP02935,南蛇竻,0.7887638966666667,12.0,12.0,8.0,3.0
416,CHP02844,牡蒿,0.78851052,2.0,2.0,1.0,0.0
417,CHP04902,芫荽子,0.7884606935294117,17.0,17.0,8.0,1.0
418,CHP00079,白果槲寄生,0.788422935,4.0,4.0,2.0,1.0
419,CHP00281,菠菜,0.7881363371428571,21.0,21.0,12.0,1.0
420,CHP04521,夏天无,0.788093336,5.0,5.0,3.0,1.0
421,CHP05255,余甘子,0.7877784118749999,48.0,48.0,25.0,4.0
422,CHP03635,芍药,0.7877389692523366,107.0,107.0,66.0,16.0
423,CHP01537,湖北贝母,0.78760087,9.0,9.0,5.0,4.0
424,CHP04984,杨梅,0.7874318866666666,9.0,9.0,6.0,0.0
425,CHP00140,白首乌,0.7873083344999999,40.0,40.0,20.0,6.0
426,CHP03464,砂生槐,0.7871723,1.0,1.0,0.0,0.0
427,CHP01712,黄皮根,0.7871566999999999,2.0,2.0,1.0,0.0
428,CHP02356,凌霄,0.7869049266666667,6.0,6.0,2.0,1.0
429,CHP01795,鸡屎藤,0.7868448640000001,35.0,35.0,19.0,7.0
430,CHP00223,抱茎獐牙菜,0.78673689875,8.0,8.0,4.0,2.0
431,CHP00176,百蕊草,0.78648764,1.0,1.0,0.0,0.0
432,CHP03679,肾子草,0.7863938714285714,7.0,7.0,4.0,1.0
433,CHP01514,胡黄连,0.7863744767567566,74.0,74.0,35.0,16.0
434,CHP05782,蟾酥,0.7862855178873238,71.0,71.0,41.0,24.0
435,CHP02554,麻牛膝,0.7861836386666667,15.0,15.0,7.0,4.0
436,CHP00080,白果紫草,0.7860820781818181,11.0,11.0,4.0,1.0
437,CHP02296,痢止蒿,0.7860731775,4.0,4.0,2.0,0.0
438,CHP01345,海州骨碎补,0.7860368710000001,10.0,10.0,6.0,1.0
439,CHP03302,瞿麦,0.785778423,10.0,10.0,5.0,1.0
440,CHP01416,红豆杉,0.7855823314233576,548.0,548.0,301.0,82.0
441,CHP05183,银线草,0.7855335942857143,7.0,7.0,3.0,3.0
442,CHP00957,鹅不食草,0.7854943108163265,49.0,49.0,32.0,9.0
443,CHP04903,岩白菜,0.7854577033333333,3.0,3.0,1.0,0.0
444,CHP00319,草莓,0.7853508,2.0,2.0,1.0,1.0
445,CHP00135,白前,0.7853244120512822,78.0,78.0,44.0,24.0
446,CHP01132,肝风草,0.7852741783333334,18.0,18.0,11.0,1.0
447,CHP04169,铁线莲,0.7852142,2.0,2.0,1.0,1.0
448,CHP04127,甜叶菊,0.7849335333333333,3.0,3.0,1.0,1.0
449,CHP03808,鼠尾草,0.7848548679661018,59.0,59.0,31.0,11.0
450,CHP00797,东北雷公藤,0.7843136471052632,38.0,38.0,23.0,3.0
451,CHP04458,西洋参,0.7842740875510202,49.0,49.0,35.0,13.0
452,CHP04316,卫矛,0.7840712966666666,3.0,3.0,1.0,1.0
453,CHP05778,蝉蜕,0.78398283125,8.0,8.0,4.0,0.0
454,CHP02137,苦玄参,0.7839445445,20.0,20.0,10.0,5.0
455,CHP01936,金雀花,0.7838938489473685,19.0,19.0,10.0,0.0
456,CHP05780,蟾皮,0.78377211,4.0,4.0,2.0,1.0
457,CHP04114,甜茶,0.7835628,2.0,2.0,1.0,1.0
458,CHP05853,猴枣,0.783496,1.0,1.0,0.0,0.0
459,CHP02400,龙胆草,0.7834348535384615,65.0,65.0,36.0,18.0
460,CHP04958,羊角拗,0.7832989399999999,10.0,10.0,5.0,3.0
461,CHP02298,连翘,0.7832879850000002,116.0,116.0,59.0,9.0
462,CHP01316,桂花,0.78325486375,8.0,8.0,5.0,0.0
463,CHP02939,南蛇藤根,0.7831340095652174,23.0,23.0,15.0,0.0
464,CHP00676,地肤子,0.783095604,10.0,10.0,6.0,2.0
465,CHP04525,仙茅,0.7829452316666665,60.0,60.0,28.0,17.0
466,CHP05403,樟梨,0.7828053899999999,5.0,5.0,3.0,2.0
467,CHP02119,苦楝皮,0.7827494759770113,87.0,87.0,49.0,23.0
468,CHP00875,杜茎山,0.7825977824,25.0,25.0,10.0,10.0
469,CHP01356,合欢皮,0.7825528214285715,35.0,35.0,19.0,7.0
470,CHP02516,落地生根,0.7825513959999999,5.0,5.0,4.0,2.0
471,CHP05467,真藓,0.78248316,1.0,1.0,0.0,0.0
472,CHP02250,了哥王根,0.7824531214285715,7.0,7.0,4.0,1.0
473,CHP02062,咖啡,0.78230695,2.0,2.0,1.0,0.0
474,CHP02746,茅香,0.78226678,2.0,2.0,1.0,0.0
475,CHP03215,茄子根,0.781686305,4.0,4.0,2.0,0.0
476,CHP00272,滨海前胡,0.781572865,2.0,2.0,0.0,0.0
477,CHP02209,狼毒,0.7815069991666665,36.0,36.0,20.0,4.0
478,CHP03630,商陆,0.7814639068817204,93.0,93.0,52.0,16.0
479,CHP01985,荆芥穗,0.7814545816666666,6.0,6.0,3.0,2.0
480,CHP02748,没药,0.7814543119587629,291.0,291.0,163.0,29.0
481,CHP03456,沙枣树皮,0.781407805,2.0,2.0,1.0,1.0
482,CHP01907,金粉蕨,0.78110015,7.0,7.0,2.0,0.0
483,CHP01534,葫芦茶,0.7810833908333334,12.0,12.0,5.0,2.0
484,CHP02495,罗汉果,0.7810598409803919,102.0,102.0,64.0,27.0
485,CHP02942,南酸枣,0.7810115325,4.0,4.0,1.0,0.0
486,CHP04253,兔儿伞,0.78076145,2.0,2.0,1.0,0.0
487,CHP01968,金盏菊,0.7805363609090911,44.0,44.0,25.0,10.0
488,CHP00728,灯油藤子,0.7804534671428571,7.0,7.0,4.0,1.0
489,CHP01369,鹤草芽,0.7803995333333335,3.0,3.0,1.0,0.0
490,CHP02056,决明子,0.7802321864285714,56.0,56.0,33.0,4.0
491,CHP02913,苜蓿,0.7801970783333334,6.0,6.0,3.0,1.0
492,CHP00229,北沙参,0.7801617833333333,105.0,105.0,58.0,9.0
493,CHP01876,胶质鼠尾草,0.7800904333333333,3.0,3.0,1.0,1.0
494,CHP03013,牛舌草,0.7798132799999999,14.0,14.0,7.0,1.0
495,CHP02837,墨旱莲,0.7797701641509432,53.0,53.0,34.0,16.0
496,CHP01702,黄麻叶,0.7796703399999999,7.0,7.0,3.0,1.0
497,CHP05615,梓叶,0.7795600428571429,21.0,21.0,12.0,0.0
498,CHP01176,高乌头,0.779429302,5.0,5.0,2.0,0.0
499,CHP00989,番茄,0.7789815507547171,53.0,53.0,26.0,20.0
500,CHP03334,榕树,0.778648686875,16.0,16.0,8.0,7.0
501,CHP02815,棉花,0.7785988,1.0,1.0,0.0,0.0
502,CHP03772,柿根,0.77852875,2.0,2.0,1.0,0.0
503,CHP01958,金银花,0.7783623218493152,146.0,146.0,77.0,39.0
504,CHP01610,化香树果,0.7783108,1.0,1.0,0.0,0.0
505,CHP04092,天罗水,0.7782907458333334,12.0,12.0,6.0,2.0
506,CHP03389,三棱,0.7781325893750001,16.0,16.0,10.0,2.0
507,CHP05066,野茉莉,0.7776080758333332,12.0,12.0,4.0,1.0
508,CHP05581,竹叶柴胡,0.7773599499999999,2.0,2.0,1.0,1.0
509,CHP00513,大黄,0.7771269157073171,205.0,205.0,108.0,5.0
510,CHP00906,堆心菊,0.7771164596,25.0,25.0,10.0,9.0
511,CHP01716,黄皮叶,0.7770264174999999,4.0,4.0,2.0,2.0
512,CHP03997,酸浆,0.7768241154285713,35.0,35.0,17.0,13.0
513,CHP05837,海参,0.77640045,1.0,1.0,0.0,0.0
514,CHP00213,榜嘎,0.776387088,5.0,5.0,3.0,1.0
515,CHP04538,藓生马先蒿,0.77606601,4.0,4.0,2.0,0.0
516,CHP03185,千年健,0.7759981056,25.0,25.0,17.0,4.0
517,CHP04174,通草,0.7759759070833333,24.0,24.0,8.0,0.0
518,CHP01256,关白附,0.775974455625,16.0,16.0,8.0,6.0
519,CHP03552,山萝卜,0.7759267,1.0,1.0,0.0,0.0
520,CHP05675,紫杉,0.7759094650000001,102.0,102.0,48.0,14.0
521,CHP02970,柠檬桉叶,0.775894976,5.0,5.0,3.0,0.0
522,CHP06127,树舌,0.7758685341304347,46.0,46.0,24.0,3.0
523,CHP04083,天冬,0.7758022668518518,54.0,54.0,27.0,7.0
524,CHP01312,鬼针草,0.775724546,15.0,15.0,5.0,1.0
525,CHP00150,白薇,0.775561770117647,85.0,85.0,50.0,25.0
526,CHP05377,泽漆,0.7753148199999998,39.0,39.0,22.0,4.0
527,CHP02279,荔枝核,0.7752460415789474,19.0,19.0,10.0,4.0
528,CHP03907,水蜈蚣,0.77520503,3.0,3.0,2.0,0.0
529,CHP02375,柳杉,0.7751804466666666,21.0,21.0,13.0,0.0
530,CHP00466,粗榧子,0.77498258,8.0,8.0,3.0,3.0
531,CHP02814,绵枣儿,0.774908531,10.0,10.0,6.0,4.0
532,CHP02547,麻黄根,0.7748028428571426,21.0,21.0,15.0,0.0
533,CHP01524,胡桃树皮,0.7746116525,8.0,8.0,4.0,0.0
534,CHP05296,郁金香,0.7745966322222222,9.0,9.0,4.0,1.0
535,CHP01323,桂皮,0.7744922809090908,11.0,11.0,3.0,3.0
536,CHP05211,瘿花香茶菜,0.7744526366666666,6.0,6.0,3.0,2.0
537,CHP02494,罗锅底,0.7742769188888889,9.0,9.0,5.0,0.0
538,CHP05313,圆叶茅膏菜,0.774273,2.0,2.0,1.0,0.0
539,CHP03323,人参叶,0.7742505420000001,75.0,75.0,47.0,21.0
540,CHP05010,椰子瓤,0.77416581,2.0,2.0,1.0,0.0
541,CHP00533,大麻叶泽兰,0.774090715,8.0,8.0,3.0,1.0
542,CHP05139,一枝蒿,0.7739112225,4.0,4.0,3.0,0.0
543,CHP00156,白叶藤,0.7738994699999999,2.0,2.0,1.0,0.0
544,CHP05175,银粉背蕨,0.77376926,1.0,1.0,0.0,0.0
545,CHP03182,千里光,0.7737481348571428,35.0,35.0,19.0,1.0
546,CHP03177,千解草,0.773604125,4.0,4.0,2.0,0.0
547,CHP03685,生漆,0.7735886533333334,3.0,3.0,0.0,0.0
548,CHP00445,刺槐花,0.773532582857143,14.0,14.0,6.0,2.0
549,CHP04293,王不留行,0.7734852378947368,19.0,19.0,11.0,4.0
550,CHP03771,柿蒂,0.7732351884615384,39.0,39.0,22.0,2.0
551,CHP02769,美人蕉,0.7732199125,4.0,4.0,2.0,0.0
552,CHP01568,花楸,0.7731775840000001,5.0,5.0,3.0,2.0
553,CHP02543,麻风树,0.7730521543999999,25.0,25.0,14.0,1.0
554,CHP02337,辽东楤木,0.7729844736842105,19.0,19.0,9.0,8.0
555,CHP05515,重楼,0.7729259429032258,31.0,31.0,15.0,10.0
556,CHP06091,茯苓皮,0.7728532671794873,39.0,39.0,21.0,1.0
557,CHP04848,血风藤,0.772812798,10.0,10.0,4.0,0.0
558,CHP03550,山柳,0.77236975,2.0,2.0,1.0,1.0
559,CHP05370,皂荚,0.7723356890909092,22.0,22.0,11.0,7.0
560,CHP01420,红根草,0.7723238533333334,6.0,6.0,3.0,0.0
561,CHP02282,荔枝叶,0.7722863383333333,6.0,6.0,2.0,0.0
562,CHP02644,芒萁骨,0.772233375,2.0,2.0,1.0,0.0
563,CHP00456,刺五加,0.7721289403773586,53.0,53.0,28.0,11.0
564,CHP05992,人中白,0.7720480361445784,83.0,83.0,49.0,25.0
565,CHP06067,雉,0.77195755,2.0,2.0,1.0,0.0
566,CHP01911,金果榄,0.7718803926666667,15.0,15.0,11.0,3.0
567,CHP02412,龙舌兰,0.7718132607142857,28.0,28.0,16.0,15.0
568,CHP01351,诃子,0.7716197070588235,34.0,34.0,19.0,0.0
569,CHP01912,金合欢,0.7714449581818182,11.0,11.0,5.0,2.0
570,CHP02510,萝藦,0.7711795185714285,14.0,14.0,6.0,3.0
571,CHP04047,檀香,0.7707552485185184,27.0,27.0,16.0,1.0
572,CHP02254,雷公藤,0.7706398331906614,257.0,257.0,126.0,24.0
573,CHP04571,香茅,0.7704182366666666,3.0,3.0,1.0,1.0
574,CHP03102,枇杷叶,0.7699992334831463,89.0,89.0,51.0,3.0
575,CHP03130,葡萄,0.7699889233333335,12.0,12.0,5.0,0.0
576,CHP03659,蛇藤,0.7699351,3.0,3.0,1.0,0.0
577,CHP04602,向日葵,0.7696299383333335,6.0,6.0,2.0,0.0
578,CHP03670,神黄豆,0.769536965,4.0,4.0,2.0,0.0
579,CHP04524,仙鹤草,0.76949888,11.0,11.0,4.0,0.0
580,CHP05376,泽兰,0.7694617257777777,45.0,45.0,22.0,5.0
581,CHP02082,孔雀草,0.76926991,10.0,10.0,3.0,2.0
582,CHP00965,鹅掌楸,0.7689573366666665,12.0,12.0,8.0,1.0
583,CHP04599,响铃草,0.7689500909090909,11.0,11.0,5.0,1.0
584,CHP01375,黑豆衣,0.7687576199999999,2.0,2.0,1.0,0.0
585,CHP00597,大叶仙茅,0.7687118820833333,24.0,24.0,10.0,1.0
586,CHP04070,桃子,0.76870505,2.0,2.0,1.0,1.0
587,CHP02566,马齿苋,0.76868579765625,64.0,64.0,36.0,13.0
588,CHP00902,断节参,0.76778253,3.0,3.0,1.0,0.0
589,CHP06073,紫河车,0.76777827,2.0,2.0,1.0,0.0
590,CHP03317,荛花,0.7674828920000001,5.0,5.0,2.0,0.0
591,CHP05495,枳椇根,0.76747286,1.0,1.0,0.0,0.0
592,CHP03911,水仙根,0.7673511666666667,6.0,6.0,1.0,1.0
593,CHP04422,五桠果,0.7673239574999999,4.0,4.0,2.0,2.0
594,CHP05154,异叶梁王茶,0.76722031125,8.0,8.0,4.0,2.0
595,CHP03657,蛇葡萄,0.7671675038095238,21.0,21.0,8.0,0.0
596,CHP00252,萹蓄,0.7671039519178081,73.0,73.0,37.0,12.0
597,CHP00884,杜仲,0.7670360054117648,85.0,85.0,43.0,10.0
598,CHP03893,水松,0.76696551,4.0,4.0,1.0,0.0
599,CHP01127,甘松,0.7668342922,50.0,50.0,23.0,10.0
600,CHP05486,蜘蛛香,0.7667658439999999,10.0,10.0,5.0,0.0
601,CHP04523,夏至草,0.7667488999999998,13.0,13.0,4.0,0.0
602,CHP03778,柿叶,0.7666017185714286,14.0,14.0,6.0,1.0
603,CHP00141,白薯莨,0.766593715,2.0,2.0,1.0,0.0
604,CHP00694,地锦草,0.7665545636842106,38.0,38.0,24.0,3.0
605,CHP01898,芥子,0.7665428966176471,136.0,136.0,73.0,6.0
606,CHP01159,杠香藤,0.7661511666666666,3.0,3.0,1.0,0.0
607,CHP02557,麻叶,0.7660897130769231,13.0,13.0,8.0,2.0
608,CHP00731,棣棠花,0.7660594000000001,12.0,12.0,3.0,2.0
609,CHP02901,木通,0.7658631832258065,62.0,62.0,32.0,16.0
610,CHP04971,羊蹄,0.7658527975,4.0,4.0,2.0,1.0
611,CHP01550,虎刺,0.7657515152941176,17.0,17.0,5.0,2.0
612,CHP03918,水杨梅,0.765661375,2.0,2.0,1.0,0.0
613,CHP04608,向日葵叶,0.765576390909091,11.0,11.0,5.0,1.0
614,CHP00332,茶条槭,0.7655242849999999,2.0,2.0,1.0,0.0
615,CHP02898,木天蓼,0.7654329204000001,25.0,25.0,11.0,4.0
616,CHP02293,栗树皮,0.76526615,2.0,2.0,1.0,0.0
617,CHP05807,蜂蜜,0.7650998099999999,5.0,5.0,1.0,0.0
618,CHP03022,牛西西,0.7649969533333333,9.0,9.0,4.0,0.0
619,CHP00595,大叶糖胶树,0.7649033675555554,45.0,45.0,24.0,7.0
620,CHP05392,粘毛鼠尾草,0.76481734,4.0,4.0,2.0,0.0
621,CHP02972,柠檬皮,0.7645251716666666,6.0,6.0,3.0,0.0
622,CHP03910,水仙,0.7644662785714286,7.0,7.0,4.0,0.0
623,CHP03867,水蓼,0.7642840249999999,12.0,12.0,6.0,1.0
624,CHP00973,儿茶钩藤,0.764152878,10.0,10.0,6.0,2.0
625,CHP00293,菜豆树,0.7641179163636364,11.0,11.0,5.0,1.0
626,CHP01682,黄精,0.7639125596969697,33.0,33.0,20.0,15.0
627,CHP02030,橘红,0.7638179573076923,52.0,52.0,25.0,13.0
628,CHP05224,油茶子,0.7637161233333334,6.0,6.0,3.0,2.0
629,CHP02985,牛蒡子,0.7636939666666666,21.0,21.0,10.0,3.0
630,CHP02649,莽草根,0.7636406149999999,2.0,2.0,1.0,0.0
631,CHP04972,羊蹄草,0.7635659,1.0,1.0,0.0,0.0
632,CHP01996,九节茶,0.76354439,12.0,12.0,6.0,5.0
633,CHP01163,高粱,0.7634495,6.0,6.0,3.0,0.0
634,CHP00998,翻白草,0.7634212606666667,15.0,15.0,5.0,1.0
635,CHP02623,曼陀罗叶,0.763339125,14.0,14.0,5.0,1.0
636,CHP03098,枇杷,0.7632487833333332,6.0,6.0,3.0,0.0
637,CHP02222,老鹳草,0.7631954345454546,22.0,22.0,8.0,0.0
638,CHP00412,川贝母,0.7631839694736842,228.0,228.0,116.0,77.0
639,CHP00090,白花丹,0.7628108804444446,45.0,45.0,25.0,3.0
640,CHP01669,黄花远志,0.7626143838095238,21.0,21.0,10.0,0.0
641,CHP01741,黄杨,0.7626109907999999,25.0,25.0,13.0,7.0
642,CHP04698,小米草,0.7624899350000001,2.0,2.0,1.0,0.0
643,CHP00500,大果大戟,0.762487328125,16.0,16.0,10.0,0.0
644,CHP01549,蝴蝶花,0.7623715071428571,7.0,7.0,2.0,0.0
645,CHP01992,景天三七,0.7621022531818183,22.0,22.0,11.0,1.0
646,CHP03127,破叶莲,0.7619437718181818,11.0,11.0,5.0,1.0
647,CHP01350,旱芹,0.76192035,27.0,27.0,13.0,6.0
648,CHP03213,荞麦,0.7619007964285714,14.0,14.0,5.0,3.0
649,CHP02109,苦蒿,0.7617542433333333,12.0,12.0,5.0,4.0
650,CHP00124,白茅根,0.7615868606779659,59.0,59.0,35.0,17.0
651,CHP06089,冬虫夏草,0.7612177023529412,17.0,17.0,6.0,5.0
652,CHP04466,豨莶草,0.7610696125,56.0,56.0,35.0,2.0
653,CHP03175,千层塔,0.7610416287692308,65.0,65.0,35.0,16.0
654,CHP04335,乌棒子,0.76067187,2.0,2.0,1.0,0.0
655,CHP03352,乳香,0.7606489341558442,77.0,77.0,40.0,6.0
656,CHP00678,地骨皮,0.7606431341176472,34.0,34.0,17.0,2.0
657,CHP05922,鹿茸,0.7606061457142858,7.0,7.0,4.0,0.0
658,CHP00347,常春藤,0.7605513445454545,11.0,11.0,6.0,1.0
659,CHP02656,猫须草,0.7605336859183675,49.0,49.0,22.0,4.0
660,CHP01596,华千金藤,0.76039320875,8.0,8.0,3.0,1.0
661,CHP05051,野菊花,0.7603838218518518,54.0,54.0,23.0,6.0
662,CHP03803,鼠李,0.76029797,6.0,6.0,2.0,0.0
663,CHP05338,云南甘草,0.7601898821428571,14.0,14.0,8.0,4.0
664,CHP02061,君迁子,0.7601469128571429,7.0,7.0,4.0,1.0
665,CHP00433,莼菜,0.7599358566666666,3.0,3.0,1.0,1.0
666,CHP00770,调经草,0.7599278540000001,5.0,5.0,2.0,0.0
667,CHP05489,止泻木皮,0.759924978604651,43.0,43.0,19.0,18.0
668,CHP02054,绢毛蔷薇,0.7596430533333333,3.0,3.0,1.0,0.0
669,CHP01717,黄芪,0.7591599466081872,171.0,171.0,82.0,54.0
670,CHP00417,川乌,0.759035078880597,268.0,268.0,129.0,70.0
671,CHP00146,白头翁,0.7590249988172044,93.0,93.0,47.0,22.0
672,CHP03344,肉桂,0.7589401100000001,21.0,21.0,10.0,3.0
673,CHP02029,橘核,0.75858925,2.0,2.0,1.0,1.0
674,CHP02621,曼陀罗,0.7584855829545454,44.0,44.0,20.0,14.0
675,CHP02391,六棱菊,0.7583846035714287,28.0,28.0,14.0,1.0
676,CHP05325,月见草,0.758334785,2.0,2.0,1.0,0.0
677,CHP01767,火焰花,0.7582169216666665,6.0,6.0,3.0,0.0
678,CHP04225,土茯苓,0.7581458507407409,27.0,27.0,12.0,2.0
679,CHP03810,薯莨,0.75792205,1.0,1.0,0.0,0.0
680,CHP03547,山里红,0.7579219666666668,6.0,6.0,0.0,0.0
681,CHP06128,松萝,0.7579213051851852,27.0,27.0,7.0,0.0
682,CHP02834,茉莉花,0.75786785,2.0,2.0,1.0,0.0
683,CHP04591,香橼,0.757609332,10.0,10.0,5.0,0.0
684,CHP00341,柴胡,0.757567667458194,299.0,299.0,156.0,69.0
685,CHP01408,红参,0.7566615950943397,53.0,53.0,26.0,13.0
686,CHP01086,芙蓉花,0.75663203,1.0,1.0,0.0,0.0
687,CHP01724,黄秦艽,0.7566247,2.0,2.0,0.0,0.0
688,CHP00151,白鲜皮,0.7564299562393162,117.0,117.0,65.0,34.0
689,CHP03453,沙枣,0.7564197,1.0,1.0,0.0,0.0
690,CHP02406,龙葵根,0.7561662189583332,48.0,48.0,22.0,9.0
691,CHP04904,岩败酱,0.7560273466666668,3.0,3.0,1.0,0.0
692,CHP00081,白蒿,0.7559746111111112,9.0,9.0,3.0,2.0
693,CHP04190,桐油,0.75584214,10.0,10.0,3.0,1.0
694,CHP03226,青果,0.7558392642857144,14.0,14.0,8.0,2.0
695,CHP01382,黑老虎,0.7557471166666666,48.0,48.0,25.0,6.0
696,CHP01185,葛根,0.7556801972093022,43.0,43.0,17.0,3.0
697,CHP02297,连钱草,0.755453946885246,61.0,61.0,26.0,15.0
698,CHP05563,竹柏根,0.7551417025,4.0,4.0,2.0,0.0
699,CHP02631,蔓荆子,0.7549597276315789,38.0,38.0,21.0,1.0
700,CHP04352,乌蔹莓,0.7546227,1.0,1.0,0.0,0.0
701,CHP03395,三面刀,0.754517212142857,14.0,14.0,6.0,1.0
702,CHP06122,桑黄,0.75442507,16.0,16.0,3.0,0.0
703,CHP04467,喜旱莲子草,0.7543385457142857,7.0,7.0,3.0,1.0
704,CHP01344,海藻,0.7542147886842104,38.0,38.0,22.0,11.0
705,CHP00972,儿茶,0.7541550492682926,41.0,41.0,22.0,0.0
706,CHP01246,瓜蒌,0.7541071217777777,90.0,90.0,39.0,20.0
707,CHP02869,木蝴蝶,0.7540448427272728,22.0,22.0,7.0,0.0
708,CHP03194,芡实,0.7540377633333333,3.0,3.0,2.0,1.0
709,CHP05319,远志,0.7539535274166667,120.0,120.0,64.0,5.0
710,CHP05557,猪鬃草,0.7539319664705882,17.0,17.0,11.0,0.0
711,CHP02015,救必应,0.753856991111111,9.0,9.0,3.0,0.0
712,CHP04477,细茎石斛,0.753803495,4.0,4.0,1.0,1.0
713,CHP01884,角蒿,0.753535897,10.0,10.0,6.0,0.0
714,CHP03770,柿,0.75346947,1.0,1.0,0.0,0.0
715,CHP00244,蓖麻叶,0.7534249775,4.0,4.0,1.0,0.0
716,CHP00431,椿皮,0.7526471918947367,95.0,95.0,54.0,24.0
717,CHP03020,牛尾蒿,0.7526420214285715,14.0,14.0,6.0,2.0
718,CHP00069,白椴,0.7523828,1.0,1.0,0.0,0.0
719,CHP02371,柳穿鱼,0.752234658888889,9.0,9.0,3.0,0.0
720,CHP00742,滇黄芩,0.752009781,10.0,10.0,5.0,0.0
721,CHP00048,菝葜,0.7519426077777779,90.0,90.0,40.0,24.0
722,CHP03124,破布木,0.751835594,5.0,5.0,2.0,0.0
723,CHP00543,板蓝根,0.7516516588601035,193.0,193.0,89.0,31.0
724,CHP01236,枸杞子,0.7513990191970802,137.0,137.0,81.0,24.0
725,CHP00775,丁公藤,0.7512174859999999,60.0,60.0,32.0,6.0
726,CHP00142,白术,0.7510709913559322,118.0,118.0,61.0,17.0
727,CHP00671,地丁,0.7510565,1.0,1.0,0.0,0.0
728,CHP02367,琉璃草,0.751041531111111,27.0,27.0,12.0,0.0
729,CHP01002,繁缕,0.7508397922222222,9.0,9.0,4.0,1.0
730,CHP00170,百合,0.7507149455474453,137.0,137.0,57.0,27.0
731,CHP01840,假百合,0.7505181999999999,5.0,5.0,1.0,0.0
732,CHP03732,石榴皮,0.7504692505555555,18.0,18.0,6.0,1.0
733,CHP01296,广金钱草,0.7502923661904762,21.0,21.0,8.0,2.0
734,CHP01775,鸡蛋果,0.75026105,2.0,2.0,0.0,0.0
735,CHP01644,黄瓜,0.7502426536363636,22.0,22.0,6.0,0.0
736,CHP00726,灯心草,0.7501844927027026,37.0,37.0,12.0,2.0
737,CHP02161,昆明山海棠,0.7499414190909093,44.0,44.0,18.0,5.0
738,CHP02604,买麻藤,0.749919013076923,39.0,39.0,17.0,2.0
