rank,CHP_ID,Chinese_herbal_pieces,total_score,total_compounds,effective_count,high_quality_count,ultra_high_count
432,CHP02489,罗布麻叶,18.013455560000004,25.0,25.0,9.0,2.0
433,CHP02939,南蛇藤根,18.01208222,23.0,23.0,15.0,0.0
434,CHP01916,金鸡纳,17.70712566,24.0,24.0,7.0,0.0
435,CHP02441,芦根,17.64254833,24.0,24.0,9.0,6.0
436,CHP05132,一年蓬,17.53961835,22.0,22.0,13.0,4.0
437,CHP02517,落花生,17.502350110000002,24.0,24.0,12.0,0.0
438,CHP01679,黄荆叶,17.498042849999997,31.0,31.0,7.0,0.0
439,CHP00457,葱,17.3370611,25.0,25.0,6.0,0.0
440,CHP04178,通关藤,17.23136724,21.0,21.0,10.0,9.0
441,CHP02048,卷柏,17.20723424,25.0,25.0,5.0,2.0
442,CHP05370,皂荚,16.991385160000004,22.0,22.0,11.0,7.0
443,CHP04413,五色梅,16.989686259999996,23.0,23.0,10.0,2.0
444,CHP03186,千屈菜,16.9223077,28.0,28.0,2.0,0.0
445,CHP05896,僵蚕,16.91548886,26.0,26.0,5.0,1.0
446,CHP00630,淡豆豉,16.8957627,23.0,23.0,4.0,2.0
447,CHP01933,金荞麦,16.87382362,23.0,23.0,10.0,2.0
448,CHP02222,老鹳草,16.79029956,22.0,22.0,8.0,0.0
449,CHP03871,水龙骨,16.785210369999998,25.0,25.0,11.0,2.0
450,CHP01992,景天三七,16.766249570000003,22.0,22.0,11.0,1.0
451,CHP02940,南蛇藤果,16.6230784,24.0,24.0,10.0,3.0
452,CHP02869,木蝴蝶,16.58898654,22.0,22.0,7.0,0.0
453,CHP00281,菠菜,16.55086308,21.0,21.0,12.0,1.0
454,CHP01644,黄瓜,16.505338379999998,22.0,22.0,6.0,0.0
455,CHP00997,番泻叶,16.40126895,22.0,22.0,9.0,0.0
456,CHP05615,梓叶,16.3707609,21.0,21.0,12.0,0.0
457,CHP04482,细辛,16.341409470000002,23.0,23.0,6.0,1.0
458,CHP01813,吉祥草,16.33014746,20.0,20.0,10.0,7.0
459,CHP02375,柳杉,16.27878938,21.0,21.0,13.0,0.0
460,CHP01690,黄连,16.27346225,24.0,24.0,6.0,2.0
461,CHP02547,麻黄根,16.270859699999995,21.0,21.0,15.0,0.0
462,CHP01288,光叶巴豆,16.18581424,24.0,24.0,7.0,1.0
463,CHP02355,铃兰,16.1544497,20.0,20.0,10.0,6.0
464,CHP03869,水流豆,16.121263309999996,32.0,32.0,2.0,1.0
465,CHP03657,蛇葡萄,16.11051758,21.0,21.0,8.0,0.0
466,CHP03527,山黄皮,16.04558305,26.0,26.0,2.0,1.0
467,CHP02985,牛蒡子,16.0375733,21.0,21.0,10.0,3.0
468,CHP02240,老鼠簕,16.02113365,20.0,20.0,10.0,4.0
469,CHP01669,黄花远志,16.01490206,21.0,21.0,10.0,0.0
470,CHP03649,蛇菰,15.955372310000001,19.0,19.0,18.0,0.0
471,CHP04469,喜树,15.941292359999998,23.0,23.0,5.0,2.0
472,CHP03344,肉桂,15.93774231,21.0,21.0,10.0,3.0
473,CHP04008,算盘子,15.78096773,20.0,20.0,11.0,2.0
474,CHP05962,牛黄,15.77688099,19.0,19.0,13.0,8.0
475,CHP01296,广金钱草,15.756139690000001,21.0,21.0,8.0,2.0
476,CHP00762,吊干麻,15.71457277,22.0,22.0,8.0,0.0
477,CHP04280,晚香玉,15.688284750000001,19.0,19.0,10.0,9.0
478,CHP02137,苦玄参,15.678890889999998,20.0,20.0,10.0,5.0
479,CHP03498,山地香茶菜,15.643028319999999,18.0,18.0,13.0,13.0
480,CHP04647,小构树,15.639304130000001,21.0,21.0,7.0,2.0
481,CHP03601,山楂,15.55835452,25.0,25.0,7.0,0.0
482,CHP03768,使君子,15.528832989999998,25.0,25.0,5.0,2.0
483,CHP00483,大车前,15.52262459,21.0,21.0,10.0,3.0
484,CHP04368,无花果,15.38823389,25.0,25.0,2.0,0.0
485,CHP03977,苏合香,15.32887159,21.0,21.0,11.0,2.0
486,CHP02418,龙血树,15.323219020000002,22.0,22.0,7.0,4.0
487,CHP04359,乌药,15.322712469999999,19.0,19.0,11.0,3.0
488,CHP03664,麝香草,15.308608870000002,21.0,21.0,8.0,1.0
489,CHP02889,木榄,15.14283644,19.0,19.0,12.0,2.0
490,CHP03363,瑞香,15.037741890000003,19.0,19.0,9.0,4.0
491,CHP05704,紫玉盘,14.98281212,21.0,21.0,4.0,0.0
492,CHP01936,金雀花,14.89398313,19.0,19.0,10.0,0.0
493,CHP04824,玄参,14.856575189999997,21.0,21.0,4.0,2.0
494,CHP00049,霸王鞭,14.818957160000002,20.0,20.0,10.0,2.0
495,CHP02279,荔枝核,14.72967479,19.0,19.0,10.0,4.0
496,CHP04293,王不留行,14.69621952,19.0,19.0,11.0,4.0
497,CHP02337,辽东楤木,14.686705,19.0,19.0,9.0,8.0
498,CHP00683,地瓜子,14.6811259,25.0,25.0,4.0,2.0
499,CHP02658,猫爪草,14.605787699999999,22.0,22.0,9.0,2.0
500,CHP00173,百里香,14.505285220000001,23.0,23.0,3.0,1.0
501,CHP06113,马勃,14.49521966,20.0,20.0,8.0,1.0
502,CHP02498,罗汉松,14.460889310000002,18.0,18.0,9.0,5.0
503,CHP03256,青葙子,14.41211301,18.0,18.0,13.0,5.0
504,CHP00397,臭梧桐,14.408014430000001,18.0,18.0,11.0,3.0
505,CHP05061,野马追,14.38568299,17.0,17.0,10.0,8.0
506,CHP03884,水茄,14.35721056,17.0,17.0,11.0,11.0
507,CHP05112,叶底珠,14.31595196,18.0,18.0,9.0,5.0
508,CHP05124,夜来香,14.245853510000002,17.0,17.0,12.0,6.0
509,CHP01104,福寿草,14.168705209999999,20.0,20.0,3.0,0.0
510,CHP02342,裂果薯,14.15476107,17.0,17.0,9.0,8.0
511,CHP02500,罗汉松实,14.15212306,17.0,17.0,9.0,8.0
512,CHP01019,飞燕草,14.14449311,17.0,17.0,10.0,8.0
513,CHP01132,肝风草,14.13493521,18.0,18.0,11.0,1.0
514,CHP05248,柚花,14.10568006,21.0,21.0,4.0,2.0
515,CHP00100,白胶香,14.063653979999998,20.0,20.0,6.0,2.0
516,CHP01131,甘西鼠尾草,14.03677522,20.0,20.0,5.0,0.0
517,CHP05140,一枝黄花,13.973772490000004,19.0,19.0,9.0,2.0
518,CHP01143,干地黄,13.93356528,21.0,21.0,2.0,0.0
519,CHP04987,杨梅树皮,13.90029209,21.0,21.0,3.0,0.0
520,CHP00078,白果根,13.89204526,16.0,16.0,12.0,10.0
521,CHP00443,刺果甘草,13.821646770000001,22.0,22.0,6.0,0.0
522,CHP05680,紫苏子,13.820454830000003,22.0,22.0,6.0,2.0
523,CHP03328,忍冬藤,13.81042409,16.0,16.0,14.0,6.0
524,CHP00467,粗叶悬钩子,13.73271342,21.0,21.0,7.0,2.0
525,CHP03561,山柰,13.6900128,20.0,20.0,7.0,0.0
526,CHP01242,谷精草,13.688914999999998,20.0,20.0,7.0,2.0
527,CHP00062,白刺花,13.631584770000002,21.0,21.0,6.0,3.0
528,CHP00292,布渣叶,13.578360240000002,20.0,20.0,8.0,1.0
529,CHP01409,红车轴草,13.536750999999999,21.0,21.0,4.0,2.0
530,CHP03732,石榴皮,13.508446509999999,18.0,18.0,6.0,1.0
531,CHP04975,羊踯躅,13.48015798,15.0,15.0,14.0,11.0
532,CHP00298,苍耳,13.472748179999998,17.0,17.0,8.0,1.0
533,CHP01773,鸡肠狼毒,13.41466919,18.0,18.0,8.0,3.0
534,CHP00068,白杜鹃花,13.40477466,18.0,18.0,6.0,1.0
535,CHP04902,芫荽子,13.40383179,17.0,17.0,8.0,1.0
536,CHP01751,灰叶根,13.346257590000002,22.0,22.0,2.0,1.0
537,CHP05623,紫草,13.29836582,20.0,20.0,1.0,0.0
538,CHP03695,蓍实,13.29193973,19.0,19.0,11.0,1.0
539,CHP04042,太子参,13.248854130000002,19.0,19.0,7.0,5.0
540,CHP02439,耧斗菜,13.244067379999999,16.0,16.0,10.0,10.0
541,CHP04372,无患子,13.1972834,16.0,16.0,11.0,8.0
542,CHP01930,金牛草,13.06137915,19.0,19.0,8.0,0.0
543,CHP01550,虎刺,13.01777576,17.0,17.0,5.0,2.0
544,CHP02009,韭菜子,12.95961345,19.0,19.0,4.0,4.0
545,CHP06089,冬虫夏草,12.94070094,17.0,17.0,6.0,5.0
546,CHP00102,白芥子,12.916745780000001,18.0,18.0,4.0,2.0
547,CHP03070,胖大海,12.912697499999998,19.0,19.0,6.0,3.0
548,CHP03258,青叶胆,12.85845564,19.0,19.0,9.0,1.0
549,CHP05557,猪鬃草,12.81684343,17.0,17.0,11.0,0.0
550,CHP00668,地不容,12.74324376,25.0,25.0,3.0,0.0
551,CHP00772,跌打老,12.7254887,16.0,16.0,6.0,2.0
552,CHP00729,灯盏细辛,12.68991493,17.0,17.0,7.0,0.0
553,CHP00469,催吐萝芙木,12.60093125,19.0,19.0,5.0,3.0
554,CHP03946,四季青,12.59675073,17.0,17.0,7.0,0.0
555,CHP03334,榕树,12.45837899,16.0,16.0,8.0,7.0
556,CHP04061,桃金娘,12.456851939999998,18.0,18.0,4.0,0.0
557,CHP03389,三棱,12.450121430000001,16.0,16.0,10.0,2.0
558,CHP01256,关白附,12.41559129,16.0,16.0,8.0,6.0
559,CHP02630,蔓荆,12.39695705,20.0,20.0,5.0,0.0
560,CHP04862,寻骨风,12.3458881,17.0,17.0,5.0,0.0
561,CHP00165,白珠树,12.310266399999998,18.0,18.0,4.0,0.0
562,CHP01625,槐角,12.281788189999999,18.0,18.0,4.0,1.0
563,CHP00500,大果大戟,12.19979725,16.0,16.0,10.0,0.0
564,CHP02055,决明,12.19751874,17.0,17.0,5.0,0.0
565,CHP00296,蚕豆,12.181190290000002,19.0,19.0,3.0,0.0
566,CHP04858,血桐,12.16872075,21.0,21.0,2.0,0.0
567,CHP06122,桑黄,12.07080112,16.0,16.0,3.0,0.0
568,CHP03148,铺地蜈蚣,12.06322591,14.0,14.0,10.0,4.0
569,CHP01235,枸杞叶,12.03056351,14.0,14.0,9.0,5.0
570,CHP05030,野甘草,12.00405152,18.0,18.0,9.0,0.0
571,CHP04546,相思藤,11.967793449999999,16.0,16.0,7.0,6.0
572,CHP03843,水红花子,11.96525394,17.0,17.0,6.0,0.0
573,CHP00227,北豆,11.88890801,16.0,16.0,8.0,3.0
574,CHP02554,麻牛膝,11.79275458,15.0,15.0,7.0,4.0
575,CHP00011,艾纳香,11.783864900000001,18.0,18.0,2.0,1.0
576,CHP01312,鬼针草,11.63586819,15.0,15.0,5.0,1.0
577,CHP01911,金果榄,11.578205890000001,15.0,15.0,11.0,3.0
578,CHP03217,芹花,11.511294979999999,17.0,17.0,3.0,2.0
579,CHP02175,辣蓼草,11.47695726,17.0,17.0,5.0,0.0
580,CHP04167,铁苋,11.473397099999998,17.0,17.0,8.0,4.0
581,CHP00998,翻白草,11.451318910000001,15.0,15.0,5.0,1.0
582,CHP04717,小通草,11.350844420000001,14.0,14.0,6.0,5.0
583,CHP04164,铁丝灵仙,11.29738193,14.0,14.0,9.0,2.0
584,CHP01193,葛蕈,11.27779326,16.0,16.0,0.0,0.0
585,CHP01676,黄荆,11.23272267,15.0,15.0,7.0,0.0
586,CHP00231,北玄参,11.21651764,15.0,15.0,6.0,0.0
587,CHP02602,马醉木,11.21101939,14.0,14.0,8.0,7.0
588,CHP00882,杜松,11.14432716,17.0,17.0,3.0,1.0
589,CHP03753,石蒜,11.12806473,16.0,16.0,6.0,2.0
590,CHP00708,地刷子,11.03410916,15.0,15.0,8.0,3.0
591,CHP00403,除虫菊,10.98845829,16.0,16.0,3.0,1.0
592,CHP04834,雪胆,10.98026213,15.0,15.0,5.0,2.0
593,CHP05205,迎春花,10.95400111,13.0,13.0,9.0,8.0
594,CHP00175,百脉根,10.93850016,15.0,15.0,6.0,1.0
595,CHP05754,斑蝥,10.92580579,18.0,18.0,2.0,1.0
596,CHP03013,牛舌草,10.91738592,14.0,14.0,7.0,1.0
597,CHP03486,山沉香,10.91504895,16.0,16.0,5.0,1.0
598,CHP02908,木贼,10.91419058,16.0,16.0,7.0,0.0
599,CHP06134,云芝,10.9140725,16.0,16.0,7.0,2.0
600,CHP04244,土三七,10.87786477,15.0,15.0,5.0,3.0
601,CHP01168,高山火绒草,10.871145199999999,17.0,17.0,6.0,0.0
602,CHP00445,刺槐花,10.829456160000001,14.0,14.0,6.0,2.0
603,CHP03687,省沽油,10.82887155,13.0,13.0,9.0,2.0
604,CHP02510,萝藦,10.79651326,14.0,14.0,6.0,3.0
605,CHP03778,柿叶,10.73242406,14.0,14.0,6.0,1.0
606,CHP01540,湖北黄精,10.71789739,13.0,13.0,7.0,6.0
607,CHP06120,绒白乳菇,10.71706177,15.0,15.0,6.0,1.0
608,CHP00189,斑草,10.713538719999999,15.0,15.0,5.0,0.0
609,CHP02623,曼陀罗叶,10.68674775,14.0,14.0,5.0,1.0
610,CHP02410,龙脑膏香,10.67554322,15.0,15.0,7.0,0.0
611,CHP03213,荞麦,10.66661115,14.0,14.0,5.0,3.0
612,CHP02588,马桑,10.665151,15.0,15.0,5.0,4.0
613,CHP02065,看麦娘状莎草,10.64467334,15.0,15.0,7.0,2.0
614,CHP05338,云南甘草,10.64265835,14.0,14.0,8.0,4.0
615,CHP00323,草乌叶,10.63145952,13.0,13.0,8.0,6.0
616,CHP01693,黄龙胆,10.62658248,16.0,16.0,6.0,0.0
617,CHP03226,青果,10.581749700000001,14.0,14.0,8.0,2.0
618,CHP06100,猴头菇,10.571245809999999,19.0,19.0,1.0,0.0
619,CHP03395,三面刀,10.563240969999999,14.0,14.0,6.0,1.0
620,CHP05512,肿柄菊,10.539801700000002,13.0,13.0,8.0,3.0
621,CHP03020,牛尾蒿,10.5369883,14.0,14.0,6.0,2.0
622,CHP01815,棘豆,10.4501919,13.0,13.0,9.0,2.0
623,CHP00284,播娘蒿,10.44823499,14.0,14.0,5.0,5.0
624,CHP00336,茶子,10.43476288,13.0,13.0,7.0,7.0
625,CHP01620,槐,10.424066400000001,13.0,13.0,8.0,4.0
626,CHP05169,茵陈,10.41035488,16.0,16.0,1.0,0.0
627,CHP00396,臭山羊,10.37557172,17.0,17.0,3.0,0.0
628,CHP00251,边缘鳞盖蕨,10.350802159999999,14.0,14.0,6.0,2.0
629,CHP03038,糯稻根,10.32818973,13.0,13.0,7.0,6.0
630,CHP04816,徐长卿,10.32320591,15.0,15.0,5.0,5.0
631,CHP01560,虎杖,10.31515839,14.0,14.0,4.0,0.0
632,CHP03532,山姜,10.22764634,18.0,18.0,0.0,0.0
633,CHP01598,华桑,10.14781006,14.0,14.0,3.0,0.0
634,CHP04898,延龄草,10.12327488,12.0,12.0,8.0,7.0
635,CHP04897,延胡索,10.00981439,19.0,19.0,2.0,1.0
636,CHP04866,鸦胆子,10.000587939999999,12.0,12.0,9.0,9.0
637,CHP04523,夏至草,9.967735699999999,13.0,13.0,4.0,0.0
638,CHP02557,麻叶,9.95916627,13.0,13.0,8.0,2.0
639,CHP05565,竹节参,9.936717000000002,12.0,12.0,7.0,6.0
640,CHP03585,山香,9.928611400000001,12.0,12.0,10.0,1.0
641,CHP01776,鸡蛋花,9.866771770000001,15.0,15.0,6.0,1.0
642,CHP03975,松子仁,9.81625553,15.0,15.0,3.0,1.0
643,CHP05117,叶下珠,9.8148428,15.0,15.0,4.0,0.0
644,CHP00887,短瓣花,9.808781159999999,14.0,14.0,3.0,1.0
645,CHP05159,益智,9.776580769999999,12.0,12.0,11.0,0.0
646,CHP04084,天胡荽,9.717615550000001,12.0,12.0,7.0,6.0
647,CHP05572,竹沥,9.706529739999999,15.0,15.0,4.0,0.0
648,CHP00793,东北刺人参,9.7058121,16.0,16.0,1.0,0.0
649,CHP04863,荨麻,9.6765953,13.0,13.0,6.0,2.0
650,CHP02305,莲花,9.6115765,17.0,17.0,2.0,0.0
651,CHP02488,罗布麻,9.583013809999999,12.0,12.0,8.0,3.0
652,CHP00220,宝盖草,9.544224290000002,12.0,12.0,5.0,5.0
653,CHP05294,玉竹,9.54282358,12.0,12.0,6.0,4.0
654,CHP00016,安徽贝母,9.52115545,11.0,11.0,9.0,4.0
655,CHP01945,金铁锁,9.48764364,12.0,12.0,7.0,0.0
656,CHP04893,烟草,9.468509260000001,13.0,13.0,5.0,2.0
657,CHP02935,南蛇竻,9.46516676,12.0,12.0,8.0,3.0
658,CHP01534,葫芦茶,9.373000690000001,12.0,12.0,5.0,2.0
659,CHP05730,总状升麻,9.36417118,11.0,11.0,8.0,8.0
660,CHP00928,多花蒿,9.36388638,10.0,10.0,10.0,10.0
661,CHP04092,天罗水,9.33948895,12.0,12.0,6.0,2.0
662,CHP05066,野茉莉,9.331296909999999,12.0,12.0,4.0,1.0
663,CHP00949,峨参,9.30665277,16.0,16.0,3.0,2.0
664,CHP01753,回回豆,9.281434619999999,14.0,14.0,2.0,0.0
665,CHP01342,海南买麻藤,9.24236167,13.0,13.0,5.0,1.0
666,CHP03130,葡萄,9.239867080000002,12.0,12.0,5.0,0.0
667,CHP00965,鹅掌楸,9.227488039999999,12.0,12.0,8.0,1.0
668,CHP06117,蘑菇,9.22369089,11.0,11.0,8.0,4.0
669,CHP00731,棣棠花,9.1927128,12.0,12.0,3.0,2.0
670,CHP03867,水蓼,9.1714083,12.0,12.0,6.0,1.0
671,CHP02661,毛白杨,9.16840873,13.0,13.0,4.0,0.0
672,CHP01996,九节茶,9.16253268,12.0,12.0,6.0,5.0
673,CHP02109,苦蒿,9.14105092,12.0,12.0,5.0,4.0
674,CHP02855,木鳖子,9.101327479999998,14.0,14.0,3.0,2.0
675,CHP04150,铁力木,9.08398898,17.0,17.0,1.0,1.0
676,CHP00309,糙苏,9.06037125,11.0,11.0,6.0,3.0
677,CHP05163,翼首草,9.048888439999999,14.0,14.0,4.0,0.0
678,CHP01740,黄心果,8.994665559999998,15.0,15.0,0.0,0.0
679,CHP05286,玉米须,8.9760033,13.0,13.0,7.0,1.0
680,CHP00802,东方狗脊,8.96920701,12.0,12.0,5.0,3.0
681,CHP00119,白马骨,8.9628929,11.0,11.0,7.0,6.0
682,CHP00628,胆木,8.93081445,13.0,13.0,4.0,0.0
683,CHP02469,鹿衔草,8.894483390000001,11.0,11.0,7.0,1.0
684,CHP06133,蛹虫草,8.88837478,11.0,11.0,7.0,0.0
685,CHP00256,鞭叶铁线蕨,8.83830425,12.0,12.0,6.0,2.0
686,CHP01578,华北白前,8.83084014,13.0,13.0,3.0,0.0
687,CHP00454,刺楸树皮,8.79937035,11.0,11.0,6.0,2.0
688,CHP01234,枸杞,8.79236077,15.0,15.0,2.0,0.0
689,CHP05289,玉叶金花,8.79119761,11.0,11.0,6.0,5.0
690,CHP01757,茴香,8.78832516,14.0,14.0,3.0,1.0
691,CHP00221,保山乌头,8.787251829999999,11.0,11.0,5.0,2.0
692,CHP03187,千日红,8.77804675,12.0,12.0,6.0,0.0
693,CHP05679,紫苏叶,8.76064593,12.0,12.0,6.0,2.0
694,CHP03709,石刁柏,8.74830161,12.0,12.0,3.0,1.0
695,CHP02796,米仔兰,8.748212440000001,12.0,12.0,5.0,0.0
696,CHP04018,娑罗子,8.74529567,11.0,11.0,7.0,3.0
697,CHP01905,金钗凤尾蕨,8.7419303,11.0,11.0,5.0,0.0
698,CHP02930,南瓜子,8.73622807,13.0,13.0,2.0,0.0
699,CHP00486,大豆,8.73613138,12.0,12.0,2.0,2.0
700,CHP00080,白果紫草,8.646902859999999,11.0,11.0,4.0,1.0
701,CHP01323,桂皮,8.519415089999999,11.0,11.0,3.0,3.0
702,CHP01241,古柯,8.502551089999999,12.0,12.0,5.0,1.0
703,CHP01912,金合欢,8.48589454,11.0,11.0,5.0,2.0
704,CHP00083,白鹤灵芝,8.48032989,13.0,13.0,0.0,0.0
705,CHP04524,仙鹤草,8.46448768,11.0,11.0,4.0,0.0
706,CHP04599,响铃草,8.458451,11.0,11.0,5.0,1.0
707,CHP04595,香樟,8.43460906,15.0,15.0,1.0,0.0
708,CHP04608,向日葵叶,8.4213403,11.0,11.0,5.0,1.0
709,CHP05690,紫薇,8.41474328,12.0,12.0,4.0,0.0
710,CHP00293,菜豆树,8.40529708,11.0,11.0,5.0,1.0
711,CHP01957,金叶子,8.40175018,10.0,10.0,7.0,3.0
712,CHP03127,破叶莲,8.38138149,11.0,11.0,5.0,1.0
713,CHP04449,西瓜,8.37625281,15.0,15.0,3.0,0.0
714,CHP00347,常春藤,8.36606479,11.0,11.0,6.0,1.0
715,CHP02523,落新妇,8.35569868,18.0,18.0,0.0,0.0
716,CHP00040,巴拿马山石榴,8.29553029,10.0,10.0,7.0,6.0
717,CHP04285,万年青根,8.26342592,10.0,10.0,6.0,4.0
718,CHP02472,路路通,8.231826550000001,10.0,10.0,7.0,1.0
719,CHP03647,蛇根草,8.22375619,10.0,10.0,6.0,2.0
720,CHP00939,多伞阿魏,8.21460978,12.0,12.0,0.0,0.0
721,CHP01363,荷花玉兰,8.2112707,11.0,11.0,4.0,2.0
722,CHP04951,燕麦,8.2107399,10.0,10.0,6.0,4.0
723,CHP04223,土当归,8.20714043,12.0,12.0,2.0,0.0
724,CHP01261,关木通,8.13342572,12.0,12.0,4.0,0.0
725,CHP03135,蒲黄,8.11673246,12.0,12.0,6.0,0.0
726,CHP00722,灯笼草,8.09688152,10.0,10.0,5.0,2.0
727,CHP00670,地胆草,8.08156048,10.0,10.0,5.0,2.0
728,CHP05779,蟾蜍,8.0701123,11.0,11.0,5.0,2.0
729,CHP00371,秤钩风,8.06689457,10.0,10.0,6.0,4.0
730,CHP01269,管花肉苁蓉,8.0640501,10.0,10.0,5.0,1.0
731,CHP02781,迷迭香,8.06302907,10.0,10.0,5.0,3.0
732,CHP01099,浮叶眼子菜,8.04656716,13.0,13.0,2.0,0.0
733,CHP01600,华山矾,8.0442497,10.0,10.0,6.0,1.0
734,CHP00876,杜鹃花,8.0365367,11.0,11.0,3.0,1.0
735,CHP00480,大驳骨,8.0285917,13.0,13.0,4.0,1.0
736,CHP00974,耳草,7.99477588,11.0,11.0,4.0,0.0
737,CHP02484,轮环藤,7.967720199999999,15.0,15.0,3.0,2.0
738,CHP04276,豌豆,7.95309064,10.0,10.0,6.0,0.0
739,CHP02308,莲生桂子花,7.9464967799999995,11.0,11.0,5.0,3.0
740,CHP02478,露水草,7.94094428,10.0,10.0,4.0,1.0
741,CHP04057,桃儿七,7.93884363,10.0,10.0,6.0,0.0
742,CHP00990,番石榴,7.92629805,12.0,12.0,1.0,0.0
743,CHP01309,鬼箭锦鸡儿,7.912290759999999,11.0,11.0,0.0,0.0
744,CHP01181,戈壁天门冬,7.90861263,10.0,10.0,4.0,1.0
745,CHP00023,暗紫贝母,7.86362789,11.0,11.0,4.0,4.0
746,CHP01345,海州骨碎补,7.86036871,10.0,10.0,6.0,1.0
747,CHP03302,瞿麦,7.85778423,10.0,10.0,5.0,1.0
748,CHP01965,金鱼藤,7.840905029999999,11.0,11.0,6.0,2.0
749,CHP04958,羊角拗,7.832989399999999,10.0,10.0,5.0,3.0
750,CHP00676,地肤子,7.83095604,10.0,10.0,6.0,2.0
751,CHP04069,桃枝,7.80341511,13.0,13.0,3.0,2.0
752,CHP01663,黄花稔,7.76023017,11.0,11.0,4.0,1.0
753,CHP02814,绵枣儿,7.74908531,10.0,10.0,6.0,4.0
754,CHP00514,大黄花,7.73902089,9.0,9.0,6.0,6.0
755,CHP02716,毛桐,7.730854599999999,11.0,11.0,1.0,0.0
756,CHP04848,血风藤,7.72812798,10.0,10.0,4.0,0.0
757,CHP02082,孔雀草,7.6926991,10.0,10.0,3.0,2.0
758,CHP05486,蜘蛛香,7.667658439999999,10.0,10.0,5.0,0.0
759,CHP02892,木麻黄,7.64974794,11.0,11.0,7.0,0.0
760,CHP00973,儿茶钩藤,7.64152878,10.0,10.0,6.0,2.0
761,CHP02207,狼把草,7.6229298,13.0,13.0,0.0,0.0
762,CHP00312,草本威灵仙,7.60681767,11.0,11.0,2.0,0.0
763,CHP06136,猪苓,7.603277960000001,9.0,9.0,7.0,7.0
764,CHP03353,入地蜈蚣,7.598052850000001,13.0,13.0,0.0,0.0
765,CHP00013,艾实,7.59575093,12.0,12.0,1.0,0.0
766,CHP04591,香橼,7.57609332,10.0,10.0,5.0,0.0
767,CHP04190,桐油,7.5584214,10.0,10.0,3.0,1.0
768,CHP04547,相思子,7.539195080000001,11.0,11.0,2.0,0.0
769,CHP01884,角蒿,7.53535897,10.0,10.0,6.0,0.0
770,CHP02520,落葵花,7.5266031700000005,9.0,9.0,7.0,1.0
771,CHP00742,滇黄芩,7.52009781,10.0,10.0,5.0,0.0
772,CHP00414,川鄂淫羊藿,7.501964469999999,11.0,11.0,3.0,0.0
773,CHP03180,千金子,7.48272665,10.0,10.0,7.0,2.0
774,CHP03199,茜草根,7.466439910000001,11.0,11.0,2.0,0.0
775,CHP04259,菟丝子,7.46293202,11.0,11.0,4.0,0.0
776,CHP02839,母菊,7.4200114699999995,10.0,10.0,3.0,2.0
777,CHP03696,十大功劳,7.40910311,12.0,12.0,2.0,0.0
778,CHP01299,广西莪术,7.3926272299999995,12.0,12.0,2.0,0.0
779,CHP01599,华山参,7.3724464,12.0,12.0,4.0,2.0
780,CHP00042,巴西胡桐,7.35906485,10.0,10.0,1.0,0.0
781,CHP02526,吕宋果,7.35649349,10.0,10.0,6.0,2.0
782,CHP04629,小檗,7.31635058,11.0,11.0,4.0,1.0
783,CHP04809,绣线菊叶,7.29131328,9.0,9.0,4.0,4.0
784,CHP01783,鸡骨常山,7.29047958,10.0,10.0,5.0,1.0
785,CHP06131,香蕈,7.28078041,9.0,9.0,7.0,2.0
786,CHP01988,粳米,7.26711304,9.0,9.0,7.0,1.0
787,CHP06015,水蛭,7.256173,9.0,9.0,6.0,2.0
788,CHP03263,清风藤,7.2320924600000005,11.0,11.0,5.0,1.0
789,CHP03806,鼠曲草,7.22381097,10.0,10.0,5.0,0.0
790,CHP04821,萱草,7.203378720000001,9.0,9.0,5.0,3.0
791,CHP00947,多足蕨,7.15587614,9.0,9.0,6.0,3.0
792,CHP04918,岩椒草,7.14833991,13.0,13.0,0.0,0.0
793,CHP01015,飞廉,7.148040669999999,11.0,11.0,2.0,1.0
794,CHP00103,白金果榄,7.14570759,10.0,10.0,2.0,1.0
795,CHP00923,盾叶薯蓣,7.14529818,11.0,11.0,3.0,0.0
796,CHP01469,红母鸡草,7.12919467,11.0,11.0,2.0,0.0
797,CHP01076,凤眼草,7.101443300000001,8.0,8.0,8.0,3.0
798,CHP01537,湖北贝母,7.08840783,9.0,9.0,5.0,4.0
799,CHP04984,杨梅,7.08688698,9.0,9.0,6.0,0.0
800,CHP05542,珠子草,7.08276029,13.0,13.0,3.0,1.0
801,CHP04994,洋蒲桃叶,7.0071457,10.0,10.0,0.0,0.0
802,CHP02982,牛蒡,6.983806900000001,12.0,12.0,0.0,0.0
803,CHP05296,郁金香,6.9713696899999995,9.0,9.0,4.0,1.0
804,CHP02494,罗锅底,6.9684922700000005,9.0,9.0,5.0,0.0
805,CHP01889,接骨木,6.95223324,10.0,10.0,4.0,0.0
806,CHP00853,毒芹根,6.924234599999999,10.0,10.0,4.0,0.0
807,CHP03022,牛西西,6.8849725799999995,9.0,9.0,4.0,0.0
808,CHP03784,手参,6.81120226,12.0,12.0,3.0,0.0
809,CHP00081,白蒿,6.803771500000001,9.0,9.0,3.0,2.0
810,CHP02015,救必应,6.78471292,9.0,9.0,3.0,0.0
811,CHP00849,豆油,6.779695060000001,10.0,10.0,4.0,0.0
812,CHP02371,柳穿鱼,6.7701119300000006,9.0,9.0,3.0,0.0
813,CHP01002,繁缕,6.75755813,9.0,9.0,4.0,1.0
